# file...... Output/Qh/house_Qh_file_016.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_12A_tm_2_A_12_Meter_35_301:Qh,house_2_13A_tm_2_A_13_Meter_35_302:Qh,house_2_14A_tm_2_A_14_Meter_35_303:Qh,house_2_15A_tm_2_A_15_Meter_35_304:Qh,house_2_1A_tm_2_A_1_Meter_37_305:Qh,house_2_2A_tm_2_A_2_Meter_37_306:Qh,house_2_3A_tm_2_A_3_Meter_37_307:Qh,house_2_4A_tm_2_A_4_Meter_37_308:Qh,house_2_5A_tm_2_A_5_Meter_37_309:Qh,house_2_6A_tm_2_A_6_Meter_37_310:Qh,house_2_7A_tm_2_A_7_Meter_37_311:Qh,house_2_8A_tm_2_A_8_Meter_37_312:Qh,house_2_9A_tm_2_A_9_Meter_37_313:Qh,house_2_10A_tm_2_A_10_Meter_37_314:Qh,house_2_11A_tm_2_A_11_Meter_37_315:Qh,house_2_12A_tm_2_A_12_Meter_37_316:Qh,house_2_13A_tm_2_A_13_Meter_37_317:Qh,house_2_14A_tm_2_A_14_Meter_37_318:Qh,house_2_15A_tm_2_A_15_Meter_37_319:Qh,house_2_1B_tm_2_B_1_Meter_38_320:Qh
2010-08-16 12:46:30 UTC,-38737.88836,-55947.2123372,-30132.0811691,-38738.4331106,-30098.5029814,+0,-34400.3656113,-51592.1074519,-34399.8244679,-51590.1153739,-38698.0924435,-47292.334582,-25800.982002,-25801.4645588,-47295.9904844,+0,-55892.1636715,-47296.4202441,-21501.4803643,-43270.7679625
2010-08-16 12:47:00 UTC,-38745.2980286,-55957.9134037,-30137.8449255,-38745.842922,-30106.6737581,+0,-34409.704355,-51606.1126474,-34409.1630396,-51604.1198066,+0,-47305.1724471,-25807.9863447,-25808.4690675,-47308.8296489,+0,-55907.3362933,-47309.2596369,-21507.3175462,-43247.5352401
2010-08-16 12:47:30 UTC,-38806.1078821,-56045.7351951,-30185.147061,-38806.6539465,-30155.1650629,+0,+0,-51689.2296256,-34464.5848834,-51687.232262,+0,-47381.3616424,-25849.5551825,-25850.03889,-47385.026551,+0,-55997.381623,-47385.4578919,-21541.9596061,-43219.1868311
2010-08-16 12:48:00 UTC,-38822.7291316,+0,-30198.0762249,-38823.2755159,-30170.2956094,+0,+0,-51715.1642824,-34481.8779378,-51713.1655082,+0,-47405.1346515,-25862.5257389,-25863.0097535,+0,+0,-56025.4781049,-47409.2337264,-21552.7688279,-43230.0306419
2010-08-16 12:48:30 UTC,-38797.34971,+0,-30178.3343457,-38797.8956058,-30152.3857308,+0,+0,-51684.4656849,-34461.4083201,-51682.4685803,+0,-47376.9947751,+0,-25847.6562704,+0,+0,-55992.2205764,-47381.0905056,-21539.9740588,-43235.0804806
2010-08-16 12:49:00 UTC,-38793.5546936,+0,-30175.3823179,-38794.1005163,-30149.4451289,+0,+0,-51679.4253184,-34458.0474376,-51677.428488,+0,-47372.374522,+0,-25845.1354001,+0,+0,-55986.7600619,-47376.4697033,-21537.8733007,-43218.4534012
2010-08-16 12:49:30 UTC,-38748.2888983,+0,-30140.1714321,-38748.8338493,-30111.3505532,-55913.997986,+0,-51614.1289523,-34414.508258,-51612.1356752,+0,-47312.5205945,+0,-25812.4783131,+0,+0,-55916.0208105,-47316.6086583,-21510.6586363,-43263.4488588
2010-08-16 12:50:00 UTC,-38758.1018187,+0,-30147.8044774,-38758.6469317,-30119.3779704,-55928.9039167,+0,-51627.8886223,-34423.6829188,-51625.8947061,+0,-47325.1334551,+0,-25819.3598056,+0,+0,-55930.9273746,-47329.2228117,-21516.3932927,-43282.2107547
2010-08-16 12:50:30 UTC,-38787.1470136,+0,+0,-38787.6926859,-30137.5125305,-55962.5770161,+0,-51658.9723355,-34444.4093309,-51656.9767276,-38748.2476222,-47353.6263471,+0,-25834.9059012,+0,-43051.5183942,-55964.6021217,-47357.7190923,-21529.3485749,-43284.4090211
2010-08-16 12:51:00 UTC,-38768.9514208,+0,+0,-38769.4967428,-30124.751822,-55938.8823354,-34430.3665028,-51637.0997229,+0,-51635.1053053,-38731.8409817,-47333.5768123,-25825.8599596,+0,+0,-43033.2900272,-55940.9062817,-47337.6671733,-21520.2323584,-43271.2848356
2010-08-16 12:51:30 UTC,-38753.0213498,+0,+0,-38753.566365,-30112.1512228,-55915.4849531,-34415.9647187,-51615.5015471,+0,-51613.508305,-38715.6401963,-47313.7788402,-25812.6817626,+0,+0,-43015.2903727,-55917.5077545,-47317.8668467,+0,-43270.2985371
2010-08-16 12:52:00 UTC,-38737.996139,-55947.3682379,+0,-38738.5408646,-30101.6022464,-55895.8971217,-34403.9078248,-51597.419976,+0,-51595.4277186,-38702.0772139,-47297.2043647,-25803.6387243,+0,+0,-43000.2214127,-55897.918964,-47301.2903989,+0,-43282.8193253
2010-08-16 12:52:30 UTC,-38727.7490652,-55932.5693813,+0,-38728.2935933,-30090.7650257,-55875.7740648,-34391.5214839,-51578.8443372,+0,-51576.8530914,-38688.1436315,-47280.1770019,-25794.3485906,+0,-47283.8315217,-42984.7407028,-55877.7949219,-47284.2610099,+0,-43246.2139212
2010-08-16 12:53:00 UTC,-38737.1360448,-55946.126087,-30131.4958388,-38737.6807539,-30100.9365993,-55894.6611169,-34403.1470272,+0,+0,-51594.286822,-38701.2213811,-47296.1585047,-25803.0681029,+0,-47299.8146421,-42999.2705517,-55896.6828988,-47300.2444145,+0,-43247.1484445
2010-08-16 12:53:30 UTC,-38730.4346496,-55936.4479099,-30126.283027,-38730.9792295,-30094.0566012,-55881.8860148,-34395.2835719,+0,+0,-51582.4947388,-38692.375661,-47285.3487009,-25797.1702715,-25797.6527207,-47289.0037445,-42989.4426392,-55883.9071714,-47289.4333247,+0,-43225.9341561
2010-08-16 12:54:00 UTC,-38746.4731311,-55959.6107377,-30138.7588744,-38747.0180199,-30104.5129775,-55901.3019035,-34407.2346285,+0,-34406.6933712,-51600.4166132,-38705.8195859,-47301.7776847,-25806.1339285,-25806.61659,-47305.4343905,-43004.3793224,-55903.3240103,-47305.8642629,+0,-43201.5841349
2010-08-16 12:54:30 UTC,-38737.5192868,-55946.6795662,-30131.7939512,-38738.0640033,-30096.3953269,-55886.2286702,-34397.9566054,+0,-34397.4155189,-51586.5032354,-38695.3825969,-47289.0232901,-25799.1751282,-25799.6576249,-47292.6787055,-42992.783453,-55888.2500393,-47293.1083511,-21499.9745522,-43208.8599375
2010-08-16 12:55:00 UTC,-38728.3591526,-55933.4507188,-30124.6684324,-38728.9036652,-30089.3493512,-55873.1456228,-34389.9033722,+0,-34389.3624464,-51574.4269857,-38686.3234743,-47277.952946,-25793.1349111,-25793.6172471,-47281.6070877,-42982.7185548,-55875.1662544,-47282.0364804,-21494.9408151,-43216.7117245
2010-08-16 12:55:30 UTC,-38708.009883,-55904.0622391,-30108.8393528,-38708.5540034,-30073.6549915,-55844.0036041,-34371.965591,+0,-34371.4249957,-51547.5273885,-38666.144993,-47253.2940824,-25779.6810276,-25780.1630448,-47256.9457277,-42960.2995387,-55846.0228085,-47257.3746815,-21483.7288045,-43215.2337719
2010-08-16 12:56:00 UTC,-38723.9538653,-55927.088589,-30121.241693,-38724.498293,-30085.9212956,-55866.7802493,-34385.9852951,+0,-34385.4444415,-51568.5514153,-38681.9159701,-47272.56681,-25790.1962336,-25790.6785001,-47276.2204064,-42977.8216596,-55868.8005692,-47276.6497032,-21492.4918209,-43204.6634786
2010-08-16 12:56:30 UTC,-38759.4446187,-55978.3444499,-30148.8488725,-38759.9897302,-30116.0688215,-55922.7595832,-34420.4422414,+0,-34419.9007533,-51620.2232495,-38720.677111,-47319.9343856,-25816.0399947,-25816.5228735,-47323.5927756,-43020.8866778,+0,-47324.0229149,-21514.0291354,-43186.5254315
2010-08-16 12:57:00 UTC,-38714.0448559,-55912.7779657,-30113.5337753,-38714.5890926,-30081.2912774,-55858.1830153,-34380.6934416,+0,-34380.1526855,-51560.6157217,-38675.963084,-47265.2921589,-25786.227182,-25786.7093544,-47268.945019,-42971.2077896,+0,-47269.3741864,-21489.1841477,-43214.6199053
2010-08-16 12:57:30 UTC,-38711.2495028,-55908.7409076,-30111.3593549,-38711.7936856,+0,-55859.7770177,-34381.6745977,+0,-34381.1338235,-51562.0870687,-38677.0668013,-47266.6409429,+0,-25787.4452689,-47270.2939396,-42972.4340591,+0,-47270.723131,-21489.7974194,-43192.7153812
2010-08-16 12:58:00 UTC,-38704.5920653,-55899.1262152,-30106.1807361,-38705.1361198,+0,-55848.5762675,-34374.7802021,-51553.7379617,-34374.2395549,-51551.7481944,-38669.3111914,-47257.1632957,+0,-25782.2741392,-47260.8153329,-42963.8172985,+0,+0,-21485.4880773,-43181.2541205
2010-08-16 12:58:30 UTC,-38701.8126046,-55895.11211,-30104.0186777,-38702.3566055,+0,-55844.5618653,-34372.3092173,-51550.0322579,-34371.7686156,-51548.0426926,-38666.5315434,-47253.7664617,+0,-25780.4207811,-47257.4181547,-42960.7290101,+0,+0,-21483.943588,-43189.4416637
2010-08-16 12:59:00 UTC,-38693.2347156,-55882.723895,+0,-38693.7785512,+0,-55831.506502,-34364.2732525,-51537.980823,-34363.7327988,-51535.9919142,-38657.4917649,-47242.7195119,+0,-25774.3934194,-47246.3700868,-42950.6854921,+0,+0,-21478.9207081,-43215.3514707
2010-08-16 12:59:30 UTC,+0,-55936.0587908,+0,-38730.7095896,+0,-55886.6736488,-34398.2302747,-51588.9057395,-34397.6891957,-51586.9140567,-38695.6905332,-47289.3998452,+0,+0,-47293.0551452,-42993.1256932,+0,+0,-21500.1455455,-43194.9608205
2010-08-16 13:00:00 UTC,+0,-55931.7516288,+0,-38727.7269519,+0,-55880.4145001,-34394.3773525,-51583.127877,-34393.836357,-51581.1366207,-38691.3564047,-47284.1036241,-25796.490486,+0,-47287.7582334,-42988.310434,+0,+0,-21497.7372124,+0
2010-08-16 13:00:30 UTC,+0,-55895.3299301,+0,+0,+0,-55845.7536955,-34373.0760486,-51551.1324107,-34372.5019915,+0,-38667.3566122,-47254.7749745,-25780.4887659,+0,-47258.4266148,-42961.6458043,-55847.7728876,+0,+0,+0
2010-08-16 13:01:00 UTC,+0,-55902.158677,+0,+0,-30076.4074946,-55849.1148323,-34375.1449323,-51554.2350835,-34374.570833,+0,-38669.6839263,-47257.6190401,-25782.0404887,+0,-47261.2709681,-42964.2315337,-55851.1341889,+0,+0,+0
2010-08-16 13:01:30 UTC,+0,-55857.2110428,-30087.1644666,+0,-30052.6641548,-55805.0270924,-34348.0075596,-51513.5375922,-34347.4340144,+0,-38639.1567465,-47220.3136785,-25761.6866711,+0,-47223.9618293,-42930.3147433,-55807.0442894,+0,+0,+0
2010-08-16 13:02:00 UTC,+0,-55859.2652074,-30084.710728,+0,-30055.1157082,-55809.5792509,-34350.8095546,-51517.7396999,-34350.2359521,+0,-38642.3087466,+0,-25763.7882487,-25764.2698715,-47227.814082,-42933.8167283,-55811.596671,+0,+0,+0
2010-08-16 13:02:30 UTC,+0,-55833.253566,-30070.7004636,+0,-30040.024748,-55781.5576531,-34333.5613909,-51491.8729004,+0,+0,+0,+0,-25750.851625,-25751.3329411,-47204.1008756,-42912.2596548,-55783.5737004,-47204.5288313,+0,+0
2010-08-16 13:03:00 UTC,-38686.1432429,+0,-30091.8298265,+0,-30062.0870307,-55822.5239266,-34358.7774051,-51529.6889592,+0,+0,+0,+0,-25769.7643681,-25770.2461326,-47238.7684817,-42943.7750948,-55824.541981,-47239.1970553,-21475.4645712,+0
2010-08-16 13:03:30 UTC,-38713.9188062,+0,-30113.4355953,+0,-30085.7627563,-55866.4861176,+0,-51570.270556,+0,+0,+0,+0,-25790.0602236,-25790.5424691,-47275.9713749,-42977.5953002,-55868.5063252,-47276.400611,-21492.3784495,+0
2010-08-16 13:04:00 UTC,-38724.3109642,+0,-30121.5193396,+0,-30093.8893303,-55881.57592,+0,-51584.1999862,+0,+0,+0,+0,-25797.0266736,-25797.5090842,-47288.7410816,-42989.2039163,-55883.5968663,-47289.1705448,-21498.1840528,-43267.3358638
2010-08-16 13:04:30 UTC,-38705.4728891,+0,-30106.8657724,-38706.0169329,-30076.8809083,-55849.9328733,+0,-51554.9902191,+0,-51553.0965855,+0,+0,-25782.418151,-25782.9002154,-47261.9632336,-42964.8608547,-55851.9522702,-47262.3922202,-21486.0098051,-43301.2496169
2010-08-16 13:05:00 UTC,-38721.2704953,+0,-30119.15412,-38721.8148156,-30091.7138738,-55877.4756172,+0,-51580.4149587,+0,-51578.5201366,+0,+0,-25795.14992,-25795.6158288,-47285.271086,+0,-55879.4962638,-47285.7004305,-21496.6063048,-43278.5555997
2010-08-16 13:05:30 UTC,-38727.7752834,+0,-30124.2139977,-38728.3197292,-30094.6555499,-55882.9378456,+0,-51585.4571541,-34395.3893028,-51583.5620765,+0,+0,-25797.6716498,-25798.137615,-47289.8934835,+0,-55884.9587599,-47290.3229103,-21498.7078262,-43290.4863532
2010-08-16 13:06:00 UTC,-38721.1093466,+0,-30119.0287673,-38721.6536638,-30087.6652751,-55869.9580073,+0,-51573.4754362,-34387.399972,-51571.5809656,-38684.1159534,+0,+0,-25792.1451205,-47278.9093276,+0,-55871.9782857,-47279.3385589,-21493.7140026,-43300.7225198
2010-08-16 13:06:30 UTC,-38696.2392453,-55887.0635507,-30099.6830696,-38696.7830831,-30070.2850637,-55837.6856925,+0,-51543.6847903,-34367.5357666,-51541.7918288,-38661.7699966,+0,+0,-25777.2457325,-47251.6719407,+0,-55839.7043904,-47252.0277079,-21481.2976518,-43292.1501302
2010-08-16 13:07:00 UTC,-38704.2242092,-55898.5954604,-30105.8943311,-38704.768201,-30072.1676256,-55841.1813129,-34370.2613679,-51546.9116054,-34369.6873859,-51545.0184803,-38664.1904302,-47250.906031,+0,-25778.8595808,-47254.6301103,+0,-55843.2001822,-47254.9859209,-21482.6425464,-43312.2659732
2010-08-16 13:07:30 UTC,-38677.8399673,-55860.4912553,-30085.3708286,-38678.3834503,-30051.5758479,-55802.945627,-34346.7261155,-51511.6161583,-34346.1526141,-51509.7248217,-38637.7153221,-47218.5524541,+0,-25761.2070394,-47222.2731545,+0,-55804.9626231,-47222.6284912,-21467.9318652,-43331.5844803
2010-08-16 13:08:00 UTC,-38785.3364033,-56015.7379535,-30168.9890446,-38785.881958,-30134.4697738,-55956.8665913,-34441.4692429,-51653.7009443,-34440.8938073,-51651.8024118,-38744.2930873,-47348.7944974,+0,-25832.2688187,-47352.5287939,+0,-55958.8911243,-47352.8860355,-21527.1509405,-43306.6269905
2010-08-16 13:08:30 UTC,-38783.4775221,-56013.0533502,+0,-38784.0230411,-30134.0855198,-55956.230148,-34441.0300623,-51653.042311,-34440.4546356,-51651.1438116,-38743.7990471,-47348.2804356,+0,+0,-47351.924995,+0,-55958.1775896,-47352.2822277,-21526.8764314,-43277.0214588
2010-08-16 13:09:00 UTC,-38772.0496532,-55996.5491847,+0,-38772.594952,-30121.3137757,-55932.514963,-34426.4326725,-51631.1508324,-34425.8575437,-51629.2534411,-38727.3782547,-47328.2135297,-25820.5242108,+0,-47331.856073,-43028.3321159,-55934.5406431,-47332.2130126,-21517.7523511,-43263.6951584
2010-08-16 13:09:30 UTC,-38786.6600465,-56017.6495626,+0,-38787.2056267,-30133.7284372,-55955.5671002,-34440.6219368,-51652.4302518,-34440.0465185,-51650.5317834,-38743.3399415,-47347.7193892,-25831.1665845,+0,-47351.3638921,-43046.066123,-55957.5939104,-47351.7211167,+0,-43235.2742886
2010-08-16 13:10:00 UTC,-38813.2814629,-56056.096554,+0,-38813.8275277,-30154.1823415,-55993.5471412,-34463.9995303,-51687.5741409,-34463.4236526,-51685.5894523,-38769.6377876,-47379.8567133,-25848.7004341,+0,-47383.5042899,-43075.2840893,-55995.5757135,-47383.861937,+0,-43215.3735801
2010-08-16 13:10:30 UTC,-38830.8952445,-56081.5344368,+0,-38831.4416484,-30171.5062414,+0,-34483.7997793,-51717.2683685,-34483.2577773,-51715.2820787,-38791.9113441,-47407.0759479,-25863.5512139,+0,-47410.7262579,-43100.0308114,-56027.7451375,-47411.084302,+0,-43192.3461309
2010-08-16 13:11:00 UTC,-38809.9086916,-56051.2255876,-30188.1029488,-38810.4546915,-30154.3344982,+0,-34464.1734366,-51687.8349474,-34463.6317954,-51685.850245,-38769.8334173,-47380.0957818,-25848.830869,-25849.2979639,-47383.743382,-43075.5014413,-55995.8582598,-47384.1010326,+0,-43196.7865204
2010-08-16 13:11:30 UTC,-38794.549315,-56029.0435251,-30176.1553569,-38795.0950191,-30142.4754445,+0,-34450.6192012,-51667.5078023,-34450.077809,-51665.5241964,-38754.5860826,-47361.4628902,-25838.6647861,-25839.1316535,-47365.1086188,-43058.5611045,-55973.836722,-47365.4659974,+0,-43217.7081916
2010-08-16 13:12:00 UTC,-38837.3246458,-56090.8197992,-30209.4289853,-38837.8711735,-30176.8434955,+0,-34489.8999624,+0,-34489.3578483,-51724.429966,-38798.773519,-47415.4618176,-25868.126534,-25868.5940608,-47419.1129699,-43107.6549344,-56037.656092,-47419.4711362,-21557.422438,-43203.5053091
2010-08-16 13:12:30 UTC,-38840.5835661,-56095.5263431,-30211.9640001,-38841.1301565,-30179.8244371,+0,-34493.3070119,+0,-34492.7648352,-51729.5392076,-38802.6500925,-47420.1454599,-25870.6819232,-25871.1495072,-47423.7970825,-43111.9797897,-56043.1915185,-47424.1553171,-21559.5520099,-43219.7709287
2010-08-16 13:13:00 UTC,-38866.3443446,-56132.7301465,-30232.0025246,-38866.8914307,+0,+0,-34520.3144294,+0,-34519.7717565,-51770.0397695,-38833.0311569,-47457.2723303,-25890.9382949,-25891.4220535,-47460.9276802,-43145.7342739,+0,-47461.2864557,-21576.432961,-43200.8022961
2010-08-16 13:13:30 UTC,-38829.9938847,-56080.2326898,-30203.7266093,-38830.5402712,+0,+0,-34487.8917262,+0,-34487.3496491,-51721.418398,-38796.5583535,-47412.7011127,-25866.6202967,-25867.1034812,-47416.3519876,-43105.2116429,+0,-47416.7101137,-21556.1671925,-43201.6414155
2010-08-16 13:14:00 UTC,-38872.364448,-56141.4244003,-30236.6853796,-38872.91165,+0,+0,-34530.2381282,+0,+0,-51784.9214364,-38844.1944802,-47470.9143563,-25898.3813661,-25898.8653004,+0,-43158.1371385,+0,-47474.9300498,-21582.6357559,-43185.5515855
2010-08-16 13:14:30 UTC,-38860.7281457,-56124.6192132,-30227.6338547,-38861.2751237,+0,+0,-34519.9360071,+0,+0,-51769.4722842,-38832.6054637,-47456.7521165,-25890.6544669,-25891.1382188,+0,-43145.2613132,+0,-47460.766182,-21576.1964286,-43178.7956726
2010-08-16 13:15:00 UTC,-38851.4501533,-56111.2199043,-30220.4167874,-38851.9969528,+0,-56068.1692096,-34509.9315911,+0,+0,-51754.4695722,-38821.3513402,-47442.9991286,+0,-25883.6344302,+0,-43132.757566,+0,-47447.0116136,-21569.9431816,-43204.3293596
2010-08-16 13:15:30 UTC,-38844.6738891,-56101.4336018,-30215.1457376,-38845.2763396,+0,-56058.0849654,-34503.7244438,+0,+0,-51745.1612808,-38814.3688239,-47434.4662165,+0,-25878.9787739,+0,-43124.999733,+0,-47438.47772,-21566.0731722,-43191.2723562
2010-08-16 13:16:00 UTC,-38843.9810851,-56100.5290717,-30214.6068267,-38844.5835203,+0,-56057.067343,-34503.0980681,+0,+0,-51744.2219614,-38813.6642039,-47433.6051424,+0,-25878.5089623,+0,-43124.216874,+0,-47437.6165471,-21565.6816566,-43204.6237989
2010-08-16 13:16:30 UTC,-38849.5485378,-56108.5696336,-30218.9375785,-38850.1510964,-30191.108172,-56062.1127932,-34506.2036898,+0,+0,-51748.8791791,-38817.1577661,-47437.8744145,+0,-25880.8383266,+0,-43128.0983506,+0,-47441.8863101,-21567.6228232,-43189.2854233
2010-08-16 13:17:00 UTC,-38822.4451962,-56069.4267615,-30197.8781789,-38823.0471538,-30162.8621754,-56009.6642737,-34473.9200949,-51702.4519094,-34473.3782746,-51700.4664187,-38780.8414484,-47393.4944303,+0,-25856.6240916,+0,-43087.7495817,-56011.6936355,-47397.5012221,-21547.4439851,-43210.6076074
2010-08-16 13:17:30 UTC,-38856.7303712,-56118.941698,+0,-38857.3330889,-30189.2157669,-56058.5988851,-34504.0407765,-51747.6235822,-34503.4984027,-51745.6356559,-38814.7246715,-47434.9010762,-25878.7325681,+0,+0,-43125.3950927,-56060.6306445,-47438.9126298,-21566.2708958,-43188.9286703
2010-08-16 13:18:00 UTC,-38872.3322834,+0,+0,-38872.9353468,-30201.1894411,-56080.8321775,-34517.7260166,-51768.1471949,-34517.1833912,-51766.1581622,-38830.1194109,-47453.7140605,-25888.9969079,+0,+0,-43142.4992165,-56082.865026,-47457.7277771,-21574.8248452,-43199.8718905
2010-08-16 13:18:30 UTC,-38873.7808948,+0,+0,-38874.3839903,-30203.6579511,-56085.415826,-34520.5473852,-51772.3783732,-34520.0047081,-51770.3891126,-38833.2932127,-47457.5925732,-25891.1130188,+0,-47461.247955,-43146.0254277,-56087.4488989,+0,+0,-43209.5276248
2010-08-16 13:19:00 UTC,-38846.4524533,+0,+0,-38846.9984892,-30182.4737684,-56046.0800185,-34496.3350494,-51736.0673825,-34495.7928171,-51734.0800791,-38806.056379,-47424.3080775,-25872.953042,+0,-47427.960118,-43115.7642996,-56048.1111648,+0,+0,-43228.8384751
2010-08-16 13:19:30 UTC,-38876.617373,+0,+0,-38877.1639883,-30207.9135669,-56093.3178575,+0,-51779.6727599,-34524.8685495,-51777.6831062,+0,-47464.2789781,-25894.7611125,-25895.2449614,-47467.9350312,-43152.104479,-56095.3513174,+0,+0,-43225.7900064
2010-08-16 13:20:00 UTC,-38841.9050412,+0,-30212.9715216,+0,-30180.3505481,-56042.1375211,+0,-51732.4280525,-34493.3661396,-51730.4409452,+0,-47420.972083,-25871.1329278,-25871.6162188,-47424.6237886,-43112.7313272,-56044.1684743,+0,+0,-43247.4671721
2010-08-16 13:20:30 UTC,-38863.3630275,+0,-30229.6630124,+0,-30197.0138074,-56073.0786604,+0,-51760.9899022,-34512.4109632,-51759.0012553,+0,-47447.1533231,-25885.4173782,-25885.9010065,-47450.8076573,-43136.5344178,-56075.1111292,+0,+0,-43250.5017383
2010-08-16 13:21:00 UTC,-38835.8735409,+0,-30208.2798075,+0,-30175.1765368,-56032.5301696,+0,-51723.5594801,-34487.4526426,-51721.5728511,+0,-47412.8426998,-25866.6975463,-25867.1807325,-47416.4935888,-43105.340369,-56034.5606519,+0,-21556.2413206,-43249.0854931
2010-08-16 13:21:30 UTC,+0,-56112.3357858,-30211.8307752,+0,-30178.7627348,-56039.1891938,+0,-51729.7064435,-34491.551391,-51727.719483,+0,-47418.4773182,-25869.7717869,-25870.2550457,-47422.128773,-43110.4631719,-56041.2200024,+0,-21558.8032875,-43263.3664154
2010-08-16 13:22:00 UTC,+0,-56107.7778173,-30218.5345937,+0,-30186.0850925,-56052.785698,+0,-51742.2574136,-34499.9202828,-51740.2697763,+0,-47429.9821738,-25876.0488218,-25876.5322289,-47433.6347842,-43120.9229947,-56054.8171729,+0,-21564.0343536,-43264.8334088
2010-08-16 13:22:30 UTC,+0,-56130.5574661,-30230.8040295,+0,-30195.9587997,-56071.1196714,+0,-51759.1815542,-34511.2051705,-51757.1930047,+0,-47445.4956995,-25884.512981,-25884.9965879,-47449.1498673,-43135.027363,-56073.1520443,-47449.557563,-21571.0880941,-43269.35684
2010-08-16 13:23:00 UTC,+0,-56093.0487811,-30210.6013286,+0,-30171.6358823,-56025.9557127,-34483.9479514,-51717.4905811,-34483.4059468,-51715.5042794,-38792.1219399,-47407.2796393,-25863.6623474,-25864.145462,-47410.9299695,-43100.2826239,-56027.9858729,-47411.3370277,-21553.7118898,-43295.9159388
2010-08-16 13:23:30 UTC,+0,-56079.5315856,-30203.3207789,+0,-30164.8836322,-56013.4178108,-34476.2305072,-51705.9168098,-34475.6886443,-51703.9311321,-38783.4404668,-47396.6705337,-25857.8740331,-25858.357011,-47400.3197987,-43090.6371869,-56015.4473567,-47400.7266798,-21548.8881068,-43308.5631679
2010-08-16 13:24:00 UTC,+0,-56107.5120525,-30218.3914485,+0,-30180.5904745,-56042.5830284,-34494.1825497,-51732.8393015,-34493.6403569,-51730.8521721,-38803.6349986,-47421.3490547,-25871.3386027,-25871.8218985,-47425.0007979,-43113.0740568,-56044.6140033,-47425.4080908,-21560.1090182,-43295.0687747
2010-08-16 13:24:30 UTC,-38824.648337,-56072.5271191,-30199.5480751,-38825.1939539,-30163.6110776,-56011.0548708,-34474.7760483,-51703.7355734,-34474.2342122,-51701.7500135,-38781.8043235,-47394.6711018,+0,-25857.2660974,-47398.3201659,-43088.8193714,-56013.0843008,-47398.7270136,-21547.9789982,-43329.172153
2010-08-16 13:25:00 UTC,-38805.4367372,-56044.7816477,-30184.6039769,-38805.981985,-30151.1064302,-55987.8356423,-34460.4839356,-51682.3018406,-34459.9423621,-51680.3174366,-38765.7269037,-47375.0238557,+0,-25846.5463315,-47378.6709467,+0,-55989.8639346,-47379.0774662,-21539.0457232,-43322.1419013
2010-08-16 13:25:30 UTC,-38760.6779966,-55980.1408953,-30149.7875604,-38761.2223837,-30118.9704225,-55928.1639674,-34423.7542743,-51627.218755,-34423.2133759,+0,-38724.4091379,-47324.5319077,+0,-25818.9973334,-47328.1739254,+0,-55930.1893339,-47328.5796009,-21516.0878732,-43339.0405759
2010-08-16 13:26:00 UTC,-38762.3633937,-55982.5749522,-30151.098578,-38762.9078133,-30122.1942631,-55934.1501482,-34427.438944,-51632.7446149,+0,+0,-38728.5540799,-47329.5971909,+0,-25821.7610116,-47333.2397177,+0,-55936.1758084,-47333.645478,-21518.3909737,+0
2010-08-16 13:26:30 UTC,-38775.1591001,-56001.0545621,-30161.0519558,-38775.7037658,-30133.5437516,-55955.2244206,-34440.4107754,-51652.1983332,+0,+0,-38743.1462942,-47347.4294549,+0,+0,-47351.0737737,+0,-55957.2511142,-47351.4798322,-21526.4990082,+0
2010-08-16 13:27:00 UTC,-38748.8307548,-55963.0310612,+0,-38749.3749141,-30111.3193464,-55913.9570835,-34415.0095217,-51614.1043419,+0,+0,-38714.5720301,-47312.5105721,-25811.9564587,+0,-47316.1513818,+0,-55915.9817534,-47316.5568563,-21510.6219715,+0
2010-08-16 13:27:30 UTC,-38782.0415733,-56010.9942576,+0,-38782.5863713,-30138.2602032,-55963.9821535,-34445.801416,-51660.2826202,+0,+0,-38749.2103094,-47354.8399221,-25835.0513028,+0,-47358.4849854,+0,-55966.0092765,-47358.8911677,+0,+0
2010-08-16 13:28:00 UTC,-38783.5203446,-56013.1299052,+0,-38784.0651711,-30139.3299503,-55965.9685111,-34447.0240771,-51662.1162323,+0,+0,-38750.5856999,-47356.5207039,-25835.9683353,+0,-47360.165936,+0,-55967.9957314,-47360.5721464,+0,+0
2010-08-16 13:28:30 UTC,-38805.6204316,-56045.0469403,+0,-38806.1656828,-30153.9230087,-55993.0656005,-34463.7031272,-51687.1296292,+0,+0,-38769.3482225,-47379.4492514,-25848.4781228,+0,-47383.0967867,-43074.9801838,-55995.094149,-47383.5033802,+0,+0
2010-08-16 13:29:00 UTC,-38813.1403352,-56055.9072154,+0,-38813.685731,+0,-56000.540101,-34468.3039009,-51694.029361,-34467.7621837,+0,-38774.5237042,-47385.7738954,-25851.9288409,-25852.4116784,-47389.4220661,-43080.7303347,-56002.5690159,-47389.8287652,+0,+0
2010-08-16 13:29:30 UTC,-38819.4008866,-56064.9487293,-30195.4662489,-38819.9464027,+0,-56003.7755344,-34470.2954046,-51697.0159983,-34469.7536509,-51695.0308006,-38776.7639777,-47388.5115986,-25853.4225284,-25853.9054011,-47392.1600443,-43083.2193612,-56005.8046079,-47392.5667891,+0,-43240.8998977
