# file...... Output/Qh/house_Qh_file_049.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_8B_tm_3_B_8_Meter_80_961:Qh,house_3_9B_tm_3_B_9_Meter_80_962:Qh,house_3_10B_tm_3_B_10_Meter_80_963:Qh,house_3_11B_tm_3_B_11_Meter_80_964:Qh,house_3_12B_tm_3_B_12_Meter_80_965:Qh,house_3_13B_tm_3_B_13_Meter_80_966:Qh,house_3_14B_tm_3_B_14_Meter_80_967:Qh,house_3_15B_tm_3_B_15_Meter_80_968:Qh,house_3_1A_tm_3_A_1_Meter_82_969:Qh,house_3_2A_tm_3_A_2_Meter_82_970:Qh,house_3_3A_tm_3_A_3_Meter_82_971:Qh,house_3_4A_tm_3_A_4_Meter_82_972:Qh,house_3_5A_tm_3_A_5_Meter_82_973:Qh,house_3_6A_tm_3_A_6_Meter_82_974:Qh,house_3_7A_tm_3_A_7_Meter_82_975:Qh,house_3_8A_tm_3_A_8_Meter_82_976:Qh,house_3_9A_tm_3_A_9_Meter_82_977:Qh,house_3_10A_tm_3_A_10_Meter_82_978:Qh,house_3_11A_tm_3_A_11_Meter_82_979:Qh,house_3_12A_tm_3_A_12_Meter_82_980:Qh
2010-08-16 14:11:00 UTC,-52465.4254219,-61206.7221099,+0,-48091.9875944,-43718.4560958,-30606.874484,-30605.3133943,+0,-26295.2173316,+0,-56966.81854,-56963.5569751,-61341.6156939,-13148.5276038,-21912.1185727,-26294.9265216,-39440.7359831,-26295.122877,-61346.5843041,+0
2010-08-16 14:11:30 UTC,-52382.6354058,-61110.1398401,+0,-48016.0998285,-43649.4704896,-30558.5764005,-30557.0185439,+0,-26297.6558986,+0,+0,-56968.8394064,-61347.3040392,-13149.7469966,-21914.1506283,-26297.3650454,-39444.3935773,-26297.5614304,-61352.2732709,+0
2010-08-16 14:12:00 UTC,-52415.1207364,-61148.0370055,+0,-48045.8768384,-43676.5392146,-30577.52771,-30575.9685846,+0,-26278.8961034,+0,+0,-56928.2018734,-61303.5438233,-13140.3662591,-21898.5181081,-26278.6055817,-39416.255854,+0,-61308.5082771,+0
2010-08-16 14:12:30 UTC,-52472.5833114,-61215.0724553,+0,+0,-43724.4204788,-30611.0502573,-30609.4888882,+0,-26257.243761,-26257.8832793,+0,-56881.2984949,-61253.0362794,-13129.5418704,-21880.4752313,-26256.9536221,-39383.7796137,+0,-61257.995218,+0
2010-08-16 14:13:00 UTC,-52482.7133116,-61226.8900451,+0,+0,-43732.861403,-30616.959902,-30615.3981375,+0,-26217.3024373,-26217.9406886,+0,-56794.77747,-61159.8667781,-13109.5694115,-21847.1921647,-26217.0130052,-39323.8718237,+0,-61164.8155375,+0
2010-08-16 14:13:30 UTC,-52386.914026,-61115.1312494,+0,+0,-43653.0356925,-30561.0724642,-30559.5144405,+0,-26226.8138634,-26227.4524165,+0,-56815.3811507,-61182.0536931,-13114.3255526,-21855.1180267,-26226.5242629,+0,+0,-61187.0048773,-48085.3639933
2010-08-16 14:14:00 UTC,-52365.376965,+0,+0,+0,-43635.0897226,-30548.5232991,-30546.9509796,-34912.663155,-26235.5579914,-26236.1863068,+0,-56834.299933,-61202.4262389,-13118.6927522,-21862.3957383,+0,+0,-26235.4666874,-61207.3796486,-48089.0702484
2010-08-16 14:14:30 UTC,-52346.4660801,+0,-43619.1334356,+0,-43619.3320402,-30537.491046,+0,-34900.0548664,-26250.2902217,-26250.9189927,+0,-56866.2129129,-61236.7914862,-13126.0595243,-21874.672082,+0,+0,-26250.1988383,+0,-48116.0723379
2010-08-16 14:15:00 UTC,-52318.1772629,+0,-43595.5615666,+0,-43595.7601033,-30520.9878841,+0,-34881.1941109,-26213.9493297,-26214.5769767,+0,-56787.4912181,-61152.0206337,-13107.8874576,-21844.3892758,+0,+0,-26213.8581419,+0,-48049.4646365
2010-08-16 14:15:30 UTC,-52275.3217544,+0,-43559.8520428,+0,-43560.0504872,-30495.9867256,+0,-34852.6213695,-26257.5124067,-26258.1413751,+0,-56881.8580181,-61253.6389179,-13129.6709025,-21880.6903664,+0,+0,-26257.4209916,+0,-48129.3100071
2010-08-16 14:16:00 UTC,-52290.851012,+0,-43572.7919122,+0,-43572.9903939,+0,+0,-34862.9750559,-26257.0046992,-26257.6336519,-56884.0590181,-56880.7582213,-61252.4546103,-13129.417026,-21880.2672946,+0,+0,-26256.9132868,+0,-48128.3794512
2010-08-16 14:16:30 UTC,-52339.22823,+0,-43613.1025918,+0,-43613.3011893,+0,+0,-34895.2291744,-26267.9548912,-26268.5841826,-56907.7810829,-56904.4785427,-61277.9976554,+0,+0,+0,+0,-26267.8634199,+0,-48148.4495996
2010-08-16 14:17:00 UTC,-52394.1010828,+0,-43658.8258084,-48026.6096955,-43659.0245377,+0,+0,-34931.8140713,-26227.8132689,-26228.4494534,-56820.8198513,-56817.5237007,-61184.3610025,+0,+0,-26227.5131686,+0,-26227.7220135,+0,-48074.8756985
2010-08-16 14:17:30 UTC,-52340.6968841,-61061.2147771,-43614.3263583,-47977.6578364,-43614.5249594,+0,-30532.5540728,-34896.2083576,+0,-26196.4966873,-56751.6008241,-56748.3097609,+0,+0,+0,-26195.562002,-39291.7242645,-26195.7704278,+0,-48016.3126642
2010-08-16 14:18:00 UTC,-52294.8862753,-61007.7724353,-43576.154326,-47935.6664864,-43576.3528172,+0,-30505.8308452,-34865.6654513,+0,-26249.1083365,-56865.573031,-56862.3312046,+0,+0,+0,-26248.171018,-39370.6337659,-26248.3801338,+0,-48112.7393067
2010-08-16 14:18:30 UTC,-52376.4255558,-61102.8956013,-43644.0975424,-48010.4077874,-43644.2962293,-30554.9687747,-30553.3960886,-34920.029422,+0,-26197.5780068,-56753.943279,-56750.7094331,+0,-13099.3833955,+0,-26196.6432675,-39293.3460803,-26196.8517074,-61117.2940916,-48018.294508
2010-08-16 14:19:00 UTC,-52434.7134798,-61170.8938963,-43692.6663946,-48063.8727274,-43692.8652217,-30588.9728484,-30587.3978522,-34958.8912188,+0,-26161.9005508,-56676.6554911,-56673.4271724,+0,-13081.5436384,-21800.5048533,-26160.9675987,-39239.8353059,-26161.17557,-61034.0643507,-47952.9048702
2010-08-16 14:19:30 UTC,-52469.1956979,-61211.1206181,-43721.3989642,-48095.4801916,-43721.5978745,-30609.0891225,-30607.5127603,-34981.8812455,+0,+0,-56633.5776186,-56630.3523807,+0,-13071.6002977,-21783.9347708,-26141.083061,-39210.0100203,+0,-60987.6746122,-47916.4586671
2010-08-16 14:20:00 UTC,-52496.041302,-61242.4385182,-43743.7682679,-48120.0877003,-43743.9672429,-30624.7503403,-30623.1729149,-34999.7797795,+0,+0,-56592.1619795,-56588.9397056,+0,-13062.0406361,-21768.0040721,-26121.9658005,-39181.3355928,+0,-60943.0749019,-47881.4188062
2010-08-16 14:20:30 UTC,-52571.1705929,-61330.0839721,-43806.370471,-48188.953612,-43806.5696382,-30668.5792839,-30666.9989552,-35049.8700088,-26100.2728258,+0,-56544.521572,-56541.3028255,+0,-13051.0440572,-21749.6789324,-26099.9751161,-39148.3513043,+0,-60891.7718638,-47841.1126568
2010-08-16 14:21:00 UTC,-52577.7188285,-61337.7230996,-43811.8268383,-48194.9559269,-43812.0260214,-30672.3994008,-30670.8188128,-35054.2358565,-26141.6869016,+0,-56634.2393748,-56631.0142086,+0,-13071.7529448,-21784.1892594,-26141.3884232,-39210.4680958,+0,-60988.3872535,-47917.0187497
2010-08-16 14:21:30 UTC,-52563.2040251,-61320.7902275,-43799.7322673,-48181.6512098,-43799.9314152,-30663.9317391,-30662.3517257,-35044.5585291,-26142.5581543,+0,-56636.1268222,-56632.901521,-60985.5668001,-13072.18861,-21784.9152739,-26142.2596598,-39211.774884,-26142.4673657,-60990.4198096,-47918.615632
2010-08-16 14:22:00 UTC,-52547.75002,-61302.7616896,-43786.8550998,-48167.4855919,-43787.0542102,-30654.9161647,-30653.3367633,-35034.2550158,-26167.8844924,-26168.518758,-56690.9927941,-56687.7635677,-61044.6445983,-13084.8529099,-21806.0196986,-26167.5855282,-39249.7617488,-26167.7935671,-61049.5039261,-47965.0352012
2010-08-16 14:22:30 UTC,-52526.6325754,-61278.1262212,-43769.2588281,-48148.1286905,-43769.4578874,-30642.596647,-30641.0180817,-35020.1755674,-26228.7169866,-26229.3531724,-56822.7779042,-56819.5392542,-61186.5462976,-13115.2718716,-21856.7113883,-26228.4168961,-39341.0041481,-26228.6257336,-61191.4207899,-48076.5325161
2010-08-16 14:23:00 UTC,-52514.7259141,-61264.2359906,-43759.3375119,-48137.2146774,-43759.5365425,-30635.6505259,-30634.0724321,-35012.2371435,-26247.3397347,-26247.9765078,-56863.1214932,-56859.87996,-61229.9868976,-13124.5840761,-21872.2297166,-26247.0392998,-39368.9363301,-26247.2483815,-61234.8660287,-48110.6653727
2010-08-16 14:23:30 UTC,-52449.9440366,-61188.6618911,-43705.3575208,-48077.8336109,-43705.5563951,-30597.8580033,-30596.2824756,+0,-26298.0422834,-26298.6806554,-56972.9615057,-56969.7121235,-61348.2588763,-13149.9376111,-21914.4801312,-26297.7409119,-39444.9848728,-26297.9506575,-61353.150632,-48203.5959626
2010-08-16 14:24:00 UTC,-52434.7482768,-61170.9346213,-43692.6955393,-48063.9047092,-43692.8943769,-30588.993084,-30587.4181585,+0,-26271.1924018,-26271.8299273,-56914.7949733,-56911.5497467,-61285.6271365,+0,-21892.1061347,-26270.891526,-39404.7128459,-26271.1009202,-61290.5122086,-48154.3839294
2010-08-16 14:24:30 UTC,-52392.9076443,-61122.1236242,-43657.8315165,-48025.5522965,-43658.0302534,-30564.5840496,-30563.0107822,+0,-26274.7865287,-26275.4241675,-56922.5811494,-56919.3353666,-61294.0110259,+0,-21895.1011193,-26274.4855866,-39410.1036621,-26274.6950278,-61298.8969925,-48160.9714557
2010-08-16 14:25:00 UTC,-52373.2553109,-61099.197346,-43641.4560616,-48007.5383624,-43641.6547513,-30553.1192497,-30551.5467612,+0,-26294.3941881,-26295.0324451,-56965.0584151,-56961.8095976,-61339.749098,+0,-21911.4401747,-26294.092884,-39439.5131097,-26294.3025819,-61344.6399455,-48196.9095205
2010-08-16 14:25:30 UTC,-52417.2720161,-61150.5470662,-43678.1334639,-48047.8855166,-43678.3322699,-30578.7976991,-30577.2235387,+0,-26314.0541693,-26314.6930185,-57007.6493048,-57004.3975628,-61385.6097637,+0,-21927.8228779,+0,-39469.0011298,-26313.9624645,-61390.5052659,-48232.9439179
2010-08-16 14:26:00 UTC,+0,-61199.9006636,-43713.3850477,-48086.6642684,-43713.5839555,-30603.4780729,-30601.902236,+0,-26300.4615248,-26301.0999455,-56978.2027316,-56974.9530935,-61353.9026975,-13151.1473027,-21916.496132,+0,-39448.6135782,-26300.3698931,-61358.7948166,-48208.0305237
2010-08-16 14:26:30 UTC,+0,-61201.9989403,-43714.8837749,-48088.3129537,-43715.0826871,-30604.5273632,-30602.9514551,-34976.6678255,-26285.8254194,-26286.4633788,-56946.4956449,-56943.2482715,-61319.761586,-13143.8285977,-21904.2998706,+0,-39426.6609437,-26285.7338664,-61324.6500626,-48181.2046123
2010-08-16 14:27:00 UTC,+0,-61243.1776954,-43744.2963492,-48120.668462,+0,+0,+0,-35000.2019504,-26313.2815607,-26313.9203855,-57005.9755566,-57002.7239347,-61383.8075297,-13157.557892,-21927.1790635,+0,-39467.8422977,+0,-61388.702839,-48231.527837
2010-08-16 14:27:30 UTC,+0,-61283.4163145,+0,-48152.2852744,+0,+0,+0,-35023.1987761,-26296.3747501,-26297.0130421,-56969.3493019,-56966.1002957,-61344.3696248,-13149.1037333,-21913.090624,+0,-39442.4838413,+0,-61349.2607275,-48200.5400424
2010-08-16 14:28:00 UTC,+0,-61318.4652033,+0,-48179.8243442,+0,+0,+0,-35043.229612,+0,-26287.6633475,-56949.0951289,+0,-61322.5606225,-13144.4286166,-21905.2997726,+0,-39428.4607153,+0,-61327.4493974,-48183.4039168
2010-08-16 14:28:30 UTC,+0,-61338.6536621,+0,-48195.6870833,+0,+0,+0,-35054.7675442,+0,+0,-56902.8531655,+0,-61272.7688538,-13133.7549357,-21887.5126103,-26265.3791448,-39396.444751,+0,-61277.6523137,-48144.2807154
2010-08-16 14:29:00 UTC,+0,-61384.1859213,+0,-48231.4632835,+0,+0,+0,-35080.7897436,+0,+0,-56874.8467811,+0,-61242.6125335,-13127.2904351,+0,-26252.4515351,-39377.0543242,-26252.6606682,-61247.4927744,-48120.5857996
2010-08-16 14:29:30 UTC,+0,-61235.3320534,+0,-48114.5038818,+0,+0,+0,-34995.7180767,+0,+0,-56902.6807866,+0,-61272.5832404,-13133.7151473,+0,-26265.2995761,-39396.3254035,-26265.5088776,-61277.4666815,-48144.1348726
2010-08-16 14:30:00 UTC,-52465.7401597,-61207.0896729,+0,-48092.3129105,-43718.7188335,-30607.0730982,+0,-34979.5772369,+0,+0,-56883.2298572,+0,-61251.6391443,-13129.2254367,+0,-26256.3211218,-39382.8584087,-26256.5303057,-61256.5203487,-48127.6783354
2010-08-16 14:30:30 UTC,-52421.4676865,+0,+0,-48051.7314845,-43681.8285169,-30581.2453087,-30579.6710552,-34950.059774,+0,-26280.1669521,-56932.8560829,+0,-61305.0752218,-13140.6801795,+0,-26279.2282428,-39417.2173952,-26279.4377071,-61309.961889,-48169.6650081
2010-08-16 14:31:00 UTC,-52374.4479798,+0,-43642.4501659,-48008.6317736,-43642.6488796,-30553.8148999,-30552.2425103,-34918.7107369,-26314.8875446,-26315.5263923,-57009.4549757,+0,-61387.5542995,-13158.3609183,+0,-26314.5859156,-39470.2512023,-26314.7958427,+0,-48234.4718159
2010-08-16 14:31:30 UTC,-52430.4600309,+0,-43689.1226291,-48059.9741445,-43689.3214774,-30586.4912724,-30584.9166627,-34956.055161,-26307.1865381,-26307.8251432,-56992.7718151,+0,-61369.590439,+0,-21922.1001313,-26306.8850512,-39458.7004938,-26307.0948775,+0,-48220.3569583
2010-08-16 14:32:00 UTC,-52398.7058616,+0,-43662.663228,-48030.8672948,-43662.862,-30567.9664902,-30566.3931389,-34934.8839823,-26322.0855942,-26322.7246688,-57025.0485482,-57021.7956829,-61404.344926,+0,-21934.5155097,-26321.7838324,-39481.0475272,-26321.9938536,+0,-48247.6648216
2010-08-16 14:32:30 UTC,-52429.5350569,+0,-43688.3518872,-48059.1262847,-43688.5507333,-30585.9516604,-30584.377087,-34955.4384615,-26312.7682793,-26313.4070601,-57004.8638821,-57001.6124592,-61382.6107664,+0,-21926.7513944,-26312.4666894,-39467.0725249,-26312.6765887,+0,-48230.5875023
2010-08-16 14:33:00 UTC,-52423.5008973,+0,-43683.3238786,+0,-43683.5227102,-30582.4314453,-30580.8571114,-34951.4153587,-26297.8599685,-26298.4982795,-56972.5670995,-56969.3179831,-61347.8346897,+0,-21914.3283042,-26297.5586537,+0,-26297.768358,+0,-48203.2626756
2010-08-16 14:33:30 UTC,-52427.9060426,+0,-43686.9944991,+0,-43687.1933413,-30585.0013239,-30583.4268154,-34954.3523627,-26304.1861705,-26304.8246809,-56986.2719359,-56983.0218404,-61362.5915906,-13153.0097544,-21919.599926,-26303.8847389,+0,-26304.094526,+0,-48214.8577087
2010-08-16 14:34:00 UTC,-52350.1696738,+0,-43622.2200855,+0,-43622.4187409,-30539.6513946,-30538.0799677,-34902.5238745,-26341.7399115,-26342.3796054,-57067.6268949,-57064.3709888,-61450.1918409,-13171.7882983,-21950.8934459,-26341.4377872,+0,-26341.6480653,+0,-48283.6884089
2010-08-16 14:34:30 UTC,-52252.697869,-60958.5561285,-43541.0009771,+0,-43541.1993993,-30482.7881832,-30481.220623,-34837.5373511,-26386.8539442,-26387.4950592,-57165.3601816,-57162.097297,-61555.4277205,-13194.3473242,-21988.4869562,-26386.5509887,+0,+0,+0,-48366.3760662
2010-08-16 14:35:00 UTC,-52495.6656974,-61242.0008692,-43743.4558973,+0,-43743.6549133,-30624.5309603,-30622.9538407,-34999.5290979,-26348.28999,-26348.9298623,-57081.8170101,-57078.560211,-61465.4715258,-13175.0635919,-21956.3516727,-26347.9877718,+0,+0,+0,-48295.6942185
2010-08-16 14:35:30 UTC,-52519.2568355,-61269.5221312,-43763.1133922,+0,-43763.3124652,-30638.2935842,-30636.7155302,-35015.2578105,-26335.8393669,-26336.4788469,-57054.8444652,-57051.5895923,-61436.4284071,-13168.8377256,-21945.9765724,-26335.5373783,+0,+0,-61441.3288465,-48272.8739845
2010-08-16 14:36:00 UTC,-52540.8306122,-61294.6899531,-43781.0899056,+0,-43781.2890308,-30650.8793177,-30649.3004092,+0,-26272.5471752,-26273.18466,-56917.7307383,-56914.4856611,-61288.7890189,-13137.1888086,-21893.2352117,-26272.2463551,+0,+0,-61293.6737042,-48156.8683529
2010-08-16 14:36:30 UTC,-52558.5847925,-61315.40186,-43795.8837116,+0,-43796.0828797,-30661.2367707,-30659.6571592,+0,-26267.797754,-26268.435089,-56907.4417787,-56904.197437,-61277.7102184,-13134.8138862,-21889.2775209,+0,+0,-26267.7063125,-61282.5937209,-48148.163337
2010-08-16 14:37:00 UTC,-52550.556169,-61306.0357219,-43789.1937998,+0,-43789.3929485,-30656.5530236,-30654.9737299,+0,-26236.4570997,+0,+0,-56836.30713,-61204.6030286,-13119.1421612,-21863.1613666,+0,-39352.6138004,-26236.3658268,-61209.4787237,-48090.7203634
2010-08-16 14:37:30 UTC,-52668.6559068,-61443.8100821,-43887.6013104,-48278.3119217,-43887.8007454,-30725.4501761,-30723.8662079,+0,-26154.425862,+0,+0,-56658.610613,-61013.2518144,-13078.1228814,-21794.8047749,+0,-39229.5754975,-26154.3350313,-61018.1070566,-47940.3687715
2010-08-16 14:38:00 UTC,-52678.1914336,-61454.9341638,-43895.5468615,-48287.0524803,-43895.7463197,+0,-30729.4286764,+0,+0,+0,+0,-56663.8536979,+0,-13079.3331889,-21796.8216927,+0,-39233.2058448,-26156.7554177,-61023.7536383,-47944.8050216
2010-08-16 14:38:30 UTC,-52713.9822796,-61496.6875256,-43925.3698598,-48319.8594762,-43925.5694051,+0,-30750.3069626,+0,+0,+0,+0,-56672.6643964,+0,-13081.3670419,-21800.2110072,+0,-39239.3064343,-26160.8227384,-61033.24239,-47952.2598805
2010-08-16 14:39:00 UTC,-52729.0271476,-61514.2387683,-43937.9061123,-48333.6500676,-43938.1056943,+0,-30759.0832586,-35158.8035505,+0,+0,+0,-56659.0670887,+0,+0,-21794.980372,+0,-39229.8915635,-26154.5457552,-61018.5986615,-47940.7550024
2010-08-16 14:39:30 UTC,-52632.6392238,-61401.793261,-43857.5901326,-48245.2979172,-43857.7894801,+0,+0,-35090.852255,+0,-26138.6983015,+0,-56623.169766,+0,+0,-21781.1713288,-26137.7667322,-39205.0360052,-26137.9743195,-60979.938754,-47910.3817605
2010-08-16 14:40:00 UTC,-52650.2798275,-61422.3728057,-43872.289455,-48261.4679277,-43872.488856,+0,+0,-35102.6135538,+0,-26196.5290721,+0,-56748.4395994,+0,+0,-21829.3602321,-26195.5946601,-39291.7735295,-26195.8029875,-61114.8489719,-48016.3744776
2010-08-16 14:40:30 UTC,-52666.5806932,-61441.3892864,-43885.8722766,-48276.4098049,-43886.0717172,-30724.2394696,+0,-35113.4816868,+0,-26220.7756158,+0,-56800.9609378,+0,+0,-21849.5642279,-26219.8399894,-39328.139669,-26220.0486352,-61171.4122414,-48060.8135416
2010-08-16 14:41:00 UTC,-52683.6171409,-61461.2638922,-43900.0680277,-48292.0259393,-43900.2675096,-30734.1782107,+0,-35124.8402478,-26216.6475644,-26217.2832573,+0,-56793.3960082,+0,-13109.2364719,+0,-26216.3478056,-39322.9016601,-26216.5564056,-61163.2651311,-48054.4127449
2010-08-16 14:41:30 UTC,-52604.8359274,-61369.3582573,-43834.4229773,-48219.8126454,-43834.622268,-30688.2187416,+0,-35072.3151413,-26221.1491726,-26221.7850075,-56806.3844136,-56803.1474174,+0,-13111.4874767,+0,-26220.8493304,-39329.6536032,-26221.0579895,-61173.766988,-48062.6635535
2010-08-16 14:42:00 UTC,-52548.3234554,-61303.4311883,-43787.3335286,-48168.0115693,-43787.5326826,-30655.2504345,+0,-35034.6370771,-26233.6963834,-26234.3326142,-56833.5661972,-56830.3272584,-61198.1637709,-13117.7616418,+0,-26233.3963091,-39348.4731121,+0,-61203.0385312,-48085.6608109
2010-08-16 14:42:30 UTC,-52554.0047087,-61310.0589,-43792.0674761,-48173.2191814,-43792.2666439,-30658.5647703,-30661.578045,-35038.4248894,-26250.1517995,-26250.7885494,-56869.2145618,-56865.9730746,-61236.5487119,-13125.9900839,+0,-26249.8514208,-39373.1545213,+0,-61241.4275725,-48115.8212526
2010-08-16 14:43:00 UTC,-52515.4323333,-61265.0606279,+0,-48137.8625524,-43760.1258257,-30636.0623757,-30634.4845474,-35012.7078678,-26221.0230788,-26221.6589097,-56806.1112499,-56802.8742738,-61168.6012214,-13111.4244241,+0,-26220.7232391,-39329.464476,+0,-61173.4728237,-48062.4324429
2010-08-16 14:43:30 UTC,-52394.6649191,-61124.1741846,+0,-48027.1634197,-43659.4951755,-30565.6089479,-30564.0359056,-34932.189668,-26218.1104593,-26218.7461983,-56799.8014652,-56796.5649398,-61161.80706,-13109.9679845,-21847.8731685,-26217.8106734,-39325.09585,+0,-61166.6779369,-48057.0940239
2010-08-16 14:44:00 UTC,-52444.1318683,-61181.8819898,+0,-48072.5063486,-43700.714002,-30594.4670319,-30592.8920287,-34965.1703339,-26218.1921572,-26218.8278987,-56799.9784534,-56796.7419159,-61161.9976362,-13110.008837,-21847.9412474,-26217.8923699,-39325.2183888,-26218.1009901,-61166.8685326,-48057.2437662
2010-08-16 14:44:30 UTC,-52404.3871082,-61135.516024,+0,-48036.0750776,-43667.596286,-30571.2806895,-30569.7072617,-34938.6716581,-26188.797479,-26189.4322926,-56736.2989854,-56733.0670014,-61093.4297627,-13095.3101861,-21823.4466758,-26188.4982361,-39281.1294362,-26188.7064703,-61098.293331,-48003.3675001
2010-08-16 14:45:00 UTC,-52448.1305954,-61186.5470144,+0,-48076.1717947,-43704.0461484,-30596.7997466,-30595.2246602,-34967.8363034,-26147.2653115,-26147.8987846,-56646.3256378,-56643.1002144,-60996.5498037,-13074.5422094,-21788.8379918,-26146.9668667,-39218.8356176,-26147.1745345,-61001.4027607,-47927.2454088
2010-08-16 14:45:30 UTC,-52426.0953531,-61160.8408511,+0,-48055.9736129,+0,-30583.9448024,-30582.3705895,-34953.1449393,-26184.976835,+0,-56728.0223813,-56724.7911126,-61084.5180563,-13093.3996551,-21820.2629849,-26184.6776907,-39275.3989678,-26184.8858544,-61089.3804227,-47996.3652557
2010-08-16 14:46:00 UTC,-52450.6490932,-61189.4850765,+0,-48078.4803272,+0,-30598.2689909,-30596.6938045,-34969.5154396,-26188.1181274,+0,-56734.8275538,-56731.5957989,-61091.8456344,+0,-21822.8806224,-26187.8189249,-39280.1105792,-26188.0271299,-61096.7087834,-48002.1227992
2010-08-16 14:46:30 UTC,-52444.5367533,+0,-43700.8526294,-48072.8775683,+0,-30594.7031669,-30593.128223,-34965.4402125,-26212.0047398,+0,-56786.5745629,-56783.3391063,-61147.5650409,+0,-21842.7853251,-26211.7050947,-39315.9380063,-26211.9136135,-61152.4341473,-48045.9035591
2010-08-16 14:47:00 UTC,-52507.5507322,+0,-43753.3595036,-48130.6381233,+0,-30631.4643315,-30629.8868907,-35007.4529703,-26244.5317905,+0,-56857.0398822,-56853.799388,-61223.4396892,+0,-21869.8901021,+0,-39364.7251923,-26244.440489,-61228.3169017,-48105.5210239
2010-08-16 14:47:30 UTC,-52574.4729641,+0,-43809.1229617,-48191.981105,+0,-30670.5054964,-30668.9254049,-35052.071443,-26260.0031703,+0,-56890.5564706,-56887.313581,-61259.5292078,+0,-21882.7823964,+0,-39387.93065,-26259.9117855,+0,+0
2010-08-16 14:48:00 UTC,-52620.0291669,+0,-43847.0830157,-48233.7393268,+0,-30697.0821234,-30695.5002284,+0,+0,-26282.6825418,-56938.306621,-56935.0603183,-61310.9449389,-13141.9379754,-21901.1496895,+0,-39420.9908197,-26281.953311,+0,+0
2010-08-16 14:48:30 UTC,-52647.9731504,+0,-43870.3675542,-48259.3536452,-43870.5669603,+0,-30711.8011135,+0,+0,-26329.2310513,-57039.1443101,-57035.8908028,-61419.5235251,-13165.2135714,-21939.9373227,+0,-39490.8065363,-26328.5001029,+0,+0
2010-08-16 14:49:00 UTC,-52599.477829,+0,-43829.9584566,-48214.9013361,-43830.1577451,+0,-30683.5117801,+0,+0,-26350.2096245,-57084.5900403,-57081.3332872,-61468.4579403,-13175.7034622,-21957.4182099,+0,-39522.2712212,-26349.4779023,+0,+0
2010-08-16 14:49:30 UTC,-52582.6632467,+0,-43815.9475774,-48199.4885709,-43816.1468252,+0,-30673.7031366,+0,+0,-26364.0648983,-57114.6046194,-57111.3457224,-61500.776617,-13182.6314981,-21968.9634414,+0,-39543.0520353,+0,+0,+0
2010-08-16 14:50:00 UTC,+0,+0,-43835.6909245,-48221.2072947,-43835.8902405,+0,-30687.5248268,+0,+0,-26330.7640874,-57042.4656662,+0,-61423.1001078,-13165.9801093,-21941.2148348,-26329.8230723,-39493.1060012,+0,+0,+0
2010-08-16 14:50:30 UTC,+0,-61272.8873364,-43765.5172187,-48144.0122199,-43765.7163312,+0,-30638.3980819,+0,+0,-26318.4412644,-57015.7708249,+0,-61394.3560115,-13159.8183429,-21930.9465542,-26317.500865,-39474.6236318,+0,+0,+0
2010-08-16 14:51:00 UTC,+0,-61304.4593253,-43788.0680093,-48168.8193745,-43788.267187,+0,-30654.1852907,+0,-26298.938333,-26299.5765645,-56974.9043649,+0,-61350.352399,-13150.3854495,-21915.2271021,-26298.637108,+0,+0,+0,+0
2010-08-16 14:51:30 UTC,+0,-61292.8705621,-43779.7905527,-48159.7137004,-43779.9897064,-30649.9690846,+0,-35028.6012688,-26265.2975322,-26265.9347026,-56902.0262564,+0,-61271.8797399,-13133.5635488,-21887.1942361,-26264.9969289,+0,-26265.2061265,-61276.7618755,+0
2010-08-16 14:52:00 UTC,+0,-61353.3587269,-43822.9951776,+0,-43823.1944568,-30680.2175473,+0,-35063.1709393,-26242.7615469,-26243.3980062,-56853.2051868,+0,-61219.3108808,-13122.2945508,+0,-26242.4613605,+0,-26242.6702625,-61224.1874009,-48102.2768754
2010-08-16 14:52:30 UTC,+0,-61319.5465764,-43798.8443161,+0,-43799.0435251,-30663.309024,+0,-35043.8469133,-26218.1772363,-26218.8129197,-56799.9467071,+0,-61161.9639705,-13110.0012986,+0,-26217.877505,+0,-26218.0860844,-61166.8343632,-48057.2173265
2010-08-16 14:53:00 UTC,+0,-61248.1717468,-43747.8637197,+0,-43748.062781,-30627.6164403,+0,-35003.0553905,-26245.0378412,-26245.6743724,-56858.1364607,+0,-61224.6207077,+0,+0,-26244.7376127,+0,-26244.9465446,-61229.4977952,-48106.4489992
2010-08-16 14:53:30 UTC,+0,-61296.2237556,-43782.1856238,+0,-43782.3847845,-30651.6459246,+0,-35030.5176573,-26229.4776479,-26230.113688,-56824.4274715,+0,-61188.3240197,+0,+0,-26229.1777073,+0,-26229.386435,-61193.1972297,-48077.929374
2010-08-16 14:54:00 UTC,-52530.4301536,-61282.5572579,-43772.4241126,+0,-43772.623245,-30644.8116857,+0,-35022.7070989,-26188.6697268,+0,-56736.0228067,-56732.7910905,-61093.1329011,+0,+0,-26188.3705421,+0,-26188.5787339,-61097.9959367,-48003.1342582
2010-08-16 14:54:30 UTC,-52537.7666656,-61291.1159829,-43778.5373167,+0,-43778.7364668,-30649.0916683,-30647.5131062,-35027.5985073,-26201.2132894,+0,-56763.1966827,-56759.9630226,-61122.3927997,+0,-21833.792865,-26200.9138723,+0,-26201.1222289,-61127.258964,-48026.1248222
