# file...... Output/Qh/house_Qh_file_002.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_6B_tm_0_B_6_Meter_2_21:Qh,house_0_7B_tm_0_B_7_Meter_2_22:Qh,house_0_8B_tm_0_B_8_Meter_2_23:Qh,house_0_1C_tm_0_C_1_Meter_4_24:Qh,house_0_2C_tm_0_C_2_Meter_4_25:Qh,house_0_3C_tm_0_C_3_Meter_4_26:Qh,house_0_4C_tm_0_C_4_Meter_4_27:Qh,house_0_5C_tm_0_C_5_Meter_4_28:Qh,house_0_6C_tm_0_C_6_Meter_4_29:Qh,house_0_7C_tm_0_C_7_Meter_4_30:Qh,house_0_8C_tm_0_C_8_Meter_4_31:Qh,house_0_9C_tm_0_C_9_Meter_4_32:Qh,house_0_10C_tm_0_C_10_Meter_4_33:Qh,house_0_11C_tm_0_C_11_Meter_4_34:Qh,house_0_12C_tm_0_C_12_Meter_4_35:Qh,house_0_13C_tm_0_C_13_Meter_4_36:Qh,house_0_14C_tm_0_C_14_Meter_4_37:Qh,house_0_15C_tm_0_C_15_Meter_4_38:Qh,house_0_1C_tm_0_C_1_Meter_5_39:Qh,house_0_2C_tm_0_C_2_Meter_5_40:Qh
2010-08-16 09:43:00 UTC,-52147.2566186,-39112.5210756,+0,+0,-52311.2685605,-34875.8777646,-21798.8818614,+0,+0,-39236.902106,-56672.4272422,-21798.7685194,+0,-30518.3739279,-56671.0242368,-30516.0179532,+0,+0,-39223.9370971,+0
2010-08-16 09:43:30 UTC,-52144.6305052,-39110.5513371,+0,+0,+0,-34878.997484,-21800.8318523,+0,+0,-39240.4119643,-56677.4966684,-21800.7184941,+0,-30521.1039175,-56676.0935414,-30518.7476547,-21801.1410185,-17441.0022831,-39227.0360366,+0
2010-08-16 09:44:00 UTC,-52145.735598,-39111.3802213,+0,+0,+0,-34882.2758365,+0,+0,+0,-39244.1002937,-56682.8238674,-21802.7676221,+0,+0,-56681.4206125,-30521.6161574,-21803.1902001,-17442.6416371,-39231.4144117,-30514.2144012
2010-08-16 09:44:30 UTC,-52128.3443696,-39098.3357842,+0,-52323.3752868,+0,-34883.0053045,+0,+0,-34884.0557417,-39244.9209858,-56684.0092253,-21803.2235747,+0,+0,-56682.6059421,-30522.2544295,-21803.6461646,-17443.0064106,-39237.1690868,-30518.6904199
2010-08-16 09:45:00 UTC,-52117.8191171,-39090.4413471,+0,-52321.1039469,+0,-34881.4910542,+0,+0,-34882.541471,-39243.2174189,-56681.5485722,-21802.2771357,+0,+0,-56680.1453533,-30520.9294599,-21802.6997187,-17442.2492502,-39235.4654771,-30517.3653669
2010-08-16 09:45:30 UTC,-52118.4845966,-39090.9404956,-34747.5147366,-52333.3531113,+0,-34889.657368,+0,+0,-34890.7081066,+0,+0,-21807.3814748,+0,+0,-56693.4149867,-30528.0748459,-21807.8041912,-17446.3328499,-39238.1015398,-30519.4157113
2010-08-16 09:46:00 UTC,-52118.5045252,+0,-34747.5280233,-52328.406152,+0,-34886.3593126,+0,+0,-34887.4099213,+0,+0,-21805.3200315,-47967.1010878,+0,-56688.0558998,-30525.1891034,-21805.742694,-17444.6836434,-39232.2535965,-30514.8671481
2010-08-16 09:46:30 UTC,-52118.2777598,+0,-34747.3768359,-52322.0655391,+0,-34882.1321317,+0,-21802.8403943,-34883.1825738,+0,+0,+0,-47961.2889527,+0,-56681.187055,-30521.4903919,-21803.1004335,+0,-39226.5496054,-30510.4305517
2010-08-16 09:47:00 UTC,-52126.9841438,+0,-34753.1814913,-52324.5330562,+0,+0,+0,-21803.8686436,-34884.8276911,+0,+0,+0,-47963.550807,+0,-56683.8601392,+0,+0,+0,-39228.2444531,-30511.7488138
2010-08-16 09:47:30 UTC,+0,+0,-34748.2894238,-52326.7751463,+0,+0,-21804.7537757,-21804.8029543,-34886.3225141,+0,+0,+0,-47965.6060233,+0,+0,+0,+0,+0,-39229.6671071,+0
2010-08-16 09:48:00 UTC,+0,+0,-34754.8976982,-52320.7636037,+0,+0,-21802.2486899,-21802.2978592,-34882.3145609,+0,+0,+0,-47960.0955311,+0,+0,+0,+0,+0,+0,+0
2010-08-16 09:48:30 UTC,+0,+0,-34749.747876,-52327.5856013,+0,+0,-21805.0915025,-21805.1406824,-34886.8628522,+0,+0,+0,-47966.3489284,-30527.067443,+0,+0,+0,+0,+0,+0
2010-08-16 09:49:00 UTC,+0,+0,-34753.8296987,-52313.4588523,+0,+0,-21799.2047077,-21799.2538658,-34877.444413,+0,+0,+0,-47953.3996166,-30518.8259236,+0,+0,+0,+0,+0,+0
2010-08-16 09:49:30 UTC,+0,+0,-34755.4347403,-52303.3493809,+0,+0,-21794.9919632,-21795.0411056,-34870.7043312,+0,+0,+0,-47944.1327501,-30512.9280764,+0,+0,+0,-17436.3302718,+0,+0
2010-08-16 09:50:00 UTC,+0,+0,-34752.760985,-52291.2289826,-52289.8139522,+0,-21789.941297,+0,+0,-39220.8095888,+0,-21789.8280131,-47933.0225436,-30505.8571481,+0,+0,+0,-17432.2896534,+0,+0
2010-08-16 09:50:30 UTC,+0,+0,-34756.053457,+0,-52286.7886377,+0,+0,+0,+0,-39218.5403536,+0,-21788.5672924,-47930.2492854,-30504.0921228,+0,+0,-21788.9895345,-17431.2810451,+0,+0
2010-08-16 09:51:00 UTC,+0,-39097.585205,-34753.4210522,+0,-52279.903995,+0,+0,+0,+0,-39213.3763041,+0,-21785.6982974,-47923.9382417,-30500.075493,+0,+0,-21786.1204645,-17428.9857769,+0,-30485.0360732
2010-08-16 09:51:30 UTC,+0,-39101.6699338,-34757.0518892,+0,-52403.0993018,-34937.1020465,+0,+0,+0,-39305.782935,-56771.9142839,-21837.0367206,-48036.8694419,-30571.9499437,+0,+0,-21837.4602297,-17470.0578071,+0,-30562.68997
2010-08-16 09:52:00 UTC,+0,-39099.5440253,-34755.1622099,+0,-52401.3412377,-34935.9299331,+0,+0,+0,-39304.4642422,-56770.0096439,-21836.3040934,-48035.2578522,-30570.9242563,+0,-30568.5625293,-21836.7275834,-17469.4716869,+0,-30561.8817838
2010-08-16 09:52:30 UTC,+0,-39112.0560507,+0,+0,-52414.1896223,-34944.4960391,+0,+0,+0,-39314.101589,-56783.9292432,-21841.6583215,+0,-30578.4202442,+0,-30576.0577268,-21842.0819514,-17473.7552041,+0,-30570.6305068
2010-08-16 09:53:00 UTC,+0,-39101.6069067,+0,+0,-52418.0385601,-34947.0621522,+0,+0,+0,-39316.9886094,-56788.0990804,-21843.2622656,+0,+0,+0,-30578.3030323,-21843.6859374,+0,-39302.8001296,-30569.7386621
2010-08-16 09:53:30 UTC,-52126.6908319,-39097.0957673,+0,+0,-52415.2861112,-34945.2270758,-21842.2289743,-21842.2782957,+0,-39314.9240461,-56785.1171503,-21842.1152546,+0,+0,-56783.7114503,-30576.6973715,-21842.5388964,+0,-39301.4405058,-30568.6811391
2010-08-16 09:54:00 UTC,-52128.0377137,-39098.1060073,+0,+0,-52433.5697824,-34957.4169244,-21849.8482792,-21849.8976289,-34958.4703705,-39328.6383053,-56804.9251949,-21849.7344961,+0,+0,-56803.5190192,-30587.3632824,+0,+0,-39314.9279738,-30579.1717674
2010-08-16 09:54:30 UTC,-52127.3496834,-39097.5899444,+0,+0,-52439.5665021,-34961.4149784,-21852.347276,-21852.3966349,-34962.4685819,-39333.1363389,-56811.421882,+0,+0,+0,-56810.0155503,-30590.8615119,+0,+0,-39320.2836361,-30583.3374316
2010-08-16 09:55:00 UTC,-52113.6513517,+0,+0,+0,-52442.5392242,-34963.3969605,-21853.5861679,-21853.6355351,-34964.4506803,-39335.3662272,-56814.6424758,+0,+0,+0,-56813.2360717,-30592.595687,+0,+0,-39324.8413862,+0
2010-08-16 09:55:30 UTC,-52111.8187463,+0,+0,-52440.5519124,-52439.1315646,-34961.1250505,-21852.1661031,-21852.2154651,-34962.1786809,+0,-56810.9507077,+0,+0,+0,-56809.5443923,-30590.6078042,+0,+0,-39323.5866594,+0
2010-08-16 09:56:00 UTC,-52118.6304446,+0,+0,-52430.2999066,-52428.8799202,-34954.290209,-21847.893963,-21847.9433092,-34955.3435704,+0,-56799.8443479,+0,+0,+0,-56798.4382993,-30584.6274338,+0,-17478.6528657,-39312.1500323,+0
2010-08-16 09:56:30 UTC,-52121.3351929,+0,+0,-52432.4179861,+0,-34955.7022974,-21848.7765935,-21848.8259429,-34956.7557143,+0,-56802.1389382,+0,+0,+0,-56800.7328345,-30585.8629871,+0,-17479.3589863,-39312.23149,+0
2010-08-16 09:57:00 UTC,-52119.1346121,+0,-34747.9482372,-52435.267028,+0,-34957.6017061,+0,+0,-34958.6551978,+0,-56805.2254059,+0,+0,-30589.8887665,-56803.819228,-30587.5249376,-21850.2738943,-17480.3087936,-39312.4688127,+0
2010-08-16 09:57:30 UTC,-52128.8232596,+0,-34754.4077798,-52427.5458235,+0,+0,+0,+0,-34953.5073968,+0,-56796.8607526,-21848.9013515,-48057.9776205,-30585.3842303,-56795.4547756,-30583.0208763,-21847.0563138,-17477.7347155,-39307.0917302,+0
2010-08-16 09:58:00 UTC,-52128.9882596,+0,-34754.5177874,-52426.0443239,+0,+0,+0,+0,-34952.5063326,+0,-56795.234125,-21846.0068479,-48056.6012679,-30584.5082583,-56793.8281872,+0,-21846.4306088,-17477.2341489,-39303.3850762,+0
2010-08-16 09:58:30 UTC,-52124.0443893,+0,-34751.2216471,-52403.356666,+0,+0,+0,+0,-34937.3802536,+0,-56770.6557845,-21836.5526934,-48035.8045822,-30571.2723211,-56769.2504369,+0,-21836.9762074,-17469.6705876,+0,-30555.8563016
2010-08-16 09:59:00 UTC,-52113.1830358,+0,-34743.9802467,-52417.4622509,+0,+0,+0,+0,-34946.7845822,+0,-56785.9368624,-21842.4306196,-48048.734494,-30579.5014929,-56784.5311478,+0,-21842.8542871,-17474.3730763,+0,-30566.6454022
2010-08-16 09:59:30 UTC,-52116.0988017,-39089.151241,-34745.9242244,-52425.3201174,+0,+0,+0,+0,+0,+0,-56794.4495665,-21845.7050644,-48055.9374226,-30584.0857575,+0,+0,-21846.1288175,+0,+0,-30567.3676153
2010-08-16 10:00:00 UTC,-52111.9753154,-39086.0584992,-34743.1751069,-52394.2472127,+0,+0,-21832.8704065,+0,+0,-39298.0791509,-56760.7871628,-21832.7567487,-48027.4543646,-30565.9579711,+0,+0,-21833.1801807,+0,+0,-30551.3367018
2010-08-16 10:00:30 UTC,-52124.4410378,-39095.408519,-34751.4861602,-52394.8022908,+0,+0,-21833.1017145,-21833.1510096,+0,-39298.4582657,-56761.3884985,-21832.9880548,-48027.963178,-30566.2818026,+0,+0,-21833.4114929,+0,+0,-30554.4798816
2010-08-16 10:01:00 UTC,-52119.1094053,-39091.4094833,-34747.9314941,-52406.5606311,+0,+0,-21838.0015633,-21838.0508765,+0,-39307.277662,+0,-21837.8878627,-48038.7414834,-30573.1415964,+0,+0,+0,+0,+0,-30559.8354579
2010-08-16 10:01:30 UTC,-52119.171017,-39091.4556956,-34747.9725714,+0,+0,-34939.2874654,-21838.5164959,-21838.5658111,+0,-39308.204506,+0,-21838.4027911,-48039.8741922,+0,+0,+0,+0,+0,+0,-30562.3260643
2010-08-16 10:02:00 UTC,+0,-39090.46367,-34747.0907788,+0,+0,-34935.9389962,-21836.4235242,-21836.4728316,+0,-39304.4372985,+0,-21836.3098368,-48035.2702361,+0,+0,-30568.5704082,+0,-17469.4763104,+0,-30561.4721981
2010-08-16 10:02:30 UTC,+0,-39082.0685102,-34739.6284823,+0,+0,-34941.1180323,-21839.6606977,-21839.7100171,+0,-39310.2639919,+0,+0,-48042.3911182,+0,+0,-30573.1019769,+0,-17472.066109,+0,+0
2010-08-16 10:03:00 UTC,+0,-39075.5058822,-34733.7950882,+0,-52400.3504472,-34935.2694616,-21836.0050294,-21836.0543353,+0,-39303.6840362,+0,+0,-48034.3496639,+0,+0,-30567.9845768,+0,-17469.1415068,-39292.0317559,+0
2010-08-16 10:03:30 UTC,+0,-39067.348946,-34726.5445441,+0,-52403.3968708,-34937.3005331,+0,-21837.3238679,+0,-39305.9691005,+0,+0,-48037.1422725,+0,+0,-30569.7617299,+0,-17470.1571526,-39293.0897016,+0
2010-08-16 10:04:00 UTC,+0,+0,-34726.7017749,+0,-52414.2715213,-34944.550737,+0,-21841.8556485,-34945.6037529,-39314.1259688,+0,+0,-48047.1108934,+0,+0,-30576.1055354,-21842.1162544,-17473.7826474,-39304.3659157,+0
2010-08-16 10:04:30 UTC,+0,+0,-34731.6964958,+0,-52415.3853884,-34945.2933598,+0,+0,-34946.3464049,-39314.9614593,+0,+0,-48048.1319578,+0,+0,-30576.7553178,-21842.5804415,-17474.153999,-39302.6224864,+0
2010-08-16 10:05:00 UTC,+0,+0,+0,+0,-52421.1868367,-34949.1612251,+0,+0,-34950.2144225,-39319.3130153,+0,+0,+0,+0,+0,-30580.1396343,-21844.9981064,-17476.0881413,-39303.4337965,+0
2010-08-16 10:05:30 UTC,+0,+0,+0,+0,-52405.8679212,-34938.9479993,+0,+0,-34940.0007946,-39307.8225884,+0,-21838.1906084,+0,-30573.5654443,-56773.5083386,-30571.2032349,-21838.6141825,+0,-39295.0718783,+0
2010-08-16 10:06:00 UTC,+0,+0,+0,+0,-52391.755403,-34929.5390869,+0,+0,-34930.5593665,-39297.2370571,+0,-21832.3095857,+0,-30565.3319372,-56758.2195777,-30562.970596,-21832.7167344,+0,-39279.8617681,-30551.897123
2010-08-16 10:06:30 UTC,+0,+0,+0,-52396.4120954,-52395.0512579,-34931.7364558,-21833.7787163,+0,-34932.7568181,+0,-56763.1952973,-21833.683047,+0,-30567.2548006,-56761.7901337,-30564.8932566,-21834.0902295,+0,-39283.9818038,-30555.1017099
2010-08-16 10:07:00 UTC,+0,+0,+0,-52387.9371877,-52386.5766306,-34926.0863638,-21830.2471133,+0,-34927.1065138,+0,-56754.0141107,-21830.1514677,+0,-30562.3105445,-56752.6091677,-30559.9495219,-21830.5585632,+0,-39274.5672459,-30547.7790139
2010-08-16 10:07:30 UTC,+0,+0,+0,-52407.8437047,-52406.482489,-34939.3577359,-21838.5424147,-21838.609734,-34940.3783844,+0,-56775.57959,-21838.4467135,+0,-30573.9239947,-56774.1741291,-30571.5617475,-21838.8540135,+0,-39292.0708761,-30561.3934358
2010-08-16 10:08:00 UTC,-52116.0420637,+0,+0,-52399.7463242,-52398.3853765,-34933.9593355,-21835.1681323,-21835.2354336,-34934.9797812,+0,-56766.8073929,-21835.0724536,+0,-30569.1794438,-56765.4021427,-30566.8382387,+0,+0,-39286.5350376,-30557.0876295
2010-08-16 10:08:30 UTC,-52119.739247,-39091.94148,+0,-52412.5988291,-52411.2374562,+0,-21840.5239361,-21840.591266,-34943.5486726,+0,-56780.7309954,-21840.4282216,+0,-30576.6775776,-56779.3254108,+0,+0,-17472.7711218,+0,-30566.3270738
2010-08-16 10:09:00 UTC,-52122.6921318,-39094.1563228,-34750.3731071,-52404.6647321,-52403.3036216,+0,-21837.217696,-21837.2850083,-34938.2589321,+0,-56772.1356893,-21837.1220037,+0,-30572.0488362,-56770.7303111,+0,+0,-17470.1260643,+0,-30560.9260597
2010-08-16 10:09:30 UTC,-52116.8596842,-39089.7816332,-34746.4845293,-52395.2187663,-52393.8579682,+0,-21833.2814407,-21833.348732,-34931.9612138,+0,-56761.9025189,-21833.1857747,-48028.3409334,-30566.5380727,-56760.4973864,+0,+0,-17466.9769821,+0,-30556.5945785
2010-08-16 10:10:00 UTC,-52121.0946135,-39092.9580871,-34749.3080183,-52392.8893464,+0,+0,+0,-21832.3780276,+0,+0,-56759.3789706,-21832.215082,-48026.2056665,+0,-56757.9738987,+0,+0,-17466.2004036,+0,+0
2010-08-16 10:10:30 UTC,-52114.6815004,-39088.1478632,-34745.0323025,-52402.5155633,+0,+0,+0,-21836.3894173,+0,-39304.2871588,-56769.8074139,+0,-48035.0295555,+0,-56768.4020916,+0,+0,-17469.4095776,+0,+0
2010-08-16 10:11:00 UTC,-52109.5271379,-39084.2817785,-34741.595814,-52404.5734339,+0,+0,+0,-21837.2469629,+0,-39305.8306773,-56772.0367826,+0,-48036.9159063,+0,-56770.6314068,+0,-21837.4912252,-17470.0956274,+0,+0
2010-08-16 10:11:30 UTC,-52115.7860856,-39088.9763691,-34745.7687455,-52402.3548176,+0,+0,+0,+0,+0,-39304.1665905,-56769.633272,+0,-48034.8822076,+0,-56768.2279539,+0,-21836.5666827,-17469.3559884,+0,+0
2010-08-16 10:12:00 UTC,-52122.7632412,-39094.2096592,-34750.4205167,-52399.9695377,+0,+0,+0,+0,+0,-39302.3774966,-56767.0492084,+0,-48032.6957365,+0,+0,+0,-21835.572688,+0,+0,+0
2010-08-16 10:12:30 UTC,-52123.8395134,-39095.0169286,-34751.1380831,-52376.8559004,+0,-34918.6620577,+0,+0,+0,-39285.0409705,-56741.9366932,+0,-48011.5085795,+0,+0,+0,-21825.9407655,+0,+0,+0
2010-08-16 10:13:00 UTC,-52117.0528793,-39089.9265412,-34746.6133353,-52375.4647198,+0,-34917.7345807,-21825.0496757,+0,+0,-39283.9975069,-56740.4295786,+0,-48010.2333513,+0,+0,-30552.6738588,-21825.3610322,+0,-39262.9719848,+0
2010-08-16 10:13:30 UTC,-52116.0519838,+0,-34745.9460237,+0,+0,-34925.094204,-21829.6498345,+0,-34926.1509116,-39292.2774951,-56752.3886835,-21829.5541929,-48020.3524148,+0,+0,-30559.1134177,-21829.9612736,+0,-39278.1256392,-30550.5269592
2010-08-16 10:14:00 UTC,-52109.8559891,+0,-34741.8150639,+0,+0,-34931.4882941,-21833.6464834,+0,-34932.5452552,-39299.4712044,-56762.7788341,-21833.550815,-48029.1439253,-30567.049133,+0,-30564.7081497,-21833.9579943,+0,-39287.4730373,-30557.7974087
2010-08-16 10:14:30 UTC,-52099.1525543,+0,-34734.6789281,+0,+0,-34935.2888024,-21836.0220046,+0,-34936.3459141,-39303.746989,-56768.954514,-21835.9263203,-48034.3694081,-30570.3748665,+0,-30568.0335368,-21836.3335582,+0,-39291.0685327,-30560.5940016
2010-08-16 10:15:00 UTC,-52105.6359084,+0,-34738.9577094,+0,+0,-34933.7859012,-21835.0826109,-21835.1499118,-34934.8429533,-39302.056141,-56766.5123573,-21834.9869329,-48032.3030044,-30569.0597138,+0,-30566.7185211,+0,-17468.4179539,-39292.2688912,-30561.5276461
2010-08-16 10:15:30 UTC,-52098.87,+0,-34734.4467911,+0,+0,-34937.5544573,-21837.4381603,-21837.5054738,-34938.6116588,-39306.2959776,-56772.6361162,-21837.3238503,-48037.4845548,-30572.3574867,+0,-30570.0159506,+0,-17470.3024401,-39293.2593177,-30562.2980043
2010-08-16 10:16:00 UTC,-52099.7003506,+0,-34735.0003965,+0,-52383.2324255,-34923.8620338,-21828.8796621,-21828.94693,-34924.9186926,-39290.8912347,-56750.3864543,-21828.7654238,-48018.6582509,-30560.3755759,+0,-30558.0352874,+0,-17463.4554722,-39279.5198327,-30551.6113694
2010-08-16 10:16:30 UTC,-52087.8470019,+0,-34727.0976162,+0,-52384.3894126,-34924.6334053,-21829.3618106,-21829.429081,-34925.6900947,-39291.7590708,-56751.6399033,-21829.2475683,-48019.7188428,-30561.0505845,+0,-30558.7102258,+0,-17463.8412006,-39284.9050928,-30555.8000496
2010-08-16 10:17:00 UTC,-52094.2678081,+0,-34731.3784504,+0,-52379.4019531,-34921.3082309,+0,-21827.3506578,-34922.3647885,-39288.0180634,-56746.2366228,-21827.1691736,-48015.1469171,-30558.1408043,+0,-30555.8007486,+0,-17462.1784297,-39279.1762762,-30551.3441496
2010-08-16 10:17:30 UTC,+0,-39074.1888809,-34732.6143832,+0,-52383.1448042,-34923.803616,+0,-21828.8934652,-34924.8602726,+0,+0,-21828.7289099,-48018.5779298,-30560.3244559,-56748.8959769,-30557.9841728,+0,-17463.4262601,-39278.3953394,+0
2010-08-16 10:18:00 UTC,+0,-39073.9795563,+0,-52380.6181728,-52379.1950729,-34921.1703024,+0,-21827.2474968,-34922.2268545,+0,+0,-21827.0829616,+0,-30558.0201064,-56744.6170448,-30555.6800632,-21827.5085809,-17462.1094578,-39276.5252156,+0
2010-08-16 10:18:30 UTC,+0,-39078.5424368,+0,-52387.109892,-52385.686562,-34925.4982239,+0,+0,-34926.5549476,+0,+0,-21829.7881217,+0,-30561.8073665,-56751.6495842,-30559.466929,-21830.2138123,+0,-39280.8497004,+0
2010-08-16 10:19:00 UTC,+0,-39072.6496442,+0,-52398.6663383,-52397.2425986,-34933.2027149,+0,+0,-34934.2597439,+0,+0,+0,+0,+0,-56764.1687894,-30566.2082419,-21835.0296183,+0,+0,+0
2010-08-16 10:19:30 UTC,+0,-39083.5051222,+0,-52397.2342777,-52395.8105888,+0,-21834.1213302,+0,-34933.3049751,+0,+0,+0,+0,+0,-56762.6174249,+0,-21834.4328497,+0,+0,+0
2010-08-16 10:20:00 UTC,+0,-39076.8916171,+0,-52395.7949281,-52394.3712903,+0,-21833.5215347,+0,+0,+0,+0,+0,+0,+0,-56761.0581642,+0,-21833.8330434,+0,+0,+0
2010-08-16 10:20:30 UTC,+0,-39065.5134195,+0,-52405.2744151,-52403.8504413,+0,-21837.4717587,+0,+0,+0,+0,+0,+0,+0,-56771.3273802,+0,-21837.7833383,+0,+0,-30556.4115408
2010-08-16 10:21:00 UTC,+0,-39074.6310184,+0,-52388.9590928,-52387.5356972,+0,-21830.6729543,+0,+0,+0,+0,+0,+0,+0,-56753.6528405,+0,-21830.9844118,-17464.8771128,+0,-30543.8073574
2010-08-16 10:21:30 UTC,+0,-39074.4554349,+0,-52387.5915031,-52386.168156,+0,-21830.1030621,+0,+0,-39293.0932754,+0,+0,+0,+0,-56752.1713179,+0,-21830.4145094,-17464.4211884,+0,-30542.2786609
2010-08-16 10:22:00 UTC,+0,-39073.6005336,-34732.0914129,-52374.3503414,-52372.9274636,+0,-21824.5852999,-21824.635601,+0,-39283.1616605,+0,-21824.4710975,-48009.2118543,+0,-56737.8270449,+0,+0,-17460.0068759,+0,-30535.9445353
2010-08-16 10:22:30 UTC,+0,+0,-34748.0216348,-52352.7975374,-52351.3754236,+0,-21815.6039694,-21815.6542364,+0,-39266.995847,-56715.8734287,-21815.4898424,-47989.455438,+0,-56714.478693,+0,+0,-17452.8216444,+0,-30525.4887573
2010-08-16 10:23:00 UTC,-52101.2687339,+0,-34736.0460579,-52362.7600836,-52361.3376166,+0,-21819.7554905,-21819.8057732,+0,-39274.4683162,-56726.6662027,-21819.6413287,-47998.5876238,-30547.6017213,-56725.2712114,+0,+0,-17456.1429385,-39253.8376978,-30531.6570216
2010-08-16 10:23:30 UTC,-52114.0767258,+0,-34744.585311,-52369.0503632,+0,-34913.4582355,+0,-21822.4270236,+0,-39279.1863792,-56733.4806822,-21822.2625471,-48004.3536198,-30551.2714619,-56732.0855295,-30548.8945738,+0,-17458.2399796,-39257.6009312,-30534.584086
2010-08-16 10:24:00 UTC,-52107.4388114,+0,-34740.159728,-52366.502301,+0,-34911.7594847,+0,-21821.3652092,-34912.8156639,-39277.2751894,-56730.7202775,-21821.2007457,-48002.0179341,-30549.7849259,-56729.3251902,-30547.4081962,+0,-17457.3905116,-39258.9025515,-30535.5964937
2010-08-16 10:24:30 UTC,-52106.2183156,+0,-34739.3460078,-52371.2453108,+0,-34914.9215707,+0,-21823.3416899,-34915.9778752,-39280.8327132,-56735.8585456,-21823.1772023,-48006.3656225,-30552.5519914,+0,-30550.1749668,+0,-17458.9717269,-39258.7833753,-30535.5037978
2010-08-16 10:25:00 UTC,-52115.6724551,+0,-34745.6492043,-52373.9963307,+0,-34916.7556301,+0,-21824.4880796,-34917.8120073,-39282.8961327,-56738.8388215,-21824.323578,-48008.8873498,-30554.1569327,+0,-30551.7797371,-21824.7491247,+0,-39266.3678525,+0
2010-08-16 10:25:30 UTC,-52124.0499897,+0,-34751.2346145,+0,+0,-34914.8608371,+0,-21823.303728,-34915.9171392,-39280.7643845,-56735.7598559,-21823.1392408,-48006.2821173,-30552.4988449,+0,-30550.121826,-21823.5647563,+0,-39265.6298294,+0
2010-08-16 10:26:00 UTC,-52121.770899,+0,-34749.7151154,+0,+0,-34925.1066716,+0,+0,-34926.1633798,-39292.2915219,-56752.408943,-21829.5433826,-48020.3695572,-30561.4647285,+0,-30559.0867542,-21829.9690667,+0,-39276.8892486,+0
2010-08-16 10:26:30 UTC,-52104.8073231,-39080.7037038,-34738.4052809,+0,+0,-34925.945302,-21830.1818164,+0,-34927.0020434,-39293.235028,-56753.7716851,-21830.0675671,-48021.5226263,-30562.1985938,+0,-30559.8205413,-21830.4932651,+0,-39278.5154177,+0
2010-08-16 10:27:00 UTC,-52103.9473057,-39080.0586398,-34737.8318962,+0,+0,-34927.9582645,-21831.4400258,+0,-34929.0150857,-39295.4997235,-56757.0426718,-21831.325766,-48024.2903353,-30563.9600889,+0,-30561.5818487,-21831.751497,+0,-39284.9823202,+0
2010-08-16 10:27:30 UTC,-52099.0369459,-39076.375579,-34734.5580961,+0,+0,-34934.7274128,-21835.6711061,+0,-34935.7845023,-39303.1153943,-56768.0422775,+0,-48033.5975293,-30569.883608,+0,-30567.5047366,-21835.9826533,-17468.8757272,-39296.7118239,+0
2010-08-16 10:28:00 UTC,-52099.0194622,-39076.3624652,-34734.5464394,+0,+0,-34930.7573375,-21833.1895963,+0,-34931.8142696,-39298.6488373,-56761.5910577,+0,-48028.1389015,+0,+0,-30564.0309893,-21833.501099,-17466.8904732,-39288.5564565,-30558.6614699
2010-08-16 10:28:30 UTC,-52100.6222185,-39077.5646274,-34735.6150177,+0,+0,-34931.317473,-21833.539711,+0,-34932.3744273,-39299.2790211,-56762.5012563,+0,-48028.9090559,+0,+0,-30564.5210981,-21833.85122,-17467.1705715,-39292.483838,-30561.7162096
2010-08-16 10:29:00 UTC,-52104.878507,-39080.7570959,-34738.4527401,+0,-52383.391237,-34923.9679146,-21828.9458433,-21828.996161,-34925.0245776,+0,-56750.5585065,+0,-48018.803831,+0,+0,-30558.0903615,+0,-17463.4953918,-39278.2277781,-30550.627765
2010-08-16 10:29:30 UTC,-52106.5440115,-39082.0063229,-34739.5631534,-52377.0901136,-52375.6671387,-34918.8182038,-21825.7269982,-21825.7773036,-34919.8746628,+0,-56742.1904246,+0,-48011.7232715,+0,-56740.7950656,-30553.5844535,+0,-17460.9202559,-39274.8539724,-30548.0035998
2010-08-16 10:30:00 UTC,-52094.4321597,-39072.9217166,-34731.4880258,-52386.8300183,-52385.4066982,-34925.3116367,-21829.7857416,-21829.8360625,-34926.368353,+0,-56752.7420033,+0,-48020.6513725,+0,-56751.3463944,-30559.2660951,+0,-17464.1673261,+0,-30553.0125323
2010-08-16 10:30:30 UTC,-52097.0299754,-39074.8702322,-34733.220023,-52367.9535219,-52366.5308708,-34912.7269896,+0,-21821.9699539,-34913.7832071,+0,-56732.2924357,-21821.805483,-48003.3481983,+0,-56730.8973112,-30548.2547463,+0,-17457.8743168,+0,-30539.4746733
2010-08-16 10:31:00 UTC,-52089.6279994,-39069.3183117,-34728.2850302,-52374.0119507,-52372.5890849,-34916.7660436,+0,-21824.4945886,+0,+0,-56738.8557431,-21824.3300869,-48008.9016679,+0,-56737.4604632,+0,+0,-17459.8940639,+0,-30541.8350555
2010-08-16 10:31:30 UTC,-52080.8146206,-39062.7077554,-34722.409037,-52372.5828522,-52371.1600371,+0,+0,-21823.8990627,+0,+0,-56737.3075509,-21823.7345683,+0,-30553.3323112,-56735.9123076,+0,+0,+0,+0,-30538.3531656
