# file...... Output/Qh/house_Qh_file_018.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_6C_tm_2_C_6_Meter_41_341:Qh,house_2_7C_tm_2_C_7_Meter_41_342:Qh,house_2_8C_tm_2_C_8_Meter_41_343:Qh,house_2_1A_tm_2_A_1_Meter_42_344:Qh,house_2_2A_tm_2_A_2_Meter_42_345:Qh,house_2_3A_tm_2_A_3_Meter_42_346:Qh,house_2_4A_tm_2_A_4_Meter_42_347:Qh,house_2_5A_tm_2_A_5_Meter_42_348:Qh,house_2_6A_tm_2_A_6_Meter_42_349:Qh,house_2_7A_tm_2_A_7_Meter_42_350:Qh,house_2_8A_tm_2_A_8_Meter_42_351:Qh,house_2_1B_tm_2_B_1_Meter_43_352:Qh,house_2_2B_tm_2_B_2_Meter_43_353:Qh,house_2_3B_tm_2_B_3_Meter_43_354:Qh,house_2_4B_tm_2_B_4_Meter_43_355:Qh,house_2_5B_tm_2_B_5_Meter_43_356:Qh,house_2_6B_tm_2_B_6_Meter_43_357:Qh,house_2_7B_tm_2_B_7_Meter_43_358:Qh,house_2_8B_tm_2_B_8_Meter_43_359:Qh,house_2_9B_tm_2_B_9_Meter_43_360:Qh
2010-08-16 13:17:30 UTC,-25864.9338669,-56027.6759487,-38796.1086083,+0,-47414.5015081,-60333.738575,-47408.8062831,-43099.7528887,-30174.1429136,-47407.864642,-25864.3132792,-25874.8517784,-56052.8005564,-38812.4809277,-38809.0693964,-56058.2945614,-30186.8604189,-64671.3440233,-51740.4283407,-60371.59161
2010-08-16 13:18:00 UTC,-25840.6341371,-55975.1392319,-38759.6605389,+0,-47434.6596474,-60359.4897857,-47428.9613817,-43118.0760699,-30186.9715902,-47428.0190025,-25875.3096996,-25883.7939422,-56072.2833177,-38825.8942894,-38822.4812383,-56077.6676526,-30197.2927941,-64693.6926424,-51758.3085443,-60392.4555345
2010-08-16 13:18:30 UTC,+0,-55958.2632435,-38747.974124,+0,-47436.7595803,-60362.1617764,-47431.0609984,-43119.9848502,-30188.3079912,-47430.1185423,-25876.455229,-25888.583798,-56082.6591166,-38833.0791353,-38829.6652697,-56088.0448175,-30202.8808792,-64705.6636427,-51767.8860459,-60403.6312619
2010-08-16 13:19:00 UTC,+0,-55975.2053644,-38759.7063346,+0,-47402.462889,-60318.5220955,-47396.7694796,-43088.8101226,-30166.4815145,-47395.8282793,-25857.7461197,-25906.3197987,+0,-38859.6833665,-38856.2664872,-56126.469652,+0,-64749.9901792,-51803.3498699,-60445.0130335
2010-08-16 13:19:30 UTC,+0,-55986.273326,-38767.3707625,+0,-47437.843189,-60363.5405778,-47432.1444436,-43120.96982,-30188.9976018,-47431.2019479,-25877.0463459,-25908.0099638,+0,-38862.2186361,-38858.8536315,-56130.1313746,+0,-64754.2143087,-51806.7294209,-60448.9565396
2010-08-16 13:20:00 UTC,+0,-55986.7700216,-38767.7147177,-47389.6427009,-47389.1625196,-60301.5984851,-47383.4711166,-43076.7204614,-30158.0171351,-47382.5304036,-25850.4906655,-25927.5706344,+0,-38891.5598957,-38888.1916479,+0,+0,-64803.1011358,-51845.8417449,-60494.5956439
2010-08-16 13:20:30 UTC,+0,-55997.1015908,-38774.8692023,-47419.1800559,-47418.6995944,+0,-47413.0037359,-43103.5688308,+0,-47412.061941,-25866.6033677,-25928.9196439,+0,-38893.5834274,-38890.2149559,+0,+0,-64806.4726353,-51848.539142,-60497.7431631
2010-08-16 13:21:00 UTC,-25858.0806744,-56012.9286549,-38785.8292495,-47388.524056,-47388.0438854,+0,-47382.3526516,-43075.7036547,+0,-47381.4119797,-25849.8804418,-25924.0132209,+0,-38886.2237293,-38882.8560712,+0,+0,-64794.210302,-51838.7285574,-60486.2954598
2010-08-16 13:21:30 UTC,-25858.1680202,-56013.1178467,-38785.9602627,-47392.4205258,-47391.9403182,+0,-47386.2484965,-43079.2454023,+0,-47385.3076818,-25852.005976,-25931.1723991,+0,-38896.9625894,-38893.5937445,+0,+0,-64812.1028135,-51853.0436142,-60502.9993085
2010-08-16 13:22:00 UTC,-25867.6741834,-56033.70832,-38800.2189109,-47404.8699103,-47404.3895845,+0,-47398.6958843,-43090.5614344,+0,-47397.7546134,-25858.7971471,-25928.7997321,+0,-38893.4035581,-38890.0351066,+0,-30249.7987976,-64806.1729472,-51848.2993739,-60497.4633839
2010-08-16 13:22:30 UTC,-25854.5185626,-56005.2130755,-38780.4863056,-47425.4934544,-47425.012933,+0,-47419.3161222,-43109.3074779,+0,-47418.3740961,-25870.0473426,-25926.8314509,+0,-38890.4511108,-38887.0829856,+0,-30247.5025024,-64801.253738,-51844.3637186,-60492.8709754
2010-08-16 13:23:00 UTC,-25853.3191838,-56002.6152051,-38778.6873125,-47394.0678632,-47393.58764,+0,+0,-43080.7427716,-30160.8332897,-47386.9546949,+0,-25939.9866171,-56194.0080672,-38910.1840307,-38906.8137245,+0,-30262.8499765,-64834.1316674,-51870.6679874,-60523.5647083
2010-08-16 13:23:30 UTC,-25881.3404013,-56063.309526,-38820.7173801,-47381.4228899,-47380.9427866,+0,+0,-43069.2489558,-30152.7860819,-47374.3122121,+0,-25945.0022286,-56204.8729018,-38917.7075128,-38914.3363754,-56210.274676,-30268.7014394,-64846.6668898,-51880.6968992,-60535.2671707
2010-08-16 13:24:00 UTC,-25874.6592171,-56048.8379933,-38810.6960231,-47408.5683795,-47408.0880187,+0,+0,-43093.9232074,-30170.0613573,-47401.4523548,+0,-25936.9942698,-56187.5260349,-38905.6954709,-38902.3256609,-56192.9255286,-30259.3589547,-64826.6530711,+0,-60516.5829411
2010-08-16 13:24:30 UTC,-25866.1289448,-56030.3613126,-38797.90115,-47378.0214799,-47377.5414089,+0,+0,-43066.1571995,-30150.6214388,-47370.9114726,+0,-25967.4179858,-56253.4299917,-38951.331439,-38947.9565866,-56258.8381477,-30294.8527814,-64902.6892712,+0,-60587.5677838
2010-08-16 13:25:00 UTC,-25855.5589629,-56007.4665957,-38782.0468407,-47348.7823638,-47348.30257,-60249.6076097,+0,-43039.5799189,-30132.0137877,-47341.6781168,+0,-25960.8725583,-56239.2512642,-38941.5132129,-38938.1394453,-56244.6575567,-30287.2165588,-64886.3306698,+0,-60572.2959432
2010-08-16 13:25:30 UTC,-25859.1967069,-56015.3459957,-38787.5032283,-47290.3101869,-47289.8309471,-60175.2073563,+0,-42986.4308652,-30094.8023376,-47283.2174656,-25796.3045226,-25975.17746,-56270.2385917,-38962.9707508,-38959.5946124,-56275.6489563,-30303.9053716,-64922.0820681,+0,-60605.672247
2010-08-16 13:26:00 UTC,-25856.6344398,-56009.7960922,-38783.6599885,-47293.5096198,-47293.0303497,-60179.2783281,+0,-42989.3390315,-30096.8384435,-47286.4162674,-25798.0498217,-25961.1673815,-56239.8899111,-38941.9554517,-38938.581635,-56245.2962877,-30287.5605143,-64887.0675038,+0,-60572.983827
2010-08-16 13:26:30 UTC,-25870.7174347,-56040.300042,-38804.783597,-47303.5672102,-47303.0878448,-60192.075649,+0,-42998.48101,-30103.2390523,-47296.4718746,-25803.5362636,-25942.2811592,-56198.9785121,-38913.6258736,-38910.2551871,-56204.3795115,-30265.526904,-64839.8662814,+0,-60528.9183512
2010-08-16 13:27:00 UTC,-25866.9427101,-56032.123939,-38799.121747,-47268.4045293,-47267.9254969,-60147.3345019,+0,-42966.51943,-30080.8616677,-47261.3161267,-25784.3549291,-25941.4434978,-56197.163967,-38912.3693707,-38908.998823,-56202.564728,-30264.5496464,+0,+0,-60526.9639133
2010-08-16 13:27:30 UTC,-25836.5231932,-55966.2348757,-38753.4943813,-47309.9169826,-47309.437557,-60200.1551274,-47303.758184,-43004.2527191,-30107.280021,-47302.8203954,-25807.0000809,+0,-56201.7066059,-38915.5149742,-38912.144079,-56207.107964,-30266.9961707,+0,+0,-60531.8567684
2010-08-16 13:28:00 UTC,-25842.3944441,-55978.9520794,-38762.3008889,-47315.3942536,-47314.9147761,-60207.1244312,-47309.2345765,-43009.2313567,-30110.7657335,-47308.2965868,-25809.9879465,+0,-56199.3696158,-38913.8966979,-38910.5259815,-56204.7706666,-30265.7375403,+0,+0,+0
2010-08-16 13:28:30 UTC,-25830.0247462,-55952.1591567,-38743.7471186,-47343.9417132,-47343.4619653,-60243.4483451,-47337.7774577,-43035.179946,-30128.9332179,-47336.8384204,-25825.5606595,+0,-56170.6209906,-38893.9893742,+0,-56176.0182617,-30250.2544218,+0,-51849.0802749,+0
2010-08-16 13:29:00 UTC,+0,-55940.2559619,-38735.5043019,-47355.6202463,-47355.1403877,-60258.308162,-47349.4541177,-43045.7953024,+0,-47348.514652,-25831.9313294,+0,-56155.3341531,-38883.4038233,+0,-56160.7294139,-30242.0214046,+0,-51834.9695821,+0
2010-08-16 13:29:30 UTC,+0,-56097.6102036,+0,-47368.2414289,-47367.7614506,-60274.3674109,-47362.0732763,-43057.2674927,+0,+0,-25838.8162169,+0,-56153.4861845,-38882.1241756,+0,-56158.8812022,-30241.026146,+0,-51833.2637931,+0
2010-08-16 13:30:00 UTC,+0,-56101.0229119,+0,-47361.2790658,-47360.7991535,-60265.508469,-47355.1120297,-43050.9389609,+0,+0,-25835.01823,-25922.4166466,-56155.9479401,-38883.8288471,+0,-56161.3432814,-30242.3519712,+0,-51835.5361453,+0
2010-08-16 13:30:30 UTC,+0,-56115.1612177,+0,-47396.9543432,-47396.4740926,-60310.9018517,-47390.7815866,-43083.3664753,+0,+0,-25854.479185,-25909.8446822,-56128.7145106,-38864.9707375,+0,-56134.1062702,-30227.6848893,+0,-51810.398012,+0
2010-08-16 13:31:00 UTC,+0,+0,+0,-47370.9996792,-47370.5196747,-60277.8770202,-47364.831084,-43059.7746405,+0,+0,-25840.3208497,-25917.214544,-56144.6791284,-38876.0256258,+0,-56150.0729879,-30236.2829383,-64777.2187711,-51825.1343378,+0
2010-08-16 13:31:30 UTC,-25938.2561935,+0,+0,-47335.7245116,-47335.2448415,-60232.9927417,-47329.5615741,-43027.7108125,+0,+0,-25821.0781548,-25911.4645596,-56132.2234938,-38867.4005747,+0,-56137.6157152,-30229.5747192,-64762.8481751,-51813.6370196,+0
2010-08-16 13:32:00 UTC,-25946.0775354,+0,+0,-47387.2417767,-47386.7616182,-60298.5435402,-47381.0705782,+0,-30156.4891969,+0,+0,-25884.9157594,-56074.7134006,-38827.5770297,-38824.215855,-56080.0980557,-30198.601562,-64696.4963321,-51760.5516605,-60395.0729665
2010-08-16 13:32:30 UTC,-25954.764072,+0,+0,-47392.8433204,-47392.3631088,-60305.6709681,-47386.6712231,+0,-30160.0539958,+0,+0,-25891.2770089,-56088.4931595,-38837.1189867,-38833.7567571,-56093.8796275,-30206.0229138,-64712.3946271,-51773.271227,-60409.9150826
2010-08-16 13:33:00 UTC,-25977.5042611,+0,-38964.9571377,-47376.1611925,-47375.6811392,-60284.4445546,-47369.9917705,+0,-30149.4375597,-47369.0515517,+0,-25879.9975411,-56064.0595423,-38820.1996385,-38816.8392798,-56069.4427949,-30192.8637229,-64684.2045226,-51750.717493,-60383.5977427
2010-08-16 13:33:30 UTC,-25950.9292884,+0,-38925.0963452,-47384.9679421,-47384.4878051,-60295.6503015,-47378.7971076,+0,-30155.0421381,-47377.856566,+0,-25897.3501171,-56101.6487439,-38846.2287277,-38842.8654906,-56107.0369433,+0,-64727.5727842,-51785.4146417,-60424.0849042
2010-08-16 13:34:00 UTC,-25954.616083,+0,-38930.6263057,-47433.1519747,-47432.6713807,-60356.9598837,-47426.9734156,+0,-30185.7062535,-47426.0311093,+0,-25883.9473027,-56072.615527,-38826.1243322,-38822.7633181,-56077.999906,+0,-64694.075926,-51758.6151939,-60392.8133562
2010-08-16 13:34:30 UTC,-25942.3196477,+0,-38912.182424,-47421.166216,-47420.6857357,-60341.7091499,-47414.9895784,+0,-30178.0785673,-47414.0477109,-25867.6868229,-25899.783333,-56106.9195841,-38849.8785832,-38846.5149427,-56112.3084769,+0,-64733.6539771,-51790.279952,-60429.7621022
2010-08-16 13:35:00 UTC,-25930.7245103,+0,-38894.7904451,-47395.889582,-47395.4093415,-60309.5470458,-47389.7169966,+0,-30161.9926239,-47388.7760548,-25853.898355,-25908.0750718,-56124.8811747,-38862.3162989,-38858.9512835,-56130.2724302,+0,-64754.3770291,-51806.8596068,-60449.10845
2010-08-16 13:35:30 UTC,-25928.7529216,-56166.0056769,-38891.8331859,-47380.9971171,-47380.5170178,-60290.5978061,-47374.8269194,+0,-30152.5151218,-47373.8865233,-25845.7744774,-25914.6921458,-56139.2151013,-38872.2419958,-38868.8758831,-56144.6082422,+0,-64770.9146903,-51820.0907041,-60464.547457
2010-08-16 13:36:00 UTC,-25908.1591199,-56121.3992252,-38860.9437751,-47389.5965556,-47389.1163747,-60301.5397698,-47383.4249788,+0,-30157.9877684,-47382.4842675,-25850.4654931,-25900.6300314,-56108.7537052,-38851.1486417,-38847.784861,-56114.142839,+0,-64735.7700811,-51791.9729589,-60431.7376254
2010-08-16 13:36:30 UTC,-25903.4353786,-56111.1675386,-38853.8584596,-47351.1058707,-47350.6260549,-60252.5640509,-47344.9404663,-43041.6919013,-30133.4924578,-47344.0011662,-25829.4687259,-25902.2840109,-56112.3365605,-38853.6296324,-38850.2655773,-56117.7261657,+0,-64739.9037737,-51795.280155,-60435.5967028
2010-08-16 13:37:00 UTC,-25905.1634748,-56114.9106182,-38856.4504955,-47292.612778,-47292.1335164,-60178.1371824,-47286.4567554,-42988.5238353,-30096.267697,-47285.5196023,-25797.5605922,-25927.1698271,-56166.2442946,-38890.9586796,-38887.5904981,-56171.6409902,-30247.897269,-64802.0994211,-51845.0403147,-60493.6604773
2010-08-16 13:37:30 UTC,-25915.6349533,-56137.5919806,-38872.1570563,-47240.2844833,-47239.805717,-60111.5544325,-47234.1368551,-42940.9593452,-30062.9661866,-47233.2016252,-25769.0153702,-25947.4865143,-56210.2543699,-38921.4339737,-38918.0624244,-56215.6568515,-30271.5997313,-64852.8757186,-51885.6643258,-60541.0635249
2010-08-16 13:38:00 UTC,-25947.7057798,-56207.0578268,-38920.2612845,-47220.9178526,-47220.4392696,-60086.9122477,-47214.7733314,-42923.3557925,+0,-47213.8388139,-25758.450822,-25929.3626164,-56170.994322,-38894.2478919,-38890.8793469,-56176.3916421,-30250.4554865,-64807.5797302,-51849.4248828,-60498.7767098
2010-08-16 13:38:30 UTC,-25942.8509831,-56196.5422695,-38912.9793937,-47228.7535239,-47228.2748668,-60096.882391,-47222.6077462,-42930.478129,+0,-47221.6729404,-25762.7252013,-25935.8439923,-56185.0342998,-38903.9700398,-38900.6004204,-56190.433466,-30258.0169835,-64823.7782501,-51862.3846472,-60513.8991049
2010-08-16 13:39:00 UTC,-25957.640775,-56228.5771622,-38935.1631541,-47227.4107705,-47226.9321261,+0,-47221.2652079,-42929.2576154,+0,-47220.3304515,-25761.9927259,-25918.7717275,-56148.0523044,-38878.3614213,-38874.9946322,-56153.4466075,-30238.0996264,-64781.1105479,-51828.2479871,-60474.065968
2010-08-16 13:39:30 UTC,+0,-56238.2340881,-38941.8504539,-47220.7780031,-47220.2994215,+0,-47214.6335053,-42923.2286751,+0,-47213.698993,-25758.3745335,-25927.0468936,-56165.9779957,-38890.7742777,-38887.4061167,-56171.3746563,-30247.7538486,-64801.7921809,-51844.7945045,-60493.3736479
2010-08-16 13:40:00 UTC,+0,-56250.2630962,-38950.1803901,-47231.9946213,-47231.5159335,+0,-47225.848323,-42933.4241665,+0,-47224.913398,-25764.4932287,-25920.2803251,-56151.3202335,-38880.6243372,-38877.2572981,-56156.7149663,-30239.8596317,-64784.8808969,-51831.264487,-60477.5858393
2010-08-16 13:40:30 UTC,+0,-56257.9478176,-38955.5019628,-47251.4567001,-47250.9778282,+0,-47245.3072798,-42951.1144783,-30070.0761393,-47244.3716392,-25775.1098438,-25890.9871477,-56087.8652608,-38836.684191,-38833.3220094,-56093.2516463,-30205.6847471,-64711.6701933,-51772.6916377,-60409.238776
2010-08-16 13:41:00 UTC,+0,-56262.3942453,-38958.5810578,-47270.7943084,-47270.3152534,+0,-47264.6417856,-42968.6916507,-30082.3825134,-47263.705434,+0,-25877.8992661,-56059.5142528,-38817.0521987,-38813.6921881,-56064.8969072,-30190.4157704,-64678.9604287,-51746.5219108,-60378.7020315
2010-08-16 13:41:30 UTC,+0,-56192.4508127,-38910.1461109,-47309.8009113,+0,+0,-47303.6421308,-43004.1472142,-30107.2061538,-47302.7043464,+0,-25882.6020956,-56069.7015361,-38824.106504,-38820.7457134,-56075.0855312,-30195.9023263,-64690.7139312,-51755.9254009,-60389.674709
2010-08-16 13:42:00 UTC,-25917.1370375,-56140.8455148,-38874.4100883,-47325.2784944,+0,+0,-47319.1172315,-43018.215767,-30117.0560233,-47318.178879,+0,-25889.4172959,-56084.4646439,-38834.329393,-38830.9674721,-56089.8505816,-30203.8532797,-64707.7467573,-51769.5526589,-60405.5759863
2010-08-16 13:42:30 UTC,-25909.3334407,-56123.9428192,-38862.7051826,-47296.2580542,+0,+0,-47290.1014473,-42991.8372572,-30098.5875357,-47289.1641603,+0,-25902.0169931,-56111.7581457,-38853.2291023,-38849.8650914,-56117.1476749,-30218.552716,-64739.2364318,-51794.7462425,-60434.9736949
2010-08-16 13:43:00 UTC,-25896.8150439,-56096.8278054,-38843.9283729,-47349.6612279,+0,+0,-47343.4960556,-43040.3787745,-30132.5730931,-47342.5568085,+0,-25898.2245956,-56103.5430425,-38847.5404568,-38844.1770749,-56108.9314909,-30214.1283156,-64729.7583175,-51787.1631961,-60426.1252443
2010-08-16 13:43:30 UTC,-25894.0202494,-56090.7742443,-38839.7363566,-47343.1271514,+0,-60242.411893,-47336.9630265,-43034.4395392,-30128.4148341,-47336.0240191,-25825.1163139,-25909.1718034,-56127.256918,-38863.9614106,-38860.5962132,-56132.6484861,-30226.8998753,-64757.1180251,-51809.0525642,-60451.6673524
2010-08-16 13:44:00 UTC,-25908.8448708,-56122.8845705,-38861.9723585,-47329.7075986,+0,-60225.336795,+0,-43022.2416602,-30119.8746867,-47322.6071111,-25817.7959132,-25918.9341366,-56148.4041155,+0,-38875.2382211,-56153.7984649,-30238.289101,-64781.5164473,-51828.5727304,-60474.4449021
2010-08-16 13:44:30 UTC,-25907.6540146,-56120.30516,-38860.1861488,-47323.9096029,+0,-60217.9593999,+0,-43016.9714957,-30116.1848664,-47316.8102582,-25814.6330915,-25920.8353248,-56152.5224752,+0,-38878.0897127,-56157.9173663,-30240.5071221,-64786.2679741,-51832.3742301,-60478.8807686
2010-08-16 13:45:00 UTC,-25903.1160704,-56110.4759129,-38853.3795173,-47330.2075303,+0,-60225.9729094,+0,-43022.6960793,-30120.1928411,-47323.1069438,-25818.0686273,-25946.0130184,-56207.0624782,+0,-38915.8524057,-56212.4645402,-30269.8806773,-64849.1930973,-51882.7180131,-60537.6255532
2010-08-16 13:45:30 UTC,-25898.924577,-56101.397083,-38847.0925402,-47362.6650672,-47369.1773948,-60267.2720236,+0,-43052.1987853,-30140.8486821,-47355.5580849,-25835.7742973,-25928.3473592,-56168.7950683,+0,-38889.3566162,-56174.1920993,-30249.2710367,-64805.0423573,-51847.394836,-60496.4079039
2010-08-16 13:46:00 UTC,-25903.4272919,-56111.1500231,-38853.8463301,-47381.3810244,-47380.9009215,-60291.0862904,+0,-43069.2109013,-30152.7594389,-47374.2703544,-25845.9839,+0,-56185.4287908,+0,-38900.8735601,-56190.8280087,-30258.229444,+0,-51862.7487868,-60514.3240092
2010-08-16 13:46:30 UTC,-25915.7867654,-56137.9208078,-38872.3847649,-47342.4897762,-47342.010042,-60241.6008935,+0,-43033.8601885,-30128.0092112,-47335.3867693,-25824.7686242,+0,-56193.8449237,+0,-38906.7007663,-56199.2452482,-30262.7621124,+0,-51870.5173959,-60523.388987
2010-08-16 13:47:00 UTC,-25936.0492327,-56181.8095858,+0,-47323.7632945,-47323.2837377,-60217.7732347,+0,-43016.8385061,+0,-47316.6639777,-25814.5532801,+0,-56168.3171673,+0,-38889.0257244,-56173.7141352,-30249.0136537,+0,-51846.953704,-60495.8931585
2010-08-16 13:47:30 UTC,-25916.2218441,-56138.8631943,+0,-47303.908278,-47303.4289094,-60192.509625,+0,-42998.791028,+0,-47296.812875,-25803.722317,+0,-56176.2681634,-38897.8998255,-38894.5308769,-56181.666177,-30253.2958141,+0,-51854.2929633,-60504.45714
2010-08-16 13:48:00 UTC,-25923.0984071,-56153.7579217,+0,-47300.7429331,-47300.2635945,-60188.4820271,+0,-42995.9138465,+0,-47293.6481545,-25801.9956131,+0,-56155.7444989,-38883.6879722,-38880.3205943,-56161.1398137,-30242.2424042,+0,-51835.3483564,-60482.3511955
2010-08-16 13:48:30 UTC,-25932.4879761,-56174.0958542,+0,-47313.2976967,-47312.8182391,-60204.4567633,-47307.138356,-43007.3256638,+0,-47306.2004434,-25808.8442692,-25914.067492,-56137.8619749,-38871.305007,-38867.9389981,-56143.2549375,-30232.6114303,+0,-51818.8416852,-60463.0900104
2010-08-16 13:49:00 UTC,-25951.5779282,-56215.4449526,+0,-47316.9015443,-47316.4220526,-60209.0423143,-47310.7416254,-43010.6014283,+0,-47309.8035804,-25810.8101775,-25916.849978,-56143.8894045,-38875.4787721,-38872.1123017,-56149.2831601,+0,+0,-51824.4053739,-60469.5821275
2010-08-16 13:49:30 UTC,-25962.6022258,-56239.3237332,+0,-47317.0729493,-47316.593456,-60209.2604111,-47310.913003,-43010.7572293,-30111.8340485,-47309.9749517,-25810.9036793,-25904.9401998,-56118.0904053,-38857.6139503,-38854.2494547,-56123.4807675,+0,+0,+0,-60441.794143
2010-08-16 13:50:00 UTC,-25946.1422178,-56203.6711291,+0,-47327.0335332,-47326.5539455,-60221.9343019,-47320.8719893,-43019.811033,-30118.1729226,-47319.9335724,+0,-25888.4727228,-56082.418506,-38832.912521,-38829.5507565,-56087.8041748,+0,-64705.3860406,+0,-60403.3721008
2010-08-16 13:50:30 UTC,+0,-56193.0708426,-38910.5754743,-47317.1479377,-47316.6684437,-60209.3558275,-47310.9879798,-43010.8253913,-30111.8817708,-47310.0499258,+0,-25901.2435768,-56110.0827688,-38852.0689678,-38848.7050851,-56115.4720776,+0,-64737.3034781,+0,+0
2010-08-16 13:51:00 UTC,+0,-56159.7775805,-38887.5203074,-47304.5836467,-47304.1042718,-60193.3689688,-47298.4257042,-42999.4049139,-30103.8859082,-47297.4881115,+0,-25913.7575674,-56137.1906145,-38870.840116,-38867.4741583,-56142.5834891,+0,-64768.5789536,+0,+0
2010-08-16 13:51:30 UTC,+0,-56134.1746847,-38869.7906212,-47309.7706052,-47309.291181,-60199.9688756,-47303.6118298,-43004.1196673,-30107.1868671,-47302.6740466,+0,-25915.9898577,-56142.026209,-38874.1885804,-38870.8222526,-56147.4197196,+0,-64774.157985,+0,+0
2010-08-16 13:52:00 UTC,+0,-56122.4678036,-38861.6837523,-47313.6901336,-47313.2106723,-60204.9561012,-47307.5307297,-43007.6823743,-30109.6812386,-47306.5928026,+0,-25912.7756206,-56135.0635185,-38869.3671831,+0,-56140.4561133,-30231.1042685,-64766.1248327,+0,+0
2010-08-16 13:52:30 UTC,+0,-56086.5255839,-38836.7942128,-47333.0571005,-47332.5774558,-60229.5987161,-47326.8945909,-43025.2862341,-30122.0062957,-47325.955953,-25819.6230752,-25906.2399439,-56120.9059154,-38859.5635833,+0,-56126.2966477,-30223.4794215,-64749.7906034,+0,+0
2010-08-16 13:53:00 UTC,-25880.2436785,-56060.9340101,-38819.0723647,-47302.4856756,-47302.0063204,-60190.6994993,-47296.3280687,-42997.4979348,-30102.5507682,-47295.390553,-25802.9462837,-25930.1463697,-56172.6920913,-38895.4235321,+0,-56178.0896345,-30251.3698523,-64809.538519,+0,+0
2010-08-16 13:53:30 UTC,-25892.2018902,-56086.8356527,-38837.0089317,-47284.718937,-47284.2397502,-60168.0930248,-47278.5641807,-42981.3486248,-30091.2440893,-47277.6273176,-25793.2544813,-25941.0864354,-56196.3904979,-38911.8337724,+0,-56201.7911568,-30264.1330795,-64836.8803795,+0,+0
2010-08-16 13:54:00 UTC,-25881.5352863,-56063.7316495,-38821.0096953,-47310.8623804,-47310.3829459,-60201.3580552,-47304.7034299,-43005.1120507,-30107.8816683,-47303.7656066,-25807.5157979,-25937.8237706,-56189.3229023,-38906.9397329,+0,-56194.7226322,-30260.3266917,-64828.7261935,-51866.3432916,+0
2010-08-16 13:54:30 UTC,-25894.2309855,-56091.2307007,-38840.0524474,-47283.1799647,-47282.7007925,-60166.1348293,-47277.0254551,-42979.9497556,-30090.2646938,+0,-25792.414968,-25941.3786918,-56197.0235843,-38912.2721607,+0,-56202.4243266,-30264.4740404,-64837.6107982,-51873.4514955,-60526.8127075
2010-08-16 13:55:00 UTC,-25900.6384672,-56105.1093903,-38849.6632679,-47296.6646526,-47296.1853526,-60183.2928054,-47290.50798,-42992.2068399,-30098.8462932,+0,-25799.7709003,-25931.2329496,-56175.0458436,-38897.053416,+0,-56180.4436966,-30252.6375107,-64812.2541428,-51853.1646867,-60503.1405852
2010-08-16 13:55:30 UTC,-25904.8169689,-56114.1600823,-38855.9307584,-47328.7187381,-47328.2391343,-60224.078563,-47322.5569234,+0,-30119.24538,+0,-25817.2564874,-25922.5452189,-56156.2264536,-38884.0217072,-38880.6542926,-56161.6218316,-30242.50197,-64790.5414117,-51835.7932303,-60482.8703065
2010-08-16 13:56:00 UTC,-25921.1204436,-56149.4736265,-38880.3849476,-47334.4339973,-47333.9543394,-60231.350685,-47328.2712665,+0,+0,+0,-25820.374176,-25917.0596575,-56144.3436127,-38875.793294,-38872.4267888,-56149.7374281,-30236.10224,-64776.8316723,-51824.8246361,-60470.0713532
2010-08-16 13:56:30 UTC,-25927.2923483,-56162.8420553,-38889.6424175,-47347.8798243,-47347.400039,-60248.4592145,-47341.7149369,+0,+0,+0,-25827.7089093,-25896.4622339,-56099.7254094,-38844.8968914,-38841.5338018,-56105.1133554,-30212.0722563,-64725.3537518,-51783.6392856,-60422.0132887
2010-08-16 13:57:00 UTC,-25917.0504099,-56140.6578783,-38874.2801523,-47383.9660376,-47383.4859102,-60294.3754742,-47377.795364,+0,+0,+0,-25847.3940311,-25885.5826043,-56076.1579226,-38828.5773058,-38825.2160206,-56081.5427675,-30199.3795367,-64698.1629389,-51761.8850433,-60396.6288544
2010-08-16 13:57:30 UTC,-25922.7218947,-56152.942391,-38882.7870238,-47399.6359745,-47399.1556985,-60314.3139708,-47393.4627876,+0,+0,+0,-25855.9420218,-25884.5998595,-56074.0290985,-38827.1031757,-38823.7420538,-56079.4136629,-30198.2330175,-64695.7068243,-51759.9200076,-60394.3359069
2010-08-16 13:58:00 UTC,-25924.5582809,-56156.9200281,-38885.5414878,-47394.4611026,-47393.9808757,-60307.7294425,-47388.2887464,+0,+0,+0,-25853.1191158,-25877.8524591,-56059.4128588,-38816.9819876,-38813.6219846,-56064.7955001,-30190.3611629,-64678.8434457,-51746.4283178,-60378.5928208
2010-08-16 13:58:30 UTC,-25912.8802212,-56131.6251935,-38868.0251309,-47385.5247761,-47385.0446339,+0,-47379.3538526,+0,+0,-47378.4132906,-25848.2443269,-25880.1367582,-56064.3611146,-38820.408466,-38817.0480841,-56069.7444071,-30193.0261405,-64684.5524593,-51750.9958628,-60383.922565
2010-08-16 13:59:00 UTC,-25918.216624,-56143.1839142,-38876.0294004,-47396.5562861,-47396.0760393,+0,-47390.3835934,+0,-30162.4169116,-47389.4426272,+0,-25870.2993527,-56043.0512979,-38805.6522298,-38802.2934799,-56048.4317854,-30181.5493314,-64659.9664166,-51731.3255892,-60360.9698556
