# file...... Output/Qh/house_Qh_file_027.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_7A_tm_2_A_7_Meter_49_521:Qh,house_2_8A_tm_2_A_8_Meter_49_522:Qh,house_2_9A_tm_2_A_9_Meter_49_523:Qh,house_2_10A_tm_2_A_10_Meter_49_524:Qh,house_2_11A_tm_2_A_11_Meter_49_525:Qh,house_2_12A_tm_2_A_12_Meter_49_526:Qh,house_2_13A_tm_2_A_13_Meter_49_527:Qh,house_2_14A_tm_2_A_14_Meter_49_528:Qh,house_2_15A_tm_2_A_15_Meter_49_529:Qh,house_2_1B_tm_2_B_1_Meter_49_530:Qh,house_2_2B_tm_2_B_2_Meter_49_531:Qh,house_2_3B_tm_2_B_3_Meter_49_532:Qh,house_2_4B_tm_2_B_4_Meter_49_533:Qh,house_2_5B_tm_2_B_5_Meter_49_534:Qh,house_2_6B_tm_2_B_6_Meter_49_535:Qh,house_2_7B_tm_2_B_7_Meter_49_536:Qh,house_2_8B_tm_2_B_8_Meter_49_537:Qh,house_2_9B_tm_2_B_9_Meter_49_538:Qh,house_2_10B_tm_2_B_10_Meter_49_539:Qh,house_2_11B_tm_2_B_11_Meter_49_540:Qh
2010-08-16 10:02:00 UTC,+0,-30127.8739378,-30127.3675878,+0,-21520.374072,+0,+0,+0,-43040.0744279,+0,-51848.1599397,+0,-64806.5304279,+0,-43211.3835307,-51850.2357486,+0,-34570.4800003,-47525.4491915,-30248.2252784
2010-08-16 10:02:30 UTC,+0,-30166.8622915,-30166.3548204,+0,+0,+0,+0,+0,-43095.7726051,+0,-51796.3241748,+0,-64741.740219,+0,-43168.1813616,-51798.3977218,+0,-34535.9162991,-47477.9362034,-30217.9834442
2010-08-16 10:03:00 UTC,+0,-30187.4672375,-30186.9251624,+0,+0,+0,+0,+0,-43125.2085218,+0,-51784.424649,+0,-64726.8668442,-17264.6918959,-43158.2637817,-51786.4976768,+0,-34527.9817838,-47467.0290235,+0
2010-08-16 10:03:30 UTC,+0,-30161.7292461,-30161.1879692,-25852.9713216,+0,+0,+0,-43086.3286556,-43088.4396135,+0,-51735.2006251,+0,-64665.3410865,-17248.279951,-43117.2383484,-51737.2715051,+0,-34495.1595688,-47421.9099766,+0
2010-08-16 10:04:00 UTC,+0,-30122.6460898,-30122.1060263,-25819.4715086,+0,-30123.7696966,+0,-43030.4988497,-43032.6060025,+0,-51720.4776707,+0,-64646.938671,-17243.3711221,-43104.9676009,-51722.5479086,+0,-34485.3424119,-47408.414825,+0
2010-08-16 10:04:30 UTC,+0,-30137.9733629,-30137.4328234,-25832.6091574,+0,-30139.0977009,+0,-43052.3936699,+0,+0,-51730.5134083,+0,-64659.482472,-17246.7171708,-43113.3318194,-51732.5048876,-56041.5027392,-34492.0341678,-47417.6136444,+0
2010-08-16 10:05:00 UTC,+0,-30123.6382496,-30123.0981553,-25820.3219304,+0,-30124.7619037,-38728.1726882,-43031.9161379,+0,-64630.7331197,-51710.4441226,+0,-64634.3976066,+0,-43096.6052074,+0,-56019.760789,-34478.6521162,-47399.2180127,+0
2010-08-16 10:05:30 UTC,+0,-30117.1175821,-30116.5776904,-25814.7327927,-21512.6907848,-30118.2409252,-38719.7896221,-43022.601445,+0,-64698.4326917,-51764.6112484,+0,-64702.101813,+0,-43141.7504357,+0,-56078.4424461,+0,-47448.8679368,+0
2010-08-16 10:06:00 UTC,+0,+0,-30102.7441074,-25802.87508,-21502.8091207,-30104.4062522,-38702.0044119,-43002.8397291,+0,-64739.6340652,-51797.5768918,-34535.1611876,+0,+0,-43169.2254299,+0,-56114.1555933,+0,-47479.0844516,+0
2010-08-16 10:06:30 UTC,-38698.8424265,+0,+0,-25800.7525753,-21501.0403244,-30101.929876,-38698.8208979,-42999.302425,+0,-64675.7193256,+0,-34501.0642032,+0,+0,-43126.6041055,+0,-56058.754612,+0,-47432.21027,-30188.8467956
2010-08-16 10:07:00 UTC,-38654.3361339,+0,+0,+0,-21476.3121593,-30067.3095853,-38654.3146687,-42949.8501301,+0,-64748.2496686,+0,-34539.8139311,+0,-17271.4036564,-43175.0413722,+0,-56121.7153986,+0,-47485.4807228,-30222.7531631
2010-08-16 10:07:30 UTC,-38614.9060979,+0,+0,+0,-21454.4044149,-30036.6379809,-38614.884689,-42906.0382179,+0,-64742.3583378,+0,-34536.6710371,+0,-17269.8320364,-43171.112746,+0,-56116.6088056,+0,-47481.1600885,-30220.0031019
2010-08-16 10:08:00 UTC,-38589.4463374,+0,+0,+0,-21440.2587031,-30016.8126049,-38589.4249649,-42877.7491036,-42879.8458323,-64779.0667832,+0,-34556.254178,+0,-17279.6246851,-43195.5917265,+0,-56148.4276091,+0,-47508.0816417,-30237.1385302
2010-08-16 10:08:30 UTC,-38559.0392393,+0,+0,+0,-21423.3641978,-29993.1597427,-38559.0179104,-42843.962852,-42846.0572723,-64818.1011694,+0,-34577.0781559,+0,-17290.0276135,-43221.6217568,+0,-56182.2625322,+0,-47536.7090135,-30255.3597023
2010-08-16 10:09:00 UTC,-38537.8839956,+0,+0,+0,-21411.6101203,-29976.7036481,-38537.862697,-42820.4086725,-42822.5494307,-64847.091164,+0,-34592.5436737,+0,+0,+0,+0,-56207.3909976,+0,-47557.9699441,-30268.8921727
2010-08-16 10:09:30 UTC,-38669.2243948,-30077.7445807,+0,+0,-21484.584234,-30078.8698018,+0,-42966.344649,-42968.4957098,-64819.4910857,+0,-34577.8196452,+0,+0,+0,+0,-56183.4673085,-34579.41258,+0,-30256.0085122
2010-08-16 10:10:00 UTC,-38677.6335923,-30084.2855542,+0,+0,-21489.2564727,+0,+0,-42975.6883426,-42977.8400623,-64833.0465703,+0,-34585.0511952,+0,+0,+0,+0,-56195.2171738,-34586.6445573,+0,-30262.336185
2010-08-16 10:10:30 UTC,-38661.472648,-30071.7149957,-30071.2012362,-25775.8375212,+0,+0,+0,-42957.7314672,-42959.8819205,-64820.4396118,+0,-34578.325663,-64824.1222694,+0,+0,+0,+0,-34579.9186277,+0,-30256.4512824
2010-08-16 10:11:00 UTC,-38672.8250936,-30080.5453325,-30080.031313,-25783.4063859,+0,+0,+0,-42970.3454857,-42972.4968286,-64782.6981905,+0,-34558.1914533,-64786.3782592,-17280.5832338,+0,+0,+0,-34559.7832283,+0,-30238.8336639
2010-08-16 10:11:30 UTC,-38702.3366506,-30103.5004731,-30102.9857782,-25803.0822326,+0,+0,+0,-43003.1365987,-43005.2902537,-64746.1029897,+0,+0,-64749.7805478,-17270.8208066,+0,-51804.8319269,+0,-34540.2344824,+0,-30221.7510978
2010-08-16 10:12:00 UTC,-38763.2993411,-30150.9194243,-30150.4033361,-25843.7270732,+0,+0,+0,-43070.8739421,-43073.0323703,+0,-51821.8177608,+0,-64773.5041318,-17277.1490646,+0,-51823.8129407,+0,-34552.8903494,+0,-30232.8244593
2010-08-16 10:12:30 UTC,-38774.3888835,-30159.545265,-30159.0289234,-25851.1206555,+0,+0,+0,-43083.1958415,+0,+0,-51855.0874372,+0,-64815.0882102,-17288.241603,+0,-51857.083966,+0,-34575.0742888,+0,-30252.2344914
2010-08-16 10:13:00 UTC,-38795.5476772,-30176.0033274,-30175.4865029,-25865.227575,+0,+0,+0,+0,+0,+0,-51852.074577,+0,-64811.3224082,+0,+0,-51854.0709836,+0,-34573.0653391,+0,-30250.4767432
2010-08-16 10:13:30 UTC,-38786.5264582,-30168.9863024,-30168.4696837,-25859.2129783,+0,+0,+0,+0,+0,+0,-51843.3087566,+0,-64800.3659276,+0,+0,-51845.3048078,+0,-34567.2203641,+0,+0
2010-08-16 10:14:00 UTC,+0,-30167.2675519,-30166.7509837,-25857.7397627,-21548.530785,+0,-38784.2951502,+0,+0,+0,-51804.5929876,+0,-64751.9747275,+0,-43175.0729479,-51806.5874692,+0,+0,+0,+0
2010-08-16 10:14:30 UTC,+0,-30175.643408,-30175.126594,+0,-21554.5136864,-30176.7733239,-38795.0632927,+0,+0,+0,-51784.0770303,+0,-64726.3316418,+0,-43157.974061,-51786.0706803,+0,+0,+0,+0
2010-08-16 10:15:00 UTC,+0,-30145.6325106,-30145.1165775,+0,-21533.0768042,-30146.7609878,-38756.4807752,+0,+0,+0,-51783.9109699,+0,-64726.1240812,-17264.510452,-43157.8356592,-51785.9046132,-56099.3506926,+0,-47466.5581821,+0
2010-08-16 10:15:30 UTC,+0,+0,-30140.3399029,+0,-21529.6647096,-30141.9839438,-38750.2919195,+0,+0,+0,-51776.6336645,+0,-64717.0281095,-17262.0841046,-43151.770438,-51778.6270129,-56091.4668641,+0,-47459.8877584,+0
2010-08-16 10:16:00 UTC,+0,+0,-30168.5039108,+0,-21549.7829433,-30170.1501289,-38786.5010168,+0,-43098.8581272,+0,-51763.2952645,-34512.2713866,-64700.3563196,-17257.6369097,-43140.6536378,-51765.2880722,-56077.0167822,+0,-47447.6616978,+0
2010-08-16 10:16:30 UTC,+0,+0,-30157.0364093,+0,-21541.5914289,-30158.6817409,-38771.7578071,+0,-43082.4753439,+0,-51735.7882279,-34493.9310177,-64665.9750191,-17248.4657087,-43117.7280826,-51737.779921,-56047.217186,+0,-47422.4485767,+0
2010-08-16 10:17:00 UTC,+0,+0,-30135.345909,+0,-21526.0973787,-30136.9895637,-38743.8713839,+0,-43051.4877072,+0,-51764.3388567,-34512.9672038,-64701.6607151,+0,-43141.5234128,-51766.3317067,-56078.147352,+0,-47448.6182608,-30199.2903972
2010-08-16 10:17:30 UTC,+0,+0,-30109.9268918,-25809.0061224,-21507.9399579,-30111.5685804,-38711.191388,+0,-43015.173409,-64723.4775227,-51784.7345875,-34526.5660958,-64727.1535285,+0,-43158.5220976,-51786.7282641,-56100.2429541,-34532.1761694,-47467.3131151,-30211.1895751
2010-08-16 10:18:00 UTC,+0,+0,+0,-25802.8077781,-21502.7551389,-30104.3368216,-38701.8945863,-43002.7222028,-43004.8427211,-64684.6700255,-51753.6842064,-34505.8631954,+0,+0,-43132.6433659,-51755.6766246,-56066.6046955,-34507.4594679,-47438.852142,-30193.0743129
2010-08-16 10:18:30 UTC,+0,+0,+0,-25801.5747489,-21501.7275897,-30102.8982164,+0,-43000.667273,-43002.7876497,-64698.4786877,-51764.7326959,-34513.2297968,+0,+0,-43141.8516554,-51766.7255619,-56078.5740156,-34514.8265081,-47448.9792563,-30199.5201689
2010-08-16 10:19:00 UTC,+0,-30058.1236188,+0,-25764.1620394,+0,-30059.2478984,+0,-42938.3163666,-42940.4324439,-64682.1413298,-51751.6609643,-34504.5141949,+0,-17253.7578839,-43130.9571084,-51753.6533006,-56064.4128274,-34506.1103871,-47436.905006,-30191.8939228
2010-08-16 10:19:30 UTC,-38586.2489886,-30013.2394613,+0,-25725.6899603,+0,-30014.3615863,+0,-42874.1999483,-42876.3116008,-64769.107436,-51821.2436714,-34550.9085961,+0,-17276.9576558,-43188.9503482,-51823.238828,-56139.7948677,-34552.5075514,-47500.6846989,-30232.4895269
2010-08-16 10:20:00 UTC,-38615.7309998,-30036.1716785,+0,-25745.3461178,+0,-30037.2949045,+0,-42906.9583132,-42909.072227,-64705.5916157,-51770.4238418,-34517.0243791,+0,-17260.0136695,-43146.54634,-51772.4169384,-56084.7394869,-34518.6213164,-47454.1031085,-30202.8404695
2010-08-16 10:20:30 UTC,-38681.1183747,-30087.0324355,+0,-25788.9409894,+0,-30088.1581021,+0,-42979.612226,-42981.7311511,-64633.6261685,-51712.8433548,-34478.6324795,+0,-17240.8155914,-43098.5563782,-51714.8341182,-56022.3599841,-34480.2271297,-47401.3246848,-30169.2471416
2010-08-16 10:21:00 UTC,-38698.503698,-30100.5553928,+0,-25800.5320791,+0,+0,+0,-42998.9295906,+0,-64695.0205805,-51761.9658192,-34511.3849763,+0,+0,-43139.4970735,+0,-56075.576535,-34512.9815776,-47446.3504631,-30197.9059309
2010-08-16 10:21:30 UTC,-38688.4203725,-30092.7122038,+0,-25793.8093553,+0,+0,+0,-42987.7256992,+0,-64728.4024491,-51788.6750848,-34529.1934298,+0,+0,-43161.7576813,+0,+0,-34530.791092,-47470.8322459,-30213.4885209
2010-08-16 10:22:00 UTC,-38684.4900223,-30089.6550296,-30089.1407421,+0,-21493.0725265,+0,+0,-42983.3585668,+0,-64720.6352535,-51782.4604513,+0,+0,+0,-43156.5781487,+0,+0,-34526.6472267,-47465.1358965,-30209.8628098
2010-08-16 10:22:30 UTC,-38700.7391991,-30102.2942495,-30101.7795902,+0,-21502.100746,+0,+0,-43001.4135243,+0,-64808.3986783,-51852.6811023,+0,-64812.0805099,+0,-43215.1029443,+0,+0,+0,-47529.5003324,-30250.8305992
2010-08-16 10:23:00 UTC,-38742.6884303,-30134.9239354,-30134.4083169,+0,-21525.4081943,+0,-38742.6659675,-43048.0245979,+0,-64738.4045276,+0,+0,-64742.0815578,-17268.7671039,+0,+0,+0,+0,-47478.1676269,-30218.1574715
2010-08-16 10:23:30 UTC,-38694.0754897,-30097.1109661,-30096.5964592,+0,-21498.3983166,+0,-38694.0530984,-42994.0092729,+0,-64775.4689131,+0,+0,-64779.1484857,-17278.654694,+0,+0,+0,+0,-47505.3501149,-30235.4590515
2010-08-16 10:24:00 UTC,-38695.1783185,-30097.9687878,-30097.4542556,+0,-21499.0110603,+0,-38695.1559255,-42995.2346597,+0,-64744.1904897,+0,+0,-64747.8679166,-17270.3106129,+0,+0,+0,+0,-47482.4109683,-30220.8583466
2010-08-16 10:24:30 UTC,-38708.6914344,-30108.4797965,-30107.9649553,+0,-21506.5190943,+0,-38708.6690216,-43010.2494961,-43012.3705332,-64717.3368004,+0,+0,-64721.0123851,-17263.1469088,+0,+0,+0,+0,-47462.7168584,-30208.3230985
2010-08-16 10:25:00 UTC,-38726.7127303,+0,-30121.9821834,-25819.3395185,-21516.5319221,-30123.6248045,-38726.690291,-43030.2735092,-43032.395926,+0,+0,+0,-64784.2855087,-17280.0249933,+0,+0,+0,+0,-47509.1172755,+0
2010-08-16 10:25:30 UTC,-38725.4739949,+0,-30121.0186769,-25818.5136327,-21515.8436673,-30122.6612235,-38725.4515575,-43028.8971124,-43031.0194345,+0,+0,+0,-64802.1145534,+0,+0,+0,+0,+0,-47522.1919443,+0
2010-08-16 10:26:00 UTC,-38668.5980597,+0,-30076.7797406,-25780.5934833,-21484.2427793,-30078.4188639,-38668.5757058,-42965.700521,-42967.8184871,+0,+0,+0,-64763.2364808,+0,+0,+0,-56131.5174364,-34547.4128455,-47493.6812794,+0
2010-08-16 10:26:30 UTC,-38661.2067237,+0,-30071.030651,-25775.6655542,-21480.1360724,-30072.6693291,-38661.1843807,-42957.4877814,-42959.605181,+0,+0,-34490.5068755,-64659.5560393,+0,+0,+0,-56041.653609,-34492.1022332,-47417.6487502,+0
2010-08-16 10:27:00 UTC,-38654.9674575,+0,-30066.1776583,-25771.5057298,-21476.6694683,-30067.8159608,-38654.9451236,-42950.5551419,-42952.6720635,+0,+0,-34493.1914878,-64664.588679,+0,+0,-51746.7099533,-56046.0155915,-34494.7870054,+0,+0
2010-08-16 10:27:30 UTC,+0,+0,-30093.3061914,-25794.7594091,+0,-30094.9465939,-38689.8229608,-42989.3090308,-42991.4286246,+0,+0,-34481.9136262,-64643.4469268,-17242.4563466,-43102.6578189,-51719.7554084,-56027.6912209,-34483.5084718,+0,+0
2010-08-16 10:28:00 UTC,+0,+0,-30077.6822209,-25781.3670595,+0,-30079.3214141,+0,-42966.9897401,-42969.107795,+0,-51728.7867565,-34489.2627731,-64657.2238151,-17246.1313275,-43111.8442692,-51730.7781658,-56039.6321805,-34490.8580566,+0,+0
2010-08-16 10:28:30 UTC,+0,+0,-30061.2612074,-25767.2915109,+0,-30062.8991291,+0,-42943.5318505,-42945.6482877,+0,-51746.9954099,-34501.4034275,-64679.9829801,-17252.2023277,-43127.0201149,-51748.987557,-56059.3584248,-34502.9994343,+0,-30189.1719676
2010-08-16 10:29:00 UTC,+0,-30058.1629075,-30057.649547,+0,+0,-30059.2871891,+0,+0,-42940.4885712,+0,-51763.0163593,-34512.0854261,-64700.0077134,-17257.5439192,-43140.3726374,-51765.0091557,-56076.7146318,-34513.6820692,+0,-30198.5188321
2010-08-16 10:29:30 UTC,+0,-30034.744168,-30034.2314976,+0,+0,-30035.8673255,+0,+0,+0,+0,-51788.5233104,-34529.0922341,-64731.8890884,-17266.0482658,-43161.6311863,-51790.5171407,-56104.3474461,-34530.6898902,+0,-30213.3999735
2010-08-16 10:30:00 UTC,+0,-30026.1969144,+0,+0,+0,-30027.3196616,+0,+0,+0,-64676.775456,-51747.3676591,-34501.6516255,-64680.4482577,+0,-43127.3303629,-51749.3598214,-56059.7616989,-34503.2476471,+0,-30189.3891436
2010-08-16 10:30:30 UTC,+0,-30052.5880017,+0,+0,-21466.5954763,-30053.7120157,+0,+0,+0,-64698.7099502,-51764.9177316,-34513.3531694,-64702.3842565,+0,-43141.9573194,-51766.9106049,-56078.774473,-34514.9498879,+0,-30199.6281212
2010-08-16 10:31:00 UTC,+0,-30049.0543166,+0,+0,-21464.0713581,-30050.178161,+0,+0,+0,-64704.3685839,-51769.4452787,-34516.3719206,+0,+0,-43145.7307654,-51771.4383359,-56083.6793661,+0,+0,-30202.2695614
2010-08-16 10:31:30 UTC,+0,-30042.9908264,+0,+0,-21459.7401953,-30044.1143797,+0,+0,+0,-64677.99083,-51748.3400956,-34502.2999994,+0,+0,-43128.1408318,-51750.3322973,-56060.8151826,+0,+0,-30189.9564778
2010-08-16 10:32:00 UTC,+0,-30057.6131837,+0,-25763.7245242,-21470.1849735,+0,-38643.274213,+0,+0,-64649.2845396,-51725.3718206,-34486.9858582,+0,-17244.9927438,-43108.9981204,-51727.3630916,-56035.9326285,+0,-47412.8083088,-30176.5564383
2010-08-16 10:32:30 UTC,+0,-30011.1726887,+0,-25723.9184435,-21437.0124377,+0,-38583.5696853,+0,+0,-64655.5189545,-51730.3600568,-34490.3117741,+0,-17246.6558862,-43113.1555229,-51732.3515298,-56041.3366066,+0,-47417.380539,-30179.4666508
2010-08-16 10:33:00 UTC,-38591.6272614,-30017.4228843,+0,-25729.2757462,-21441.4769645,+0,-38591.605021,+0,-42882.287977,-64721.1129407,-51782.8426551,+0,+0,-17264.1542622,-43156.8966932,-51784.8362552,+0,+0,-47465.4862254,-30210.0857933
2010-08-16 10:33:30 UTC,-38611.2021293,-30032.6489528,+0,-25742.326643,-21452.3529749,+0,-38611.17986,+0,-42904.0397132,-64762.7227841,-51816.1352289,+0,+0,-17275.2544353,-43184.6441016,-51818.1301784,+0,+0,-47496.0022869,-30229.5091843
2010-08-16 10:34:00 UTC,-38589.9498192,-30016.1181067,-30015.6059854,-25728.157367,-21440.5449594,+0,-38589.9275812,-42878.3120544,-42880.423991,-64830.4447579,-51870.3204551,+0,+0,-17293.320487,-43229.8043102,-51872.3176015,+0,+0,-47545.6686111,-30261.121664
2010-08-16 10:34:30 UTC,-38605.3738022,-30028.1154607,-30027.6029857,-25738.4407983,-21449.1146926,+0,-38605.3515415,-42895.450114,-42897.5632334,-64865.5579827,-51898.4149997,+0,+0,+0,-43253.2194654,-51900.4132855,+0,-34603.9647403,-47571.4201472,-30277.5124456
2010-08-16 10:35:00 UTC,-38632.5385813,-30049.2452471,-30048.7321494,-25756.5520175,-21464.2077402,+0,-38632.5162805,-42925.6337313,-42927.7489336,-64774.2276259,-51825.3404016,+0,-64777.9071134,+0,-43192.3160733,-51827.3357242,+0,-34555.2392165,-47504.4397727,-30234.8796211
2010-08-16 10:35:30 UTC,-38702.1325805,+0,-30102.8633825,-25802.9515165,-21502.8749238,+0,-38702.1101773,-43002.9617529,-43005.0822877,-64734.8977038,-51793.872022,+0,-64738.574493,+0,-43166.0890236,-51795.8660689,+0,-34534.2563658,-47475.5957723,-30216.5204925
2010-08-16 10:36:00 UTC,-38705.9665345,+0,-30105.8454882,-25805.5076786,-21505.0051104,-30107.4868611,-38705.9441256,-43007.2217765,-43009.342605,-64760.0512417,-51813.9976934,+0,-64763.7297567,+0,-43182.8625911,-51815.9925562,+0,-34547.6759944,-47494.043016,-30228.2621137
2010-08-16 10:36:30 UTC,-38733.7983793,+0,-30127.493505,+0,+0,-30129.1365525,-38733.7759296,-43038.1465904,-43040.2695498,-64715.3564218,-51778.2367897,+0,-64719.0318706,-17262.6186072,-43153.0579742,-51780.2302031,+0,-34523.8309246,-47461.2644771,-30207.3986617
2010-08-16 10:37:00 UTC,-38695.9364359,+0,-30098.0439305,+0,+0,-30099.6846997,+0,-42996.0770271,-42998.1970875,-64715.0874152,-51778.0215538,-34522.0901679,-64718.7628454,-17262.5468446,-43152.8785876,-51780.0149584,-56092.9704263,-34523.687407,-47461.0671914,-30207.2730897
2010-08-16 10:37:30 UTC,-38708.1348817,+0,-30107.5320604,+0,+0,-30109.1735636,+0,-43009.6310934,-43011.7520877,-64621.6102534,-51703.229265,-34472.2222665,-64625.2792697,-17237.6101294,-43090.5435974,-51705.2196388,-56011.9446128,-34473.8165346,-47392.5123856,-30163.6381358
2010-08-16 10:38:00 UTC,-38682.3544632,+0,-30087.4796729,+0,+0,-30089.1196243,+0,-42980.9856818,-42983.1047016,-64616.5236114,-51699.1593769,-34469.5086608,-64620.1922787,-17236.2531761,+0,-51701.1495858,-56007.5355218,-34471.1027672,-47388.7819157,+0
2010-08-16 10:38:30 UTC,-38679.6002272,+0,-30085.3373878,+0,+0,-30086.9771736,+0,-42977.9253659,+0,-64591.8560923,-51679.4225745,-34456.3491095,-64595.5230667,-17229.6726707,+0,-51681.4119838,-55986.1537653,-34457.9424316,-47370.6911125,+0
2010-08-16 10:39:00 UTC,-38649.697234,-30062.5918922,-30062.0784012,+0,+0,-30063.7163863,+0,-42944.6992354,+0,+0,-51679.8060484,-34456.6047912,-64596.0023745,+0,+0,+0,-55986.5691996,-34458.1981285,-47371.0426057,+0
2010-08-16 10:39:30 UTC,-38626.2556343,-30044.3581349,-30043.8451811,-25752.3630702,-21460.7168664,-30045.4817539,+0,-42918.6525566,+0,+0,-51753.2069112,-34505.5449579,-64687.746793,+0,+0,+0,-56066.0876204,-34507.1412115,-47438.322025,+0
2010-08-16 10:40:00 UTC,-38611.7342734,-30033.0628744,-30032.5502535,-25742.6814325,-21452.6486398,-30034.1859512,+0,-42902.5174282,+0,+0,-51736.9747777,-34494.7221519,-64667.4580987,+0,+0,+0,-56048.5026281,+0,-47423.4436093,+0
2010-08-16 10:40:30 UTC,-38608.9918313,-30030.9296999,-30030.4171419,-25740.8529998,-21451.1249092,-30032.0526743,+0,-42899.4702169,+0,+0,-51734.0843725,-34492.7949686,-64663.8453545,+0,+0,+0,-56045.3713235,+0,-47420.7942564,+0
2010-08-16 10:41:00 UTC,-38565.6607237,-29997.2251342,-29996.7135705,-25711.9634144,-21427.0496724,-29998.3464903,-38565.6385216,-42851.323697,+0,+0,+0,-34494.891844,-64667.7762074,-17248.9461751,+0,+0,-56048.7783452,+0,-47423.6768896,+0
2010-08-16 10:41:30 UTC,-38513.8239738,-29956.9045586,-29956.3941856,-25677.402972,-21398.2486072,-29958.0239781,-38513.8018484,-42793.7262973,-42795.8323914,+0,+0,-34516.9445716,-64709.1167853,-17259.9737613,+0,+0,-56084.609815,+0,-47453.9933949,-30202.7706372
2010-08-16 10:42:00 UTC,+0,-29912.4035776,-29911.8945208,-25639.2593311,-21366.4614707,-29913.5208588,-38456.5907928,-42730.1572475,-42732.2589468,+0,+0,-34555.5041833,-64781.4015724,-17279.2557041,+0,+0,-56147.2618194,+0,-47507.002383,-30236.5107156
2010-08-16 10:42:30 UTC,+0,-29926.327274,-29925.8178052,-25651.1939101,-21376.4071938,-29927.4452243,-38474.4912827,-42750.0470594,-42752.1501341,+0,+0,-34497.795829,-64673.2200884,-17250.3983285,-43122.5106086,+0,-56053.4967663,+0,-47427.6690797,-30186.0152799
2010-08-16 10:43:00 UTC,+0,-29947.3270487,-29946.8169588,-25669.19369,-21391.4073734,-29948.4460081,-38501.4888734,-42780.0449536,-42782.1501022,+0,+0,-34506.3535265,-64689.2625556,-17254.6776517,-43133.2077499,+0,-56067.40139,-34507.9498282,-47439.4335871,-30193.5033579
2010-08-16 10:43:30 UTC,+0,-29957.1146994,+0,-25677.5830924,-21398.3987112,+0,-38514.072008,-42794.0264804,-42796.1325954,-64657.3693473,+0,-34491.2989155,-64661.0408172,-17247.1495115,-43114.3894518,+0,-56042.940523,-34492.8943202,-47418.7375902,-30180.3304102
2010-08-16 10:44:00 UTC,+0,-29986.635041,+0,-25702.886205,-21419.4851484,+0,-38552.0237553,-42836.1958911,-42838.3049194,-64636.9652374,+0,-34480.4137954,-64640.6353074,+0,-43100.783027,+0,-56025.2542821,-34482.0085516,-47403.7735098,-30170.8058122
2010-08-16 10:44:30 UTC,+0,-29969.1878918,+0,+0,-21407.0226159,+0,-38529.5934661,-42811.2728733,-42813.3801798,-64671.6524548,+0,+0,-64675.3249049,+0,-43123.9141034,-51745.2606755,-56055.3210918,-34500.5144816,-47429.2126159,-30186.9977367
2010-08-16 10:45:00 UTC,+0,-30009.815603,+0,+0,-21436.0430688,+0,-38581.8249974,-42869.3090124,-42871.4203275,-64627.8232673,+0,+0,-64631.4927099,+0,-43094.6867288,-51710.1909532,+0,-34477.1312313,-47397.0689205,-30166.5383584
2010-08-16 10:45:30 UTC,+0,-30006.6377842,+0,+0,-21433.7731465,+0,-38577.739551,-42864.769541,-42866.8805425,-64713.4751456,+0,+0,-64717.1504654,+0,-43151.8034505,-51778.7249087,+0,-34522.8272477,-47459.8847762,-30206.5204857
2010-08-16 10:46:00 UTC,+0,-30021.4679477,+0,+0,+0,+0,-38596.8054089,-42885.9542306,-42888.0666947,-64708.2686436,-51772.5657668,+0,+0,-17260.7278151,-43148.3315092,-51774.5589503,+0,-34520.0495343,-47456.0664026,-30204.0901012
2010-08-16 10:46:30 UTC,+0,+0,+0,+0,+0,+0,+0,-42953.2052388,-42955.3223431,-64693.7170814,-51760.9228731,+0,+0,-17256.8459239,-43138.6278394,-51762.9155847,+0,-34512.2861502,-47445.3944958,-30197.2974606
2010-08-16 10:47:00 UTC,-38634.0864673,+0,-30049.9361178,-25757.5840194,+0,+0,+0,-42927.3536348,-42929.4689558,-64723.4831179,-51784.7390645,+0,+0,-17264.7865494,-43158.4772391,-51786.7327414,+0,-34528.1665868,-47467.2244793,-30211.1921872
2010-08-16 10:47:30 UTC,-38641.7013707,+0,-30055.8591012,-25762.6610045,+0,-30057.4966044,+0,-42935.8147869,+0,-64726.9428801,-51787.5072652,+0,+0,-17265.7095034,-43160.7843724,-51789.5010544,+0,-34530.0124,-47469.7618193,-30212.8071975
2010-08-16 10:48:00 UTC,-38597.613218,+0,-30021.5666895,-25733.2666852,+0,-30023.2015361,+0,-42886.8270914,+0,-64669.1866136,-51741.2957278,-34497.6031536,+0,-17250.3019801,-43122.2697639,-51743.287644,+0,-34499.198934,-47427.4042034,-30185.8466868
2010-08-16 10:48:30 UTC,-38581.8715376,+0,-30009.3225794,-25722.7714394,+0,-30010.9564768,+0,-42869.3360286,+0,-64648.2246474,-51724.5237871,-34486.4204302,+0,+0,-43108.2913341,-51726.5150237,+0,-34488.0155444,+0,-30176.0616827
2010-08-16 10:49:00 UTC,-38568.5953593,+0,-29998.9961732,-25713.9199859,-21428.6801882,-30000.6292701,+0,+0,+0,-64671.5772858,-51743.208536,-34498.8785224,+0,+0,-43123.8639777,-51745.2005299,-56055.2559358,+0,+0,-30186.9626483
2010-08-16 10:49:30 UTC,-38534.1855267,-29972.7425412,-29972.2317003,-25690.9783656,-21409.5617088,-29973.8627215,+0,+0,+0,-64653.3560224,-51728.629467,-34489.1579002,-64657.0272173,+0,-43111.7131779,-51730.6208701,-56039.4617818,+0,+0,-30178.4569987
