# file...... Output/Qh/house_Qh_file_050.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_13A_tm_3_A_13_Meter_82_981:Qh,house_3_14A_tm_3_A_14_Meter_82_982:Qh,house_3_15A_tm_3_A_15_Meter_82_983:Qh,house_3_1C_tm_3_C_1_Meter_83_984:Qh,house_3_2C_tm_3_C_2_Meter_83_985:Qh,house_3_3C_tm_3_C_3_Meter_83_986:Qh,house_3_4C_tm_3_C_4_Meter_83_987:Qh,house_3_5C_tm_3_C_5_Meter_83_988:Qh,house_3_6C_tm_3_C_6_Meter_83_989:Qh,house_3_7C_tm_3_C_7_Meter_83_990:Qh,house_3_8C_tm_3_C_8_Meter_83_991:Qh,house_3_1C_tm_3_C_1_Meter_84_992:Qh,house_3_2C_tm_3_C_2_Meter_84_993:Qh,house_3_3C_tm_3_C_3_Meter_84_994:Qh,house_3_4C_tm_3_C_4_Meter_84_995:Qh,house_3_5C_tm_3_C_5_Meter_84_996:Qh,house_3_6C_tm_3_C_6_Meter_84_997:Qh,house_3_7C_tm_3_C_7_Meter_84_998:Qh,house_3_8C_tm_3_C_8_Meter_84_999:Qh,house_3_1C_tm_3_C_1_Meter_85_1000:Qh
2010-08-16 15:15:30 UTC,-56832.6157138,-17490.6569969,-56838.2252443,-61029.9083651,-26158.870065,+0,+0,-43595.112079,+0,-17439.4212408,+0,-60920.3992892,-26112.6786824,+0,-56573.7556775,-30466.1279022,-39167.4575115,-39168.6221835,-47865.8914268,-26092.0860905
2010-08-16 15:16:00 UTC,-56871.141637,-17502.5143467,-56876.7562964,-61023.6642606,-26156.1936307,+0,+0,-43590.6517335,+0,-17437.6369247,-26154.6952098,-60919.5727974,+0,+0,-56572.9881389,-30465.7145545,-39166.9261243,-39168.0907751,-47865.2420471,-26091.336278
2010-08-16 15:16:30 UTC,-56889.6869105,-17508.2221337,-56895.3040374,-60984.3889741,-26139.3589137,+0,+0,-43562.5962533,+0,-17426.4136135,-26137.8617155,-60880.2763894,+0,+0,-56536.4947179,-30446.0615067,-39141.6607667,-39142.824406,-47834.3666152,-26074.4985377
2010-08-16 15:17:00 UTC,-56877.4605796,-17504.4591637,-56883.0760786,-60969.3156063,-26132.8979584,+0,-43550.9209296,-43551.8289083,+0,-17422.1062461,-26131.4012293,-60866.5371983,+0,+0,-56523.7355347,-30439.1902179,-39132.8272478,-39133.9905335,-47823.5716475,-26067.9478359
2010-08-16 15:17:30 UTC,-56898.0464008,-17510.794983,-56903.6646402,-61042.4283283,-26164.2365449,+0,-43603.146303,-43604.055453,+0,-17442.998947,-26162.7272811,-60937.2209211,+0,+0,-56589.3774331,-30474.5407912,-39178.2728648,-39179.4379697,-47879.1082877,-26097.375334
2010-08-16 15:18:00 UTC,-57043.1986393,+0,-57048.8361833,-61020.1017646,-26154.6589833,-21795.9082633,-43587.1981466,-43588.106939,+0,-17436.6189054,-26153.1580629,-60910.2302537,+0,+0,-56564.3119929,-30461.0421313,-39160.9193997,-39162.08381,-47857.9015524,-26083.6526296
2010-08-16 15:18:30 UTC,-57028.8538143,+0,-57034.4894517,-60961.5625248,-26129.5670986,-21774.9978973,-43545.3671596,-43546.2906564,-30482.6546319,-17419.8907242,-26128.0680055,-60852.8071039,+0,-30430.0839035,-56510.9847983,-30432.3234775,-39123.9995768,-39125.1625089,-47812.7838271,-26060.6977968
2010-08-16 15:19:00 UTC,-56997.4709296,+0,-57003.1023948,-60901.5018766,-26103.8230865,-21753.5440796,-43502.4650836,-43503.3875873,-30452.6221915,-17402.7277846,-26102.3258689,-60792.828782,+0,-30400.0901866,-56455.2846885,-30402.3269204,-39085.4369223,-39086.5983097,-47765.6584882,-26035.0239968
2010-08-16 15:19:30 UTC,-56894.8961374,+0,-56900.5139579,-60895.7721243,-26101.3671218,-21751.4973971,-43498.3722494,-43499.2946583,-30449.7571132,-17401.0904495,-26099.8700833,-60783.9646791,-26054.1837053,-30395.6574614,-56447.0528554,-30397.8937752,-39079.7378072,-39080.8989662,-47758.6939077,-26031.6194723
2010-08-16 15:20:00 UTC,-56882.9260995,-17506.1413189,-56888.5423261,-60885.4097249,-26096.9254495,-21747.7959217,-43490.9702574,-43491.892495,-30444.5755486,-17398.1292889,-26095.4287344,-60775.4436996,-26050.5311912,-30391.3963246,-56439.1396717,-30393.632235,-39074.2593016,-39075.4202412,-47751.9989214,-26028.6350101
2010-08-16 15:20:30 UTC,-56878.5628106,-17504.7985641,-56884.1787543,-60886.4633447,-26097.3771586,-21748.1723729,-43491.7229082,-43492.6451761,-30445.1024373,+0,-26095.8803491,-60775.2824631,-26050.4622046,-30391.3158374,-56438.9901237,-30393.5518378,-39074.1557724,-39075.3167693,-47751.8721826,-26028.5643647
2010-08-16 15:21:00 UTC,-56814.5814943,-17485.1066583,-56820.1889203,-60842.4380907,-26078.5064554,-21732.4464391,-43460.275116,-43461.1966561,-30423.0882592,+0,-26077.0110208,-60728.5547907,-26030.432407,-30367.9484511,-56395.595503,-30370.1822382,-39044.1125328,-39045.2723258,-47715.1579618,-26007.400822
2010-08-16 15:21:30 UTC,-56741.5807447,-17462.638787,-56747.1784485,-60869.2846434,-26090.01379,-21742.0360968,-43479.451946,-43480.3739299,-30436.5124815,+0,-26088.517517,+0,-26047.6990045,-30388.092202,-56433.0036417,-30390.3278971,+0,-39071.172004,-47746.8072915,-26023.133821
2010-08-16 15:22:00 UTC,-56741.8663529,-17462.7266897,-56747.4640938,-60952.7558577,-26125.7923574,-21771.8522288,-43539.0764836,-43539.9998476,-30478.2510298,+0,-26124.2934779,+0,-26084.9096445,-30431.503294,-56513.6206122,-30433.7430999,+0,+0,-47815.0136572,-26059.0329789
2010-08-16 15:22:30 UTC,-56703.9975344,-17451.0715797,-56709.5902307,-60955.0904852,-26126.7930572,-21772.6861637,-43540.7441373,-43541.6675399,-30479.4184258,-17418.0413483,-26125.2941047,+0,-26089.230833,-30436.5445271,-56522.9824811,+0,+0,+0,-47822.9343107,-26063.7175529
2010-08-16 15:23:00 UTC,-56687.5396656,-17446.0062435,-56693.1301683,-61042.031036,-26164.0586976,-21803.7415502,-43602.8468652,-43603.7717054,-30522.8917645,-17442.8854918,-26162.5570315,+0,-26132.5775153,-30487.1141166,-56616.8932076,+0,+0,+0,+0,+0
2010-08-16 15:23:30 UTC,+0,-17450.2546615,-56706.9356147,-61119.8083357,-26197.3966606,-21831.5237996,-43658.4041678,-43659.3302945,-30561.783155,-17465.111143,+0,+0,-26164.9829815,-30524.919342,-56687.0997539,+0,+0,+0,+0,+0
2010-08-16 15:24:00 UTC,+0,-17466.3988481,+0,-61145.7102857,-26208.4991059,-21840.7760416,-43676.906256,-43677.8328111,-30574.7350426,-17472.5128872,+0,+0,-26178.3880263,-30540.5580843,-56716.1418266,+0,+0,+0,+0,+0
2010-08-16 15:24:30 UTC,+0,-17461.2618756,+0,-61209.8497002,-26235.991412,-21863.6868022,-43722.7218453,-43723.6494614,-30606.8070096,-17490.8413733,+0,+0,-26207.8588665,-30574.9396834,-56779.9904972,+0,+0,+0,+0,+0
2010-08-16 15:25:00 UTC,+0,-17476.5850157,+0,-61258.1901124,-26256.7117356,-21880.9541195,-43757.252009,-43758.180425,-30630.9789192,-17504.6551349,+0,+0,-26227.6104173,-30597.9824567,-56822.7822955,+0,+0,+0,+0,+0
2010-08-16 15:25:30 UTC,+0,+0,+0,-61176.6312997,+0,-21851.8212005,-43698.9935613,-43699.9206408,-30590.1966806,-17481.348954,+0,-61088.9394824,-26184.911273,+0,-56730.2743741,-30550.4192415,-39275.8195478,+0,+0,-26165.22581
2010-08-16 15:26:00 UTC,+0,+0,+0,+0,+0,-21878.864182,-43753.0725235,+0,-30628.0531989,-17502.9831948,-26252.6955575,-61152.4057853,-26212.1160726,+0,-56789.2136607,-30582.1602071,-39316.6247712,+0,-48048.1802744,-26193.1301946
2010-08-16 15:26:30 UTC,+0,+0,+0,+0,+0,-21889.7090142,-43774.7593802,+0,-30643.2344979,-17511.6590025,-26265.7081225,-61184.0777804,-26225.692258,+0,-56818.6265099,-30598.0001042,-39336.988063,+0,-48073.0651602,-26207.1937468
2010-08-16 15:27:00 UTC,+0,+0,+0,+0,+0,-21880.5599546,-43756.4636298,+0,-30630.4270513,-17504.3398038,-26254.7302917,-61153.1523319,-26212.4360794,+0,-56789.9069564,-30582.5335722,-39317.1047581,-39318.2755365,-48048.7668408,-26194.5506931
2010-08-16 15:27:30 UTC,+0,-17516.6173936,+0,+0,+0,-21835.0592427,-43665.4739863,+0,-30566.7322065,+0,-26200.1346142,-61010.9742929,-26151.4915309,+0,-56657.8703955,-30511.4270434,-39225.6923632,-39226.8594873,-47937.0566647,-26128.3317736
2010-08-16 15:28:00 UTC,-56790.7253863,-17477.7644818,-56796.3299306,+0,+0,+0,-43682.7285871,+0,-30578.8108242,+0,-26210.4877334,-61033.9094017,-26161.3226548,+0,-56679.1695569,-30522.8974232,-39240.4383345,-39241.6060483,-47955.076923,-26138.1495815
2010-08-16 15:28:30 UTC,-56713.6553416,-17454.0441794,-56719.249621,+0,+0,+0,-43641.5284468,+0,-30549.9697777,+0,-26185.7667929,-60976.2731523,-26136.6169028,+0,-56625.6444659,-30494.0721975,-39203.381502,-39204.5477336,-47909.7917618,-26113.4772962
2010-08-16 15:29:00 UTC,-56781.8660801,-17475.0378015,-56787.4694456,-61095.1435803,-26186.8246093,+0,-43640.7858596,+0,-30549.4499495,+0,-26185.3212251,-60980.0618688,-26138.2409345,-30493.7212323,-56629.1629357,-30495.9670227,-39205.8174315,-39206.9837605,-47912.7685801,-26116.5625815
2010-08-16 15:29:30 UTC,-56763.3563236,-17469.3409437,-56768.9572226,-60964.0623475,-26130.6387903,+0,-43547.152888,-43548.0764517,-30483.9047146,-17420.6052235,-26129.1394968,-60855.3494823,-26084.7830253,-30431.3555708,-56513.3462038,-30433.5954594,-39125.6344537,-39126.7975736,-47814.7812819,-26063.836772
2010-08-16 15:30:00 UTC,-56763.0362371,-17469.2424292,-56768.6370941,-60945.933362,-26122.8680986,+0,-43534.2031261,-43535.1263902,+0,-17415.4246825,-26121.3693708,-60840.3812409,-26078.3668957,-30423.8703139,-56499.4456378,-30426.1094943,-39116.0107256,-39117.1734603,-47803.0206418,-26059.4217013
2010-08-16 15:30:30 UTC,-56735.6847051,-17460.8244439,-56741.2822117,-60920.6750982,-26112.0416482,-21760.3930879,-43516.1608668,-43517.0837257,+0,-17408.2069508,-26110.5436489,-60819.023781,-26069.2121538,-30413.1901018,-56479.6117743,-30415.4283664,-39102.2792255,-39103.4414704,-47786.2398999,-26051.1056437
2010-08-16 15:31:00 UTC,-56620.9488521,-17425.5115085,-56626.5310673,-60964.3047322,-26130.7427752,-21775.9777049,-43547.3260628,-43548.2496431,+0,-17420.6745612,-26129.2434138,-60862.5269971,-26087.8597889,-30434.9450138,-56520.0119353,-30437.185338,-39130.2493222,-39131.4126871,-47820.4206467,-26069.733541
2010-08-16 15:31:30 UTC,-56521.9259524,-17395.0346375,-56527.4949598,-61033.8066769,-26160.5336432,-21800.8039767,-43596.9721752,-43597.8969049,+0,-17440.5354461,-26159.0321126,-60935.4370608,-26119.1126556,-30471.4055813,-56587.7213712,-30473.649356,-39177.1263502,-39178.2915915,-47877.7065373,-26102.2854494
2010-08-16 15:32:00 UTC,-56517.5259173,-17393.6804129,-56523.0943385,-61038.3875009,-26162.497138,-21802.4402585,-43600.2443152,-43601.1691206,+0,-17441.8444628,-26160.9954645,-60939.8601714,-26121.0086196,-30473.617472,-56591.8289838,-30475.8614559,-39179.9701586,-39181.1355136,-47881.1818029,-26104.179556
2010-08-16 15:32:30 UTC,-56606.5214748,-17421.0711088,-56612.1017668,-61077.0948902,-26179.0884252,-21816.2666365,-43627.8934898,-43628.8189355,+0,-17452.9054914,-26177.5855439,-60980.5069735,-26138.4318532,-30493.9439586,+0,-30496.1898657,-39206.1037425,-39207.2701431,-47913.1182488,-26118.5584287
2010-08-16 15:33:00 UTC,-56639.8217481,+0,-56645.4064804,-61014.6142821,-26152.307138,-21793.9484042,-43583.2628064,-43584.1872186,-30509.1825039,-17435.0510247,-26150.8062064,-60918.0626064,-26111.6651031,-30462.7170348,+0,-30464.9599872,-39165.955563,-39167.1203572,-47864.0553203,-26090.9909543
2010-08-16 15:33:30 UTC,-56706.727279,+0,-56712.3209283,-61094.5881413,-26186.58662,-21822.5152701,-43640.3891389,-43641.3148738,-30549.1722515,-17457.9043649,+0,-61000.6392407,-26147.0615402,-30504.0116201,+0,-30506.2584795,-39219.0476459,-39220.2145643,-47928.9362968,-26128.1788071
2010-08-16 15:34:00 UTC,-56780.1750332,+0,-56785.7784658,-61027.8341577,-26157.9736208,-21798.6705776,-43592.7059297,-43593.6305605,-30515.7929076,-17438.8287382,+0,-60932.5063268,+0,-30469.9399917,+0,-30472.1836277,-39175.2420547,-39176.4072205,-47875.4038414,-26096.6121246
2010-08-16 15:34:30 UTC,-56724.6507136,+0,-56730.2467507,-61137.7349002,-26205.0807696,-21837.9274017,-43671.2094108,-43672.1358594,-30570.7471512,+0,+0,-61046.3843063,+0,-30526.8876243,+0,-30529.1366473,-39248.4591227,-39249.6272172,-47964.8784809,-26147.5348031
2010-08-16 15:35:00 UTC,-56734.8576816,-17460.5699061,-56740.4550782,-61091.4106206,-26185.2246281,-21821.3802519,-43638.119396,-43639.0450785,-30547.5833793,+0,+0,-61003.2900888,+0,-30505.3372456,+0,-30507.5842306,-39220.7519909,-39221.9189775,-47931.0190847,-26130.250739
2010-08-16 15:35:30 UTC,-56778.1327107,-17473.8890729,-56783.7361609,-61097.8737773,-26187.9950438,-21823.6890007,-43642.736146,-43643.6619479,-30550.8152261,+0,+0,-61006.9446953,+0,-30507.164965,+0,-30509.4122174,+0,-39224.2689679,-47933.8904796,+0
2010-08-16 15:36:00 UTC,-56770.3377702,-17471.4899778,-56775.9401819,-61152.1562153,-26211.2623192,-21843.0788248,+0,-43682.4374732,-30577.9583577,+0,-26209.7570369,-61074.9574557,+0,+0,+0,-30543.4269746,+0,-39267.9990546,-47987.3285313,+0
2010-08-16 15:36:30 UTC,-56894.2327299,-17509.621857,-56899.8516337,-61056.9868673,-26170.4695409,-21809.0840924,+0,-43614.4552379,-30530.3703302,-17447.1594932,-26168.9672274,-60971.5603689,+0,+0,-56621.2682081,-30491.7156946,+0,-39201.517947,-47906.0887933,+0
2010-08-16 15:37:00 UTC,-56816.8803649,-17485.8146664,-56822.4889741,-61041.8858376,-26163.9967328,-21803.6899666,+0,-43603.6681332,-30522.8192836,-17442.8442213,-26162.4948903,-60951.6602836,+0,+0,-56602.7875843,-30481.7632008,+0,-39188.722812,-47890.4531722,+0
2010-08-16 15:37:30 UTC,-56806.9304436,-17482.7523213,-56812.5377292,-60962.816966,-26130.1051579,-21775.4463636,+0,-43547.1869365,-30483.2820613,-17420.2494896,-26128.6057834,-60866.3802915,-26089.5116251,+0,-56523.5905584,-30439.1126934,+0,-39133.8904276,-47823.4481515,+0
2010-08-16 15:38:00 UTC,-56795.8130227,-17479.3306469,-56801.4188275,-60947.7071585,-26123.6285871,-21770.049102,+0,-43536.3935615,-30475.7266253,-17415.9317092,-26122.1296841,-60851.0521823,-26082.9412381,+0,-56509.3557936,-30431.4467498,+0,-39124.0349301,-47811.4047609,-26062.601457
2010-08-16 15:38:30 UTC,-56733.4187186,-17460.1271846,-56739.016215,-60964.8285141,-26130.9673753,-21776.1648939,+0,-43548.6238441,-30484.2879064,-17420.8243101,-26129.4679378,-60868.310645,-26090.3390706,+0,-56525.3832214,+0,+0,-39135.1315853,-47824.9648422,-26068.0328734
2010-08-16 15:39:00 UTC,-56664.2676543,-17438.8441514,+0,-60933.1683511,-26117.3967659,-21764.8558029,-43525.0849904,-43526.0080683,-30468.4567094,-17411.7770976,-26115.8983167,-60835.6883329,-26076.3555308,-30421.5237828,-56495.0878375,+0,+0,-39114.1564525,-47799.333289,-26054.5287449
2010-08-16 15:39:30 UTC,-56656.7880571,-17436.5421107,+0,-60916.4452096,-26110.2286656,-21758.8822539,-43513.1394402,-43514.0622417,-30460.0945494,-17406.9982903,-26108.7307385,-60815.2476553,-26067.5936431,-30411.3018916,-56476.1051796,+0,-39099.8515242,-39101.0137317,-47783.2729218,-26047.034462
2010-08-16 15:40:00 UTC,-56623.0430462,-17426.156208,+0,-60906.5230753,-26105.9757056,-21755.3380422,-43506.0519351,-43506.9745725,-30455.1331327,-17404.1629399,-26104.4780883,-60802.7283531,-26062.2272496,-30405.0412897,-56464.4788708,+0,-39091.8023242,-39092.9642093,-47773.4364285,-26040.6784963
2010-08-16 15:40:30 UTC,-56594.0832645,-17417.2432382,+0,-60838.2194914,-26076.6985832,-21730.9399188,-43457.2618621,-43458.1833826,-30420.9789742,-17384.6445701,-26075.2030395,-60734.8076735,-26033.1132012,-30371.0759286,-56401.4031068,+0,-39048.1333166,-39049.2935116,-47720.0706778,-26011.5996854
2010-08-16 15:41:00 UTC,-56599.3418526,+0,+0,-60785.4635235,-26054.0856026,-21712.0953515,-43419.5776112,-43420.4982597,-30394.5991316,-17369.5690168,-26052.5917066,-60675.8876139,-26007.8571417,-30341.6114223,-56346.6857731,-30343.8430971,-39010.2510644,-39011.4097413,-47673.7768232,-25986.0071053
2010-08-16 15:41:30 UTC,-56587.3256956,+0,+0,-60751.3652511,-26039.4699361,-21699.9153599,-43395.2207862,-43396.1408709,-30377.5487935,-17359.8250885,-26037.9771058,-60646.680254,-25995.3374176,-30327.005522,-56319.5617516,-30329.2358124,-38991.4723893,-38992.6303131,+0,-25972.1221051
2010-08-16 15:42:00 UTC,+0,+0,+0,-60767.0339188,-26046.1860543,+0,-43406.4131128,-43407.3334566,-30385.3836798,+0,-26044.6927342,+0,-26004.8332299,-30338.0836326,-56340.1344587,-30340.3149731,-39005.7154167,-39006.8739118,+0,-25980.6881546
2010-08-16 15:42:30 UTC,+0,+0,-56605.5939072,-60981.1484125,-26137.9627205,+0,-43559.3577867,-43560.2816703,-30492.4484707,+0,-26136.4627147,+0,-26095.992012,-30444.4323083,-56537.6302524,-30446.6737189,-39142.4469608,-39143.6109328,+0,-26071.7151546
2010-08-16 15:43:00 UTC,+0,-17427.5493115,-56633.1525768,-60989.8755423,-26141.703462,+0,-43565.5916853,+0,-30496.8123434,+0,-26140.2031835,+0,-26097.1347725,-30445.7654881,-56540.106046,-30448.0070251,-39144.1610182,-39145.3250589,+0,-26071.692018
2010-08-16 15:43:30 UTC,+0,-17413.4213647,-56587.2431118,-61003.5738346,-26147.5750103,+0,-43575.3765477,+0,-30503.6619723,+0,-26146.0743043,+0,-26104.2978792,-30454.1221914,-56555.6249395,-30456.3645193,-39154.9051575,-39156.0696283,+0,-26080.0090016
2010-08-16 15:44:00 UTC,+0,-17420.3171247,-56609.6512259,-60999.5157648,-26145.8355852,+0,-43572.4778174,+0,-30501.6327943,-17431.8966351,-26144.3350058,+0,-26102.561604,-30452.0965987,-56551.8632939,-30454.3387349,-39152.300871,-39153.4652375,+0,-26078.2752374
2010-08-16 15:44:30 UTC,+0,-17411.6836201,-56581.596224,-61015.1398805,-26152.5326059,+0,-43583.6383196,+0,-30509.4454027,-17435.2013653,+0,+0,-26106.9071201,-30457.1662131,-56561.2778685,-30459.4088291,-39158.8188293,-39159.9834566,-47855.3334742,-26084.0059555
2010-08-16 15:45:00 UTC,+0,-17413.2590461,-56586.7154354,-60950.192899,-26124.6942364,-21770.9371985,-43537.24591,+0,-30476.9696635,-17416.6421791,+0,+0,-26079.7888869,-30425.5292326,-56502.5260448,-30427.7689476,-39118.143399,-39119.3064569,-47805.6260111,-26056.9225653
2010-08-16 15:45:30 UTC,+0,-17416.0879818,-56595.9082029,-61040.99005,-26163.6129449,-21803.370172,-43602.1034558,+0,-30522.3714383,-17442.5883848,+0,+0,-26118.6123325,-30470.8218731,-56586.6371643,-30473.0658742,-39176.3757453,-39177.5411337,-47876.788625,-26095.693555
2010-08-16 15:46:00 UTC,-56533.5975571,-17398.6273436,-56539.1689905,-60989.6182361,-26141.5932602,-21785.0200295,-43565.4079237,+0,-30496.6837213,-17427.9083687,+0,-60871.9055355,-26091.8802635,-30439.635409,-56528.7220508,-30441.8764592,-39136.2795848,-39137.4433687,-47827.7892664,-26068.7567814
2010-08-16 15:46:30 UTC,-56506.1246198,-17390.1718322,-56511.6923873,-61040.1810477,-26163.2661796,-21803.0811945,-43601.5255754,-43602.4504479,+0,-17442.3572044,+0,-60927.7596762,-26115.8221162,+0,-56580.5921514,-30469.8104131,-39172.1906235,-39173.3558445,-47871.6742126,-26092.3703713
2010-08-16 15:47:00 UTC,-56499.8437393,-17388.2387284,-56505.4106695,-61003.3575084,-26147.4823737,-21789.9277325,-43575.2220585,-43576.1463219,+0,-17431.8345049,-26145.9816158,-60892.8764767,-26100.8694481,+0,-56548.1971482,-30452.3645143,-39149.7627083,-39150.9270318,-47844.2662653,-26077.4382524
2010-08-16 15:47:30 UTC,-56647.1368117,-17433.5719984,-56652.7233849,-61013.3882157,-26151.7818716,-21793.5107265,-43582.3871187,-43583.3115479,+0,-17434.700881,-26150.2808007,-60902.7915522,-26105.1195405,+0,-56557.4049874,-30457.3232736,-39156.1375382,-39157.3021167,-47852.0566019,-26081.6825049
2010-08-16 15:48:00 UTC,-56619.1670895,-17424.9635906,-56624.7499346,-60986.9125656,-26140.4335187,-21784.0535568,-43563.4752292,-43564.3992205,+0,-17427.1351958,-26138.9332741,-60876.388565,-26093.8019118,+0,-56532.8853084,-30444.118526,-39139.1619177,-39140.3258169,-47831.3116105,-26070.3804308
2010-08-16 15:48:30 UTC,-56649.9991317,-17434.4529514,-56655.586086,-61044.3362182,+0,-21804.5654316,-43604.4936657,-43605.4186068,+0,-17443.5445861,-26163.5451883,-60931.7419559,-26117.529118,+0,-56584.2903769,-30471.8020428,-39174.7510024,-39175.9163257,-47874.8031145,-26094.0750277
2010-08-16 15:49:00 UTC,-56617.0338016,-17424.3070158,-56622.6163622,-61059.6274901,+0,-21810.0275128,-43615.4164134,-43616.3416074,+0,-17447.9142219,-26170.0990639,-60944.7970166,-26123.1251639,+0,-56596.4142283,-30478.3311818,-39183.1446645,-39184.3103236,-47885.0605571,-26098.8304343
2010-08-16 15:49:30 UTC,-56615.2674138,+0,-56620.8497376,-61001.1354896,+0,-21789.1340218,-43573.6348426,-43574.5590693,-30502.4427538,-17431.1995406,-26145.0292533,-60893.0349229,-26100.9373661,+0,-56548.3442927,-30452.4437571,-39149.8645804,-39151.028908,-47844.3907575,+0
2010-08-16 15:50:00 UTC,-56644.4305425,+0,-56650.0170379,-60992.4022734,+0,-21786.014585,-43567.3966315,-43568.3207259,-30498.0758775,+0,-26141.2862052,-60880.1945515,-26095.4334669,-30443.7806817,-56536.419994,-30446.0222164,-39141.6090804,-39142.7731356,-47834.3019467,+0
2010-08-16 15:50:30 UTC,-56675.3145205,+0,-56680.9051306,-61001.8733242,+0,-21789.3976687,-43574.1619222,-43575.0861733,-30502.8117368,+0,-26145.3455203,-60888.4190682,-26098.9589026,-30447.8935647,-56544.0578615,-30450.1354888,-39146.8969775,-39148.0612445,-47840.7640006,+0
2010-08-16 15:51:00 UTC,-56627.1329702,+0,-56632.7171599,-60977.3804729,+0,-21780.6487598,-43556.6663707,-43557.5902167,-30490.5644481,+0,-26134.8478258,-60863.9701903,-26088.4789018,-30435.6672695,-56521.3529062,-30437.9080364,-39131.1777382,-39132.341376,-47821.5543651,+0
2010-08-16 15:51:30 UTC,-56582.297707,-17413.6162329,-56587.87592,-61015.6253401,-26152.7408656,-21794.3099234,-43583.9851598,-43584.9096382,-30509.6882291,+0,-26151.2396668,-60907.5422065,-26107.1560268,-30457.4565852,-56561.8169579,-30459.6994138,+0,-39160.3568271,-47855.7891695,+0
2010-08-16 15:52:00 UTC,-56638.0992097,-17430.7905939,-56643.6848616,-60987.684439,-26140.764457,-21784.3293625,-43564.026623,-43564.9506394,-30495.716794,-17428.5156474,-26139.2641301,-60880.1190207,-26095.4010905,-30443.7429105,-56536.3498506,-30445.9844415,+0,-39142.7245715,-47834.2426016,-26072.1763775
2010-08-16 15:52:30 UTC,-56617.6838082,-17424.507224,-56623.2667384,-60956.8598992,-26127.5520241,-21773.3187585,-43542.0082671,-43542.9317737,-30480.3034382,-17418.5474132,-26126.0526591,-60850.7134101,-26082.7963888,-30429.0378728,-56509.0417235,-30431.2780123,+0,-39123.8176784,-47811.1384304,-26059.5888818
2010-08-16 15:53:00 UTC,-56593.9514858,-17417.2029859,-56599.5312524,-60899.7259592,-26103.0624979,-21752.910369,-43501.1967756,-43502.1193375,-30451.7344549,-17402.2208105,-26101.5649165,-60793.7141624,-26058.3636856,-30400.5339204,-56456.108194,-30402.7713616,+0,-39087.1689328,-47766.3537676,-26035.1895363
2010-08-16 15:53:30 UTC,-56648.1125833,-17433.8724686,-56653.6995686,-60857.1696641,-26084.8214398,-21737.7091512,-43470.7982791,-43471.7201373,-30430.4548078,-17390.0599174,-26083.3251872,-60751.0589219,-26040.0795346,-30379.2030602,-56416.4955225,-30381.4384817,+0,-39059.7429375,-47732.8392808,-26016.9303505
2010-08-16 15:54:00 UTC,-56675.3155046,-17442.2448739,-56680.9061158,-60838.9505903,-26077.0121332,-21731.2012519,-43457.784166,-43458.7057232,-30421.3446293,-17384.8536327,-26075.5164492,-60732.8995526,-26032.2955293,-30370.1219968,-56399.6314492,-30372.3565587,+0,-39048.0670277,-47718.571352,-26009.1569813
2010-08-16 15:54:30 UTC,-56677.3460854,-17442.8698377,-56682.9369672,-60907.8473128,-26106.543583,-21755.8113374,-43506.9979606,-43507.9206568,-30455.7954179,-17404.5415697,-26105.045748,-60798.5439173,-26060.4339581,-30402.9491647,-56460.5934459,-30405.1868347,+0,-39090.2743153,-47770.148536,-26036.0949962
2010-08-16 15:55:00 UTC,-56762.2442735,-17468.9996048,+0,-60812.6716541,-26065.7481843,-21721.8144377,-43439.012826,-43439.9339606,-30408.2042742,-17377.3442302,-26064.2532634,-60702.2653729,-26019.1643198,-30354.8027138,-56371.1825596,-30357.0359162,-39027.2108545,-39028.3703863,-47694.5018366,-25996.9635392
2010-08-16 15:55:30 UTC,-56773.0807971,-17472.3348252,+0,-60844.9898606,-26079.6008537,-21733.3585841,-43462.0981272,-43463.0197961,-30424.3645162,-17386.5794857,-26078.1049235,-60733.9775646,-26032.7577377,-30370.6612188,-56400.632743,-30372.8959232,-39047.5999928,-39048.7603414,-47719.4183016,-26010.5392656
2010-08-16 15:56:00 UTC,-56724.8853197,-17457.5014198,+0,-60860.4667616,-26086.2347732,-21738.8869727,-43473.153472,-43474.0753967,-30432.1035119,-17391.0021671,-26084.7383599,-60749.4010078,-26039.36899,-30378.3741117,-56414.9560424,-30380.6095463,-39057.5163904,-39058.6771363,-47731.5365965,-26017.1419152
2010-08-16 15:56:30 UTC,-56692.9214738,-17447.6637174,+0,-60866.255743,-26088.7161255,-21740.9548119,-43477.2886143,-43478.2106348,-30434.9982068,-17392.6564274,+0,-60753.4923129,-26041.1227265,-30380.4200754,-56418.755518,-30382.6557039,-39060.1468676,-39061.3077189,-47734.7511603,-26018.8933685
2010-08-16 15:57:00 UTC,-56717.3620478,-17455.1859375,+0,-60845.5710575,-26079.8499742,-21733.5661892,-43462.5132835,-43463.434962,-30424.6551352,-17386.7455686,+0,-60731.1240264,-26031.5345698,-30369.2342329,-56397.9827457,-30371.4688022,-39045.7653298,-39046.925605,-47717.1762591,-26008.6547807
