# file...... Output/Qh/house_Qh_file_019.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_10B_tm_2_B_10_Meter_43_361:Qh,house_2_11B_tm_2_B_11_Meter_43_362:Qh,house_2_12B_tm_2_B_12_Meter_43_363:Qh,house_2_13B_tm_2_B_13_Meter_43_364:Qh,house_2_14B_tm_2_B_14_Meter_43_365:Qh,house_2_15B_tm_2_B_15_Meter_43_366:Qh,house_2_1A_tm_2_A_1_Meter_45_367:Qh,house_2_2A_tm_2_A_2_Meter_45_368:Qh,house_2_3A_tm_2_A_3_Meter_45_369:Qh,house_2_4A_tm_2_A_4_Meter_45_370:Qh,house_2_5A_tm_2_A_5_Meter_45_371:Qh,house_2_6A_tm_2_A_6_Meter_45_372:Qh,house_2_7A_tm_2_A_7_Meter_45_373:Qh,house_2_8A_tm_2_A_8_Meter_45_374:Qh,house_2_1A_tm_2_A_1_Meter_46_375:Qh,house_2_2A_tm_2_A_2_Meter_46_376:Qh,house_2_3A_tm_2_A_3_Meter_46_377:Qh,house_2_4A_tm_2_A_4_Meter_46_378:Qh,house_2_5A_tm_2_A_5_Meter_46_379:Qh,house_2_6A_tm_2_A_6_Meter_46_380:Qh
2010-08-16 10:26:00 UTC,+0,+0,+0,+0,-25917.5867798,-47511.6785698,-55861.0476182,-60165.8006033,+0,-38680.7069365,-51566.160142,-38679.5386236,-30086.0913803,+0,+0,+0,-25785.8234333,-34379.7369807,-51570.5391415,-64472.0729137
2010-08-16 10:26:30 UTC,+0,+0,+0,+0,-25880.4405484,-47443.584616,-55859.0371706,+0,+0,-38679.3147138,-51564.3042446,-38678.1464657,-30085.0084924,+0,+0,+0,-25781.7973195,-34374.3691064,-51562.4871232,-64443.8134527
2010-08-16 10:27:00 UTC,+0,-34502.894072,+0,+0,-25879.4371632,-47441.7452784,-55844.8997138,+0,-42966.6935178,-38669.5246136,-51551.2535849,-38668.356821,-30077.393633,+0,+0,-60134.1198051,-25773.8729955,-34363.803887,-51546.6388869,-64424.0066497
2010-08-16 10:27:30 UTC,+0,-34493.3131591,+0,+0,+0,-47428.5714486,-55891.5092237,+0,-43002.5570916,-38701.8014072,-51594.2800545,-38700.6321129,-30102.498917,-21502.3521839,-17199.6364118,-60187.7918677,-25796.8776674,-34394.4751979,+0,-64481.5066953
2010-08-16 10:28:00 UTC,+0,-34501.2972122,+0,+0,+0,-47439.5495838,+0,+0,-42983.4729334,-38684.6258898,-51571.3842893,-38683.4573945,-30089.1395899,-21492.8094485,-17191.443078,-60159.1219158,-25784.5892849,-34378.0915345,+0,-64450.7919537
2010-08-16 10:28:30 UTC,-43137.465866,-34509.9362752,+0,-34509.8557821,+0,-47451.4283626,+0,+0,-42958.1201015,-38661.80864,-51540.9678333,-38660.6412065,-30071.3920545,-21480.1321605,-17181.3040024,-60123.6434637,-25769.3826743,-34357.8171015,+0,-64412.7831179
2010-08-16 10:29:00 UTC,-43154.9004536,-34523.883926,-30209.3365712,-34523.8034117,+0,-47470.6064911,+0,+0,-42950.0415283,-38654.5380193,-51531.2757578,-38653.3709243,-30065.736877,-21476.092596,-17176.8074116,-60107.909083,-25762.6386765,-34348.8255693,+0,-64395.9265345
2010-08-16 10:29:30 UTC,-43174.5232306,-34539.5821259,-30223.0731063,-34539.5015878,+0,-47492.1916384,+0,+0,-42919.4122745,-38626.9720518,-51494.5290442,-38625.8062406,-30044.2957308,-21460.776915,-17165.0459745,-60066.7537003,-25744.9988454,-34325.3070105,+0,-64351.8358809
2010-08-16 10:30:00 UTC,-43134.591307,-34507.6366311,-30195.1195566,-34507.5561416,+0,-47448.2663341,+0,+0,-42911.2949325,-38619.6665397,-51484.7904577,+0,-30038.6134143,-21456.7179647,+0,-60054.0419082,-25739.5503755,-34318.0427595,+0,-64338.2174621
2010-08-16 10:30:30 UTC,-43156.2339867,-34524.950751,-30210.2700845,-34524.8702351,-25895.9815812,-47472.0733838,+0,+0,-42951.816733,-38656.1356826,-51533.4055171,+0,+0,+0,+0,-60110.2961477,-25763.6618092,-34350.1896757,+0,-64398.4838486
2010-08-16 10:31:00 UTC,-43155.7833834,-34524.5902689,-30209.9546487,-34524.5097535,-25895.7111887,-47471.5777181,+0,+0,-42946.2898344,-38651.161539,-51526.7747533,+0,+0,+0,+0,-60105.2878419,-25761.515172,+0,+0,-64393.1183424
2010-08-16 10:31:30 UTC,-43140.4320844,-34512.3092466,-30199.2082768,-34512.2287499,-25886.4993591,-47454.6912168,+0,+0,-42938.3486877,-38644.0146006,-51517.2475524,+0,+0,+0,+0,-60096.2186406,+0,+0,+0,-64383.4023103
2010-08-16 10:32:00 UTC,-43124.4514393,-34499.5247482,-30188.0213436,-34499.4442709,-25876.9098787,-47437.1124319,+0,+0,-42958.0446251,-38661.7407121,-51540.8772828,+0,+0,+0,+0,-60122.0770391,+0,+0,+0,-64411.1049737
2010-08-16 10:32:30 UTC,-43128.8053455,-34503.0078683,-30191.0692091,-34502.9273858,-25879.5225203,-47441.9017492,+0,-60042.1497621,-42890.787518,+0,-51460.1871799,+0,+0,+0,-17152.620991,-60023.2764502,+0,+0,-51451.6230175,-64305.2577601
2010-08-16 10:33:00 UTC,-43175.6314151,+0,+0,-34540.3881328,-25907.6213652,-47493.4106466,+0,-60051.0530546,-42897.1476561,+0,-51467.8176028,+0,+0,-21449.6438394,-17155.3787302,-60032.9262753,+0,+0,-51459.89493,-64315.5958269
2010-08-16 10:33:30 UTC,-43199.5448049,+0,+0,-34559.5187891,-25921.9710342,-47519.7154881,-55775.6296517,-60073.795397,-42913.3938305,+0,-51487.3085598,+0,+0,-21457.767486,-17162.4335146,-60057.6122328,+0,+0,-51481.0559438,-64342.042428
2010-08-16 10:34:00 UTC,-43241.0778579,+0,+0,+0,-25946.8937052,-47565.4020424,-55747.5017464,-60043.4983284,-42891.7508773,+0,-51461.3429466,-38600.9124689,+0,-21446.9452643,-17154.1654234,-60028.6806961,+0,+0,-51456.2555835,-64311.0474455
2010-08-16 10:34:30 UTC,-43271.7834764,+0,+0,+0,-25965.3191748,+0,-55767.3187912,-60064.8436206,+0,+0,-51479.6365846,-38614.6350118,-30035.6062078,-21454.5698791,-17160.7175142,+0,+0,-34316.651678,-51475.9087549,-64335.6095774
2010-08-16 10:35:00 UTC,-43220.3517705,+0,+0,+0,-25934.4566361,+0,-55805.7791159,-60106.2699208,+0,+0,-51515.1403272,-38641.2673103,-30056.3220998,-21469.367502,-17173.428233,+0,-25757.5705765,-34342.068452,-51514.0348963,+0
2010-08-16 10:35:30 UTC,-43193.7341361,+0,-30236.5213187,+0,-25918.4842355,+0,-55906.2604438,-60214.5001335,+0,+0,+0,-38710.8467644,-30110.444367,+0,+0,+0,-25803.432037,-34403.2139059,-51605.7554339,+0
2010-08-16 10:36:00 UTC,-43208.2691095,+0,-30246.6962378,+0,+0,+0,-55915.1438223,-60224.0685769,+0,+0,+0,-38716.9981622,-30115.2292219,+0,+0,+0,-25807.5319678,-34408.6801978,-51613.9550824,+0
2010-08-16 10:36:30 UTC,+0,+0,-30221.5397419,+0,+0,+0,-55951.7729571,-60263.522459,+0,-38743.53366,+0,-38742.3624254,-30134.9587722,+0,+0,+0,-25825.7540276,-34432.9750227,-51650.3982553,+0
2010-08-16 10:37:00 UTC,+0,+0,-30224.9798369,+0,+0,+0,-55899.2356986,-60206.9336574,+0,-38707.1519424,+0,-38705.9823992,-30106.6606285,+0,+0,+0,-25801.5043544,-34400.6437952,-51601.9001688,+0
2010-08-16 10:37:30 UTC,+0,-34490.9880149,-30180.55137,-34490.9075506,+0,+0,-55915.9971099,-60224.9876672,+0,-38718.7591131,+0,-38717.5890303,-30115.6888275,+0,-17207.4892221,+0,-25808.6553323,-34410.1779399,-51616.2017532,+0
2010-08-16 10:38:00 UTC,+0,-34493.1924732,-30182.4803568,-34493.1120056,+0,+0,-55881.8143077,-60188.1687701,+0,-38695.0877383,+0,-38693.9187563,-30097.2769433,-21498.6220623,-17198.4532147,+0,-25795.1031056,-34392.1092378,-51589.098004,+0
2010-08-16 10:38:30 UTC,+0,-34478.4877083,-30169.6131155,-34478.4072631,+0,+0,-55876.5104958,-60182.4559415,+0,-38691.4148825,+0,-38690.2460713,-30094.4201513,-21496.58142,-17196.8207627,+0,-25792.6547499,-34388.844932,-51584.2014195,+0
2010-08-16 10:39:00 UTC,+0,-34475.3547985,-30166.8716975,-34475.274358,-25858.7803239,+0,-55830.8659865,-60133.2914344,+0,-38659.8063447,+0,-38658.6390045,-30069.8346449,-21479.0196832,-17180.8244205,+0,-25768.6633962,-34356.8581137,-51536.2199591,-64410.9852864
2010-08-16 10:39:30 UTC,+0,-34515.7868447,+0,-34515.7063428,-25889.1078586,-47459.4729413,-55795.3566828,-60095.0437333,-42928.5727493,-38635.2163712,+0,-38634.0501759,-30050.7082631,-21465.3574678,-17168.9653115,-60080.4681642,-25750.877076,-34333.144246,-51500.6482432,-64366.528483
2010-08-16 10:40:00 UTC,+0,-34504.3442518,+0,-34504.2637673,-25880.5249236,-47443.7392869,-55776.9979887,-60075.2692568,-42914.4466939,-38622.5030878,+0,-38621.3374847,-30040.819716,-21458.2939538,-17163.316254,-60060.7010971,-25742.4046064,-34321.848204,-51483.7037444,-64345.3515956
2010-08-16 10:40:30 UTC,+0,-34504.1116946,+0,-34504.0312104,-25880.3504855,-47443.419519,-55775.2319771,-60073.3670545,-42913.0878406,-38621.2801358,-51486.9414558,-38620.1145898,-30039.8684891,+0,+0,-60063.2553276,+0,-34323.3078387,-51485.8932528,-64348.0879979
2010-08-16 10:41:00 UTC,-43128.8147855,-34503.0154203,+0,-34502.9349378,-25879.528185,-47441.9121333,-55715.1563448,-60008.6585167,-42866.8627787,-38579.6781247,-51431.4840505,+0,-30007.5099364,+0,+0,-59997.2111889,+0,-34285.5664095,-51429.2796525,-64277.3334809
2010-08-16 10:41:30 UTC,-43153.3858177,-34522.672219,+0,-34522.5917065,-25894.2724852,-47468.9403845,-55644.4222981,-59932.4696024,-42812.4366174,-38530.6952202,-51366.1875796,+0,+0,+0,+0,-59915.5903055,+0,-34238.9235299,-51359.3135321,-64189.8912597
2010-08-16 10:42:00 UTC,-43202.2522354,-34561.7652992,+0,-34561.6847272,-25923.5956776,-47522.6936745,-55562.6394723,-59844.3798376,-42749.5089865,-38474.0610929,-51290.6916864,+0,+0,+0,+0,-59827.5400547,+0,-34188.6065387,-51283.8361006,-64095.561119
2010-08-16 10:42:30 UTC,-43129.0507013,-34503.2041527,-30191.2409656,-34503.1236699,-25879.6697505,-47442.1716417,-55592.9721956,+0,-42772.8484403,-38495.0663267,-51318.692627,+0,+0,+0,-17105.0314555,-59856.7521376,+0,-34205.3000075,-51308.8769491,-64126.8566563
2010-08-16 10:43:00 UTC,-43137.0449989,-34509.5995819,-30196.8372148,-34509.5190894,-25884.466876,-47450.9654068,-55633.8597345,+0,-42804.309275,-38523.3807077,-51356.4369975,+0,+0,-21403.2214511,-17118.5988578,-59904.2269053,+0,+0,-51349.5727281,-64177.7174026
2010-08-16 10:43:30 UTC,-43128.5797362,-34502.8273811,-30190.9112758,+0,-25879.3871392,-47441.6535779,+0,+0,-42818.7545854,-38536.381317,-51373.7674078,+0,+0,-21410.4446041,-17123.2377492,-59920.4592168,-25682.2947741,+0,-51363.4872049,-64195.1074294
2010-08-16 10:44:00 UTC,-43120.4325307,+0,-30185.2079864,+0,-25874.4982586,-47432.6916135,+0,+0,-42856.7499126,-38570.5766642,-51419.3513828,+0,+0,-21429.4435766,-17138.9142059,-59975.3139491,-25705.8063586,+0,-51410.5091514,-64253.874493
2010-08-16 10:44:30 UTC,-43143.0988272,+0,-30201.0750771,+0,-25888.0995872,-47457.6246465,+0,+0,-42833.0537478,-38549.2503949,-51390.9224822,+0,+0,-21417.5946779,-17129.4395006,-59942.1602569,-25691.5961746,+0,-51382.0895223,-64218.3562242
2010-08-16 10:45:00 UTC,-43113.8095759,+0,-30180.5717183,+0,+0,-47425.4063319,+0,+0,-42887.4346741,-38598.1925881,-51456.1646851,-38597.0281178,-30021.9107125,-21444.7870141,-17151.8699616,-60020.6484623,-25725.2374301,+0,-51449.3702842,-64302.442339
2010-08-16 10:45:30 UTC,-43162.4769773,+0,-30214.6403661,+0,+0,-47478.9407029,+0,+0,-42886.3891171,+0,-51454.9103045,-38596.0871729,-30021.1787997,-21444.2641995,-17151.0655707,-60017.8337559,-25724.0310033,+0,+0,-64299.4268839
2010-08-16 10:46:00 UTC,-43160.1919344,+0,-30213.0407672,+0,+0,-47476.4271449,+0,+0,-42905.2489003,+0,-51477.5368753,-38613.0599645,-30034.3810597,+0,+0,-60047.2113102,-25736.622676,+0,+0,-64330.8996941
2010-08-16 10:46:30 UTC,-43148.068571,+0,+0,+0,+0,-47463.091388,+0,+0,-42965.2123718,+0,-51549.4766154,-38667.0238691,-30076.3567984,+0,+0,-60128.3896715,-25771.416972,-34360.5293583,+0,-64417.8678334
2010-08-16 10:47:00 UTC,-43162.0797247,+0,+0,-34529.5468119,+0,-47478.5037231,+0,+0,-42943.3119233,+0,-51523.2020756,-38647.3146412,-30061.0260066,+0,+0,-60097.7472065,-25758.2831396,-34343.018487,+0,-64385.0398961
2010-08-16 10:47:30 UTC,-43164.9675146,+0,+0,-34531.8570371,-25901.2222956,-47481.6803057,+0,+0,+0,+0,-51537.5460386,-38658.0744271,-30069.3954889,+0,+0,+0,-25766.8523035,-34354.4434484,+0,-64406.4584724
2010-08-16 10:48:00 UTC,-43130.4180813,-34509.2779431,+0,-34504.2175707,-25880.4902721,-47443.6757662,+0,-60064.9169433,+0,+0,-51479.6994243,-38614.6821499,-30035.6428742,+0,-17160.5482005,+0,-25738.2530731,-34316.3131124,+0,-64334.9748618
2010-08-16 10:48:30 UTC,-43113.8188621,-34491.0186981,+0,-34490.9382339,-25870.5296049,-47425.4165469,-55739.669681,-60035.0622701,+0,+0,-51454.1129596,-38595.4890633,-30020.7135611,-21443.9318737,-17152.792231,+0,-25726.6206523,-34300.8040203,+0,-64305.8996964
2010-08-16 10:49:00 UTC,-43130.3115475,-34504.2128282,-30192.1235959,-34504.1323439,-25880.4263446,-47443.5585785,-55717.9288008,-60011.6447792,+0,+0,-51434.0433781,-38580.4343375,-30009.0032656,-21435.5670618,-17146.1018702,+0,-25716.5864337,-34287.425754,+0,-64280.8192261
2010-08-16 10:49:30 UTC,-43120.2676075,-34496.1776873,-30185.0925352,-34496.0972152,-25874.3992934,-47432.5101972,-55671.7991575,-59961.9577113,+0,-38549.6535325,-51391.4598834,-38548.4913257,-29984.1564417,-21417.8186616,-17133.7457231,+0,-25698.0546566,-34262.7179963,+0,+0
2010-08-16 10:50:00 UTC,+0,-34505.3171513,-30193.0899215,-34505.2366652,-25881.2546823,-47445.0770312,-55649.6096276,-59938.0569691,+0,-38534.2874155,-51370.9761409,-38533.1259257,-29972.2044881,-21409.2812301,-17126.334942,+0,+0,-34247.899155,-51372.7773165,+0
2010-08-16 10:50:30 UTC,+0,-34493.2281893,-30182.5116096,-34493.1477216,-25872.1869144,-47428.4546143,-55639.5425174,-59927.2135025,+0,-38527.3160009,-51361.6829248,-38526.1548365,-29966.7820366,-21405.4079043,-17123.2365677,+0,+0,-34241.7035446,-51363.4836614,+0
2010-08-16 10:51:00 UTC,+0,-34476.9300206,-30168.2500781,-34476.8495777,-25859.9618769,-47406.0445055,-55680.6274432,-59971.466817,+0,-38555.7670679,-51399.6095077,-38554.6045759,-29988.9116243,+0,+0,+0,+0,-34267.3352226,-51401.9321684,+0
2010-08-16 10:51:30 UTC,+0,-34505.653673,-30193.3843911,-34505.5731865,-25881.5071028,-47445.5397513,-55653.2291552,-59941.9556271,+0,-38536.7939165,-51374.3174226,-38535.6323097,-29974.1540752,+0,+0,+0,+0,-34251.4415283,-51378.0910131,+0
2010-08-16 10:52:00 UTC,+0,-34501.8454305,-30190.0520309,-34501.7649498,-25878.6505913,-47440.3033882,-55666.0643802,-59955.7806796,-42829.0890723,-38545.6822337,-51386.1659587,-38544.5202121,-29981.0675169,+0,+0,-59952.4795786,+0,-34260.0041879,-51390.9353333,+0
2010-08-16 10:52:30 UTC,+0,-34519.9666513,-30205.9088036,-34519.886143,-25892.2430753,-47465.220208,-55643.1024765,-59931.0479987,-42811.4210832,-38529.7812515,-51364.9692173,-38528.619972,-29968.6995386,+0,+0,-59927.7482782,+0,-34245.8712967,-51369.7354505,+0
2010-08-16 10:53:00 UTC,+0,-34504.644024,-30192.500909,-34504.563539,-25880.7497787,-47444.151476,-55704.8374011,-59997.5437985,-42858.9228913,-38572.5323194,-51421.9583608,+0,+0,+0,+0,-59989.8019313,-25712.0161314,-34281.3323327,-51422.928374,+0
2010-08-16 10:53:30 UTC,+0,-34502.9252941,+0,+0,-25879.4605825,-47441.788209,-55711.5110998,-60004.7321582,-42864.0579533,-38577.1538148,-51428.1190284,+0,+0,-21433.0978486,-17142.9940128,-59989.5899254,-25711.9252621,-34281.2111801,-51422.7466403,-64269.1686558
2010-08-16 10:54:00 UTC,+0,-34535.8613595,+0,+0,+0,-47487.0755555,-55651.0905435,-59939.6520903,-42817.5674854,-38535.312941,-51372.3432136,+0,+0,-21409.8510132,-17124.4026932,-59924.5355647,-25684.0419597,-34244.035367,-51366.9814852,-64199.4745094
2010-08-16 10:54:30 UTC,+0,-34544.5403329,+0,+0,+0,-47499.0092116,-55676.3633205,-59966.8738537,-42837.0135702,-38552.8141884,-51395.6731831,+0,+0,-21419.5747255,-17132.1790908,-59951.746574,-25695.705018,-34259.5853068,-51390.3069955,-64228.6262533
2010-08-16 10:55:00 UTC,-43192.1267309,-34553.6649067,+0,+0,+0,-47511.5555717,-55659.7646571,-59948.9951348,-42824.2417642,-38541.3197134,-51380.3505176,+0,+0,-21413.1883826,-17127.0717061,-59933.8749187,-25688.044951,-34249.3724125,-51374.9872597,-64209.4799615
2010-08-16 10:55:30 UTC,-43184.694729,+0,+0,+0,+0,-47503.3803346,-55628.0697368,-59914.855963,-42799.8541727,-38519.3711681,-51351.0920972,+0,+0,-21400.9937463,-17116.0605451,-59895.3448955,-25671.5303881,-34227.3541351,-51341.9589929,-64168.2019135
2010-08-16 10:56:00 UTC,-43122.9397304,+0,+0,+0,+0,-47435.449545,-55853.1976669,-60157.3452819,-42973.0783575,-38675.270894,-51558.9136445,+0,+0,-21487.611803,-17186.1034018,-60140.4374271,-25776.5808254,+0,-51552.054406,-64430.7748555
2010-08-16 10:56:30 UTC,-43128.0460546,+0,-30190.5376827,+0,+0,+0,-55893.8126746,-60201.0924222,-43004.3294756,-38703.3965319,-51596.4064306,+0,-30103.7396243,+0,+0,-60185.833271,-25796.0381826,+0,-51590.9681093,-64479.4084086
2010-08-16 10:57:00 UTC,-43119.3964329,+0,-30184.4826868,-34495.4002776,-25873.8765291,+0,-55848.8388968,-60152.6503738,-42969.7245125,-38672.2524731,-51554.8899487,-38671.0845536,-30079.5153954,+0,+0,-60138.7681095,-25775.8653303,+0,-51550.623453,-64428.9864793
2010-08-16 10:57:30 UTC,-43064.629456,+0,-30146.1441513,-34451.586823,-25841.0125945,+0,-55902.9925155,-60210.9801905,-43011.3928816,-38709.753514,-51604.8805842,-38708.5838499,-30108.6841626,+0,+0,-60197.0775705,-25800.8576624,+0,-51600.6068184,-64491.4546707
2010-08-16 10:58:00 UTC,-43116.5412191,+0,-30182.4839509,-34493.1161131,-25872.1632052,+0,-55857.1042712,-60161.5531547,-42976.0842851,-38677.9761934,-51562.5199342,-38676.8080075,-30083.967375,+0,+0,-60147.6677828,-25779.6798673,+0,-51558.2523286,-64438.5208923
2010-08-16 10:58:30 UTC,-43140.959299,+0,-30199.5773429,-34512.6505204,-25886.8157238,+0,-55876.1986571,-60182.1200547,-42990.7764142,-38691.1989364,-51580.1464662,-38690.0301352,-30094.2521858,-21496.4614401,-17193.8709591,-60167.6175087,-25788.2306268,+0,-51575.3534034,-64459.8934663
2010-08-16 10:59:00 UTC,-43149.267386,+0,-30205.3932542,-34519.2969707,-25891.8011445,+0,-55852.6723741,-60156.7794794,-42972.6741718,-38674.9071317,-51558.4287328,-38673.7390887,-30081.5802212,-21487.4096962,-17187.119078,-60143.9914617,-25778.1041393,+0,-51555.1009547,-64434.5823702
2010-08-16 10:59:30 UTC,-43169.0902434,-34535.2357422,-30219.2698516,-34535.1552107,-25903.6962148,+0,-55837.9258347,-60140.8957213,-42961.3274826,-38664.6952452,-51544.8158127,-38663.5276774,-30073.6372912,-21481.7359613,-17182.3863519,-60127.4308003,+0,-34359.9814039,-51540.9050148,-64416.8405742
2010-08-16 11:00:00 UTC,-43191.4424704,-34553.1174991,-30234.9170837,-34553.0369403,-25917.1090796,+0,-55742.3334815,+0,-42887.7741669,-38598.4981277,-51456.5719844,-38597.3336432,-30022.1483648,-21444.9567721,-17152.9709236,-60024.5009274,+0,-34301.1613397,-51452.6726498,-64306.5695691
2010-08-16 11:00:30 UTC,-43191.7297624,-34553.3473324,-30235.1181968,-34553.2667732,-25917.2814744,+0,+0,+0,-42909.3493116,+0,-51482.4562457,-38616.7501145,-30037.2514372,-21455.7450872,-17160.0518762,-60049.2784523,+0,-34315.3206462,-51473.9121559,-64333.1142686
2010-08-16 11:01:00 UTC,-43150.3792331,-34520.2669546,+0,-34520.1864458,-25892.4683288,+0,+0,+0,+0,+0,-51464.9166086,-38603.593167,-30027.0173256,-21448.4347322,-17153.2911511,-60025.6214618,+0,-34301.8016776,-51453.6331812,-64307.7700222
2010-08-16 11:01:30 UTC,-43116.1896704,-34492.9153422,+0,-34492.834875,-25871.952252,-47428.0005162,+0,+0,+0,+0,-51543.3797844,-38662.4504747,-30072.7993908,+0,-17180.8027394,+0,+0,-34356.8147598,-51536.1549266,-64410.9040107
2010-08-16 11:02:00 UTC,-43083.8074353,-34467.0095898,+0,-34466.929162,-25852.520695,-47392.3799414,+0,+0,+0,+0,-51522.3660572,-38646.6875216,-30060.5382026,+0,+0,+0,+0,-34343.1542714,-51515.6636672,-64385.2944536
2010-08-16 11:02:30 UTC,-43058.9642999,-34447.1351089,+0,-34447.0547112,-25837.6131131,-47365.0524035,+0,+0,+0,+0,-51515.0436308,-38641.1947754,-30056.2656785,+0,+0,+0,-25753.8360811,-34337.1066215,-51506.5919592,-64373.9568188
2010-08-16 11:03:00 UTC,-43072.0292525,-34457.5870566,+0,-34457.5066431,-25845.452979,-47379.4238982,+0,+0,+0,+0,-51495.9862098,-38626.899299,-30045.1459644,+0,+0,+0,-25744.3101735,-34324.406055,-51487.5406196,-64350.1468442
2010-08-16 11:03:30 UTC,-43082.8637883,-34466.2546733,-30158.9087339,+0,-25851.954442,-47391.3419264,+0,+0,+0,+0,-51535.2265009,-38656.3344814,-30068.0420753,+0,+0,+0,-25763.9219405,-34350.5537525,-51526.7631743,-64399.1663896
2010-08-16 11:04:00 UTC,-43096.4911539,-34477.1565507,-30168.4483008,+0,+0,-47406.3320774,+0,+0,+0,-38656.568642,-51533.9301049,-38655.4014525,-30067.3163201,-21477.2208121,-17177.4717726,+0,-25763.6221468,-34350.1540478,-51526.1636018,-64398.4170569
2010-08-16 11:04:30 UTC,+0,-34473.001208,-30164.8122142,+0,+0,-47400.6184546,+0,+0,+0,-38643.5328653,-51516.552845,-38642.3662827,-30057.1769338,-21469.9781207,-17171.6800892,+0,-25754.9357749,-34338.5728054,-51508.7912916,-64376.7054984
2010-08-16 11:05:00 UTC,+0,-34487.6575739,-30177.6371045,+0,+0,-47420.7710512,-55754.7800209,-60051.3378881,+0,-38607.1172813,-51468.0092843,-38605.9523951,+0,-21449.7455833,-17156.3607955,+0,-25731.9598858,-34307.9398391,-51462.8406604,-64319.2773395
2010-08-16 11:05:30 UTC,+0,-34504.8574307,-30192.6876482,+0,+0,-47444.4209642,-55696.1096435,-59988.1429733,-42852.2073362,-38566.4883989,-51413.8492198,+0,+0,-21427.1721319,-17136.9925188,-59968.5896214,-25702.9113303,-34269.2103954,-51404.745,-64246.670575
2010-08-16 11:06:00 UTC,+0,-34474.1686394,-30165.8337621,+0,+0,-47402.2236803,-55742.5403529,-60038.1543228,-42887.9333442,-38598.6413854,-51456.7105466,+0,+0,-21445.0363663,-17152.7347992,-60023.6746849,-25726.5216137,-34300.6891772,-51451.9643878,+0
2010-08-16 11:06:30 UTC,+0,-34486.1716072,-30176.3264011,+0,-25866.8875633,-47418.7278376,-55655.7927291,-59944.7168989,-42821.1855718,-38538.5691762,-51376.6316867,+0,+0,-21411.660181,-17126.0384597,-59930.2211154,-25686.4824252,-34247.3062995,-51371.8880102,+0
2010-08-16 11:07:00 UTC,+0,+0,-30148.7362887,-34454.5448969,-25843.237212,-47375.3736428,-55734.6590823,-60029.6652647,-42881.8691174,-38593.1836527,-51449.4351522,+0,+0,+0,-17150.5768696,-60016.0852999,-25723.2851495,-34296.3741105,-51445.4916212,+0
2010-08-16 11:07:30 UTC,+0,+0,-30176.203615,-34485.9346758,-25866.7823106,-47418.5348956,-55740.568083,-60036.0299552,-42886.415785,-38597.2756,-51454.8898957,+0,+0,+0,+0,-60023.7984234,-25726.5911141,-34300.7612357,-51452.1033853,+0
2010-08-16 11:08:00 UTC,+0,+0,-30188.0877006,-34499.5158602,-25876.9693948,-47437.2091569,-55665.9723633,-59955.6815662,-42829.0182697,-38545.6185121,-51386.0287568,+0,+0,+0,+0,-59943.4755889,-25692.1634987,-34254.8601325,-51383.2498734,+0
2010-08-16 11:08:30 UTC,+0,+0,+0,-34546.0063006,-25911.8413172,-47501.1339673,-55636.3577581,-59923.7831404,-42806.2313734,-38525.1105737,+0,+0,-29965.0539714,+0,+0,-59919.3114746,-25681.8063835,-34241.051363,+0,+0
2010-08-16 11:09:00 UTC,-43177.0249474,+0,+0,-34541.4867488,-25908.4512555,-47494.9195392,-55645.0801544,-59933.1781911,-42812.9428033,-38531.1507816,+0,+0,-29969.7521149,+0,+0,-59929.0443411,+0,-34246.6132847,+0,+0
2010-08-16 11:09:30 UTC,-43211.9706999,+0,+0,-34569.4432431,-25929.4210862,-47533.3599926,-55606.8433747,-59891.9926642,-42783.5215917,-38504.6720374,+0,-38503.4867952,-29949.1566419,-21392.8268929,-17112.6885592,-59883.5211718,+0,-34220.5987184,+0,-64155.5758568
2010-08-16 11:10:00 UTC,-43168.1271877,+0,+0,-34534.3685685,-25903.1119939,-47485.1319717,-55681.2810671,-59972.1708469,-42840.7975197,-38556.2196984,+0,-38555.031981,-29989.2510079,-21421.4668306,-17135.5972665,-59963.6827749,+0,-34266.4076848,+0,-64241.454832
2010-08-16 11:10:30 UTC,-43157.768961,+0,+0,-34526.082019,-25896.8963524,-47473.7378851,-55700.4205198,-59992.7862965,-42855.5243317,-38569.4736558,+0,-38568.2853023,-29999.5600892,-21428.8307441,-17142.2635456,-59987.0092598,+0,+0,+0,-64266.4450329
2010-08-16 11:11:00 UTC,-43112.0307967,-34489.5882478,-30179.3160924,-34489.4916284,-25869.4503382,-47423.4257402,-55749.7710218,-60045.9426054,-42893.4969662,-38603.6485796,+0,-38602.458587,-30026.1417393,-21447.8183689,-17157.4526503,-60040.1586201,+0,+0,+0,-64323.38517
2010-08-16 11:11:30 UTC,-43115.388751,-34492.2746076,-30181.66676,-34492.1779816,-25871.4653396,-47427.119502,-55760.6558636,-60057.6668629,-42901.851332,-38611.1862664,+0,-38609.9959124,-30032.004639,-21452.0063157,-17159.5407299,-60047.4651798,+0,+0,+0,-64331.212856
