# file...... Output/Qh/house_Qh_file_028.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_12B_tm_2_B_12_Meter_49_541:Qh,house_2_13B_tm_2_B_13_Meter_49_542:Qh,house_2_14B_tm_2_B_14_Meter_49_543:Qh,house_2_15B_tm_2_B_15_Meter_49_544:Qh,house_2_16B_tm_2_B_16_Meter_49_545:Qh,house_2_17B_tm_2_B_17_Meter_49_546:Qh,house_2_18B_tm_2_B_18_Meter_49_547:Qh,house_2_19B_tm_2_B_19_Meter_49_548:Qh,house_2_20B_tm_2_B_20_Meter_49_549:Qh,house_2_21B_tm_2_B_21_Meter_49_550:Qh,house_2_22B_tm_2_B_22_Meter_49_551:Qh,house_2_23B_tm_2_B_23_Meter_49_552:Qh,house_2_24B_tm_2_B_24_Meter_49_553:Qh,house_2_25B_tm_2_B_25_Meter_49_554:Qh,house_2_26B_tm_2_B_26_Meter_49_555:Qh,house_2_27B_tm_2_B_27_Meter_49_556:Qh,house_2_28B_tm_2_B_28_Meter_49_557:Qh,house_2_29B_tm_2_B_29_Meter_49_558:Qh,house_2_1C_tm_2_C_1_Meter_49_559:Qh,house_2_2C_tm_2_C_2_Meter_49_560:Qh
2010-08-16 13:33:30 UTC,-43142.727905,-43138.4498769,-47451.8806279,-17257.8206152,+0,-60396.4416284,-69018.3169894,-56082.5792951,-43139.5739085,+0,-25886.3934387,-56081.4678261,-17257.911362,+0,-34513.7215978,-47449.4836452,-51761.2757142,-47455.2281398,-43187.2410657,-60461.3606604
2010-08-16 13:34:00 UTC,-43117.0264612,-43112.7519087,-47423.6130913,-17247.5394989,+0,-60360.4619584,-68977.2020613,-56049.1696671,-43113.875026,-51738.9060297,-25870.9720157,-56048.0589444,+0,+0,-34493.1608849,-47421.217789,-51730.4416899,-47426.9579245,-43197.8015067,-60476.1450305
2010-08-16 13:34:30 UTC,-43146.2208747,-43141.9423746,-47455.7223443,-17259.2178763,+0,-60401.3314667,-69023.9047382,-56087.1198503,-43143.0665303,-51773.9379614,-25888.4892962,-56086.0082799,+0,+0,-34516.5159135,-47453.3251333,-51765.4662308,-47459.07022,-43176.6901498,-60446.5896253
2010-08-16 13:35:00 UTC,-43166.1399717,-43161.8587789,-47477.630212,-17267.1859325,+0,-60429.2163805,+0,-56113.012934,-43162.9836429,-51797.8399471,-25900.4411857,-56111.9007851,+0,-51792.7728756,-34532.4508486,-47475.2316988,-51789.363175,-47480.9801631,-43159.0323963,-60421.8691843
2010-08-16 13:35:30 UTC,-43178.263852,-43173.9810206,-47490.96457,-17272.0357387,+0,-60446.1887039,+0,-56128.7729179,-43175.1063156,-51812.3880371,-25907.7157764,-56127.6604169,+0,-51807.3191702,-34542.1497445,-47488.5652642,-51803.9081965,-47494.3157842,-43159.3241978,-60422.2776995
2010-08-16 13:36:00 UTC,-43153.142769,-43148.8633333,-47463.3353374,-17261.986779,-25892.8637539,-60411.0214858,+0,-56096.1177076,-43149.9877352,-51782.2439112,-25892.6425826,-56095.0059362,+0,-51777.1787647,-34522.05331,-47460.9376741,-51773.7704291,-47466.6839343,-43121.2286081,-60368.9447668
2010-08-16 13:36:30 UTC,-43154.9099374,-43150.6302627,-47465.278944,-17262.6936834,-25893.9241067,-60413.4953597,+0,+0,-43151.7547274,-51784.3644307,-25893.7029219,-56097.303049,-17262.784471,-51779.2990223,-34523.4670142,-47462.8811651,-51775.890501,-47468.627725,-43113.1699255,-60357.6628
2010-08-16 13:37:00 UTC,-43201.9172495,-43197.6312216,-47516.9795807,-17281.4975934,-25922.1298726,-60479.3012967,+0,+0,-43198.7573575,-51840.7710091,-25921.9083271,+0,-17281.5885382,-51835.6986398,-34561.0720561,-47514.5787285,-51832.2851829,-47520.3332586,-43114.855725,-60360.0228799
2010-08-16 13:37:30 UTC,-43238.4399302,-43234.1489686,-47557.1487773,-17296.1074309,-25944.0445517,-60530.4297092,+0,+0,-43235.2764023,-51884.5965205,-25943.8227262,+0,-17296.1984978,-51879.5187445,-34590.2895736,-47554.7455377,-51876.1014545,-47560.5062582,-43137.5791592,-60391.8351551
2010-08-16 13:38:00 UTC,-43203.6814705,-43199.3952044,-47518.9199461,-17282.2033188,-25923.1884569,-60481.7710449,+0,+0,-43200.521403,-51842.8879921,-25922.9668979,+0,-17282.2942695,-51837.8153617,-34562.4834027,-47516.5189787,-51834.4017197,-47522.2738077,-43195.4360841,-60472.8334943
2010-08-16 13:38:30 UTC,-43217.4002166,-43213.112097,-47534.0084058,+0,-25931.4201068,-60500.9760346,+0,+0,-43214.2387831,-51859.3498467,-25931.1984426,+0,-17287.7821012,-51854.2751852,-34573.458164,-47531.6065416,-51850.8601032,-47537.3636961,-43182.9771044,-60455.3912145
2010-08-16 13:39:00 UTC,-43187.026802,-43182.7427864,-47500.6024345,+0,-25913.1951675,-60458.4560325,-69089.1825048,+0,-43183.868393,-51822.9031678,-25912.9737362,+0,-17275.6319974,-51817.8330034,-34549.159954,-47498.2025559,-51814.4211098,-47503.9545614,-43206.8364047,-60488.793676
2010-08-16 13:39:30 UTC,-43202.4996383,-43198.2135319,-47517.6201168,+0,-25922.479323,-60480.1165879,-69113.9346001,+0,-43199.3396884,-51841.4698486,-25922.257773,+0,-17281.8215079,-51836.3973932,-34561.5379572,+0,-51832.9838752,-47520.9738553,-43213.9412927,-60498.7403528
2010-08-16 13:40:00 UTC,-43188.9353932,-43184.6511198,-47502.7015843,+0,-25914.3403782,-60461.1278857,-69092.235703,+0,-43185.7767942,-51825.1933882,-25914.1189322,+0,-17276.3954802,-51820.1229413,-34550.6867942,+0,-51816.7108474,-47506.0539099,-43223.6059085,-60512.2705885
2010-08-16 13:40:30 UTC,-43132.892055,-43128.6153572,-47441.0627437,-17253.886069,-25880.7127315,-60382.6723386,-69002.5824551,-56069.793551,-43129.7390388,-51757.9440008,-25880.4917156,+0,-17253.9767829,-51752.8818535,-34505.853087,+0,-51749.4756447,-47444.4092303,-43229.4642162,-60520.4720821
2010-08-16 13:41:00 UTC,-43112.9932332,-43108.7192265,+0,-17245.9261231,-25868.7728545,-60354.8158085,-68970.7500558,-56043.9268239,-43109.8422002,-51734.0663447,-25868.5519915,-56042.8162184,-17246.0167703,-51729.0071452,-34489.9343719,+0,-51725.6030268,-47422.5215893,-43234.6792882,+0
2010-08-16 13:41:30 UTC,-43119.9029781,-43115.628037,+0,-17248.6901659,-25872.9189042,-60364.4888192,-68981.8036632,-56052.9088876,-43116.7512565,-51742.3577156,-25872.6979881,-56051.7980815,-17248.7808363,-51737.2974926,-34495.4620489,+0,-51733.8926484,-47430.1219395,-43174.1225159,+0
2010-08-16 13:42:00 UTC,-43129.9927429,-43125.7164374,+0,-17252.7262833,-25878.973059,-60378.613567,-68997.9443892,-56066.0246991,-43126.8400158,-51754.4649618,-25878.7520655,-56064.9136,-17252.8169874,-51749.4032444,-34503.5336872,+0,-51745.9973404,-47441.2201419,-43129.9464963,+0
2010-08-16 13:42:30 UTC,-43158.4486815,-43154.1685284,+0,-17264.1092553,-25896.047457,-60418.4492777,-69043.4657178,-56103.0149295,-43155.2931189,-51788.6107582,+0,-56101.903004,-17264.2000547,-51783.5448257,+0,+0,-51780.1359327,-47472.5201546,-43115.9073311,+0
2010-08-16 13:43:00 UTC,-43150.0469566,-43145.7679393,+0,-17260.7483892,-25891.0061757,-60406.6876314,-69030.0253707,-56092.0934221,-43146.8922311,-51778.529081,+0,-56090.9817406,-17260.8391605,-51773.4643927,+0,-47457.5329704,+0,-47463.2787059,-43090.8895816,+0
2010-08-16 13:43:30 UTC,-43172.6276305,-43168.3455607,+0,-17269.781132,-25904.5552423,-60438.2985092,-69066.1479644,-56121.4463228,-43169.4706554,-51805.6248345,+0,-56120.3339855,-17269.8719789,-51800.5568021,+0,-47482.3666769,+0,-47488.1162414,+0,+0
2010-08-16 13:44:00 UTC,-43183.9417363,-43179.6581376,+0,-17274.3070114,-25911.3440375,-60454.1372226,-69084.2472853,-56136.1536709,-43180.7836345,-51819.201233,+0,-56135.0410051,-17274.3978961,-51814.1315254,+0,-47494.8096712,+0,-47500.5611538,+0,+0
2010-08-16 13:44:30 UTC,-43186.7381029,-43182.4541262,+0,-17275.4256167,-25913.0219396,-60458.05188,-69088.7206688,-56139.7887029,-43183.5797226,-51822.5567423,+0,-56138.6759559,-17275.5165107,-51817.4866206,+0,-47497.885051,+0,-47503.6370078,+0,-60355.7979276
2010-08-16 13:45:00 UTC,-43234.9458934,-43230.6554038,-47553.3058871,-17294.709743,+0,-60525.5383773,-69165.8392935,-56202.4546149,-43231.7827133,-51880.4038395,+0,-56201.3404679,+0,-51875.3265807,+0,-47550.9028759,+0,-47556.6630042,+0,-60335.543554
2010-08-16 13:45:30 UTC,-43201.8182355,-43197.532221,-47516.8706809,-17281.4579858,+0,-60479.1626862,-69112.844551,-56159.3915563,-43198.6583534,-51840.652197,-25921.8489166,-56158.2783713,+0,-51835.5798423,+0,-47514.4698352,+0,-47520.2243485,+0,-60327.4437439
2010-08-16 13:46:00 UTC,-43208.4828053,-43204.1958906,-47524.2006582,-17284.1239533,+0,-60488.4924746,-69123.5059499,-56168.0549145,-43205.3222598,-51848.6493697,-25925.8478028,-56166.941536,+0,-51843.5760286,-34566.3243881,-47521.799377,+0,-47527.5550198,+0,-60333.7493213
2010-08-16 13:46:30 UTC,+0,-43208.9410575,-47529.4202996,-17286.022376,+0,-60495.1361719,-69131.0978802,-56174.22405,-43210.0675954,-51854.3441178,-25928.6953904,-56173.1105337,+0,-51849.270074,-34570.1209531,-47527.018708,+0,-47532.7751554,+0,-60369.22265
2010-08-16 13:47:00 UTC,+0,-43186.4612492,-47504.6927105,-17277.0287664,+0,-60463.6622437,-69095.1317817,-56144.9983162,-43187.586988,-51827.3657524,-25915.2051958,-56143.8854528,-17277.1196738,-51822.2950376,-34552.1350623,-47502.2925889,-51818.8827537,+0,-43155.8666121,-60417.4371606
2010-08-16 13:47:30 UTC,+0,-43196.6897995,-47515.9440248,-17281.1209539,-25921.5649154,-60477.9832138,-69111.4967365,-56158.2963341,-43197.815902,-51839.6411939,-25921.3433771,-56157.1831736,-17281.2118956,-51834.5689641,-34560.3188328,-47513.5432343,-51831.1556061,+0,-43119.8136213,-60366.9638184
2010-08-16 13:48:00 UTC,+0,-43184.0411725,-47502.0306476,-17276.0605543,-25913.9743426,+0,-69091.2598303,-56141.8520031,-43185.1668253,-51824.4613811,-25913.7529013,-56140.7392099,-17276.1514536,-51819.3910243,-34550.198781,-47499.6306841,-51815.9789944,+0,-43134.4028008,-60387.3883278
2010-08-16 13:48:30 UTC,+0,-43171.7424823,-47488.5021978,-17271.1401553,-25906.5937701,+0,-69071.5827985,-56125.8626204,-43172.8676977,-51809.7015324,-25906.3724232,-56124.7501846,-17271.2310135,-51804.6329974,-34540.3587101,-47486.1030386,-51801.2222591,+0,-43150.4750362,-60409.8890805
2010-08-16 13:49:00 UTC,+0,+0,-47487.4403378,-17270.753949,-25906.0144626,+0,-69070.0383306,-56124.6075998,-43171.9023284,-51808.543019,-25905.7931231,-56123.4951919,-17270.844804,-51803.4746267,-34539.5863544,-47485.0412416,-51800.0639896,+0,-43188.7990818,-60463.5418465
2010-08-16 13:49:30 UTC,+0,+0,-47459.1469136,+0,-25890.57872,+0,-69028.8857497,-56091.167376,-43146.1799109,-51777.6742449,-25890.357578,-56090.0557152,-17260.5541867,-51772.6096623,-34519.0068126,-47456.7494992,-51769.2017265,+0,-43209.6650693,-60492.7537401
2010-08-16 13:50:00 UTC,-43122.0768232,+0,-47429.1676936,+0,-25874.2232751,+0,-68985.2811906,-56055.734696,-43118.9248849,-51744.9662281,-25874.0023423,-56054.6238267,-17249.6504272,-51739.9056829,-34497.2010876,-47426.7720613,-51736.5006102,+0,-43186.0786058,-60459.7332438
2010-08-16 13:50:30 UTC,-43139.8913074,+0,-47448.760818,+0,-25884.9124882,+0,-69013.7792486,-56078.8919667,-43136.7375937,+0,-25884.6914187,-56077.78058,-17256.776654,-51761.2795924,-34511.4523685,-47446.3640209,-51757.8726484,-47452.1080341,-43180.0568818,-60451.3029713
2010-08-16 13:51:00 UTC,-43163.7323867,+0,-47474.9822479,+0,-25899.2178351,+0,-69051.9181288,-56109.8832841,-43160.5762978,+0,-25898.9965826,-56108.7712051,-17266.3136652,-51789.8842426,-34530.524822,-47472.5838921,-51786.4747947,-47478.3319482,-43149.2105212,-60408.1187892
2010-08-16 13:51:30 UTC,-43167.1284229,+0,-47478.7173527,-17267.5813337,-25901.2555565,+0,-69057.3508119,-56114.2978342,-43163.9719958,+0,-25901.0342779,-56113.1856567,-17267.6721622,-51793.9588246,-34533.2415927,-47476.3187749,-51790.5490203,-47482.0674068,-43128.891912,-60379.6732127
2010-08-16 13:52:00 UTC,-43158.8357334,+0,-47469.596701,-17264.2640841,-25896.2796995,-60418.9911151,-69044.08489,-56103.5180632,-43155.6801324,+0,-25896.0584845,-56102.4061265,-17264.3548848,-51784.0092128,-34526.6075836,-47467.1986654,-51780.6002792,-47472.9458911,-43121.4064776,-60369.1937799
2010-08-16 13:52:30 UTC,-43153.6358735,-43157.7611352,-47463.8776747,-17262.1840311,-25893.159631,-60411.711787,+0,-56096.7587003,-43150.4807906,+0,-25892.9384559,-56095.6469146,-17262.2748144,-51777.7703941,-34522.4477851,-47461.4799792,-51774.3620068,-47467.2263229,-43088.4147995,-60323.0062039
2010-08-16 13:53:00 UTC,-43196.2841889,-43191.9989225,-47510.7841018,-17279.2442511,-25918.7498711,-60471.4155274,+0,-56152.19778,-43193.1248581,+0,-25918.5283688,-56151.0847557,-17279.3351771,-51828.9400647,-34556.5657045,-47508.383618,-51825.5271993,-47514.1371929,-43067.7067783,-60294.01546
2010-08-16 13:53:30 UTC,-43216.1028788,-43211.8149346,-47532.5815388,-17287.1721423,-25930.6416661,-60499.1598804,+0,-56177.9603436,-43212.9415746,+0,-25930.4200118,-56176.8467438,-17287.2631345,-51852.7186327,-34572.420316,-47530.1797595,-51849.3036871,-47535.9366938,-43090.6793695,-60326.1765489
2010-08-16 13:54:00 UTC,-43213.0109437,-43208.7234172,-47529.1808972,-17285.9353035,-25928.7864144,-60494.8314541,+0,-56173.9410984,-43209.8499473,+0,-25928.5647838,-56172.8275884,-17286.0262854,-51849.0089127,-34569.946821,-47526.7793199,-51845.5942915,-47532.5357303,-43072.7465976,-60301.0710888
2010-08-16 13:54:30 UTC,-43223.7750192,-43219.4860385,-47541.0196848,-17290.2411593,-25935.2451753,-60509.9001752,+0,-56187.9334552,-43220.6129512,+0,-25935.0234622,-56186.8196326,-17290.3321771,-51861.923707,-34578.5578966,-47538.6174038,-51858.507956,-47544.3756388,-43096.9590548,-60334.9679611
2010-08-16 13:55:00 UTC,-43203.6564376,-43199.3701747,-47518.8924136,-17282.1933051,-25923.1734365,-60481.736001,+0,-56161.7810583,-43200.4963724,-51842.8579537,-25922.9518777,-56160.6678199,-17282.2842557,-51837.7853268,-34562.4633768,-47516.4914477,-51834.3716873,-47522.2462727,-43108.9701456,-60351.7832066
2010-08-16 13:55:30 UTC,-43190.2244971,-43185.9400494,-47504.1193953,-17276.8202474,-25915.1138783,-60462.9325131,+0,-56144.3207105,-43187.0657696,-51826.7402525,-25914.8924225,-56143.2078622,-17276.9111531,-51821.6696147,-34551.7180551,-47501.7193077,-51818.2573854,-47507.4718553,-43118.0445977,-60364.4872269
2010-08-16 13:56:00 UTC,-43179.9690964,-43175.6860345,-47492.8400701,-17272.7178722,-25908.9603371,-60448.5758901,+0,-56130.9895864,-43176.8113902,-51814.4342507,-25908.73896,-56129.877036,+0,-51809.3651313,-34543.5139107,-47490.4406529,-51805.9539786,-47496.1914619,-43148.7291563,-60407.4448897
2010-08-16 13:56:30 UTC,-43142.7616311,-43138.4835989,-47451.9177218,-17257.8341063,-25886.6347666,-60396.4888423,-69018.3709426,-56082.6231365,-43139.6076316,-51769.7870309,-25886.4136751,-56081.5116666,+0,-51764.7234218,-34513.7485782,-47449.5207372,-51761.3161764,-47455.265237,-43168.9680817,+0
2010-08-16 13:57:00 UTC,-43127.3044119,-43123.0284697,-47434.917217,-17251.6508946,+0,-60374.8501493,-68993.643831,-56062.5301038,-43124.1519525,-51751.2390902,+0,-56061.4190827,+0,-51746.1777706,-34501.3830686,-47432.5212429,-51742.7721487,-47438.2631213,-43145.631208,+0
2010-08-16 13:57:30 UTC,-43123.5415575,-43119.2661244,-47430.7786707,-17250.1456739,+0,-60369.5824977,-68987.6243454,-56057.6387226,-43120.3894734,-51746.7238409,+0,-56056.5278108,+0,-51741.663079,-34498.3728498,-47428.3829428,-51738.2578527,-47434.1241826,-43157.7010194,+0
2010-08-16 13:58:00 UTC,-43112.3392512,-43108.0653326,-47418.4578993,-17245.6645166,+0,-60353.9002932,-68969.7038717,-56043.0767042,-43109.1882832,-51733.2815967,+0,-56041.9661177,-17245.7551617,-51728.2224937,-34489.4111975,-47416.0629035,-51724.8184439,-47421.8022438,-43159.0968684,+0
2010-08-16 13:58:30 UTC,-43116.9155475,-43112.6410102,-47423.4911039,-17247.495131,+0,-60360.3066894,-68977.0246317,-56049.0254891,-43113.7641235,-51738.7729384,+0,-56047.9147697,-17247.5857914,-51733.7131577,-34493.0721558,-47421.095809,-51730.3086272,-47426.8359253,-43136.7286493,+0
2010-08-16 13:59:00 UTC,-43100.6180043,-43096.3456713,-47405.566376,-17240.9757721,-25861.347354,-60337.4916199,-68950.953244,-56027.8401091,-43097.4682048,-51719.2166484,+0,+0,-17241.0663779,-51714.1592822,-34480.0344017,-47403.1721467,-51710.756464,-47408.9094984,-43146.4565582,+0
2010-08-16 13:59:30 UTC,-43127.3315078,-43123.0555618,-47434.9470182,-17251.6617335,-25877.37624,-60374.888081,-68993.6871765,-56062.565326,-43124.1790457,-51751.2716039,+0,+0,-17251.7524288,-51746.2102803,-34501.4047448,+0,-51742.8046555,-47438.2929253,-43148.3746784,+0
2010-08-16 14:00:00 UTC,-43111.0250565,-43106.7513159,-47417.0124925,-17245.1388111,-25867.5918907,-60352.0605409,-68967.6015381,-56041.3683662,-43107.8742196,-51731.7046246,-25867.3710428,+0,-17245.2294518,-51726.6457165,-34488.3598643,+0,-51723.2418049,-47420.3566999,-43155.1345277,-60416.4122595
2010-08-16 14:00:30 UTC,-43118.8285251,-43114.5537292,-47425.5950779,+0,-25872.2742008,-60362.9846833,-68980.0848469,-56051.5121927,-43115.6769105,-51741.0684222,-25872.053293,+0,-17248.3510289,-51736.0083584,+0,+0,-51732.603627,-47428.9400986,-43127.3271811,-60377.482626
2010-08-16 14:01:00 UTC,-43130.6292383,-43126.3528464,-47438.5740019,+0,-25879.3549751,-60379.5046021,-68998.962598,-56066.8520872,-43127.4764475,-51755.2287264,-25879.1339766,+0,-17253.0716012,-51750.1669142,+0,+0,-51746.760943,-47441.9202527,-43117.3899261,-60363.570702
2010-08-16 14:01:30 UTC,-43176.4627287,-43172.1801406,-47488.9836181,+0,-25906.8564137,-60443.667296,-69072.2830204,-56126.4316151,-43173.3053717,-51810.2267732,-25906.6350634,+0,-17271.4061113,-51805.158173,+0,+0,-51801.7473884,-47492.3669553,+0,-60361.4949005
2010-08-16 14:02:00 UTC,-43214.5003629,-43210.2126351,-47530.8190236,+0,-25929.6923956,-60496.9165047,-69133.1323142,-56175.877213,-43211.3392182,-51855.8701576,-25929.4724833,+0,-17286.6220893,-51850.7959256,+0,+0,-51847.3811481,-47534.2063803,+0,-60408.9893311
2010-08-16 14:02:30 UTC,-43207.4411176,-43203.1543437,-47523.0549658,-17283.7072564,-25925.4566374,-60487.0342071,-69121.8835624,-56166.7008116,-43204.2806758,-51847.3993931,-25925.2367786,+0,-17283.8041021,-51842.3262062,+0,+0,-51838.9121696,-47526.4415766,+0,-60400.5944161
2010-08-16 14:03:00 UTC,-43197.9782291,-43193.6927336,-47512.6472789,-17279.9219027,-25919.7786215,-60473.7870286,-69106.7456377,-56154.399884,-43194.8187295,-51836.0443688,-25919.5588345,-56153.2868105,-17280.0187142,-51830.9725828,+0,+0,-51827.5595394,-47516.0328899,+0,-60407.5196047
2010-08-16 14:03:30 UTC,-43195.5785095,-43191.2933382,-47510.0079653,-17278.9691623,-25918.338718,-60470.4276406,-69102.9067702,-56151.2804583,-43192.4192488,-51833.2018713,-25918.1189492,-56150.1674545,-17279.0587674,-51828.0933865,+0,-47507.6075275,-51824.680595,-47513.3933228,+0,-60428.2025377
2010-08-16 14:04:00 UTC,-43223.6972009,-43219.408231,-47540.9340972,-17290.2172375,-25935.2107733,-60509.791237,-69147.8886627,-56187.8322985,-43220.5351408,-51866.9430368,-25934.9907912,-56186.7184782,-17290.3069348,-51861.8303406,-34578.4956433,-47538.5318215,-51858.414598,-47544.3224254,+0,-60403.8303938
2010-08-16 14:04:30 UTC,-43246.1389595,-43241.8469581,-47565.6164972,-17299.1944187,-25948.6764994,-60541.207646,-69183.7890796,-56217.0046222,-43242.9746653,-51893.8721382,-25948.4563471,-56215.8901501,-17299.2841897,-51888.7560805,-34596.448665,-47563.2127542,-51885.3379825,-47569.0071962,-43115.3740811,-60360.7485662
2010-08-16 14:05:00 UTC,-43233.9047544,-43229.6144054,-47552.1607982,-17294.3004762,-25941.3356106,-60524.080878,-69164.2178384,-56201.1012253,-43230.741678,-51879.191642,-25941.1155511,-56199.9871085,-17294.390207,-51874.0774167,-34586.6615109,-47549.7975404,-51870.6606027,-47555.5502048,-43150.1840231,-60409.5375457
2010-08-16 14:05:30 UTC,-43243.8941544,-43239.6024564,-47563.1475653,-17298.2964488,-25947.3295492,-60538.0651244,-69180.1980318,-56214.086572,-43240.7300838,-51891.178473,-25947.1094139,-56212.9721651,-17298.3862124,+0,-34594.6528594,-47560.7836731,-51882.6448896,-47566.538027,-43128.1164413,-60378.6433902
2010-08-16 14:06:00 UTC,-43225.0804461,-43220.7912891,-47542.4554488,-17290.770565,-25936.0407619,-60511.7276535,-69150.1014603,-56189.6303961,-43221.9182482,-51868.6028688,-25935.8207692,-56188.5165356,-17290.8602669,+0,-34579.6022157,-47540.0927515,-51860.0740772,-47545.8439233,-43119.7866358,-60366.9818357
2010-08-16 14:06:30 UTC,-43221.5422996,-43217.2536208,-47538.5640451,-17289.3552311,-25933.9177682,-60506.7745722,-69144.4414347,+0,-43218.380454,-51864.3572521,-25933.6978024,-56183.9173575,-17289.4449214,+0,-34576.7968777,-47536.2015726,+0,-47541.9521457,-43084.9903257,-60318.2677256
2010-08-16 14:07:00 UTC,-43205.5579679,-43201.2714481,-47520.9837975,-17282.9611581,-25924.3266914,-60484.3979695,-69118.871059,+0,-43202.3977134,-51845.1767726,-25924.1068468,-56163.1395878,+0,+0,-34564.0096679,-47518.6223399,+0,-47524.3702095,-43091.9565246,-60328.0202592
2010-08-16 14:07:30 UTC,-43203.3224044,-43199.0813486,-47518.5250301,-17282.0668851,-25922.9852864,-60481.2683853,-69115.2947952,+0,-43200.1623727,-51842.494197,-25922.7654588,-56160.2336159,+0,+0,-34562.2212529,-47516.1637146,+0,-47521.9112057,-43091.2419147,-60327.0198201
2010-08-16 14:08:00 UTC,-43222.2308997,-43217.9873293,+0,-17289.6306858,-25934.3309489,-60507.7385491,-69145.5429978,+0,-43219.0689853,-51865.1835412,-25934.1109779,-56184.8124571,+0,+0,-34577.3477467,-47536.9588799,+0,-47542.7095699,-43077.2348226,-60307.4101827
2010-08-16 14:08:30 UTC,-43179.2650768,-43175.0272208,+0,-17272.4434418,+0,-60447.5903271,-69076.8099286,+0,-43176.1074408,-51813.6264857,-25908.3305255,-56128.9618927,+0,+0,-34542.9757757,-47489.7059721,+0,-47495.449393,-43104.3089248,-60345.3133624
2010-08-16 14:09:00 UTC,-43201.2597263,-43197.0189446,+0,-17281.2417699,+0,-60478.3808244,-69111.9950977,+0,-43198.0998998,-51840.0190759,-25921.527806,-56157.5523745,-17281.3313937,+0,-34560.5711434,-47513.8952242,+0,-47519.6423666,-43117.7997937,-60364.2002981
2010-08-16 14:09:30 UTC,-43200.817336,-43196.5766134,+0,-17281.0648044,+0,+0,-69111.2873999,+0,-43197.6575538,-51839.4882276,-25921.2623619,-56156.9773189,-17281.1544267,-51834.3789583,-34560.2172383,-47513.4086931,+0,-47519.1557604,-43099.8325094,-60339.0464739
2010-08-16 14:10:00 UTC,-43194.6176811,-43190.3777829,+0,-17278.5848104,+0,+0,-69101.3697188,+0,-43191.4585161,-51832.0489204,-25917.5424307,-56148.9184896,-17278.6744124,-51826.9405797,-34555.2576135,-47506.5904428,-51823.5278891,-47512.3364614,-43107.8735286,-60350.3037336
2010-08-16 14:10:30 UTC,-43214.5733544,-43210.3310137,+0,-17286.5674791,+0,+0,+0,-56175.9722089,-43211.4123629,-51855.9948943,-25929.5162529,-56174.8586734,-17286.6571392,-51850.8837558,-34571.2218687,-47528.537562,-51847.4691282,-47534.286737,-43122.773767,-60371.1637824
2010-08-16 14:11:00 UTC,-43212.9508561,-43208.7087311,+0,-17285.9184452,-25928.7626031,+0,+0,-56173.8631029,-43209.7900261,-51854.0479692,+0,-56172.7496144,-17286.0081,-51848.9370737,-34569.923896,-47526.7531723,-51845.5226163,-47532.502073,-43140.1137399,-60395.4393836
2010-08-16 14:11:30 UTC,-43178.3130515,-43174.0755338,-47491.0664304,-17272.0625858,-25907.9788846,+0,+0,-56128.8369864,-43175.155671,+0,+0,-56127.7245039,-17272.1521269,-51807.378455,-34542.2142066,-47488.6592442,-51803.9676341,-47494.4022844,-43162.5540548,-60426.8553577
2010-08-16 14:12:00 UTC,-43204.456632,-43200.2156367,-47519.8203084,+0,-25923.6658147,+0,+0,-56162.8213544,-43201.2966478,+0,+0,-56161.7081127,-17282.6102016,-51838.7456591,-34563.1286526,-47517.4114033,-51835.3320934,-47523.158867,-43172.8956057,+0
2010-08-16 14:12:30 UTC,-43203.7545621,-43199.5136602,-47519.0481406,+0,-25923.2445518,+0,+0,-56161.908725,-43200.5946478,+0,+0,-56160.7955037,-17282.3293564,-51837.9033121,-34562.5670079,-47516.6392817,-51834.48982,+0,-43165.5224425,+0
2010-08-16 14:13:00 UTC,-43184.1386731,-43179.9003805,-47497.4737093,+0,-25911.4744318,+0,+0,-56136.409785,-43180.9807124,+0,+0,-56135.2971333,-17274.4825187,-51814.3680663,-34546.8746106,-47495.0661402,-51810.9566337,+0,-43172.6329201,+0
2010-08-16 14:13:30 UTC,+0,-43160.6706587,-47476.3211882,+0,-25899.9344883,-60427.4895626,+0,-56111.4095025,-43161.7503476,+0,+0,-56110.2974094,-17266.7891337,-51791.2930762,-34531.489094,-47473.9148837,-51787.8836631,+0,-43198.9620658,+0
2010-08-16 14:14:00 UTC,+0,-43136.9761488,-47450.2574404,-17257.2200665,-25885.7151813,-60394.3150016,-69015.9309451,-56080.6046133,-43138.0550453,+0,-25885.4958406,-56079.4932083,-17257.3094858,-51762.8604974,-34512.5313428,-47447.8526941,-51759.4535732,+0,-43167.2674695,+0
2010-08-16 14:14:30 UTC,+0,-43136.0577643,-47449.2472257,-17256.8526443,-25885.1640498,-60393.0291761,-69014.4615962,-56079.4106349,-43137.13663,+0,-25884.9447161,-56078.2992566,-17256.9420605,-51761.7584682,-34511.7965521,-47446.8425397,-51758.3516404,+0,-43175.5672277,+0
2010-08-16 14:15:00 UTC,+0,-43130.3448581,-47442.9630802,-17254.5670558,-25881.7356789,-60385.0305655,-69005.3213588,-56072.0206092,-43131.4235328,+0,-25881.5163885,-56070.8721558,-17254.6564533,-51754.9031816,-34507.2257102,-47440.5587701,-51751.4969542,+0,-43187.1171087,+0
