# file...... Output/Qh/house_Qh_file_052.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_7B_tm_3_B_7_Meter_86_1021:Qh,house_3_8B_tm_3_B_8_Meter_86_1022:Qh,house_3_1B_tm_3_B_1_Meter_87_1023:Qh,house_3_2B_tm_3_B_2_Meter_87_1024:Qh,house_3_3B_tm_3_B_3_Meter_87_1025:Qh,house_3_4B_tm_3_B_4_Meter_87_1026:Qh,house_3_5B_tm_3_B_5_Meter_87_1027:Qh,house_3_6B_tm_3_B_6_Meter_87_1028:Qh,house_3_7B_tm_3_B_7_Meter_87_1029:Qh,house_3_8B_tm_3_B_8_Meter_87_1030:Qh,house_3_9B_tm_3_B_9_Meter_87_1031:Qh,house_3_10B_tm_3_B_10_Meter_87_1032:Qh,house_3_11B_tm_3_B_11_Meter_87_1033:Qh,house_3_12B_tm_3_B_12_Meter_87_1034:Qh,house_3_13B_tm_3_B_13_Meter_87_1035:Qh,house_3_14B_tm_3_B_14_Meter_87_1036:Qh,house_3_15B_tm_3_B_15_Meter_87_1037:Qh,house_3_1A_tm_3_A_1_Meter_88_1038:Qh,house_3_2A_tm_3_A_2_Meter_88_1039:Qh,house_3_3A_tm_3_A_3_Meter_88_1040:Qh
2010-08-16 13:33:00 UTC,+0,-21726.0952411,-56437.2300066,-30394.489835,+0,-43413.6667655,-30392.0104522,+0,+0,-34733.5834767,-52094.9796441,-52099.6843672,-43413.0386189,-30394.019875,-30393.994023,+0,-21710.6633681,-21834.760966,-48031.3417925,-26200.8050343
2010-08-16 13:33:30 UTC,+0,-21776.6352557,-56570.4804052,+0,+0,-43516.1684354,-30463.7689008,+0,+0,-34815.5926579,-52217.9777788,-52222.6963846,-43515.5378248,-30465.784467,-30465.7584564,+0,-21761.9258601,-21840.4002176,-48043.746407,-26207.5718301
2010-08-16 13:34:00 UTC,+0,-21764.5179268,-56534.6482227,+0,+0,-43488.6048516,-30444.4724351,+0,+0,-34793.5396817,-52184.9025187,-52189.6173922,-43487.9749031,-30446.4863499,-30446.4603819,+0,-21748.1409346,-21882.3471363,+0,-26257.9058578
2010-08-16 13:34:30 UTC,+0,-21788.8432783,-56598.3479003,+0,+0,-43537.605255,-30478.7761962,+0,+0,-34832.7437535,-52243.7011533,-52248.4226611,-43536.9741298,-30480.7930465,-30480.7670028,+0,-21772.6467065,-21867.3063553,+0,+0
2010-08-16 13:35:00 UTC,+0,+0,-56627.5941281,+0,+0,-43560.1026522,-30494.5259708,-56622.710614,+0,-34850.743392,-52270.6971809,-52275.4217338,-43559.4709872,-30496.5441685,-30496.5180901,+0,-21783.8979616,-21870.5126231,+0,+0
2010-08-16 13:35:30 UTC,+0,+0,-56672.9935359,+0,-43598.305389,-43595.0257373,+0,-56668.1051428,-61035.8822688,+0,-52312.603565,-52317.3328447,-43594.3932348,-30520.9948977,-30520.9687655,+0,-21801.3634723,-21859.9334564,+0,+0
2010-08-16 13:36:00 UTC,+0,+0,-56676.8906408,-30523.5662954,-43601.3034906,-43598.0235501,+0,-56672.0018292,-61040.0794832,+0,-52316.2008272,-52320.9305124,-43597.3909757,-30523.0937586,-30523.0676218,+0,-21802.862719,-21860.9768678,+0,+0
2010-08-16 13:36:30 UTC,-34903.096859,+0,-56660.2706041,-30514.615075,-43588.5174446,-43585.2387368,+0,-56655.3835783,-61022.1795646,+0,-52300.8595337,-52305.5874887,-43584.6064689,-30514.1427167,-30514.1165996,-39227.4297023,-21796.46886,-21849.2279629,+0,+0
2010-08-16 13:37:00 UTC,-34917.0392854,+0,-56683.5347153,-30527.144662,-43606.4148781,-43603.1344446,+0,-56678.6451894,-61047.2352073,+0,-52322.3337075,-52327.0640848,-43602.5017476,-30526.6720537,-30526.6459091,-39243.5360892,-21805.4187472,+0,+0,-26185.1559622
2010-08-16 13:37:30 UTC,-34950.1358477,-21844.5995178,-56740.7001374,-30557.9328176,-43650.3931024,-43647.1084299,+0,-56735.8044701,-61108.8028434,+0,-52375.1008304,-52379.8371575,-43646.4746795,-30557.4595952,-30557.4333829,-39283.1132905,-21827.4107344,+0,+0,-26139.6394705
2010-08-16 13:38:00 UTC,-34966.5795161,-21854.8773282,+0,-30575.916276,-43676.0809218,-43672.7937738,+0,-56769.1913873,-61144.7646934,-34940.9049066,-52405.9222737,-52410.6620757,-43672.1594084,-30575.442695,-30575.4164433,-39306.2304592,-21840.2563232,+0,-47841.6107817,-26097.3055626
2010-08-16 13:38:30 UTC,-34955.9888828,-21848.257849,+0,-30566.1585831,-43662.142899,-43658.8570941,+0,-56751.07589,-61125.2520568,-34929.7544974,-52389.1987839,-52393.9367007,-43658.2230623,-30565.6851968,-30565.6589664,-39293.6872525,-21833.2864008,+0,-47818.9600279,-26084.9494311
2010-08-16 13:39:00 UTC,-34913.398549,-21821.6375489,+0,-30526.3199907,-43605.2369065,-43601.9565868,-30528.6751511,-56677.1141595,-61045.5860975,-34884.2297408,-52320.9203228,-52325.6505402,-43601.3239181,-30525.8473989,-30525.821256,-39242.4760007,-21804.8296842,-21745.3006729,-47834.5567445,-26093.45754
2010-08-16 13:39:30 UTC,-34950.1233627,-21844.5917142,+0,-30559.246108,-43652.2690244,-43648.984171,-30556.7493406,-56738.242639,-61111.429054,-34921.8554042,+0,-52382.0882299,-43648.3503756,-30558.7728595,-30558.7466443,-39284.8014837,-21828.3488181,-21734.2307441,-47810.2063197,-26080.1742271
2010-08-16 13:40:00 UTC,-34939.5557381,-21837.9866161,+0,-30549.6669216,-43638.5859831,-43635.3024488,-30547.1711643,-56720.4585474,-61092.2733808,-34910.9089801,+0,-52365.6688282,-43634.6689811,-30549.1938641,-30549.16767,-39272.4877424,-21821.5064029,-21733.453242,-47808.4960541,-26079.2412667
2010-08-16 13:40:30 UTC,-34898.8712349,-21812.5575198,+0,-30513.6843043,-43587.1879189,-43583.9093392,-30511.1923413,-56653.65557,-61020.3182853,-34869.7905626,+0,-52303.9920819,-43583.2771032,-30513.2119645,-30513.1858495,-39226.2332259,-21795.8040102,-21737.1615621,-47816.6532143,-26083.6910494
2010-08-16 13:41:00 UTC,-34848.9985189,-21781.3854998,+0,-30469.8856432,-43524.6253137,-43521.3527678,-30467.3983011,-56572.3418484,-60932.7333089,-34819.74052,+0,-52228.9180892,-43520.7220328,-30469.4141776,-30469.388159,-39169.9314389,-21764.518615,-21752.3619593,-47850.0893949,-26101.9307
2010-08-16 13:41:30 UTC,-34895.2638367,-21810.3027822,+0,-30510.9831361,-43583.3295337,-43580.0513263,-30508.4914583,-56648.6407594,-61014.916711,-34866.703857,+0,-52299.3620897,-43579.4191829,-30510.5108503,-30510.4847412,-39222.7609604,-21793.8745651,-21777.6852241,-47905.7927615,-26132.3172421
2010-08-16 13:42:00 UTC,-34923.7983827,-21828.1377725,+0,-30536.1801635,-43619.321313,-43616.0396358,-30533.6858284,-56695.4199136,-61065.3036653,-34895.4972566,+0,-52342.551573,-43615.4066297,-30535.7073751,-30535.6812105,-39255.1509414,-21811.8728082,-21802.3611925,-47960.0722797,-26161.9270643
2010-08-16 13:42:30 UTC,-34913.7113487,-21821.8330586,+0,-30528.1990333,-43607.9209566,-43604.6403779,-30525.7055395,-56680.6026664,-61049.3436529,-34886.376979,+0,-52328.8713517,-43604.0076449,-30527.726404,-30527.700257,-39244.8914502,-21806.1718849,-21805.9211628,-47967.9031181,-26166.1988357
2010-08-16 13:43:00 UTC,-34902.6003225,-21814.8883171,-56664.5047432,-30516.8954982,-43591.7748322,-43588.4958101,-30514.4031965,-56659.6172623,-61026.7397681,-34873.4600902,+0,-52309.4962948,-43587.8634642,-30516.4230944,-30516.3969723,-39230.3611138,-21798.0977669,-21835.4440549,-48032.8443778,-26201.624704
2010-08-16 13:43:30 UTC,-34893.4499317,-21809.1690345,-56650.9500121,-30509.5951901,-43581.3469721,+0,-30507.1036583,-56646.0639876,-61012.1412091,-34865.117809,+0,-52296.9830516,-43577.4368595,-30509.122932,-30509.0968259,-39220.976799,-21792.8831549,+0,-48117.8347094,-26247.9874654
2010-08-16 13:44:00 UTC,-34889.2686383,-21806.5555943,-56641.6650897,-30504.5945153,-43574.2039402,+0,-30502.1035112,-56636.7800634,-61002.1412695,-34859.4033882,-52283.6855248,-52288.4115427,-43570.2946879,-30504.122357,-30504.0962619,-39214.5485907,-21789.3111716,+0,-48069.348523,-26221.5379456
2010-08-16 13:44:30 UTC,-34900.2415427,-21813.4140054,-56656.9118333,-30512.806108,-43585.9334914,+0,-30510.3142377,-56652.0251684,-61018.5621404,-34868.7870214,-52297.7591862,-52302.4867917,-43582.0228267,-30512.3337858,-30512.3076727,-39225.1043325,-21795.1767144,+0,-48040.8166551,-26205.9736317
2010-08-16 13:45:00 UTC,-34910.1780637,-21819.6246441,-56673.6879215,-30521.8413747,-43598.8395902,+0,-30519.3485515,-56668.799454,-61036.6301277,-34879.1118919,-52313.2445247,-52317.9738765,-43594.9273719,+0,-30521.3427393,-39236.7188817,-21801.6306077,+0,-48011.7175737,-26190.0998992
2010-08-16 13:45:30 UTC,-34886.674515,-21804.9341855,-56634.0866534,-30500.5129207,-43568.3737344,+0,-30498.022347,-56629.2024412,-60993.9792302,-34854.7392274,-52276.6901722,-52281.4154013,-43564.4651839,+0,-30500.0147577,-39209.3018299,+0,-21847.4051401,-48059.1550778,+0
2010-08-16 13:46:00 UTC,-34886.0928865,-21804.5706492,-56633.8551115,-30500.3882163,-43568.1956053,+0,-30497.897656,-56628.9709248,-60993.7298573,-34854.5967242,-52276.4764452,-52281.2016497,-43564.2870766,+0,-30499.8900561,-39209.1415269,+0,-21845.3354246,-48054.602341,+0
2010-08-16 13:46:30 UTC,-34888.9866005,-21806.3793117,-56639.9193311,-30503.6542845,-43572.8609016,+0,-30501.1633796,-56635.0344925,-61000.2610729,-34858.3289582,-52282.0740847,-52286.7999207,-43568.951811,+0,-30503.1560519,-39213.3399538,+0,-21796.7811136,-47947.7978277,+0
2010-08-16 13:47:00 UTC,-34889.2492635,+0,-56637.918125,-30502.5764742,+0,+0,-30500.0856832,-56633.0335019,-60998.1057568,-34857.0973124,-52280.2268511,-52284.9524784,-43567.4124382,+0,-30502.0782656,-39211.9544633,+0,-21781.8380844,-47914.9277729,+0
2010-08-16 13:47:30 UTC,-34892.0401703,+0,-56641.804815,-30504.6697687,+0,-43571.034095,-30502.1787566,-56636.9197736,-61002.2917549,+0,-52283.8144997,-52288.5405322,-43570.4021677,+0,-30504.1715136,-39214.6453264,-21789.3649251,-21771.7839548,-47892.8117903,+0
2010-08-16 13:48:00 UTC,-34895.3266468,+0,-56647.1710542,-30507.5599183,+0,-43575.1620261,-30505.0686013,-56642.285436,-61008.0712395,+0,-52288.7678612,-52293.4944524,-43574.5299998,-30507.0877008,-30507.0615992,-39218.360522,-21791.4293597,-21746.4068081,-47836.9899009,-26094.7848422
2010-08-16 13:48:30 UTC,-34869.9844863,+0,-56606.4204877,-30485.6124733,+0,-43543.81502,-30483.1234719,-56601.53925,-60964.1825365,+0,-52251.1526373,-52255.8749847,-43543.1837459,-30485.1406938,-30485.1146405,-39190.147779,-21775.7522939,-21760.8342412,-47868.7258002,-26112.096978
2010-08-16 13:49:00 UTC,-34907.6107128,+0,-56668.3566716,-30518.9700698,+0,-43591.4588713,-30516.4775494,-56663.468777,-61030.8883271,+0,-52308.3234604,-52313.0522572,-43590.8264543,-30518.4976247,-30518.471498,-39233.0279102,-21799.5796339,-21749.6482393,-47844.1200485,-26098.6743834
2010-08-16 13:49:30 UTC,-34869.7132623,-21794.3328678,-56605.4066476,-30485.0664397,+0,-43543.0351327,-30482.5774957,-56600.5255183,-60963.0906225,+0,-52250.2168017,-52254.9390442,-43542.4038772,-30484.5946711,-30484.568619,-39189.4458697,-21775.3622621,-21755.3941237,-47856.7592207,-26105.5691326
2010-08-16 13:50:00 UTC,-34868.9895584,-21793.88053,-56607.4904662,-30486.188743,+0,-43544.6380914,-30483.6996806,+0,-60965.3349127,-34838.3705604,-52252.1402917,-52256.8627511,-43544.0067975,-30485.716952,-30485.6908975,-39190.8885549,-21776.1639236,+0,-47873.822874,-26114.8774644
2010-08-16 13:50:30 UTC,-34927.6158954,-21830.5238383,-56702.2997158,-30537.2511171,-43620.8510772,-43617.569252,-30534.7566687,+0,-61067.4452695,-34896.721067,-52339.6549316,-52344.3872622,-43616.9362091,-30536.7783072,-30536.7521403,-39256.5276175,-21812.6377906,+0,-47839.8336593,-26096.3361305
2010-08-16 13:51:00 UTC,-34924.8491219,-21828.7945178,-56700.184933,-30536.1121373,-43619.2241428,-43615.9424744,-30533.617809,+0,-61065.1676309,-34895.4195206,-52337.70286,-52342.4349704,-43615.3094705,-30535.6393501,-30535.6131858,-39255.063495,-21811.8242171,+0,-47826.7618651,-26089.205383
2010-08-16 13:51:30 UTC,-34959.6520216,-21850.5474261,-56763.5189546,-30570.2225768,-43667.9479634,-43664.6615991,-30567.7246523,+0,-61133.3788991,-34934.3985452,-52396.1639709,+0,-43664.0274284,-30569.7491093,-30569.7228701,+0,-21836.1893124,+0,-47839.4238011,-26096.1125506
2010-08-16 13:52:00 UTC,-34972.2396829,-21858.4151107,-56785.4301656,-30582.0235169,-43684.804589,-43681.5166004,-30579.5243487,+0,-61156.9774549,-34947.8838346,-52416.3893364,+0,-43680.8820263,-30581.5498142,-30581.523549,+0,-21844.6187268,-21745.0049217,-47833.9061833,-26093.1026547
2010-08-16 13:52:30 UTC,-34965.9038785,-21854.4550334,-56777.8395741,-30577.9353758,-43678.9650321,-43675.6776064,-30575.4366386,+0,-61148.8023247,-34943.2121929,-52409.382764,+0,-43675.043172,-30577.4617546,-30577.4354985,+0,-21841.6985667,-21751.6007145,-47848.4148918,-26101.0172477
2010-08-16 13:53:00 UTC,-35005.4448457,-21879.1693823,-56845.7917373,-30614.533051,-43731.2416565,-43727.9491944,+0,+0,-61221.9873656,-34985.0334585,-52472.1066967,+0,-43727.3135096,-30614.0587002,+0,+0,-21867.8402947,-21744.9169541,-47833.7126814,-26092.9970982
2010-08-16 13:53:30 UTC,-35022.1491481,-21889.6100967,-56873.2786575,-30629.3369551,-43752.3877581,-43749.0932594,+0,+0,+0,-35001.9503263,-52497.4787769,+0,-43748.4570692,-30628.8623093,+0,+0,-21878.4147268,-21749.5582267,-47843.9220491,-26098.5663733
2010-08-16 13:54:00 UTC,-35023.0405129,-21890.1672278,-56874.581322,-30630.0385443,-43753.3899177,-43750.0953224,+0,-56869.6712764,+0,-35002.7520533,-52498.6812146,+0,+0,-30629.5638845,+0,+0,-21878.9158721,-21788.648033,-47929.907559,-26145.4720175
2010-08-16 13:54:30 UTC,-35028.4208471,-21893.5301058,-56879.259208,-30632.5579599,-43756.9886859,-43753.6937439,+0,-56874.3486601,+0,-35005.6310655,-52502.9991846,+0,+0,-30632.0832499,+0,+0,-21880.7154913,-21784.6967609,-47921.21598,-26140.7307056
2010-08-16 13:55:00 UTC,-34966.2345857,-21854.6617359,-56772.3897271,-30575.0001977,-43674.7723828,-43671.4853608,+0,-56767.4906555,+0,-34939.8580762,-52404.3522274,+0,+0,-30574.526635,+0,-39305.0528692,-21839.6019682,-21790.0023349,-47932.8866059,-26147.0971063
2010-08-16 13:55:30 UTC,-34944.8393709,-21841.289053,-56736.2306144,-30555.5256216,-43646.9546307,-43643.6702896,+0,-56731.3354273,+0,-34917.6038927,-52370.9751918,-52375.7110537,+0,-30555.0524473,+0,-39280.0189161,-21825.6912738,-21809.6747029,-47976.1597471,-26170.7028798
2010-08-16 13:56:00 UTC,-34959.000952,-21850.1404871,-56762.0139251,-30569.411998,-43666.7901215,-43663.5038687,+0,-56757.115968,+0,-34933.4722724,-52394.7747381,-52399.5132836,+0,-30568.9385468,+0,-39297.8694147,-21835.6103159,-21802.5932518,-47960.5827392,-26162.2055229
2010-08-16 13:56:30 UTC,-34931.754504,-21833.110599,-56713.2053264,-30543.1246611,-43629.2409283,-43625.9582945,-30540.6295935,-56708.3126129,+0,-34903.4329424,-52349.7214662,-52354.4549316,+0,-30542.6517341,-30542.6255543,-39264.077873,-21816.8332646,+0,-47967.1001152,+0
2010-08-16 13:57:00 UTC,-34913.5023553,-21821.7024311,-56683.5884599,-30527.1736076,-43606.4562246,-43603.1757872,-30524.680222,-56678.6989285,+0,-34885.2051944,-52322.3833172,-52327.1136998,+0,-30526.7009988,-30526.6748541,-39243.5732981,-21805.4394231,+0,-48000.3904183,+0
2010-08-16 13:57:30 UTC,-34891.212169,-21807.7703622,-56646.6335902,-30507.2704502,-43578.0262826,-43574.7485867,-30504.7791641,-56641.7480306,+0,-34862.4612596,-52288.2717498,-52292.9982844,-43574.1165705,-30506.7982386,-30506.7721376,-39217.9884207,-21791.2225926,+0,-48043.2048778,+0
2010-08-16 13:58:00 UTC,-34858.2393083,-21787.1612847,-56592.6091255,-30478.1739492,-43536.4644425,-43533.1907542,-30475.6857322,-56587.7293713,+0,-34829.2118151,-52238.4039189,-52243.1248291,-43532.5597349,-30477.7023181,-30477.6762812,-39180.5857918,-21770.4389543,+0,-48051.8217893,+0
2010-08-16 13:58:30 UTC,-34863.5822172,-21790.5007713,-56598.1794474,-30481.1740135,-43540.7497755,-43537.4756741,-30478.6854801,-56593.2990948,-60955.306867,-34832.6400787,-52243.5456612,-52248.2671511,-43536.844552,-30480.7023225,-30480.6762791,-39184.4422794,-21772.581901,-21828.2063055,-48016.92356,+0
2010-08-16 13:59:00 UTC,-34822.5156182,+0,-56528.7877145,-30443.8010036,-43487.3656598,-43484.0967084,-30441.3164144,-56523.9148219,-60880.5713834,-34789.9328218,-52179.4929172,-52184.2071796,-43483.4668682,-30443.3300588,-30443.3040977,-39136.4004663,-21745.8863499,-21865.1840742,+0,-26237.3111138
2010-08-16 13:59:30 UTC,-34829.1502274,+0,-56541.551566,-30450.6753611,-43497.1850852,-43493.9151863,-30448.1900462,-56536.6773008,-60894.3181599,-34797.7883556,+0,-52195.9903121,-43493.2851102,-30450.2042789,-30450.1783027,-39145.2372332,-21750.7967053,-21841.7268023,+0,-26209.1636599
2010-08-16 14:00:00 UTC,-34804.696434,+0,-56502.1487262,-30429.4537726,-43466.8718803,-43463.6049065,-30426.9706979,-56497.2786979,-60851.8809666,+0,+0,-52159.6150157,-43462.9755588,-30428.9831143,-30428.9571849,-39117.9575592,-21735.6381188,-21833.4298094,+0,-26199.2077186
2010-08-16 14:00:30 UTC,-34798.6988452,+0,-56493.7264506,-30424.9177014,-43460.392495,-43457.1261467,-30422.4351058,-56488.8573284,-60842.8101038,+0,+0,-52151.8398708,-43456.4969548,-30424.4471337,-30424.4212144,-39112.1265852,-21732.3980018,-21843.6126692,+0,-26211.4265978
2010-08-16 14:01:00 UTC,-34809.1491284,-21756.4870915,-56511.6291084,-30434.559719,-43474.165283,-43470.8976052,-30432.0761051,-56506.7580603,-60862.0914191,+0,+0,-52168.3669667,-43470.2680821,-30434.0889586,-30434.063018,-39124.5210896,-21739.2852977,-21849.1815883,+0,-26218.1089987
2010-08-16 14:01:30 UTC,-34859.507431,-21787.9626447,-56595.4746111,-30479.7172425,-43538.6689039,-43535.3950031,-30477.2288628,-56590.5945491,-60952.4315288,+0,+0,-52245.7701428,-43534.763931,-30479.2455806,-30479.2195403,-39182.5696465,+0,-21809.4930501,+0,-26170.4849066
2010-08-16 14:02:00 UTC,-34887.5224428,-21805.4729244,-56640.043643,-30503.7212363,-43572.9565365,-43569.6793293,-30501.2303243,-56635.1587911,-61000.4328103,+0,+0,-52286.9146809,-43569.0474346,-30503.2490954,-30503.2230022,-39213.4260183,+0,-21776.2393736,+0,-26130.5823001
2010-08-16 14:02:30 UTC,+0,-21811.2099159,-56653.0688932,-30510.7363766,+0,-43579.6988856,-30508.2447248,-56648.1826416,-61014.4611314,-34866.4218774,+0,-52298.9391264,-43579.0667506,-30510.2640958,-30510.2379872,-39222.4437588,+0,-21806.8686648,+0,-26167.3357866
2010-08-16 14:03:00 UTC,+0,-21817.2180716,-56667.6643842,-30518.5972178,+0,-43590.9263355,-30516.1047367,-56662.7765638,-61030.1806172,-34875.4046963,+0,-52312.4131624,-43590.2939312,-30518.1247801,-30518.0986542,-39232.5486205,+0,-21785.4261722,+0,-26141.6059597
2010-08-16 14:03:30 UTC,+0,-21836.587889,-56717.7456106,+0,+0,-43629.4508673,-30543.0746425,-56712.8524089,-61084.118583,-34906.2272678,+0,-52358.6463599,-43628.8175397,-30545.0969923,-30545.0708071,-39267.2212374,+0,+0,-47837.0565249,-26094.8211859
2010-08-16 14:04:00 UTC,+0,-21840.9122702,-56726.2808981,+0,+0,-43636.0165601,-30547.6710928,-56721.3867804,-61093.3111695,-34911.4803236,-52361.7910054,-52366.5688646,-43635.3830754,-30549.6938352,-30549.66764,-39273.1304525,-21821.8720258,+0,-47860.839184,-26107.7947788
2010-08-16 14:04:30 UTC,+0,-21864.2066112,-56788.4625392,+0,+0,-43683.8492265,-30581.1573525,-56783.5617412,-61160.2813962,-34949.7501139,-52419.1883995,-52423.9728241,-43683.2145965,-30583.1829577,-30583.156689,-39316.1805213,-21845.7938097,+0,-47806.3194451,-26078.0539123
2010-08-16 14:05:00 UTC,+0,-21864.9022518,-56789.9245505,+0,+0,-43684.9738654,-30581.9446793,-56785.0235958,-61161.8559962,-34950.6499109,-52420.5379239,-52425.3225026,-43684.3392086,-30583.9703517,-30583.9440813,-39317.1927121,-21846.3562571,+0,-47797.5910819,-26073.2925343
2010-08-16 14:05:30 UTC,+0,-21859.1838831,-56773.5484095,+0,+0,-43672.3766668,-30573.1257467,-56768.649214,-61144.2187348,-34940.5711889,-52405.4217611,-52410.2046108,-43671.7423114,-30575.1506652,-30575.1244141,-39305.855057,-21840.0562224,-21751.1607097,-47847.4470164,-26100.4892658
2010-08-16 14:06:00 UTC,+0,-21845.6214253,-56734.7221224,-30554.7131779,-43645.7941249,-43642.5098957,-30552.2168885,-56729.8270973,-61102.4024497,-34916.7052973,-52369.582763,-52374.3615138,-43641.8762555,-30554.2400198,-30554.2138146,-39278.9745454,-21825.1194339,-21756.0768101,-47858.2609201,-26106.3883192
2010-08-16 14:06:30 UTC,-34942.8048521,-21840.0261995,-56724.1944304,-30549.0431728,-43637.695012,-43634.4115636,-30546.5474814,-56719.3005367,-61091.0640236,-34910.2260012,-52359.8650702,-52364.6427091,-43633.7781173,+0,-30548.543935,-39271.6859332,-21821.0693447,-21760.3219031,-47867.5988145,-26111.4822001
2010-08-16 14:07:00 UTC,-34960.0776239,-21850.8222345,-56752.8307558,-30564.4661268,-43659.7253708,-43656.4397986,-30561.968809,-56747.9337849,-61121.9056228,-34927.8503038,-52386.2981205,-52391.0787838,-43655.8058247,+0,-30563.9665475,-39291.5116529,-21832.0859731,-21758.8638661,-47864.435997,-26109.7326349
2010-08-16 14:07:30 UTC,-34974.4827711,-21859.825912,-56778.0384946,-30578.0425106,-43679.1553211,+0,-30575.543762,-56773.1388166,-61149.0545997,-34943.3644725,-52409.6174331,-52414.3497034,-43675.1961862,+0,-30577.5426308,-39308.963667,-21841.7835947,-21788.2818751,-47929.1466586,+0
2010-08-16 14:08:00 UTC,-34949.3138861,-21844.094554,-56735.2538457,-30554.9995539,-43646.2403888,+0,-30552.5032341,-56730.3587633,-61102.9751212,-34917.0325481,-52370.1245529,-52374.8523829,-43642.3421068,+0,-30554.5001842,-39279.3426723,-21825.3239925,-21789.3963368,-47931.5981354,+0
2010-08-16 14:08:30 UTC,-34902.1848646,-21814.6374074,-56659.6359881,-30514.2732834,-43588.0663273,+0,-30511.7812584,-56654.7490306,-61021.5339565,-34870.493337,-52300.3245876,-52305.0445669,-43584.1749954,+0,-30513.7748156,-39226.9903401,-21796.2331847,-21821.2282968,-48001.6187594,+0
2010-08-16 14:09:00 UTC,-34893.5927262,-21809.2670459,-56646.6425662,-30507.2752853,-43578.070274,+0,-30504.7839983,-56641.7570047,-61007.5399149,-34862.4965009,-52288.3308543,-52293.0494847,-43574.1801366,+0,-30506.7769725,-39217.9946352,-21791.234509,-21820.0160494,-47998.952185,+0
2010-08-16 14:09:30 UTC,-34887.2287994,-21805.2893878,-56640.2114821,-30503.811631,-43573.1227348,+0,-30501.3207096,+0,-61000.6135746,-34858.5384728,-52282.3945655,-52287.1125276,-43569.233189,-30503.3583867,-30503.313395,-39213.5422179,-21788.7604179,-21848.5091067,-48061.6282425,+0
2010-08-16 14:10:00 UTC,-34914.7279561,-21822.4772412,-56689.2893759,-30530.2440075,-43610.8791667,+0,-30527.750298,+0,-61053.4709429,-34888.7435935,-52327.6965009,-52332.4195593,-43606.9851088,-30529.7902683,-30529.7451859,+0,-21807.6410858,+0,-48139.8508099,-26259.9861436
2010-08-16 14:10:30 UTC,-34939.3296228,+0,-56734.1657997,-30554.4133464,-43645.4031792,+0,+0,+0,-61101.8030824,-34916.3627906,-52369.1202151,-52373.8477687,-43641.5051821,-30553.9591715,-30553.9140146,+0,-21824.9052448,+0,-48142.658051,-26261.5174282
2010-08-16 14:11:00 UTC,-34956.0579306,+0,-56758.0501713,-30567.2769922,-43663.7778186,-43660.454764,+0,+0,-61127.5267811,-34931.0624902,-52391.166969,-52395.897002,-43659.8776269,-30566.8225766,-30566.7773756,+0,-21834.0937573,+0,-48128.1203477,-26253.5870259
2010-08-16 14:11:30 UTC,-34901.0998145,+0,-56666.5897593,-30518.0182385,-43593.41582,-43590.0996669,+0,+0,-61029.0230326,-34874.7729373,-52306.7433449,-52311.463883,-43589.5240339,-30517.5647447,-30517.5197126,+0,-21798.9081899,+0,-48127.784908,-26253.4040418
2010-08-16 14:12:00 UTC,-34922.3322496,+0,-56696.9557052,-30534.3727319,-43616.7768419,-43613.458397,+0,+0,-61061.7274509,-34893.4617395,-52334.7729936,-52339.4966845,-43612.8822644,-30533.918932,-30533.8738438,+0,-21810.5902178,-21862.3377171,-48092.0471995,-26233.9089134
2010-08-16 14:12:30 UTC,-34957.9693458,+0,-56758.4548547,-30567.4949466,-43664.0891482,-43660.766063,+0,+0,-61127.9626289,+0,-52391.5405168,-52396.2705918,-43660.1889193,-30567.0405269,-30566.9953251,+0,-21834.2494422,-21846.0248463,-48056.1638441,-26214.3343336
2010-08-16 14:13:00 UTC,-34965.1098463,-21853.9531947,-56771.974953,-30574.7766012,-43674.4903816,-43671.1662766,+0,+0,-61142.5239049,+0,-52404.0204048,-52408.7518828,-43670.5889108,-30574.3220452,-30574.2768186,+0,-21839.4507339,-21807.6094381,-47971.6616331,-26168.2378823
2010-08-16 14:13:30 UTC,-34897.5646185,-21811.7353206,-56655.8063659,-30512.2105173,-43585.1199777,-43581.8046388,+0,-56650.9958578,-61017.4092131,+0,-52296.7896051,-52301.5090232,-43581.2291833,-30511.7571323,-30511.7121201,-39224.3389811,-21794.7597299,-21816.1727511,-47990.4983157,-26178.5134034
2010-08-16 14:14:00 UTC,-34880.3548663,-21800.9786883,-56628.1409378,-30497.3104681,-43563.8365079,-43560.5232575,-30494.8203346,-56623.3333293,-60987.6132776,+0,-52271.2527014,-52275.9692465,-43559.9482574,-30496.857362,-30496.8299603,-39205.1854409,-21784.1166127,-21827.0568676,-48014.440061,-26191.5737657
2010-08-16 14:14:30 UTC,-34871.6937483,-21795.5652192,-56613.5908112,-30489.4457875,-43552.6024718,-43549.2903238,-30486.9564838,-56608.7322401,-60971.8861138,+0,-52257.7735789,-52262.4886075,-43548.7155642,-30488.9928287,-30488.965445,-39195.0756439,-21778.4988649,-21829.8007485,-48020.4757643,-26194.8662772
