# file...... Output/Qh/house_Qh_file_021.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_4B_tm_2_B_4_Meter_47_401:Qh,house_2_5B_tm_2_B_5_Meter_47_402:Qh,house_2_6B_tm_2_B_6_Meter_47_403:Qh,house_2_7B_tm_2_B_7_Meter_47_404:Qh,house_2_8B_tm_2_B_8_Meter_47_405:Qh,house_2_9B_tm_2_B_9_Meter_47_406:Qh,house_2_10B_tm_2_B_10_Meter_47_407:Qh,house_2_11B_tm_2_B_11_Meter_47_408:Qh,house_2_12B_tm_2_B_12_Meter_47_409:Qh,house_2_13B_tm_2_B_13_Meter_47_410:Qh,house_2_14B_tm_2_B_14_Meter_47_411:Qh,house_2_15B_tm_2_B_15_Meter_47_412:Qh,house_2_1C_tm_2_C_1_Meter_47_413:Qh,house_2_2C_tm_2_C_2_Meter_47_414:Qh,house_2_3C_tm_2_C_3_Meter_47_415:Qh,house_2_4C_tm_2_C_4_Meter_47_416:Qh,house_2_5C_tm_2_C_5_Meter_47_417:Qh,house_2_6C_tm_2_C_6_Meter_47_418:Qh,house_2_7C_tm_2_C_7_Meter_47_419:Qh,house_2_8C_tm_2_C_8_Meter_47_420:Qh
2010-08-16 18:17:00 UTC,-21714.6515144,-43425.0149058,-52110.4912345,+0,-43425.7467792,-34743.9376333,-39084.5850789,-30400.7946954,+0,-43424.6172,+0,-21715.4133716,-30344.0276763,+0,+0,-60679.4216981,-43346.7105086,+0,-17340.47353,+0
2010-08-16 18:17:30 UTC,-21715.3386264,-43426.3889581,-52112.1401201,+0,-43427.1208643,-34745.037039,+0,-30401.7566719,+0,-43425.9912418,+0,-21716.1005205,-30324.8061226,+0,+0,-60640.9852281,+0,-51975.4696669,-17329.4889013,+0
2010-08-16 18:18:00 UTC,+0,-43403.8763672,-52085.1246385,+0,-43404.6077369,-34727.0242821,+0,-30385.9955681,+0,-43403.4788224,+0,-21704.842214,-30324.3492139,+0,+0,-60640.0715689,+0,-51974.6865975,-17329.2277895,+0
2010-08-16 18:18:30 UTC,+0,-43388.472259,-52066.6394537,+0,-43389.2032616,-34714.6991586,+0,+0,-21697.2840301,-43388.0748315,-21697.6252297,-21697.1387837,-30331.5926514,+0,+0,-60654.5559424,+0,-51987.1007145,-17333.3672297,-30333.0930931
2010-08-16 18:19:00 UTC,+0,-43393.4954095,-52072.6673175,+0,-43394.2265319,-34718.7182781,+0,+0,-21699.79608,-43393.0979438,-21700.1373277,-21699.6508078,-30307.0365468,+0,+0,-60605.4522137,+0,-51945.0153994,-17319.3340407,-30308.535242
2010-08-16 18:19:30 UTC,+0,-43389.8843493,-52068.3339854,+0,-43390.6153855,-34715.8289992,+0,+0,-21697.9902087,-43389.4869111,-21698.3314218,-21697.844955,-30311.9767503,-34643.362028,+0,-60615.3309147,+0,-51953.4821339,-17322.1572413,-30313.4757968
2010-08-16 18:20:00 UTC,+0,-43355.1161983,-52026.6116285,-34684.0630851,-43355.8464056,-34688.0103317,+0,+0,-21680.6028477,-43354.7190247,-21680.9437279,-21680.4577726,-30300.0219185,-34629.6987683,-34628.1993668,-60591.4253791,+0,-51932.9934258,-17315.325359,-30301.5201147
2010-08-16 18:20:30 UTC,+0,-43376.9284086,-52052.7866421,-34701.5127222,-43377.659136,-34705.4627015,+0,+0,-21691.5110142,-43376.531069,-21691.8521032,-21691.365827,-30316.5884497,-34648.6327712,-34647.1323231,-60624.5527203,+0,-51961.3858633,+0,-30318.0878244
2010-08-16 18:21:00 UTC,-21694.7717091,-43385.2602629,-52062.7850053,-34708.1781556,-43385.991189,-34712.1291787,+0,+0,-21695.6777286,-43384.86286,-21696.0188974,-21695.5324987,-30299.920133,-34629.5824369,-34628.0830419,-60591.2218438,+0,-51932.818982,+0,-30301.4183218
2010-08-16 18:21:30 UTC,-21681.483159,-43358.6864843,-52030.8960309,-34686.9192924,-43359.4167767,-34690.8669862,-39024.8419838,+0,-21682.388328,-43358.2892836,-21682.7292424,-21682.2432346,-30286.1170407,-34613.8067874,-34612.3082645,-60563.6204266,+0,-51909.1626472,+0,-30287.6142473
2010-08-16 18:22:00 UTC,-21710.3828616,-43416.4786667,-52100.2476065,-34733.1526913,-43417.2103368,-34737.1076244,-39076.8583921,+0,-21711.2898799,-43416.081026,-21711.6313476,-21711.1444897,-30297.4667827,-34626.7784859,-34625.279246,-60586.3159912,-43287.5884559,-51928.614325,+0,-30298.9647969
2010-08-16 18:22:30 UTC,-21708.3106897,-43412.334841,-52095.274947,-34729.8376555,-43413.0664123,-34733.7920695,-39073.1287019,-30391.9173602,-21709.2175754,-43411.9372318,-21709.5590034,-21709.0722065,+0,-34639.8318572,-34638.3318956,-60609.1544512,-43296.5135217,-51948.1884747,+0,-30310.3868122
2010-08-16 18:23:00 UTC,-21687.4898327,-43370.6983303,-52045.310445,-34696.528697,-43371.4289092,-34700.4778958,-39035.6533612,-30362.7675664,-21688.3953863,-43370.3010382,-21688.7364156,-21688.2502311,+0,-34639.9619253,-34638.4619566,-60609.3820215,-43296.6760915,-51948.3835183,-17320.4571271,-30310.5006249
2010-08-16 18:23:30 UTC,-21688.3696569,-43372.4577586,-52047.4217881,-34697.9362291,-43373.1883794,-34701.8856484,-39037.2369515,-30363.9993452,+0,-43372.0604531,-21689.6163129,+0,+0,-34654.5863586,-34653.0855816,-60634.9692463,-43314.9549009,-51970.3135516,-17327.769614,-30323.2973572
2010-08-16 18:24:00 UTC,-21691.447978,-43378.6136315,-52054.8089375,-34702.8608904,-43379.3443991,-34706.8110809,-39042.777604,-30368.3090827,+0,-43378.2162791,-21692.69489,+0,+0,-34654.0251295,-34652.5243833,-60633.9873069,-43314.2534307,-51969.471961,-17327.4889891,+0
2010-08-16 18:24:30 UTC,-21698.1573686,-43392.0307359,-52070.9096848,-34713.5944933,-43392.7618233,+0,-39054.8537975,-30377.702421,+0,+0,-21699.4048384,+0,+0,-34624.1073455,-34622.6082532,-60581.6425057,-43276.8597449,-51924.6088227,-17312.5295443,+0
2010-08-16 18:25:00 UTC,-21696.4541341,-43388.6246925,-52066.8223764,-34710.869679,-43389.3556987,+0,-39051.7881554,-30375.3178441,+0,+0,+0,+0,+0,-34639.9830517,-34638.4830817,-60609.4189835,-43296.7024967,-51948.4151972,-17320.4676908,+0
2010-08-16 18:25:30 UTC,-21675.8012163,-43347.3240192,-52017.2608845,-34677.8293887,-43348.0540406,+0,-39014.6150879,-30346.4031695,+0,+0,+0,+0,+0,-34678.1782155,-34676.6761347,-60676.2460711,-43344.441928,-52005.6906663,-17339.5659782,+0
2010-08-16 18:26:00 UTC,-21678.2337923,+0,-52023.0984178,-34681.7209946,-43352.9187006,+0,-39018.9934674,-30349.8088454,+0,+0,+0,+0,+0,-34691.2859259,-34689.7831208,-60699.1796064,-43360.8250138,-52025.3463047,-17346.1200754,+0
2010-08-16 18:26:30 UTC,-21689.3420654,+0,-52049.7553091,-34699.4918766,-43375.1329998,+0,-39038.987184,-30365.3607449,-21690.2477375,+0,+0,+0,-30327.7751147,-34661.4180875,-34659.9169329,-60646.9221874,-43323.4937529,-51980.5580546,-17331.1856046,+0
2010-08-16 18:27:00 UTC,-21688.645796,+0,-52048.0844484,-34698.3779932,-43373.7406019,+0,-39037.7339728,-30364.385948,-21689.5514236,+0,+0,-21689.4062565,-30341.0701121,-34676.6130315,-34675.1110371,-60673.5075907,-43342.4856332,-52003.3435976,-17338.7833573,+0
2010-08-16 18:27:30 UTC,+0,+0,-52116.0897627,-34743.713904,-43430.4122663,+0,-39088.740632,-30404.0609331,-21717.8919342,+0,+0,-21717.7464763,-30324.9958253,-34658.2416185,+0,-60641.364569,-43319.523543,-51975.7947887,-17329.5973114,-30326.4957978
2010-08-16 18:28:00 UTC,+0,+0,+0,-34772.1882036,-43466.0062548,-34776.1492453,-39120.7765789,-30428.9797511,-21735.6918656,+0,+0,-21735.5462251,-30323.8441605,-34656.925373,+0,-60639.0616362,-43317.8783917,-51973.8210147,-17328.9391644,-30325.3440513
2010-08-16 18:28:30 UTC,+0,+0,+0,-34769.8742456,+0,-34773.8349252,-39118.1731844,+0,-21734.2453579,-43471.0412666,-21734.5872651,-21734.0997322,-30301.6948551,-34631.6107791,+0,-60594.7706751,-43286.2381479,-51935.8605774,-17316.2813997,-30303.1931702
2010-08-16 18:29:00 UTC,+0,+0,+0,-34763.5287383,+0,-34767.4884252,-39111.0339629,+0,-21730.2786373,-43454.0510796,-21730.6204686,-21730.1330523,-30298.3495722,-34627.7874322,+0,+0,-43281.4594171,-51930.1272868,-17314.3696556,-30299.8476493
2010-08-16 18:29:30 UTC,+0,+0,+0,-34778.9248525,+0,-34782.8869481,-39128.3558671,+0,-21739.9030976,-43473.2962193,-21740.2451131,-21739.7574139,-30308.638491,+0,+0,+0,-43296.1571195,-51947.7608803,+0,-30310.1373002
2010-08-16 18:30:00 UTC,+0,+0,+0,+0,+0,-34793.0193307,-39139.7538541,+0,-21746.236089,-43485.9597147,-21746.5782258,-21746.0903404,-30296.0640281,+0,+0,+0,-43278.1945214,-51926.2102227,+0,-30297.5619426
2010-08-16 18:30:30 UTC,-21708.6642121,-43413.0417971,+0,+0,+0,-34734.3577191,-39073.7650047,+0,-21709.5711205,-43412.6441825,-21709.9125553,-21709.4257479,-30318.364558,+0,+0,+0,-43310.0507893,-51964.4298353,+0,-30319.8640589
2010-08-16 18:31:00 UTC,-21742.1658067,-43480.0366168,+0,+0,+0,-34787.9615601,+0,+0,-21743.0748564,-43479.6384913,-21743.4169326,-21742.9291402,-30302.9382123,+0,-34631.5322349,+0,-43288.0142814,-51937.9914963,+0,-30304.4366159
2010-08-16 18:31:30 UTC,-21753.005136,-43501.7125681,+0,+0,+0,-34805.3049039,+0,+0,-21753.9148781,-43501.3142771,-21754.2571618,-21753.7690508,-30329.0574603,+0,-34661.3824535,+0,+0,-51982.7557939,-17331.9184325,-30330.5577217
2010-08-16 18:32:00 UTC,-21741.2155413,-43478.1363235,+0,+0,+0,-34786.4410989,+0,+0,+0,-43477.7382126,-21742.4665884,-21741.9788239,-30336.296025,+0,-34669.6550017,+0,+0,-51995.1615605,-17336.055088,-30337.7968011
2010-08-16 18:32:30 UTC,-21746.9323833,-43489.5685796,+0,+0,-43490.3019905,-34795.588266,+0,-30445.9888309,+0,-43489.1703814,-21748.183905,-21747.6959725,-30339.603811,+0,-34673.4352842,+0,+0,-52000.8305869,-17337.9454036,+0
2010-08-16 18:33:00 UTC,-21722.8807198,-43441.4712604,+0,+0,-43442.2035259,-34757.1046788,+0,-30412.3158174,+0,-43441.0734291,-21724.1302442,-21723.6430187,-30351.5786371,+0,-34687.120639,+0,+0,-52021.3535649,-17344.7887118,+0
2010-08-16 18:33:30 UTC,-21712.6572012,-43421.0267777,+0,+0,-43421.7585561,-34740.7466553,+0,-30398.0026001,+0,-43420.6291023,-21713.9058761,-21713.4189513,-30342.7062715,+0,-34676.9809117,-60676.7793451,+0,-52006.1477192,-17339.7183807,+0
2010-08-16 18:34:00 UTC,-21721.6436891,-43438.997508,-52127.2705885,-34757.7501746,-43439.7297146,-34755.1253821,+0,-30410.5839392,+0,-43438.5996956,-21722.8931107,+0,-30351.0875096,-34688.0619839,-34686.559357,-60693.5389273,+0,-52020.5118495,-17344.5080449,+0
2010-08-16 18:34:30 UTC,-21722.4304285,-43440.5707903,-52129.1585533,-34752.4262457,-43441.3030344,-34756.3841954,+0,-30411.6853968,+0,-43440.1729659,+0,+0,+0,-34735.383986,-34733.878745,-60776.3345345,+0,+0,-17368.1699196,+0
2010-08-16 18:35:00 UTC,-21709.5205928,-43414.7543445,-52098.1783912,-34731.7732438,-43415.4859735,-34735.7279611,-39075.3063993,-30393.6112589,-21710.4275559,-43414.3567168,+0,+0,+0,-34739.568008,-34738.0625359,-60783.6549905,+0,+0,-17370.2620078,+0
2010-08-16 18:35:30 UTC,-21688.1261151,-43371.970736,-52046.837353,-34697.5466139,-43372.7013452,-34701.4959722,-39036.7986021,-30363.6583799,-21689.0317094,-43371.5734342,+0,+0,+0,-34657.1488446,-34655.6479259,-60639.4526275,+0,+0,-17329.0509043,+0
2010-08-16 18:36:00 UTC,-21701.5904724,-43398.8960856,-52079.1482181,-34719.0867318,-43399.6273366,-34723.0394629,-39061.0330213,-30382.5088643,-21702.4969282,-43398.4985788,+0,+0,+0,-34628.3348489,-34626.8355229,-60589.0390369,-43282.1436232,+0,-17314.6433741,-30300.3266521
2010-08-16 18:36:30 UTC,-21695.2312282,-43386.1791864,-52063.8877286,-34708.9132889,-43386.9101343,-34712.864427,-39049.5870542,-30373.6057409,-21696.1372771,+0,+0,+0,+0,-34630.3992244,-34628.8997842,-60592.6509127,-43284.723848,+0,-17315.6756,-30302.1330306
2010-08-16 18:37:00 UTC,+0,-43358.9644906,-52031.2296431,-34687.1416958,-43359.6947897,+0,-39025.0922062,-30354.5526846,-21682.5273577,+0,+0,+0,+0,-34636.0063596,-34634.5066095,-60602.4612773,-43291.7321027,+0,-17318.4792712,-30307.0394094
2010-08-16 18:37:30 UTC,+0,-43329.5144162,-51995.8890659,-34663.5818137,-43330.2440129,+0,-38998.5853835,-30333.9346343,-21667.7995365,+0,+0,-21667.6545929,+0,-34634.2925842,-34632.7929288,-60599.4628192,-43289.5900866,+0,+0,-30305.5398145
2010-08-16 18:38:00 UTC,+0,-43356.0993048,-52027.7913726,-34684.8495644,-43356.8295355,+0,-39022.513368,-30352.5467627,-21681.0944938,+0,-21683.036049,-21680.9494137,+0,-34584.883247,+0,-60513.015177,-43227.8342689,+0,+0,-30262.3054502
2010-08-16 18:38:30 UTC,+0,-43340.6062549,-52009.1994561,-34672.4552178,-43341.3361161,+0,-39008.5686996,+0,-21673.3465044,+0,-21673.6872455,-21673.2015038,-30264.6688332,-34589.2934825,+0,-60520.7314207,-43233.346541,+0,+0,-30266.1645129
2010-08-16 18:39:00 UTC,+0,-43340.1572912,-52008.6606922,-34672.0960495,-43340.8871417,+0,-39008.1646054,+0,-21673.12198,+0,-21673.4627168,-21672.9769817,-30260.2055518,-34584.1923673,+0,-60511.8063994,-43226.9707513,+0,+0,-30261.7009138
2010-08-16 18:39:30 UTC,+0,-43328.1673476,-51994.2725612,-34662.5041669,-43328.8969121,+0,-38997.3729415,+0,-21667.1258748,+0,-21667.4664969,-21666.9809382,-30259.2096403,-34583.0541331,+0,-60509.8149201,-43225.5480933,+0,+0,-30260.7049313
2010-08-16 18:40:00 UTC,-21678.283117,-43347.4623826,-52017.4269229,-34677.9400787,-43348.1924074,+0,-39014.7396232,+0,+0,+0,-21677.1160232,-21676.6301805,-30209.3682518,-34526.0900635,+0,-60410.1493637,-43154.3497582,-51777.6272862,-17263.5190907,-30210.8599918
2010-08-16 18:40:30 UTC,-21705.6794619,+0,-52088.960702,-34725.6282484,-43407.8044886,-34729.5820036,-39068.3927699,+0,+0,+0,-21706.927557,-21706.4408374,-30185.9691812,-34499.3471021,+0,-60363.3593101,-43120.9242277,-51737.5249665,-17250.147115,-30187.4592527
2010-08-16 18:41:00 UTC,-21721.3420131,+0,-52126.5466467,-34750.6850117,-43439.1264237,-34754.6426888,-39096.583706,+0,+0,-43437.9964237,-21722.5914096,-21722.1042294,-30177.8472869,-34490.0645324,+0,-60347.1183276,-43109.3221159,-51723.605319,-17245.5056584,+0
2010-08-16 18:41:30 UTC,-21708.037408,+0,-52094.6191438,-34729.4004627,-43412.5199041,-34733.3548083,-39072.6368237,+0,+0,-43411.3907409,-21709.285699,-21708.7989101,-30179.864815,-34492.3703793,-34490.878574,-60351.1526862,-43112.2041511,-51727.0630438,-17246.6586245,+0
2010-08-16 18:42:00 UTC,-21708.2180091,+0,-52095.0525379,-34729.6893859,-43412.8810695,-34733.643777,-39072.9618864,+0,+0,-43411.7518948,-21709.4663152,-21708.9795209,-30183.7274004,-34496.7849553,-34495.2929056,-60358.8765216,-43117.7218474,-51733.6829059,-17248.8659942,+0
2010-08-16 18:42:30 UTC,-21717.9640577,+0,-52118.4404549,-34745.2809988,-43432.371196,-34749.2378301,-39090.5037435,-30405.4323504,+0,-43431.2414084,-21719.2131736,-21718.7260927,-30208.8385047,-34525.4846117,-34523.990974,-60409.0900533,-43153.5930155,-51776.7193838,-17263.2163536,+0
2010-08-16 18:43:00 UTC,-21713.2442336,+0,-52107.1141359,-34737.7302801,+0,-34741.6859298,-39082.0085591,-30398.8244622,-21714.1514348,-43421.8030113,-21714.4929573,-21714.0060152,-30242.2393314,-34563.6586491,-34562.1628995,-60475.8801659,-43201.3060373,-51833.9631458,-17282.3040785,+0
2010-08-16 18:43:30 UTC,-21725.9648528,+0,-52137.6402289,+0,+0,-34762.0394104,-39104.9043287,-30416.6336915,-21726.8728673,-43447.2408776,-21727.2146334,-21726.7273172,-30252.8400661,+0,-34574.2778828,-60497.0779724,-43216.449168,-51852.1311382,-17288.3621293,+0
2010-08-16 18:44:00 UTC,-21744.5172419,+0,-52182.1610149,+0,+0,-34791.7239469,+0,-30442.6075642,-21745.4264419,-43484.3407384,+0,+0,-30222.2892043,+0,-34539.3630218,-60435.986804,-43172.8073159,-51799.7717652,-17270.9030873,+0
2010-08-16 18:44:30 UTC,-21749.8562089,+0,-52194.9731121,+0,+0,-34800.2664995,+0,-30450.0822699,-21750.7657499,-43495.0172576,+0,+0,-30240.7646938,+0,-34560.4776192,-60472.9313995,+0,-51831.4358481,-17281.4613606,-30242.2586711
2010-08-16 18:45:00 UTC,-21729.0917628,+0,-52145.1439791,+0,+0,-34767.0425868,+0,-30421.0114546,-21729.9999772,-43453.4938689,+0,+0,-30267.6082942,+0,-34591.1556596,-60526.6093267,+0,-51877.441561,-17296.8017965,-30269.1041832
2010-08-16 18:45:30 UTC,-21727.8932195,-43451.4950077,-52142.2677948,+0,+0,-34765.1248714,+0,-30419.3334598,-21728.8013573,-43451.0971,+0,+0,-30293.9792855,+0,-34621.2935816,-60579.3422006,+0,-51922.6373011,+0,-30295.4770516
2010-08-16 18:46:00 UTC,-21736.2472549,-43468.2009917,-52162.3152518,+0,+0,-34778.4916496,+0,-30431.0293472,-21737.1559266,-43467.8029565,+0,+0,+0,+0,-34638.1335946,-60608.8074805,+0,-51947.8910967,+0,-30310.2132843
2010-08-16 18:46:30 UTC,+0,-43440.265101,-52128.791721,+0,+0,-34756.1396075,+0,-30411.4713832,-21723.1853435,-43439.8672789,+0,+0,+0,+0,-34635.7098009,-60604.5665239,+0,-51944.2563017,+0,-30308.092289
2010-08-16 18:47:00 UTC,+0,-43418.423094,-52102.5809514,+0,-43419.1548104,-34738.663398,+0,-30396.1797567,-21712.2622771,-43418.0254384,+0,+0,+0,+0,-34624.7175615,-60585.3332011,+0,-51927.7720055,+0,-30298.4732823
2010-08-16 18:47:30 UTC,+0,-43480.9115865,+0,+0,-43481.6447913,-34788.66164,+0,-30439.9280557,+0,-43480.5134544,-21743.8545084,+0,+0,+0,-34620.2688928,+0,+0,-51921.1006469,+0,-30294.5803745
2010-08-16 18:48:00 UTC,+0,-43454.0374253,+0,-34763.1994731,-43454.7699901,-34767.1591085,-39110.6635123,+0,+0,+0,-21730.4146335,-21729.9272233,+0,-34631.5502016,-34630.0506978,+0,+0,-51935.7697384,-17316.2511099,-30303.1401635
2010-08-16 18:48:30 UTC,+0,-43441.2197733,+0,-34752.9454283,-43441.9520328,+0,-39099.1268619,+0,+0,+0,-21724.0044743,-21723.5172526,+0,-34665.7263515,+0,+0,+0,-51987.018501,-17333.3398163,-30333.04512
2010-08-16 18:49:00 UTC,+0,-43461.0311638,+0,-34768.7944221,-43461.7638952,+0,-39116.9582935,+0,+0,+0,-21733.91223,-21733.424717,+0,-34681.2469894,+0,+0,+0,-52010.2924393,-17341.1004218,-30346.6260527
2010-08-16 18:49:30 UTC,-21703.5899995,-43402.8946398,+0,-34722.2855512,-43403.6259862,+0,-39064.6319585,+0,+0,+0,-21704.837921,-21704.3512628,+0,-34685.7660859,+0,+0,-43353.9258675,-52017.0690407,-17343.3600535,+0
2010-08-16 18:50:00 UTC,-21710.0933708,-43415.8997575,+0,-34732.6895673,-43416.6314137,+0,-39076.3373392,+0,+0,+0,-21711.3418327,-21710.8549833,-30320.7939901,-34653.4393122,+0,+0,-43313.5212287,-51968.5935008,-17327.1960696,+0
2010-08-16 18:50:30 UTC,-21736.2381962,-43468.1828767,+0,-34774.5157496,-43468.9157783,+0,-39123.395261,+0,-21739.0645309,+0,-21737.48883,-21737.0012119,-30311.7500326,-34643.1029108,+0,+0,-43300.6019512,-51953.0935751,-17322.0276779,+0
2010-08-16 18:51:00 UTC,-21735.5577145,-43466.8220831,+0,-34773.4271229,-43467.5549524,+0,-39122.1704657,+0,-21736.4663421,+0,-21736.8082918,-21736.3206936,-30305.419976,-34635.8682455,+0,+0,-43291.5594766,-51942.2448503,-17318.4102116,+0
2010-08-16 18:51:30 UTC,-21701.22341,-43398.1620525,+0,-34718.4995097,-43398.893286,+0,-39060.3723478,+0,-21702.1298423,+0,-21702.4711347,-21701.9845462,-30312.005317,-34643.3946771,+0,+0,-43300.9666245,-51953.5310924,-17322.1735665,+0
2010-08-16 18:52:00 UTC,-21700.9500519,-43397.6154049,+0,-34718.062195,-43398.3466254,+0,-39059.8803323,-30381.6122573,-21701.8564668,+0,-21702.1977539,-21701.7111734,-30298.7118023,-34628.2014274,-34626.7021087,-60588.8055993,-43281.9768621,-51930.7480923,-17314.5766609,+0
2010-08-16 18:52:30 UTC,-21693.3536894,-43382.4245781,+0,-34705.9096247,-43383.1554365,-34709.8602927,-39046.207683,-30370.9771331,-21694.2596183,-43382.0271967,-21694.6007599,-21694.1144029,-30291.5726302,-34620.0420184,-34618.5431508,-60574.5297213,-43271.7785675,-51918.5126716,-17310.4968056,+0
2010-08-16 18:53:00 UTC,-21709.2282373,-43414.1697068,+0,-34731.3055372,-43414.9013219,-34735.2601811,-39074.7801905,-30393.201953,-21710.1351817,-43413.7720836,+0,-21709.9898034,-30258.427452,-34582.1601647,-34580.6633918,-60508.2508143,-43224.4307389,-51861.7070401,+0,-30259.9226873
2010-08-16 18:53:30 UTC,-21702.5290796,-43400.7730653,+0,-34720.5883043,-43401.5043611,-34724.5412706,-39062.7224149,-30383.8229411,-21703.4355955,-43400.3755442,+0,-21703.2902859,-30264.5601565,-34589.1692751,-34587.6721146,-60520.5141047,-43233.1912964,-51872.2175321,+0,-30266.0558285
2010-08-16 18:54:00 UTC,-21705.1690058,-43406.052258,-52087.7357434,-34724.8116268,-43406.7836796,-34728.7652542,-39067.4740029,-30387.5189131,-21706.0756905,-43405.6546966,+0,+0,-30254.4060648,-34577.5640934,-34576.0675746,-60500.2094289,-43218.6861944,-51854.815014,+0,-30255.9010138
2010-08-16 18:54:30 UTC,-21714.9662269,+0,-52111.2464606,-34740.4851046,-43426.3761406,-34744.4411854,-39085.107965,-30401.2353019,-21715.8735382,-43425.2465415,+0,+0,-30248.7130012,-34571.0574515,-34569.5612926,-60488.8252687,-43210.5536631,+0,+0,-30250.2075447
2010-08-16 18:55:00 UTC,+0,+0,-52079.2325692,-34719.1429647,-43399.6976299,-34723.0957047,-39061.096288,-30382.5580756,-21702.5320808,-43398.5688698,+0,+0,-30249.297576,-34571.725566,-34570.2293702,-60489.9942165,-43211.3887272,+0,+0,-30250.792161
2010-08-16 18:55:30 UTC,+0,+0,-52006.7887701,-34670.8481281,-43339.327191,-34674.7933044,-39006.7605903,-30340.2936321,+0,-43338.2003297,+0,+0,-30265.6525777,-34590.4178109,-34588.9205813,-60522.6985695,-43234.7518181,+0,-17295.6841543,-30267.1483275
2010-08-16 18:56:00 UTC,+0,+0,-52035.4968248,-34689.986423,-43363.2508102,-34693.9345972,-39028.2927602,-30357.0422013,+0,-43362.1231964,+0,+0,-30267.2440027,+0,-34590.7393315,-60525.8808698,-43237.025166,+0,-17296.5936132,-30268.7398659
2010-08-16 18:56:30 UTC,+0,+0,-52106.8015853,+0,+0,-34741.4775345,+0,-30398.642117,+0,-43421.5425581,+0,+0,-30243.1961798,+0,-34563.2564277,-60477.7935315,-43202.6728934,+0,-17282.8508932,-30244.6903303
2010-08-16 18:57:00 UTC,+0,+0,-52096.1056258,+0,+0,-34734.3459305,+0,-30392.4019867,+0,-43412.6294493,-21709.905187,+0,+0,+0,-34567.4754269,-60485.1755913,-43207.946434,+0,-17284.9605874,-30248.3822608
2010-08-16 18:57:30 UTC,+0,+0,-52061.0082811,+0,+0,-34710.9445358,+0,+0,+0,-43383.3822882,-21695.2784519,-21694.7920749,+0,+0,-34581.2446993,-60509.2679386,+0,+0,-17291.845859,+0
2010-08-16 18:58:00 UTC,+0,+0,-52049.283116,+0,+0,-34703.1267015,+0,+0,+0,-43373.6115264,-21690.3920169,-21689.9057837,+0,+0,-34625.7408672,-60587.1236977,+0,+0,-17314.0959958,+0
2010-08-16 18:58:30 UTC,-21696.6761887,+0,-52067.3552481,+0,+0,-34715.1764195,+0,+0,-21697.5823301,-43388.6713141,-21697.9235354,-21697.4370806,+0,+0,+0,-60618.4219162,+0,+0,-17323.0406082,+0
2010-08-16 18:59:00 UTC,-21734.0313415,+0,-52156.9976504,+0,+0,-34774.9461029,+0,+0,-21734.9398716,-43463.3717169,-21735.2817921,-21734.7942388,+0,+0,+0,-60550.3729428,+0,+0,-17303.5931207,+0
2010-08-16 18:59:30 UTC,-21739.6959331,-43475.0974866,-52170.5911597,+0,+0,-34784.0096674,+0,+0,-21740.6048251,+0,-21740.9468541,-21740.4591343,+0,+0,+0,-60593.5391646,+0,+0,-17315.9294505,+0
2010-08-16 19:00:00 UTC,-21744.3694079,-43484.4432687,-52181.8062527,+0,+0,+0,+0,+0,-21745.2785984,+0,-21745.6207168,-21745.1328597,+0,+0,+0,-60637.3308903,+0,+0,-17328.4445404,+0
2010-08-16 19:00:30 UTC,-21722.3882131,-43440.4863702,-52129.0572477,+0,+0,+0,-39098.4667554,+0,-21723.295999,+0,-21723.6376966,-21723.1504856,+0,+0,+0,-60598.0419931,+0,-51938.6643246,+0,+0
2010-08-16 19:01:00 UTC,-21725.8618627,-43447.4876698,-52137.3930804,-34757.9158138,-43448.1652092,+0,-39104.7189575,+0,-21726.7698706,+0,-21727.1116347,-21726.6243216,-30316.5170021,-34648.5511131,+0,-60624.4098499,+0,-51961.2634136,+0,+0
2010-08-16 19:01:30 UTC,-21747.1440812,-43490.0468983,-52188.5265316,-34791.9628558,-43490.7253432,+0,-39143.0247009,+0,-21748.0534489,+0,-21748.3956205,-21747.9217707,-30342.9528847,-34678.7648652,+0,-60677.3500179,+0,-52006.5703756,+0,-30344.4541341
2010-08-16 19:02:00 UTC,-21752.6551241,-43501.0676359,-52201.7515967,-34800.7793577,-43501.796823,+0,-39152.9439959,-30454.0008308,-21753.5648439,+0,+0,-21753.4331163,-30311.7710595,-34643.1269426,+0,-60614.996974,+0,-51953.1296116,+0,-30313.2700915
2010-08-16 19:02:30 UTC,-21743.9521816,-43483.6638804,-52180.8668059,-34786.8564925,-43484.3926568,+0,-39137.2796192,-30441.8164638,-21744.8613455,+0,+0,-21744.7296958,-30293.2327792,-34621.9394141,-34620.4404416,-60577.9267202,-43274.1500873,-51921.3579062,+0,-30294.7304922
2010-08-16 19:03:00 UTC,-21733.0552746,-43461.8727331,-52154.7170731,-34769.4237492,-43462.6009951,+0,-39117.6663385,-30426.5604839,+0,+0,+0,-21733.8321901,-30335.9042995,-34670.7089888,-34669.2073206,-60663.255244,-43335.1062788,-51994.4902032,-17335.8312269,-30337.4050479
