# file...... Output/Qh/house_Qh_file_062.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_10B_tm_3_B_10_Meter_107_1221:Qh,house_3_11B_tm_3_B_11_Meter_107_1222:Qh,house_3_12B_tm_3_B_12_Meter_107_1223:Qh,house_3_13B_tm_3_B_13_Meter_107_1224:Qh,house_3_14B_tm_3_B_14_Meter_107_1225:Qh,house_3_15B_tm_3_B_15_Meter_107_1226:Qh,house_3_1A_tm_3_A_1_Meter_109_1227:Qh,house_3_2A_tm_3_A_2_Meter_109_1228:Qh,house_3_3A_tm_3_A_3_Meter_109_1229:Qh,house_3_4A_tm_3_A_4_Meter_109_1230:Qh,house_3_5A_tm_3_A_5_Meter_109_1231:Qh,house_3_6A_tm_3_A_6_Meter_109_1232:Qh,house_3_7A_tm_3_A_7_Meter_109_1233:Qh,house_3_8A_tm_3_A_8_Meter_109_1234:Qh,house_3_9A_tm_3_A_9_Meter_109_1235:Qh,house_3_10A_tm_3_A_10_Meter_109_1236:Qh,house_3_11A_tm_3_A_11_Meter_109_1237:Qh,house_3_12A_tm_3_A_12_Meter_109_1238:Qh,house_3_13A_tm_3_A_13_Meter_109_1239:Qh,house_3_14A_tm_3_A_14_Meter_109_1240:Qh
2010-08-16 13:30:00 UTC,-17441.5198806,+0,-52315.6172491,-34879.7711419,-61030.776519,-39240.3930198,-30455.0672038,-52204.9851681,-39156.9920102,-17404.7645765,+0,-52201.036144,-39153.0988861,-52207.2997021,-43504.8871726,-30456.3942402,+0,-65246.6171135,-21755.2248653,-39153.9667452
2010-08-16 13:30:30 UTC,-17415.1628949,+0,-52236.5636455,-34827.0635614,-60938.5551495,-39181.0958491,-30500.8015246,-52283.3802053,+0,-17430.9022229,+0,-52279.4236692,-39211.8933813,-52285.6989399,-43570.2176558,-30502.1311934,+0,-65344.5924526,-21787.8954927,-39212.7628637
2010-08-16 13:31:00 UTC,+0,+0,-52265.0770136,-34846.0743416,-60971.8179192,-39202.4833889,-30523.4783712,-52322.2514996,+0,-17443.8622791,+0,-52318.2912395,-39241.0459691,-52324.5723169,-43602.6110385,-30524.8093448,+0,-65393.1724207,-21804.0948538,-39241.9162562
2010-08-16 13:31:30 UTC,+0,+0,-52237.7322046,-34827.8426775,-60939.9183523,-39181.9723717,-30496.350335,-52275.7502427,+0,-17428.358321,+0,-52271.7944381,-39206.1710828,-52278.0685683,-43563.8592285,-30497.6797474,+0,-65335.0567967,-21784.7157546,-39207.0404071
2010-08-16 13:32:00 UTC,+0,-65229.4320016,-52190.3348239,-34796.2413182,-60884.6261069,-39146.4201573,-30527.431654,-52329.027982,+0,+0,+0,-52325.0670741,-39246.1281772,-52331.3491615,-43608.258218,-30528.7628546,+0,-65401.6414321,-21806.9189079,-39246.9986043
2010-08-16 13:32:30 UTC,+0,-65276.7181684,-52228.1697884,-34821.4671066,-60928.7631485,-39174.7997161,-30525.6896027,-52326.041861,+0,+0,+0,-52322.0812384,-39243.8886541,-52328.362881,-43605.769735,-30527.0207033,+0,-65397.9094818,-21805.6744619,-39244.7590196
2010-08-16 13:33:00 UTC,-17395.4690828,-65213.3850088,-52177.4951814,-34787.6807147,-60869.6477977,-39136.7892927,-30510.3676597,-52299.7779027,+0,+0,+0,-52295.8197962,-39224.1912818,-52302.0975154,-43583.8826724,-30511.6978787,-30511.811288,-65365.0857161,-21794.7291268,-39225.0611035
2010-08-16 13:33:30 UTC,-17435.1699639,-65362.2068982,-52296.5716772,-34867.0728472,-61008.5585716,-39226.1071631,-30522.836608,+0,+0,+0,-52316.0872066,-52317.1912732,-39240.2209402,-52323.472186,-43601.6942939,-30524.1675447,-30524.2810249,-65391.7975903,-21803.6364058,-39241.0912045
2010-08-16 13:34:00 UTC,-17429.2485352,-65340.0099525,-52278.8112897,-34855.2314256,-60987.8398797,-39212.7853071,-30580.4983012,+0,+0,-17476.4497648,-52414.9142758,-52416.0220388,-39314.3488706,+0,-43684.062772,-30581.8325532,-30581.9463615,-65515.3246255,-21844.8274291,-39315.2211801
2010-08-16 13:34:30 UTC,-17447.3593916,-65407.8999393,-52333.1319366,-34891.4487477,-61051.208585,-39253.5305796,-30558.1699043,+0,-39289.5553523,-17463.6888529,-52376.6453673,-52377.7516997,-39285.6442354,+0,-43652.1671414,-30559.5028727,-30559.616554,-65467.4911242,-21828.8769869,-39286.5157529
2010-08-16 13:35:00 UTC,-17456.0023496,-65440.2987589,-52359.0551229,-34908.7325691,-61081.4497343,-39272.9752532,-30569.303016,+0,-39303.8696471,-17470.0515428,-52395.7265403,-52396.8335862,-39299.9565884,+0,-43668.0705496,-30570.6366247,-30570.7503693,-65491.3412765,-21836.8300012,-39300.828501
2010-08-16 13:35:30 UTC,-17472.5303,-65502.2551053,+0,-34941.7844651,-61139.2799625,-39310.1593527,-30564.2828912,+0,-39297.4150684,-17467.1824892,-52387.1224875,-52388.2292118,-39293.5028849,+0,-43660.8994102,-30565.6162113,-30565.7299274,-65480.5868026,+0,-39294.3746194
2010-08-16 13:36:00 UTC,-17475.8902221,-65514.8500441,+0,-34948.5034953,-61151.0361135,-39317.7184073,-30565.5192741,+0,-39299.0047362,-17467.889095,-52389.2415385,-52390.3483421,-39295.0923369,+0,-43662.6655561,-30566.8526654,-30566.9663885,-65483.2354702,+0,-39295.9641153
2010-08-16 13:36:30 UTC,-17473.882705,-65507.3247045,+0,-34944.4889475,-61144.0119406,-39313.201954,-30543.6980003,+0,-39270.9482364,-17455.4180088,-52351.8417962,-52352.9472009,-39267.0396428,+0,-43631.4943402,-30545.0301367,-30545.1437357,-65436.4883669,+0,-39267.9106471
2010-08-16 13:37:00 UTC,-17476.7856179,-65518.2065056,+0,-34950.2940697,-61154.1690445,-39319.7328424,-30497.9061781,+0,-39212.0718256,-17429.2475017,-52273.3586499,-52274.4611159,-39208.1712221,+0,-43566.0817166,-30499.2356801,-30499.3490184,-65338.3898356,+0,-39209.0406016
2010-08-16 13:37:30 UTC,-17494.8165766,-65585.7970082,+0,-34986.3516199,-61217.2582091,-39360.2983679,-30434.9642821,-52170.5259425,-39131.1448638,-17393.275544,-52165.4818021,-52166.5802214,+0,-52172.8386298,-43476.1705861,-30436.2901609,-30436.4031404,-65203.5511975,+0,-39128.1223969
2010-08-16 13:38:00 UTC,-17504.9057119,-65623.6169475,+0,-35006.5274474,-61252.5594465,-39382.9966111,-30389.2996055,-52092.2502865,-39072.4319253,-17367.1776968,-52087.216592,-52088.31207,+0,-52094.5587784,-43410.9395892,-30390.6228538,-30390.7355727,-65105.7250675,-21708.2433242,-39069.4158176
2010-08-16 13:38:30 UTC,-17503.6911351,-65619.064008,+0,-35004.098588,-61248.30972,-39380.2640916,-30375.2138554,-52068.1053378,-39054.321301,-17359.1275401,-52063.0748682,-52064.1694378,+0,-52070.4125348,-43390.8184023,-30376.5362916,-30376.64893,-65075.5495738,-21698.1810697,-39051.3071566
2010-08-16 13:39:00 UTC,-17478.9383277,-65526.2761128,-52427.8479667,-34954.5989681,-61161.7012382,-39324.5759463,-30386.7712165,-52087.9162739,-39069.1810723,+0,-52082.8831585,-52083.9784734,+0,-52090.2245332,-43407.3278408,-30388.094319,-30388.2070234,-65100.308574,-21706.4371517,-39066.1653172
2010-08-16 13:39:30 UTC,-17500.0294002,-65605.3376983,-52491.1073123,-34996.7760048,-61235.4975441,-39372.0260268,-30379.5694717,-52075.5714746,-39059.9214948,+0,-52070.5400081,-52071.6348586,+0,-52077.8790718,-43397.0403054,+0,-30381.0048222,-65084.8804855,-21701.2925346,-39056.9067435
2010-08-16 13:40:00 UTC,-17495.1615777,-65587.0902736,-52476.5070464,-34987.0415387,-61218.4653464,-39361.0745414,-30372.4504373,-52063.3684513,-39050.7682615,+0,-52058.3386135,-52059.433005,+0,-52065.6753948,-43386.8709194,+0,-30373.8853371,-65069.6295806,-21696.2070029,-39047.7545018
2010-08-16 13:40:30 UTC,+0,-65518.0857661,-52421.2946455,-34950.2296585,-61154.0563457,-39319.6603783,-30373.4506828,-52065.083013,-39052.054318,+0,-52060.0529471,-52061.1474029,-39048.1754586,-52067.3900479,-43388.2997488,+0,-30374.8856458,-65071.7723803,-21696.921535,-39049.0404194
2010-08-16 13:41:00 UTC,+0,-65422.2737441,-52344.6328124,-34899.116751,-61064.6251344,-39262.1572494,-30396.1538903,-52103.9994918,-39081.2447591,-17371.0949932,-52098.9642295,-52100.0601492,-39077.3619297,-52106.3086131,-43420.7307861,+0,-30397.5902913,-65120.408807,-21713.1397301,-39078.2276969
2010-08-16 13:41:30 UTC,+0,-65514.1878669,-52418.1758288,+0,-61150.4180354,-39317.3209908,-30430.6595652,-52163.147054,-39125.6101137,-17390.8153529,-52158.1038974,-52159.2020397,-39121.721253,-52165.459346,-43470.0213914,+0,-30432.0981512,-65194.3293237,-21737.7890995,-39122.5882457
2010-08-16 13:42:00 UTC,+0,-65569.1991867,-52462.1918963,+0,-61201.7657556,-39350.336918,-30459.3984643,-52212.4095554,-39162.5608885,-17407.2399378,-52207.3598281,-52208.4598194,-39158.6670076,-52214.7244875,-43511.0742839,+0,-30460.8388691,-65255.8958486,-21758.3189313,-39159.5350205
2010-08-16 13:42:30 UTC,-17479.3034703,-65527.6448781,-52428.9431538,+0,-61162.9788478,-39325.3974333,-30465.0540958,-52222.1041018,-39169.8325643,-17410.4721903,-52217.0530831,+0,-39165.9376969,-52224.4195526,-43519.1532312,-30466.3817068,-30466.4948579,-65268.0117517,-21762.3590702,-39166.8059103
2010-08-16 13:43:00 UTC,-17476.7920058,-65518.2304515,-52421.4104124,+0,-61154.1913956,+0,-30500.8647017,-52283.4885005,-39215.87572,-17430.938329,-52278.4292987,+0,-39211.9746003,-52285.8072405,-43570.3079034,-30502.1943739,+0,-65344.7277979,-21787.9406234,-39212.8440847
2010-08-16 13:43:30 UTC,-17469.646058,-65491.4432916,-52399.97727,+0,-61129.1881854,+0,+0,-52381.4001695,-39289.317215,-17463.5830014,-52376.3279249,+0,-39285.4061297,-52383.7241548,-43651.9025665,-30559.3176481,+0,+0,-21828.7446781,-39286.2776408
2010-08-16 13:44:00 UTC,-17472.393095,-65501.7407819,-52408.2165744,+0,-61138.7998915,+0,+0,-52334.2527615,-39253.9529308,-17447.8636121,-52329.1867959,+0,-39250.0466432,-52336.5742212,-43612.6122867,-30531.8110771,+0,+0,-21809.0963013,-39250.9171785
2010-08-16 13:44:30 UTC,-17482.2593195,-65538.7251169,-52437.8087571,+0,-61173.3211738,+0,+0,-52306.5039768,-39233.1391478,-17438.6119059,-52301.441708,+0,-39229.2356847,-52308.8239499,-43589.4878445,-30515.6219808,+0,+0,-21797.5321747,-39230.1056456
2010-08-16 13:45:00 UTC,-17487.6033192,-65558.7575313,-52453.8372417,-34971.9268523,-61192.0194855,+0,+0,-52272.2575087,-39207.4515883,-17427.1938109,-52267.199803,+0,-39203.5516116,-52274.5756474,-43560.9485596,-30495.6420295,+0,+0,+0,-39204.4208637
2010-08-16 13:45:30 UTC,-17476.3927983,-65516.7339898,-52420.2130525,-34949.5085258,-61152.7945942,+0,+0,-52334.0233231,-39253.7808342,-17447.7871155,-52328.9573876,+0,-39249.8745696,-52336.3447707,-43612.4210844,-30531.6772193,+0,+0,+0,-39250.7451002
2010-08-16 13:46:00 UTC,-17474.8933804,-65511.1133032,-52415.715786,-34946.5100535,-61147.548229,+0,+0,-52313.2102235,-39238.1693639,-17440.8478325,-52308.1470602,-52309.2508295,-39234.2652174,-52315.5305565,-43595.0764935,-30519.534516,-30519.6479699,+0,+0,-39235.1353173
2010-08-16 13:46:30 UTC,-17475.1580889,-65512.1055836,-52416.509737,-34947.0394063,-61148.4744265,+0,+0,-52209.1619074,-39160.1248952,+0,-52204.1126135,-52205.212483,-39156.2313455,-52211.4766652,-43508.3678572,-30458.8310186,-30458.9441267,+0,+0,-39157.0992911
2010-08-16 13:47:00 UTC,-17466.6965978,-65480.3870066,-52391.1308313,-34930.1184743,-61118.8682171,-39297.0348601,-30431.2877468,-52164.2238453,-39126.4177923,+0,-52159.1805451,-52160.2787279,-39122.528822,-52166.536195,-43470.9187351,-30432.6134139,-30432.7263725,+0,+0,-39123.395837
2010-08-16 13:47:30 UTC,-17469.2105476,-65489.8107473,-52398.671026,-34935.1457647,-61127.6643637,-39302.6906708,-30409.1121355,-52126.2117398,-39097.9057039,+0,-52121.1735123,-52122.270267,-39094.0206091,-52128.5220519,-43439.2413571,-30410.4365252,-30410.5493572,-65148.1688828,-21722.3965431,-39094.8868366
2010-08-16 13:48:00 UTC,-17469.0828955,-65489.332233,-52398.2881536,-34934.8904913,-61127.2177171,-39302.4034828,-30377.4128491,-52071.8747211,-39057.1486371,+0,-52066.8437481,-52067.9384595,-39053.2690847,-52074.1821203,-43393.959617,-30378.7354121,-30378.8480631,-65080.2604144,-21699.7519363,-39054.1341862
2010-08-16 13:48:30 UTC,-17454.5813389,-65434.9719895,-52354.7930273,-34905.8908926,-61076.4777122,-39269.7783055,-30409.7320669,-52127.2743896,+0,-17378.8550653,-52122.2360209,-52123.3328154,-39094.8175723,-52129.5847584,-43440.126916,-30411.0564922,-30411.1693277,-65149.4969459,-21722.8393952,-39095.6838217
2010-08-16 13:49:00 UTC,-17473.2084732,-65504.7972926,-52410.6621726,-34943.1406472,-61141.6528471,-39311.6850869,-30391.5018909,-52096.0253128,+0,-17368.4363261,-52090.9911149,-52092.0867347,-39071.3814773,-52098.3340067,-43414.0855062,-30392.8252659,-30392.9379974,-65110.442962,-21709.8165419,-39072.2470793
2010-08-16 13:49:30 UTC,-17458.9527398,-65451.358533,-52367.9043522,-34914.6326346,+0,-39279.6129548,-30403.6963335,-52116.9282964,+0,-17375.4055796,-52111.8913083,-52112.9877141,-39087.0582383,-52119.2381108,-43431.505002,-30405.0204111,-30405.1332122,-65136.5667665,-21718.5277271,-39087.9242734
2010-08-16 13:50:00 UTC,-17458.7686604,-65450.6684969,-52367.3522353,-34914.2645205,+0,-39279.1988185,-30410.443937,-52128.4946345,+0,-17379.2619067,-52123.4561027,-52124.5529431,-39095.7327282,-52130.8050689,-43441.1438068,-30411.7684034,-30411.881243,-65151.021964,-21723.3479247,-39096.5990029
2010-08-16 13:50:30 UTC,+0,-65553.1722397,-52449.368297,-34968.9472635,+0,-39340.7180897,-30390.3954235,-52094.1286731,+0,-17367.8039679,-52089.0947292,-52090.1902776,-39069.9590409,-52096.4372651,-43412.5049419,-30391.7187345,-30391.8314597,-65108.0726109,-21709.026129,-39070.8246035
2010-08-16 13:51:00 UTC,+0,-65552.5964166,-52448.9075651,-34968.6400788,+0,-39340.3725002,-30385.2819084,-52085.363392,+0,-17364.8815395,-52080.3306185,-52081.4258373,-39063.38528,-52087.6715139,-43405.2003971,-30386.6049247,-30386.7176206,-65097.1180755,-21705.3732536,-39064.2506609
2010-08-16 13:51:30 UTC,+0,-65597.0436866,-52484.4710458,-34992.3513929,+0,-39367.0482425,-30389.5422273,-52092.6661745,+0,-17367.3163576,-52087.6324247,-52088.7279183,-39068.8622002,-52094.9746886,-43411.2861692,-30390.8654895,-30390.9782098,-65106.24483,-21708.4166427,-39069.7277327
2010-08-16 13:52:00 UTC,+0,-65622.2216749,-52504.616645,-35005.7831103,+0,-39382.1592158,-30388.3907651,-52090.6924073,+0,-17366.6582846,-52085.6589213,-52086.7543406,-39067.3819198,-52093.0008153,-43409.6413308,-30389.7139609,-30389.8266746,-65103.7780868,-21707.5940875,-39068.2474114
2010-08-16 13:52:30 UTC,-17501.3483519,-65610.2818971,-52495.0633009,-34999.4135891,+0,-39374.9933663,-30390.7656428,-52094.7632808,-39074.3168692,-17368.0155522,-52089.729252,-52090.8248243,-39070.4349822,-52097.0719068,-43413.0337921,-30392.0889752,-30392.2017025,-65108.8657206,-21709.2905978,-39071.3005579
2010-08-16 13:53:00 UTC,-17517.9884301,-65672.6585787,-52544.972595,-35032.6897167,+0,-39412.4297311,-30380.1902199,-52076.6355234,-39060.7196162,-17361.9715858,-52071.6039141,-52072.6988047,-39056.8395777,-52078.9431781,-43397.9270304,-30381.5129432,-30381.62561,-65086.2102941,-21701.7359708,-39057.704778
2010-08-16 13:53:30 UTC,-17521.8608001,-65687.1744729,-52556.5871597,-35040.4335194,-61311.8842181,-39421.141677,-30384.9615569,-52084.8142643,-39066.854319,-17364.6984554,-52079.7815638,-52080.876762,-39062.9734468,-52087.122357,-43404.7427818,-30386.2845549,-30386.397249,-65096.4317947,-21705.1444084,-39063.8388164
2010-08-16 13:54:00 UTC,-17528.3994462,-65711.6851192,-52576.1987999,-35053.5092289,-61334.762524,-39435.8521335,-30441.6709778,-52182.0221587,-39139.767936,+0,+0,-52178.0753354,-39135.8771518,-52184.3354622,-43485.7509549,-30442.9972428,-30443.1102606,-65217.9187595,-21745.6551784,-39136.7445354
2010-08-16 13:54:30 UTC,-17536.2586162,-65741.1458585,-52599.7711448,-35069.225667,-61362.2612604,-39453.533467,-30431.2412844,-52164.1442028,-39126.3580537,+0,+0,-52160.1990937,-39122.469092,-52166.4565479,-43470.852365,-30432.5669486,-30432.6799069,-65195.5755266,-21738.2046544,-39123.3361052
2010-08-16 13:55:00 UTC,-17506.4430931,-65629.3799451,-52510.3441737,-35009.6018376,-61257.9386446,-39386.4553667,-30446.7006529,-52190.6437274,-39146.2347944,+0,+0,-52186.6960781,-39142.343132,-52192.9574926,-43492.9357367,-30448.0272074,-30448.1402539,-65228.6936908,+0,-39143.210694
2010-08-16 13:55:30 UTC,-17495.6937101,-65589.0850142,-52478.1030934,-34988.1056746,-61220.3272431,-39362.2717174,-30476.968139,-52242.5264407,-39185.1509355,+0,+0,-52238.5738186,+0,-52244.8429866,-43536.1721822,-30478.2964363,-30478.4096553,-65293.5348637,+0,-39182.1226231
2010-08-16 13:56:00 UTC,-17502.3019429,-65613.8565085,-52497.9234461,-35001.3205399,-61243.4490254,-39377.1387274,-30457.3135088,-52208.8356498,-39159.8801761,-17406.0483634,+0,-52204.8862568,+0,-52211.1503901,-43508.0959705,-30458.6406744,+0,-65251.4293093,+0,-39156.8545986
2010-08-16 13:56:30 UTC,-17490.0060255,-65567.7642692,-52461.0437801,-34976.7316828,-61200.4263999,-39349.4757301,-30469.8201209,-52230.2737361,-39175.9604373,-17413.1960244,+0,-52226.3222884,+0,-52232.5896252,-43525.9613939,+0,+0,-65278.2218686,+0,-39172.9331195
2010-08-16 13:57:00 UTC,-17478.1888599,-65523.4666719,-52425.6000561,-34953.100214,-61159.0788983,-39322.8898155,-30484.3552559,-52255.1889955,-39194.6488528,-17421.5030071,+0,-52251.2351608,+0,-52257.5062194,-43546.7245186,+0,+0,-65309.3600779,-21776.1469873,-39191.6195133
2010-08-16 13:57:30 UTC,-17473.0184209,+0,-52410.0921415,-34942.7605889,-61140.9878677,-39311.257513,-30515.5031026,-52308.5807709,-39234.6969084,-17439.3043294,+0,-52304.6218202,+0,-52310.9008559,-43591.2185405,+0,+0,-65376.0872271,-21798.397666,-39231.6632372
2010-08-16 13:58:00 UTC,-17454.6104512,+0,-52354.8803432,+0,-61076.5795712,-39269.8438008,-30527.4287921,-52329.023076,-39250.030253,-17446.1199856,+0,-52325.0621684,+0,-52331.3442554,-43608.2541297,+0,+0,-65401.6353003,-21806.9168636,-39246.9949248
2010-08-16 13:58:30 UTC,-17459.7658865,+0,-52370.3432569,+0,-61094.6181057,-39281.4423483,-30511.5949613,-52301.8816697,-39229.6720518,-17437.0707852,-52296.8200168,-52297.9233617,+0,-52304.2013951,-43585.635846,+0,+0,-65367.7149297,-21795.605858,-39226.6389246
2010-08-16 13:59:00 UTC,-17437.7059086,+0,-52304.177843,+0,-61017.4316784,-39231.8124573,-30567.4397906,-52397.6075376,-39301.4740225,-17468.9866902,-52392.5331349,-52393.6400616,-39297.5612882,-52399.932391,-43665.4089723,+0,-30568.8870263,-65487.3497392,-21835.4989937,-39298.4331348
2010-08-16 13:59:30 UTC,-17441.4464409,+0,-52315.3969772,+0,-61030.5195565,-39240.2277968,-30537.4854232,-52346.2615518,-39262.960473,-17451.8674557,-52341.1939869,-52342.2989932,-39259.0529634,-52348.5836546,-43622.6198088,+0,-30538.9307658,-65423.1793386,-21814.1008868,-39259.9237472
2010-08-16 14:00:00 UTC,-17429.8973364,+0,-52280.7572671,+0,-60990.1099943,-39214.2449612,-30522.3659972,+0,-39243.5208115,-17443.2265454,-52315.2806224,-52316.3846588,-39239.6159393,-52322.6654501,-43601.0220369,-30523.6969066,-30523.8103842,-65390.7894162,-21803.3002215,-39240.4861868
2010-08-16 14:00:30 UTC,-17425.7616787,+0,-52268.3530175,+0,-60975.6395995,-39204.9406804,-30537.8146127,+0,-39263.3837255,-17452.0555913,-52341.7581871,-52342.8632146,-39259.4761577,-52349.1479616,-43623.0900485,-30539.1464108,-30539.2599764,-65423.8845493,-21814.3360459,-39260.3469534
2010-08-16 14:01:00 UTC,+0,+0,-52272.8227991,+0,-60980.7866994,-39208.2502012,-30544.3172974,+0,-39271.7444919,-17455.7719434,-52352.9032171,-52354.0086616,-39267.8357903,-52360.2950723,-43632.3789927,-30545.666222,-30545.7630719,-65437.8150702,-21818.9812829,-39268.7068166
2010-08-16 14:01:30 UTC,+0,-65410.1233413,-52334.9686839,-34892.6348672,-61053.2839145,-39254.8649897,-30465.5432129,+0,-39170.4614422,+0,-52217.8913863,-52218.9917726,-39166.6072509,-52225.2580128,-43519.8519243,-30466.887519,-30466.9840061,-65269.0595729,-21762.7084745,-39167.4729182
2010-08-16 14:02:00 UTC,+0,-65459.8081339,-52374.7229395,-34919.140249,-61099.6598397,-39284.6841187,-30415.0399628,+0,-39105.5273535,+0,-52131.3332835,-52132.43042,-39101.6818496,-52138.6837235,-43447.7091296,-30416.3813056,-30416.4775598,-65160.8678982,-21726.6311278,-39102.5457325
2010-08-16 14:02:30 UTC,+0,-65491.7415195,-52400.273775,-34936.1757746,-61129.4665516,-39303.8494542,+0,+0,-39161.1913598,+0,-52205.5342273,-52206.6341501,-39157.338408,-52212.8985444,-43509.5527164,-30459.6771806,-30459.7736345,-65253.6139739,-21757.5580217,-39158.2038207
2010-08-16 14:03:00 UTC,-17475.4626239,-65513.247157,-52417.4810646,-34947.6484024,-61149.5399744,-39316.7564093,+0,+0,-39108.7934121,+0,-52135.6620399,-52136.759339,-39104.928758,-52143.013289,-43451.3169786,-30418.9071126,-30419.0033785,-65166.2785464,-21728.4353496,-39105.7927301
2010-08-16 14:03:30 UTC,-17492.5846411,-65577.4304166,-52468.8359659,-34981.8882894,-61209.4488093,-39355.2770243,+0,-52033.5319833,-39028.4071854,-17347.6004537,-52028.5061317,-52029.5993999,-39024.553373,-52035.8373266,-43362.0067065,-30356.3821715,-30356.4781488,-65032.3410305,-21683.7728435,-39025.4151349
2010-08-16 14:04:00 UTC,-17500.6608282,-65607.7046596,-52493.0592703,-34998.0387082,-61237.7068719,-39373.4465954,+0,-52055.8362976,-39045.1372043,-17355.0369255,-52050.807466,-52051.901574,-39041.2811341,-52058.1428371,-43380.594001,-30369.3948915,-30369.490929,-65060.2161643,-21693.0680254,-39042.1433562
2010-08-16 14:04:30 UTC,-17520.0070603,-65680.2255764,-52551.0853727,-35036.7264882,-61305.3980992,-39416.9711866,+0,-52015.6950324,-39015.0280469,-17341.6534443,-52010.6715631,-52011.7641597,-39011.1760394,-52017.9994196,-43347.1422883,-30345.9757888,-30346.071718,-65010.0490456,+0,-39012.0374335
2010-08-16 14:05:00 UTC,-17522.9295071,-65691.180607,-52559.8508117,-35042.5706746,-61315.6235552,-39423.5460229,+0,-52015.7881871,-39015.0979204,-17341.6845031,-52010.7647052,-52011.8573054,-39011.2459034,-52018.0925794,-43347.2199188,-30346.0301369,-30346.1260664,-65010.1654667,+0,-39012.1072995
2010-08-16 14:05:30 UTC,-17518.3400162,-65673.9765282,-52546.0853262,-35033.3928039,-61299.5652197,+0,-30381.1919247,-52078.3525858,-39062.02622,-17362.5440707,-52073.3207473,-52074.4157025,-39058.1678714,-52080.6603324,-43399.3579438,-30382.5312801,-30382.6273782,-65088.3562177,+0,+0
2010-08-16 14:06:00 UTC,-17511.1612813,-65647.0664571,+0,-35019.0370718,-61274.4472842,+0,-30400.1727006,-52110.888296,-39086.430602,-17373.3917859,-52105.8521143,-52106.9482929,-39082.5689627,-52113.1977865,-43426.4715692,-30401.5131704,-30401.6093561,-65129.0181895,+0,+0
2010-08-16 14:06:30 UTC,-17501.8993256,-65612.3472671,+0,-35000.5154031,-61242.0402948,+0,-30407.9908,-52124.2896142,-39096.4826613,-17377.8599128,-52119.2516438,-52120.3483262,-39092.6196667,-52126.6366982,-43437.6395542,-30409.3317289,-30409.4279506,-65145.7666799,+0,+0
2010-08-16 14:07:00 UTC,-17506.7145,-65630.397335,+0,-35010.1445856,-61258.8882794,+0,-30407.889431,-52124.1158531,+0,-17377.8019794,-52119.0779057,-52120.1745815,-39092.4893496,-52126.4629278,-43437.4947505,-30409.2303539,-30409.3265752,-65145.5495189,-21721.5230955,+0
2010-08-16 14:07:30 UTC,-17509.9154936,-65642.396521,+0,-35016.5457981,-61270.0883528,+0,-30445.3873234,-52188.3924961,+0,-17399.2324225,-52183.3459722,+0,-39140.6954677,-52190.743107,-43491.0596738,-30446.7304472,-30446.8268414,-65225.880181,-21748.3099756,+0
2010-08-16 14:08:00 UTC,-17500.3077944,-65606.3812812,+0,-34997.3327257,-61236.4716274,+0,-30442.4811489,-52183.4109059,+0,-17397.5715129,-52178.3650467,+0,-39136.9593807,-52185.7612426,-43486.9082669,-30443.8241021,-30443.9204829,-65219.6543671,-21746.2339296,+0
2010-08-16 14:08:30 UTC,-17475.7746648,-65514.416868,+0,-34948.2724087,-61150.6317858,+0,-30488.492709,-52262.2811698,+0,-17423.8676052,-52257.2247937,+0,-39196.1104071,-52264.6358444,-43552.6347802,-30489.8383613,-30489.9349541,-65318.2236251,-21779.1026055,+0
2010-08-16 14:09:00 UTC,-17472.9860553,-65504.0425859,+0,-34942.6958651,-61140.8746205,+0,-30498.9232813,-52280.160634,+0,+0,-52275.1018761,+0,-39209.5196268,-52282.5162913,-43567.5346267,-30500.2695449,-30500.3661858,+0,-21786.5537563,-39210.3864732
2010-08-16 14:09:30 UTC,-17463.2550079,-65467.5648887,-52380.8661688,-34923.2361283,-61106.8263163,-39289.2920717,-30542.8906161,-52355.5268098,+0,+0,-52350.4580103,+0,-39266.0426645,-52357.8866115,+0,-30544.2394572,+0,+0,-21817.9621235,-39266.9110638
2010-08-16 14:10:00 UTC,-17473.6047663,-65506.3618795,-52411.9087018,-34943.9331373,-61143.0394505,-39312.5766555,-30586.9953211,-52431.1284595,+0,+0,-52426.049595,+0,-39322.7423052,-52433.4924168,+0,-30588.346746,+0,+0,-21849.4686197,-39323.6122615
2010-08-16 14:10:30 UTC,-17485.1656031,-65549.6994115,-52446.5840309,-34967.0521448,-61183.4906385,-39338.5860252,-30591.7068112,-52439.2047164,+0,+0,-52434.1899678,+0,-39328.7993981,-52441.5690451,+0,-30593.0584503,+0,+0,-21852.8342261,-39329.6694913
2010-08-16 14:11:00 UTC,+0,-65576.1973266,-52467.7857363,-34981.1879717,-61208.2238079,-39354.4891369,-30584.4197247,-52426.7136294,-39323.3246867,-17478.6908115,-52421.700514,+0,-39319.4313466,+0,+0,-30585.7709366,+0,+0,-21847.628646,-39320.3011823
2010-08-16 14:11:30 UTC,+0,-65486.440717,-52395.9690215,-34933.330529,-61124.4449362,-39300.6203927,-30570.2291324,-52402.3889635,-39305.0792475,-17470.5807402,-52397.3790259,-52398.4702578,-39301.1883606,+0,+0,-30571.5795132,+0,+0,-21837.4915,-39302.0576955
