# file...... Output/Qh/house_Qh_file_055.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_14C_tm_3_C_14_Meter_92_1081:Qh,house_3_15C_tm_3_C_15_Meter_92_1082:Qh,house_3_1A_tm_3_A_1_Meter_94_1083:Qh,house_3_2A_tm_3_A_2_Meter_94_1084:Qh,house_3_3A_tm_3_A_3_Meter_94_1085:Qh,house_3_4A_tm_3_A_4_Meter_94_1086:Qh,house_3_5A_tm_3_A_5_Meter_94_1087:Qh,house_3_6A_tm_3_A_6_Meter_94_1088:Qh,house_3_7A_tm_3_A_7_Meter_94_1089:Qh,house_3_8A_tm_3_A_8_Meter_94_1090:Qh,house_3_9A_tm_3_A_9_Meter_94_1091:Qh,house_3_10A_tm_3_A_10_Meter_94_1092:Qh,house_3_11A_tm_3_A_11_Meter_94_1093:Qh,house_3_12A_tm_3_A_12_Meter_94_1094:Qh,house_3_13A_tm_3_A_13_Meter_94_1095:Qh,house_3_14A_tm_3_A_14_Meter_94_1096:Qh,house_3_15A_tm_3_A_15_Meter_94_1097:Qh,house_3_1B_tm_3_B_1_Meter_95_1098:Qh,house_3_2B_tm_3_B_2_Meter_95_1099:Qh,house_3_3B_tm_3_B_3_Meter_95_1100:Qh
2010-08-16 14:38:00 UTC,-30566.3086012,-34930.7826212,-52159.4850654,-26083.2541008,-43466.8105085,-43469.087287,-56502.6064971,-21736.169494,-21737.0731866,-60851.3730591,-60851.0067358,-30427.942592,-60847.3899381,-39124.447942,-60846.7830419,-47815.8680526,-39124.2592834,+0,-52557.0793453,-21904.1203114
2010-08-16 14:38:30 UTC,-30552.9250354,-34915.4883205,-52173.1926234,-26090.1090839,-43478.2336882,-43480.5112083,-56517.4552592,-21741.8819955,-21742.7860199,-60867.3648325,-60866.9983508,-30435.9391481,-60863.3804421,-39134.7302945,-60862.7731916,-47828.4343466,-39134.5415593,+0,-52601.540294,-21922.6514812
2010-08-16 14:39:00 UTC,-30538.1317296,-34898.5830151,-52162.9038847,-26084.9638111,-43469.6595781,-43471.9365418,-56506.3099452,-21737.5942564,-21738.4980319,-60855.3615873,-60854.9952244,-30429.9370232,-60851.3781493,-39127.0124769,-60850.7711647,-47819.0022281,-39126.8237992,+0,-52613.1813176,-21927.5034191
2010-08-16 14:39:30 UTC,-30514.5732955,-34871.6612084,-52135.6689506,-26071.3439516,-43446.9633731,-43449.2388632,-56476.8076038,-21726.2443426,-21727.1474586,-60823.5882477,-60823.2221997,-30414.0490236,-60819.6073319,-39106.5829304,-60819.0010516,-47794.0348204,-39106.3944048,+0,-52518.7732722,-21888.1544716
2010-08-16 14:40:00 UTC,-30470.277442,-34821.0414501,-52245.2984601,-26126.1681751,-43538.3229779,-43540.6043174,-56595.5642674,-21771.9313297,-21772.8370459,-60951.4863337,-60951.1190542,-30478.0033761,-60947.4953932,-39188.8182932,-60946.8863906,-47894.5366559,-39188.6291708,+0,-52540.7840492,-21897.3282672
2010-08-16 14:40:30 UTC,-30451.6839822,-34799.7934547,-52301.3360563,+0,-43585.0218513,-43587.3062209,-56656.2671991,-21795.2844908,-21796.1915621,-61016.8619852,-61016.4940592,-30510.6939379,-61012.8658578,-39230.8533682,-61012.2554106,-47945.9086697,-39230.6639334,+0,-52559.1823235,-21904.9966048
2010-08-16 14:41:00 UTC,-30493.0290208,-34847.0412081,-52297.5240726,+0,-43581.8451387,-43584.1293027,-56652.137853,-21793.6958817,-21794.602861,-61012.4147755,-61012.0468935,-30508.4701475,-61008.4190001,-39227.9939135,-61007.8086511,-47942.414065,+0,-61370.2883525,-52587.7653583,+0
2010-08-16 14:41:30 UTC,-30544.584237,-34905.9568192,-52310.3077602,+0,-43592.4984115,-43594.7832665,-56665.9858297,-21799.0233674,-21799.9306557,-61027.3287255,-61026.960696,-30515.9277465,-61023.3317672,-39237.5832475,-61022.7210889,-47954.1334069,+0,-61240.5847514,-52486.9667758,+0
2010-08-16 14:42:00 UTC,-30613.0724347,-34984.2228901,-52336.1316621,+0,-43614.0187333,-43616.3049838,-56693.9596674,-21809.7852435,-21810.6931558,-61057.4558997,-61057.0875726,+0,-61053.4565526,-39256.9543411,-61052.8452096,-47977.807259,+0,-61160.4855543,-52418.319041,+0
2010-08-16 14:42:30 UTC,-30605.7368354,-34975.8400072,+0,+0,-43645.5626151,-43647.8509117,-56734.9629297,-21825.5596991,-21826.468526,-61101.6154626,-61101.2466995,+0,-61097.6126128,-39285.3479452,-61097.0002961,-48012.5077254,+0,-61165.5752093,-52422.681048,+0
2010-08-16 14:43:00 UTC,-30662.9643504,-35041.2377416,+0,-26158.0685041,-43591.4818598,-43593.7666486,-56664.6644352,-21798.5150101,-21799.4222688,-61025.9056138,-61025.5375985,+0,-61021.9087691,-39236.6682179,-61021.2981223,-47953.015129,+0,-61111.2407092,-52376.1145375,-21828.6945687
2010-08-16 14:43:30 UTC,-30720.8268729,-35107.3611449,+0,-26154.2819991,-43585.1720065,-43587.4563862,-56656.4623824,-21795.3595807,-21796.2666565,-61017.0721933,-61016.7042652,+0,-61013.0760487,-39230.988528,-61012.4655969,-47946.0738512,+0,-60957.1591544,-52244.0614282,-21773.6552612
2010-08-16 14:44:00 UTC,-30751.1220756,-35141.9815154,+0,-26160.5161373,+0,-43597.8456628,-56669.9663206,-21800.5547101,-21801.4620871,-61031.6156214,-61031.2475497,+0,-61027.6183239,-39240.3396241,-61027.007551,-47957.5020376,-39240.1501188,-61032.000769,-52308.2032235,-21800.3893552
2010-08-16 14:44:30 UTC,-30757.6736882,-35149.468485,+0,-26127.8078605,+0,-43543.3368749,-56599.116033,-21773.297738,-21774.2035336,-60955.3115032,-60954.9441859,+0,-60951.3202587,-39191.277792,-60950.7111715,-47897.5424645,-39191.0886513,-60992.9477565,-52274.7334704,-21786.43927
2010-08-16 14:45:00 UTC,-30788.072973,+0,+0,-26084.8039184,+0,-43471.6703742,-56505.9644815,-21737.4610316,-21738.3646924,-60854.9893442,-60854.6230555,-30429.7507997,-60851.0061876,-39126.7726501,-60850.3994321,-47818.7094282,-39126.5840047,-61057.9609851,-52330.4522638,-21809.6624586
2010-08-16 14:45:30 UTC,+0,+0,+0,-26121.6820697,+0,-43533.1283098,-56585.8472346,-21768.1929081,-21769.0983539,-60941.0212211,-60940.6540804,-30472.7703389,-60937.0312366,-39182.0892197,-60936.4225759,-47886.3130523,-39181.9001627,-61023.7513668,-52301.1334629,-21797.4424773
2010-08-16 14:46:00 UTC,+0,+0,+0,-26133.1748601,+0,-43552.281201,-56610.7420806,-21777.7702596,+0,-60967.8323934,-60967.4649875,-30486.1770465,-60963.8402824,-39199.3282006,-60963.2310287,-47907.3811999,-39199.1390153,-61047.1577657,-52321.1935384,-21805.8034525
2010-08-16 14:46:30 UTC,+0,+0,-52300.845954,-26153.9466388,+0,-43586.8976513,-56655.7363907,-21795.0801227,+0,-61016.2902239,-61015.9223387,-30510.4079905,-61012.2942671,+0,-61011.6839427,-47945.4592358,-39230.2960813,-61037.1154588,-52312.586942,-21802.2162504
2010-08-16 14:47:00 UTC,+0,+0,-52384.0105333,-26195.5362237,+0,-43656.2072625,+0,-21829.7382055,+0,-61113.3132745,-61112.9444309,-30558.9235759,-61109.3096224,+0,-61108.6971577,-48021.6996889,-39292.6792539,-61112.8272917,-52377.4745482,-21829.2611925
2010-08-16 14:47:30 UTC,+0,-35033.5654746,-52389.5038992,-26198.2833879,-43658.4963954,-43660.7854497,+0,-21832.0275154,+0,-61119.7220501,-61119.3531432,-30562.1282316,-61115.7178903,+0,-61115.1052844,-48026.7356869,-39296.7999208,-61218.0221619,+0,-21866.8377365
2010-08-16 14:48:00 UTC,+0,-34997.4393499,-52445.7819751,-26226.4273612,-43705.3956711,-43707.6877672,+0,-21855.4808914,+0,-61185.3782534,-61185.0086987,-30594.9590818,-61181.3688861,+0,+0,-48078.328155,-39339.0150654,-61271.8609018,+0,+0
2010-08-16 14:48:30 UTC,-30542.5393284,-34903.620055,-52535.7372655,-26271.4128904,-43780.359817,-43782.6567729,+0,-21892.9689368,+0,-61290.3236111,-61289.9530222,-30647.4361534,-61286.3059228,+0,+0,-48160.7939313,-39406.4920564,-61303.979586,+0,+0
2010-08-16 14:49:00 UTC,-30504.8927238,-34860.5987493,-52587.0205819,-26297.0590411,-43823.0967137,-43825.3964395,+0,+0,-21915.2547044,+0,-61349.7815542,-30677.3532184,-61346.1303008,+0,+0,-48207.8074902,-39444.9605401,-61246.0403392,+0,+0
2010-08-16 14:49:30 UTC,-30471.161227,-34822.0515016,-52606.5283051,+0,-43839.3534538,-43841.6542334,+0,+0,-21923.3848397,+0,-61372.5398021,-30688.7334073,-61368.8869682,+0,+0,-48225.691035,-39459.5936134,-61221.1600952,+0,+0
2010-08-16 14:50:00 UTC,-30487.6382748,-34840.8810226,-52524.9697528,+0,-43771.3866853,-43773.6829778,+0,+0,-21889.3939159,+0,-61277.3913921,-30641.1546889,-61273.7452571,+0,+0,-48150.9227644,-39398.4149426,-61241.5213279,+0,-21875.2317292
2010-08-16 14:50:30 UTC,-30524.533368,-34883.0435251,-52490.9545282,+0,-43743.0401341,-43745.3345892,+0,+0,-21875.2175616,+0,-61237.7082925,-30621.3112828,-61234.0649124,-39373.0900055,+0,-48119.7395861,-39372.8995457,-61131.7936929,+0,-21836.0360418
2010-08-16 14:51:00 UTC,-30605.5490514,-34975.6255956,-52424.7917719,+0,-43687.9034709,-43690.1943514,-56790.0012526,+0,-21847.6432398,+0,-61160.5209955,-30582.7140233,-61156.8829743,-39323.459829,+0,-48059.0854199,-39323.2697372,-61172.9985322,-52429.0436005,-21850.7547771
2010-08-16 14:51:30 UTC,-30620.4503042,-34992.6542595,-52363.925179,+0,-43637.1803592,-43639.4679494,-56724.0672923,-21821.3676928,-21822.2761697,+0,-61089.5123498,-30547.2063775,-61085.8792603,-39277.8024191,+0,-48003.2864653,-39277.6126662,-61168.8088199,-52425.4528753,-21849.2581743
2010-08-16 14:52:00 UTC,-30613.1159397,-34984.2727878,-52325.1855054,-26166.1183884,-43604.8966922,-43607.1821878,-56682.102399,-21805.2232849,-21806.1308254,+0,-61044.3175785,-30524.6068766,-61040.6876283,-39248.7429105,+0,-47967.7721832,-39248.5533735,-61222.9523917,-52471.8557548,-21868.5987402
2010-08-16 14:52:30 UTC,-30670.5059837,-35049.8562549,-52272.3588307,-26139.7004151,-43560.873637,-43563.1562765,-56624.8777094,-21783.2082468,-21784.11451,+0,-60982.6885229,-30493.789465,-60979.0628525,-39209.1164216,-60978.4533737,-47919.3437562,-39208.927179,-61197.6864938,-52450.2020217,-21859.5735369
2010-08-16 14:53:00 UTC,-30681.6107128,-35062.5463768,-52326.3856757,-26166.718579,-43605.8968529,-43608.1824135,-56683.4024877,-21805.7234451,-21806.6310147,+0,-61045.7177302,-30525.3070181,-61042.0876825,-39249.6431857,-61041.4768114,-47968.8724297,-39249.453642,-61113.8811466,-52378.3779949,-21829.6375207
2010-08-16 14:53:30 UTC,-30665.2204799,-35043.8161538,-52299.1124541,-26153.0795752,-43583.1687417,+0,-56653.8586698,-21794.3575775,-21795.2644877,-61014.2678672,-61013.9000375,-30509.3966831,-61010.2721992,-39229.1849232,-61009.6620306,-47943.8699246,-39228.9955314,-61159.589912,-52417.5519577,-21845.9650987
2010-08-16 14:54:00 UTC,-30694.9619947,-35077.8037861,-52227.7962693,-26117.415223,-43523.737472,+0,-56576.6051509,-21764.6372026,-21765.5423878,-60931.0676163,-60930.7006097,-30467.7930759,-60927.0785494,-39175.6890305,-60926.4702205,-47878.4913876,-39175.5000365,-61134.2209949,-52395.8099354,-21836.9030953
2010-08-16 14:54:30 UTC,-30678.4598218,-35058.9456418,-52275.9686633,-26141.5056493,-43563.8818875,+0,-56628.7880728,-21784.7126127,-21785.6189634,-60987.2674153,+0,-30495.8953276,+0,-39211.8242405,-60982.6643167,-47922.6530419,-39211.6349777,-61130.363371,-52392.5038206,-21835.5251179
2010-08-16 14:55:00 UTC,-30702.6256404,-35086.5616421,-52257.0670776,-26132.0530346,-43548.1302333,+0,-56608.3129605,-21776.8354222,-21777.7412611,-60965.216098,+0,-30484.8687017,+0,-39197.6454918,-60960.615478,-47905.3250256,-39197.4563501,-61135.384314,-52396.807199,-21837.3185239
2010-08-16 14:55:30 UTC,-30705.3057132,-35089.6243419,-52326.6307903,-26166.8409963,-43606.1010821,+0,-56683.6681077,-21805.8254697,-21806.7329909,-61046.3718462,+0,-30525.4499721,+0,-39249.8268142,-61041.762994,-47969.0969974,-39249.6372846,-61088.9924289,-52357.0477806,+0
2010-08-16 14:56:00 UTC,-30663.913428,-35042.3225894,-52357.2513829,-26182.153979,-43631.6187212,+0,-56716.8379774,-21818.5863237,-21819.4945851,-61082.095027,+0,-30543.3130575,+0,-39272.7960153,-61077.4825528,-47997.1681774,-39272.606315,-61162.3051682,-52419.8792841,+0
2010-08-16 14:56:30 UTC,-30650.931797,-35027.4876055,-52440.4437182,-26223.7574434,-43700.9469672,+0,-56806.9563808,-21853.2559732,-21854.1662444,-61179.150458,+0,-30591.8448354,+0,-39335.2004698,-61174.5281469,-48073.4340747,-39335.0103064,-61099.6326218,-52366.1667866,+0
2010-08-16 14:57:00 UTC,-30638.0338093,-35012.7482069,-52469.7393052,-26238.4078055,-43725.3604138,-43727.6536405,-56838.6909335,-21865.4646421,-21866.3756207,-61213.3278349,+0,-30608.9349545,+0,-39357.1757516,-61208.7020613,-48100.2905652,-39356.9854252,-61085.788962,-52354.3023007,+0
2010-08-16 14:57:30 UTC,-30602.6097703,-34972.2667731,-52538.288273,-26272.6882973,-43782.4856234,-43784.7825537,-56912.9468565,-21894.0317982,-21894.9444311,-61293.29974,+0,+0,+0,-39408.5958777,-61288.665868,+0,+0,-61106.7748081,-52372.2878825,-21827.0989534
2010-08-16 14:58:00 UTC,-30550.3926921,-34912.5948056,-52581.3987942,-26294.247335,-43818.4117302,-43820.710989,-56959.6464884,-21911.9977132,-21912.9113859,-61343.5941587,+0,+0,+0,-39440.9340495,-61338.955196,+0,+0,-61128.3314697,-52390.7626723,-21834.7991851
2010-08-16 14:58:30 UTC,+0,-34891.1730091,-52588.4308906,+0,-43824.2719201,-43826.5715585,-56967.2640334,-21914.9282745,+0,-61351.7980773,-61351.4269538,+0,+0,-39446.2089825,-61347.1582849,+0,+0,-61129.9323765,-52392.1347034,-21835.3710435
2010-08-16 14:59:00 UTC,+0,-34889.5079206,-52539.6138025,+0,-43783.5902521,-43785.8872538,-56914.3827413,-21894.5842004,+0,-61294.8461546,-61294.4755917,+0,-61290.8283622,-39409.5901872,-61290.2121262,+0,+0,-61178.5219166,-52433.7775881,-21852.7276598
2010-08-16 14:59:30 UTC,+0,-34858.4168425,-52554.4853004,+0,-43795.9833989,-43798.2812039,-56930.4923468,-21900.7817609,+0,-61312.1958253,-61311.8250916,+0,-61308.1766577,-39420.7456321,-61307.5600409,+0,+0,-61184.1174462,-52438.573147,-21854.7264328
2010-08-16 15:00:00 UTC,+0,-34875.085404,-52470.2602598,+0,-43725.7945508,-43728.0878058,-56839.2552594,-21865.6817453,+0,-61213.9356009,-61213.5658354,+0,-61209.9242237,-39357.5665315,-61209.3097657,+0,+0,-61256.7591067,-52500.8295187,-21880.6746796
2010-08-16 15:00:30 UTC,+0,+0,-52389.2029229,+0,-43658.2728866,-43660.5617627,-56751.4851944,-21831.9155316,+0,-61119.4092768,-61119.040444,+0,-61115.4053963,-39296.788238,-61114.7930196,+0,+0,-61271.0765115,-52513.1000214,-21885.7889838
2010-08-16 15:01:00 UTC,+0,+0,-52318.3060683,-26162.6942925,-43599.1909924,-43601.4760355,-56674.6858205,-21802.3698737,-21803.2771944,-61036.6981308,-61036.3301152,-30520.6127094,-61032.7008118,-39243.6068325,-61032.09026,-47961.4954173,-39243.4173491,-61344.6272848,-52576.1355382,-21912.0619724
2010-08-16 15:01:30 UTC,-30540.9456185,+0,+0,-26180.2545718,+0,-43630.7404799,-56712.7236187,-21817.0034801,-21817.9116497,-61077.6272025,-61077.2955378,-30541.0973379,-61073.6633891,-39269.9469384,-61073.051933,-47993.6862558,-39269.7572593,-61312.2379194,-52548.3767486,-21900.4922042
2010-08-16 15:02:00 UTC,-30496.1641215,+0,+0,-26203.2341696,+0,-43669.0362938,-56762.5003545,-21836.1531977,-21837.0624776,-61131.2355287,-61130.9033987,-30567.9037766,-61127.2675276,-39304.4159253,-61126.6548894,-48035.8115851,-39304.2259903,+0,-52571.6577474,-21910.1956448
2010-08-16 15:02:30 UTC,-30493.2064882,+0,+0,-26226.8160385,+0,-43708.3358019,-56813.5816895,-21855.8048094,-21856.7152282,-61186.2488756,-61185.9162686,-30595.4127854,-61182.2765776,-39339.788308,-61181.662728,-48079.0409762,-39339.5981105,+0,+0,+0
2010-08-16 15:03:00 UTC,-30534.6309047,+0,+0,-26191.2709581,+0,-43649.0994382,-56736.5865148,-21826.1838272,-21827.0925291,-61103.3269575,-61102.9950697,-30553.9483062,-61099.3611367,-39286.4713213,-61098.7491137,-48013.8810783,-39286.2815195,+0,+0,+0
2010-08-16 15:03:30 UTC,-30594.0684223,-34962.5060001,+0,-26187.1241103,+0,-43642.1886594,-56727.6039133,-21822.7281112,-21823.6366128,-61093.6529158,-61093.3211119,-30549.1108749,-61089.6878503,-39280.2511235,-61089.0760407,-48006.2792335,-39280.0613679,+0,+0,+0
2010-08-16 15:04:00 UTC,-30582.9400915,-34949.7889081,+0,-26212.7715634,+0,-43684.9304908,-56783.1595636,+0,-21845.0107885,-61153.4849914,-61153.1526684,-30579.0294528,-61149.5152517,-39318.7218458,-61148.9021234,-48053.2951744,-39318.5318046,+0,+0,+0
2010-08-16 15:04:30 UTC,-30617.8718036,-34989.7077256,+0,-26191.9829078,+0,-43650.2859118,-56738.1286874,+0,-21827.6858567,-61104.9878399,-61104.6559376,-30554.7788181,-61101.0218889,-39287.5392331,-61100.4098293,-48015.1629128,-39287.3494234,+0,+0,-21857.3006406
2010-08-16 15:05:00 UTC,-30651.3630931,-35027.9616139,+0,-26225.7732314,-43704.3060879,-43706.5979492,-56811.3228351,+0,-21855.8461696,-61183.816145,-61183.483559,-30594.196317,-61179.8031384,+0,-61179.2302404,-48077.105997,-39338.03393,+0,+0,-21840.463825
2010-08-16 15:05:30 UTC,-30693.339268,-35075.9305651,-52475.4180312,-26241.2641522,-43730.1202463,-43732.4137817,-56844.8781449,+0,-21868.7560541,-61219.954392,-61219.6214928,-30612.266975,-61215.9385146,+0,-61215.3648694,-48105.5033407,-39361.2698625,-60992.7399214,+0,-21786.3646734
2010-08-16 15:06:00 UTC,-30722.9867993,-35109.8107607,-52416.3818383,-26211.7408422,-43680.9224355,-43683.2127803,-56780.9268918,+0,-21844.1518019,-61151.0804582,-61150.7481561,-30577.8083019,-61147.0700523,+0,-61146.4978317,-48051.3823764,-39316.9857528,-60972.1470484,-52256.907336,-21779.008715
2010-08-16 15:06:30 UTC,-30781.9392005,-35177.179573,-52401.9062126,-26204.5017514,-43668.8591731,-43671.1487358,-56765.2460969,-21837.2012536,-21838.1137612,-61134.1926263,-61133.8604706,-30569.3636797,-61130.1835614,+0,-61129.6116904,-48038.1119611,-39306.1273261,-60975.7464649,-52259.9921578,-21780.2944586
2010-08-16 15:07:00 UTC,-30814.9140674,-35214.862138,-52412.7429475,+0,-43677.889966,-43680.1801142,+0,-21841.7173662,-21842.6301367,-61146.8351858,-61146.5029205,-30575.6854881,-61142.825117,+0,-61142.2529842,-48048.0464521,-39314.2561555,-61027.6712851,-52304.4934839,-21798.8424692
2010-08-16 15:07:30 UTC,-30796.0440904,-35193.298165,-52446.4512861,+0,-43705.9808097,-43708.27278,+0,-21855.7650168,-21856.6786056,-61186.160653,-61185.8280466,-30595.3498677,-61182.1474596,+0,-61181.5745131,-48078.9483061,-39339.5413871,-61059.2841768,-52331.5868028,-21810.134876
2010-08-16 15:08:00 UTC,-30763.4525062,-35156.0536029,-52425.3485835,+0,-43688.3948726,-43690.6857019,+0,-21846.9706527,-21847.8837291,-61161.5414143,-61161.2090214,-30583.0392176,-61157.5301774,+0,-61156.9577403,-48059.6025694,-39323.7118696,-61136.0942811,-52397.4156646,-21837.5721307
2010-08-16 15:08:30 UTC,-30769.083091,-35162.488045,-52434.2799771,+0,-43695.8378494,-43698.1291615,+0,-21850.6927316,-21851.6060249,-61171.9611277,-61171.6286445,-30588.2495104,-61167.9490629,+0,-61167.3764102,-48067.7903542,-39330.4114687,-61166.5060843,-52423.4796119,-21848.430308
2010-08-16 15:09:00 UTC,-30732.1251997,-35120.2538157,-52351.9396419,+0,-43627.2195312,-43629.5063927,+0,-21816.3781285,-21817.2894225,-61075.8996684,-61075.5680187,-30540.2147613,-61071.8952355,-39268.8237443,-61071.3245724,-47992.3054996,-39268.6465001,-61227.8495624,-52476.0530559,+0
2010-08-16 15:09:30 UTC,-30768.822836,-35162.2053288,-52280.5369829,-26143.8064112,-43567.7161245,-43569.9991252,+0,-21786.6217024,-21787.5312614,-60992.5985299,-60992.2283701,-30498.5607066,-60988.6007166,-39215.2629545,-60988.0317825,-47926.8476708,-39215.0860745,-61190.5087017,-52444.0506695,+0
2010-08-16 15:10:00 UTC,-30725.2608336,-35112.4241038,-52284.0501445,-26145.5633033,-43570.6438179,-43572.9270091,+0,-21788.0857821,-21788.9954267,-60996.6971215,-60996.3269207,-30500.6101744,-60992.6989816,-39217.8982596,-60992.1299622,-47930.0683349,-39217.7213616,-61234.495396,-52481.7487618,+0
2010-08-16 15:10:30 UTC,-30731.9169727,-35120.0305207,-52278.8685742,-26142.9720594,-43566.3257561,-43568.6086666,+0,-21785.9264079,+0,-60990.652099,-60990.2819586,-30497.5874097,-60986.6544404,-39214.0114425,-60986.0855467,-47925.3181702,-39213.834571,-61200.7191386,-52452.7872267,+0
2010-08-16 15:11:00 UTC,-30709.5718818,-35094.4952857,-52288.1382931,-26147.6077391,-43574.0506766,-43576.334089,-56642.0064259,-21789.7894819,+0,-61001.4665158,-61001.0962675,-30502.9950712,-60997.4679968,-39220.9648749,-60996.8988784,-47933.8161133,-39220.787956,-61068.7359255,-52339.6731976,-21813.5156871
2010-08-16 15:11:30 UTC,+0,-35031.430891,-52366.3829746,-26186.7369939,-43639.2558826,-43641.5435249,-56726.7653711,-21822.3972592,+0,+0,-61092.3786678,-30548.6405451,-61088.7440543,-39279.6580224,-61088.1730419,-48005.5463115,-39279.4672322,-61095.173718,-52362.3312687,-21822.9595069
2010-08-16 15:12:00 UTC,+0,-35028.6061817,-52408.0066606,-26207.5439575,-43673.9429813,-43676.2328735,-56771.8544384,-21839.7435607,+0,+0,-61140.9380062,-30572.922488,-61137.3000182,-39310.8809114,-61136.7279998,-48043.7044984,-39310.6898878,-61084.7174364,-52353.369886,-21819.2244282
2010-08-16 15:12:30 UTC,+0,-35010.3323515,-52444.4226431,-26225.7551533,-43704.29024,+0,-56811.3022344,-21854.9195976,+0,+0,-61183.4218941,-30594.1664214,-61179.7809537,-39338.1973807,-61179.2080561,-48077.0885635,-39338.006153,-61095.4176267,-52362.540307,-21823.046633
2010-08-16 15:13:00 UTC,+0,-34991.098603,-52463.0516916,-26235.0713163,-43719.8147573,+0,-56831.4822454,-21862.6830875,-21863.597079,+0,-61205.1550554,+0,-61201.512605,-39352.1714593,-61200.939258,-48094.1665964,-39351.9801272,-61085.6031151,-52354.1289424,-21819.5408006
2010-08-16 15:13:30 UTC,+0,-34953.6291594,-52439.3665466,-26223.2266597,-43700.076742,+0,-56805.8251931,-21852.8125139,-21853.7259306,+0,-61177.523313,+0,-61173.8827831,-39334.4046853,-61173.3100076,-48072.4534264,+0,-61175.6762153,-52431.3246026,-21851.715728
2010-08-16 15:14:00 UTC,+0,-34940.6114162,-52479.6825248,-26243.3881962,-43733.674062,+0,-56849.4976788,-21869.6138393,-21870.5282344,+0,-61224.5570433,+0,-61220.9132442,-39364.6466309,+0,-48109.4127816,+0,-61202.5447991,-52454.3518791,-21861.3134291
2010-08-16 15:14:30 UTC,-30553.3294956,-34915.9466372,-52482.3412399,-26244.7177875,-43735.8897021,+0,-56852.3777453,-21870.7218351,-21871.6362947,+0,-61227.6587735,+0,+0,-39366.6409943,+0,-48111.8501376,+0,-61265.620056,-52508.4094895,-21883.8444808
2010-08-16 15:15:00 UTC,-30577.7471886,-34943.8503701,-52424.8377382,-26215.9609773,-43687.9691597,+0,-56790.0867881,-21846.7577625,-21847.6708266,+0,-61160.5736049,+0,+0,-39323.5062912,+0,-48059.1342561,+0,-61277.4423421,-52518.5415854,-21888.0675081
2010-08-16 15:15:30 UTC,-30573.3544567,-34938.8305012,-52376.9213909,+0,-43648.0380719,+0,-56738.1811629,-21826.7890512,-21827.7009521,+0,-61104.6730741,+0,+0,-39287.5631329,+0,-48015.2073223,+0,-61261.3031938,-52504.7097937,-21882.3024586
2010-08-16 15:16:00 UTC,-30571.0140126,+0,-52391.0584134,+0,-43659.8191597,-43662.0860538,-56753.4951634,-21832.6805299,-21833.5927742,-61121.5371588,-61121.1657138,-30563.0354166,+0,-39298.1676406,+0,-48028.1673267,+0,-61183.1575864,-52437.7363887,+0
2010-08-16 15:16:30 UTC,-30547.1298018,+0,-52404.6974774,+0,-43671.1852735,-43673.4528931,-56768.2697487,-21838.3644883,-21839.2770636,-61137.4490251,-61137.0774217,-30570.9920153,+0,-39308.3986171,+0,-48040.670831,+0,-61292.3914693,-52531.3534894,+0
2010-08-16 15:17:00 UTC,-30537.7191174,+0,-52382.6950641,+0,-43652.8495624,-43655.1160108,-56744.4355242,-21829.1951776,-21830.1072186,-61111.7801485,-61111.4088007,-30558.1565025,+0,-39291.8940977,+0,-48020.5002913,-39291.7032161,-61275.745468,-52517.0873073,+0
2010-08-16 15:17:30 UTC,-30578.5477109,+0,-52398.0960908,+0,-43665.684008,-43667.9512764,-56761.1187634,-21835.6134191,-21836.5258341,-61129.7475891,-61129.3760623,-30567.140975,+0,-39303.4467645,+0,-48034.6190618,-39303.2557964,-61109.007199,-52374.1870245,+0
2010-08-16 15:18:00 UTC,-30563.6962743,+0,-52513.789709,+0,-43762.0719867,-43764.3707061,-56886.4444589,-21883.8277033,-21884.7429255,-61264.7202935,-61264.3474242,-30634.6329749,+0,-39390.2312138,+0,-48140.680272,-39390.0395976,-61105.9851288,+0,-21826.8214408
2010-08-16 15:18:30 UTC,-30530.6266577,-34890.002584,-52486.1723837,-26246.6336961,-43739.0571156,-43741.3543399,-56856.5278516,-21872.3184298,-21873.2329822,-61232.5008406,-61232.1282916,-30618.5219004,+0,-39369.514823,-61227.9100625,-48115.3623081,-39369.3233614,-61190.7750242,+0,-21857.109159
2010-08-16 15:19:00 UTC,-30499.3360365,-34854.244697,-52461.3669858,-26234.2288154,+0,-43720.6814426,-56829.657279,+0,-21862.8949523,-61203.5618923,-61203.189631,-30604.0512154,-61199.5473169,-39350.907723,-61198.9740106,-48092.6221559,-39350.7164003,-61275.6697983,+0,-21887.4343393
2010-08-16 15:19:30 UTC,-30496.5575556,-34851.0695411,-52375.2217457,-26191.1486152,+0,-43648.8877238,-56736.3400136,+0,-21826.9925988,-61103.0614822,-61102.6902212,-30553.7968051,-61099.0548904,-39286.2881898,-61098.4338577,-48013.6491859,-39286.09735,-61375.7452994,+0,-21923.1822104
2010-08-16 15:20:00 UTC,-30495.8534169,-34850.2648745,-52371.6851943,-26189.3800277,+0,-43645.9403501,-56732.4711563,+0,-21825.5186859,-61098.9356032,+0,-30551.7336925,-61094.92934,-39283.63534,-61094.3083995,-48010.4070798,-39283.4445201,-61318.9661735,+0,-21902.9001954
