# file...... Output/Qh/house_Qh_file_010.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_1_13B_tm_1_B_13_Meter_22_181:Qh,house_1_14B_tm_1_B_14_Meter_22_182:Qh,house_1_15B_tm_1_B_15_Meter_22_183:Qh,house_1_1C_tm_1_C_1_Meter_24_184:Qh,house_1_2C_tm_1_C_2_Meter_24_185:Qh,house_1_3C_tm_1_C_3_Meter_24_186:Qh,house_1_4C_tm_1_C_4_Meter_24_187:Qh,house_1_5C_tm_1_C_5_Meter_24_188:Qh,house_1_6C_tm_1_C_6_Meter_24_189:Qh,house_1_7C_tm_1_C_7_Meter_24_190:Qh,house_1_8C_tm_1_C_8_Meter_24_191:Qh,house_1_9C_tm_1_C_9_Meter_24_192:Qh,house_1_10C_tm_1_C_10_Meter_24_193:Qh,house_1_11C_tm_1_C_11_Meter_24_194:Qh,house_1_12C_tm_1_C_12_Meter_24_195:Qh,house_1_13C_tm_1_C_13_Meter_24_196:Qh,house_1_14C_tm_1_C_14_Meter_24_197:Qh,house_1_15C_tm_1_C_15_Meter_24_198:Qh,house_1_1A_tm_1_A_1_Meter_28_199:Qh,house_1_2A_tm_1_A_2_Meter_28_200:Qh
2010-08-16 20:06:30 UTC,-61097.6672423,+0,+0,-25981.773328,+0,-51957.2310024,+0,+0,-51950.9962784,-60617.1080739,+0,-47628.7512288,-43299.8557895,-60615.1803029,-51955.7915195,-43294.8349356,+0,+0,+0,-25932.4243861
2010-08-16 20:07:00 UTC,-60932.9351144,+0,+0,-25984.1895636,+0,-51962.0627037,+0,+0,-51955.827224,-60622.7450969,+0,-47633.1804417,-43303.8824681,-60620.8171257,-51960.6230388,-43298.8609755,+0,+0,+0,-25925.486184
2010-08-16 20:07:30 UTC,-61003.0385368,+0,+0,-25978.7993122,+0,-51951.283918,+0,+0,-51945.050124,-60610.1697618,+0,-47623.2995461,-43294.8995649,-60608.2422371,-51949.844659,+0,+0,+0,+0,-25896.0393239
2010-08-16 20:08:00 UTC,-60976.4714147,+0,+0,-25962.1432197,+0,-51917.9770388,+0,+0,-51911.7484535,-60571.3114732,+0,-47592.7671833,-43267.1420348,+0,-51916.5390341,+0,-43266.0246453,+0,+0,-25933.9805834
2010-08-16 20:08:30 UTC,-60938.7605346,+0,+0,-25979.1651609,+0,-51952.0154989,-25977.0244177,+0,-51945.7815905,+0,+0,-47623.9701851,-43295.5092552,+0,-51950.5762124,+0,-43294.3908412,+0,+0,+0
2010-08-16 20:09:00 UTC,-60889.2815762,+0,+0,-25971.5764829,-47604.5265757,+0,-25969.4366058,+0,-51930.6090244,+0,+0,-47610.059343,-43282.8626539,+0,-51935.4018448,+0,-43281.7446966,+0,+0,+0
2010-08-16 20:09:30 UTC,+0,+0,+0,-25962.2618133,-47587.4545641,+0,-25960.1229995,+0,-51911.9855659,+0,+0,-47592.9845778,-43267.3396721,+0,-51916.7761746,+0,-43266.2222755,+0,+0,+0
2010-08-16 20:10:00 UTC,+0,+0,+0,-25960.4687887,-47584.1682926,+0,-25958.3301796,+0,+0,+0,+0,-47589.6977761,+0,+0,-51913.1908321,+0,-43263.2342918,+0,-12992.7699474,+0
2010-08-16 20:10:30 UTC,+0,-56464.9861659,+0,+0,-47583.094837,+0,-25957.7445577,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43262.2582714,-38935.460057,-12997.9116706,+0
2010-08-16 20:11:00 UTC,+0,-56422.6406268,+0,+0,-47626.7776239,+0,-25981.5756259,-56287.6179543,+0,+0,-47629.7609379,+0,+0,+0,+0,+0,-43301.976063,-38971.2052334,-12997.1776389,+0
2010-08-16 20:11:30 UTC,+0,-56423.2479547,+0,+0,-47634.4407256,+0,-25985.7562175,-56296.6746466,+0,+0,-47637.4246856,+0,+0,+0,+0,+0,-43308.9436007,-38977.4758708,-13003.6564186,+0
2010-08-16 20:12:00 UTC,+0,-56447.0516521,+0,+0,-47629.0069124,+0,-25982.7918103,-56290.252655,+0,+0,-47631.9904143,+0,+0,+0,+0,+0,-43304.0030035,-38973.0294373,-13008.022035,+0
2010-08-16 20:12:30 UTC,+0,-56418.9399718,-69424.8831039,+0,-47643.4820696,+0,+0,-56307.3602245,+0,+0,-47646.4667917,+0,+0,+0,+0,+0,-43317.1642802,-38984.8743095,+0,-26037.4274507
2010-08-16 20:13:00 UTC,+0,-56403.941983,-69406.4286466,+0,-47662.7144399,+0,+0,-56330.0901408,+0,+0,-47665.7007828,+0,+0,+0,+0,+0,-43334.6509671,-39000.6119599,+0,-26048.0926428
2010-08-16 20:13:30 UTC,+0,-56376.9195285,-69373.17854,+0,-47693.5874798,+0,+0,-56366.5776664,+0,+0,-47696.5764239,+0,+0,+0,+0,-43358.8116057,-43362.721722,-39025.8750493,+0,-26046.879467
2010-08-16 20:14:00 UTC,+0,-56415.9862762,-69421.2486933,-26012.6071051,+0,+0,+0,-56350.1976048,+0,+0,-47682.7156622,+0,+0,+0,+0,-43346.211562,+0,-39014.5338869,+0,-26046.6911118
2010-08-16 20:14:30 UTC,+0,-56429.8245223,-69438.2761315,-26002.1721494,+0,-51997.902054,+0,-56327.5942466,+0,+0,-47663.5887643,+0,+0,+0,+0,-43328.8243685,+0,-38998.8838625,+0,-26058.5418505
2010-08-16 20:15:00 UTC,+0,-56452.7149765,-69466.2018171,-26016.8886924,+0,-52027.3303173,+0,-56359.4720339,+0,+0,-47690.5636578,+0,+0,-60696.9620954,+0,-43353.3457362,+0,-39020.9552796,+0,-26023.6939531
2010-08-16 20:15:30 UTC,+0,-56426.3983332,-69433.819838,-26007.6605669,+0,-52008.8767741,+0,-56339.482237,-52002.7538345,-60677.5020856,-47673.648449,+0,-43342.9969598,-60675.4335561,+0,-43337.9689863,+0,+0,+0,-26040.1863496
2010-08-16 20:16:00 UTC,+0,-56416.9802247,-69422.2312919,-25990.9673473,+0,-51975.4958062,-25988.8251321,-56303.322734,-51969.3779289,-60638.5571777,-47643.0503793,-47645.6046114,-43315.1775559,-60636.4902105,-51974.0348326,-43310.153992,+0,+0,-13029.3168828,+0
2010-08-16 20:16:30 UTC,+0,-56464.0043619,-69480.0923122,-25982.1134811,+0,-51957.7909762,-25979.9722761,-56284.1442056,-51951.6757843,-60617.9013064,-47626.8215625,-47629.3745464,-43300.4225067,-60615.8351679,-51956.3306834,-43295.4012822,+0,+0,-13005.0630125,+0
2010-08-16 20:17:00 UTC,-60812.5647392,+0,-69497.9330693,-25983.7279911,+0,-51961.0194669,-25981.5866019,-56287.6414266,-51954.9037855,-60621.6679221,-47629.780901,-47632.3341125,-43303.1131024,-60619.6016325,-51959.5590501,-43298.0914514,+0,+0,-12992.0197757,+0
2010-08-16 20:17:30 UTC,-60821.4777358,+0,-69508.1189913,+0,+0,-51936.5271367,-25969.3398267,-56261.1104268,-51930.4151705,-60593.0932099,-47607.3304433,-47609.8819278,-43282.7014102,-60591.0280666,-51935.0676618,-43277.6829959,+0,+0,-12986.8101134,+0
2010-08-16 20:18:00 UTC,-60879.7772173,+0,+0,+0,+0,-51911.9088465,-25957.0300683,-56234.4429832,-51905.8006152,-60564.2124208,+0,-47587.3142749,-43262.1847437,-60562.3075516,-51910.4503185,-43257.1695835,+0,+0,-12995.263466,+0
2010-08-16 20:18:30 UTC,-60911.8492546,+0,+0,+0,+0,-51908.6913603,-25955.421245,-56230.9576833,-51902.5836176,-60560.458664,+0,-47584.3647967,-43259.5033189,-60558.5539255,-51907.2329562,-43254.4885844,+0,+0,+0,+0
2010-08-16 20:19:00 UTC,-60908.5026929,+0,+0,+0,+0,-51903.3774829,-25952.7641741,+0,-51897.2705457,-60554.2591025,+0,-47579.4935511,+0,-60552.3545794,-51901.9192831,-43250.0607479,+0,+0,+0,+0
2010-08-16 20:19:30 UTC,-60874.7870905,+0,+0,+0,+0,-51930.4846788,-25966.3184472,+0,-51924.1870118,-60585.8843577,+0,-47604.3427903,+0,-60583.9787346,-51929.0254363,-43272.6480634,+0,+0,+0,+0
2010-08-16 20:20:00 UTC,-60859.117751,+0,+0,+0,+0,-51966.0263072,+0,+0,-51959.7229898,-60627.3498443,+0,-47636.9238964,+0,-60625.4427785,-51964.5656977,+0,+0,+0,+0,+0
2010-08-16 20:20:30 UTC,-60805.2133131,+0,+0,+0,+0,-51960.8923067,+0,+0,-51954.58951,-60621.3601483,+0,-47632.2176155,+0,-60619.4532602,-51959.4318135,+0,-43301.8884208,+0,+0,-25967.8087186
2010-08-16 20:21:00 UTC,-60835.1193358,+0,+0,+0,+0,+0,+0,+0,-51974.9705133,-60645.1419102,+0,-47650.9039052,+0,+0,-51979.8152726,+0,-43318.8758555,+0,+0,-25951.5372696
2010-08-16 20:21:30 UTC,-60750.3142327,+0,+0,-25999.1691165,-47655.0975304,+0,+0,+0,+0,-60657.5317453,+0,+0,+0,+0,+0,+0,-43327.7259783,+0,+0,-25978.2469586
2010-08-16 20:22:00 UTC,-60753.496125,-56423.6425591,+0,-26001.3740963,-47659.138838,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43331.4004646,-38997.5801549,-12988.937408,-25976.3802601
2010-08-16 20:22:30 UTC,-60719.9289861,-56392.4661781,+0,-25999.8541788,-47656.3531181,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43328.8675993,-38995.3006419,-13007.8512283,-26014.2051174
2010-08-16 20:23:00 UTC,-60722.0081822,-56394.3972874,+0,-26006.318842,-47668.2016149,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43339.6406315,-39004.996091,-13005.914195,-26010.3313357
2010-08-16 20:23:30 UTC,+0,-56449.2977275,+0,-26007.4105399,-47670.2024896,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43341.4598905,-39006.6333769,-13008.1945976,+0
2010-08-16 20:24:00 UTC,+0,-56471.2014864,+0,-25997.56132,-47652.1507449,+0,-25995.4182286,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43325.0466671,-38991.8619021,-13001.1133162,+0
2010-08-16 20:24:30 UTC,+0,-56403.3873289,+0,-26010.1864072,-47675.2901258,+0,-26008.0418759,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43346.0857321,-39010.7965141,+0,+0
2010-08-16 20:25:00 UTC,+0,-56419.2756522,-69425.0551429,+0,-47677.7000766,+0,-26009.3566203,-56347.8011556,+0,+0,+0,+0,-43349.3974303,+0,+0,+0,-43348.2769365,-39012.7685412,+0,+0
2010-08-16 20:25:30 UTC,+0,-56509.6787856,-69536.2914509,+0,-47615.9206197,+0,-25975.6531169,-56274.7867217,+0,+0,+0,+0,-43293.223881,+0,+0,+0,-43292.1053483,-38962.2155048,+0,+0
2010-08-16 20:26:00 UTC,+0,-56526.3760559,-69556.8366703,+0,-47614.7217722,+0,-25974.9990876,-56273.369855,+0,+0,-47617.7045363,+0,-43292.1338108,+0,+0,+0,-43291.0153175,-38961.2345055,+0,+0
2010-08-16 20:26:30 UTC,+0,-56520.6136127,-69549.74625,+0,+0,+0,-26002.9212403,-56333.8594656,+0,+0,-47668.8906743,+0,-43338.6716437,+0,+0,-43333.6438032,+0,+0,+0,+0
2010-08-16 20:27:00 UTC,+0,-56522.7615256,-69552.3891577,+0,+0,-51974.7301495,-25988.44235,-56302.4928845,+0,+0,-47642.3483622,+0,-43314.5396872,+0,+0,-43309.515671,+0,+0,+0,+0
2010-08-16 20:27:30 UTC,+0,-56514.4385343,-69542.1481011,+0,+0,-51952.0734663,-25977.1134439,-56277.9503254,-51945.7717801,+0,-47621.5805174,-47624.1334312,-43295.657807,+0,-51950.6132322,-43290.6367849,+0,+0,+0,+0
2010-08-16 20:28:00 UTC,+0,-56506.5309006,-69532.4181241,+0,+0,-52000.5473084,+0,-56330.4589896,-51994.237918,+0,-47666.0132013,-47668.5695317,-43336.0554793,+0,-51999.0852107,-43331.0280532,+0,+0,-12997.6112209,-25992.401569
2010-08-16 20:28:30 UTC,+0,+0,-69567.7641238,+0,+0,-51980.5363836,+0,-56308.782413,-51974.230173,+0,-47647.6705433,-47650.2254636,+0,-60642.3706702,-51979.075055,-43314.3537684,+0,+0,-12993.2804675,-25985.0656775
2010-08-16 20:29:00 UTC,+0,+0,-69538.197505,-25971.9716192,+0,-51937.5099524,+0,-56262.174587,-51931.2105806,-60594.0805758,-47608.2311319,-47610.7830191,+0,-60592.1746068,-51936.0502781,-43278.501605,+0,+0,-12999.8569632,-25998.2177012
2010-08-16 20:29:30 UTC,+0,+0,-69545.3178143,-25972.7936287,+0,-51939.153702,+0,-56263.9551576,-51932.8540691,-60595.9982954,-47609.7378457,-47612.2898488,+0,-60594.0922597,-51937.6939646,-43279.8712743,+0,+0,-12998.451389,-25995.4067595
2010-08-16 20:30:00 UTC,+0,+0,+0,-25978.678213,+0,-51950.9209414,+0,-56276.7018675,-51944.6194379,-60609.7268254,-47620.5240759,-47623.0769086,+0,-60607.820312,-51949.4607515,-43289.6764329,+0,+0,-12995.7967572,-25990.0978866
2010-08-16 20:30:30 UTC,+0,+0,+0,-25982.7055634,+0,-51958.9740137,+0,-56285.4250262,-51952.6709403,-60619.1221415,-47627.9056866,-47630.4592514,+0,-60617.2152712,-51957.5134345,-43296.3865651,+0,+0,+0,-25986.8019987
2010-08-16 20:31:00 UTC,-60741.5528552,+0,+0,-25996.2934533,+0,-51986.1453405,+0,-56314.8580158,-51979.8379493,-60650.8222166,-47652.8117994,-47655.367279,+0,-60648.9142433,-51984.6837168,-43319.0273198,+0,+0,+0,+0
2010-08-16 20:31:30 UTC,-60704.1078566,+0,+0,-26001.060842,+0,-51995.6785558,-25998.917107,-56325.1847486,-51989.3696498,-60661.944369,-47661.5502514,-47664.1064028,+0,-60660.0360088,-51994.2165657,-43326.970958,+0,+0,+0,+0
2010-08-16 20:32:00 UTC,-60692.0524536,+0,+0,-25978.4079415,+0,-51950.3801789,-25976.2667903,-56276.1158656,-51944.0784715,-60609.0959395,-47620.028301,-47622.58126,+0,-60607.1894181,-51948.9199301,-43289.2256745,+0,+0,+0,+0
2010-08-16 20:32:30 UTC,-60700.8380169,+0,+0,+0,+0,-51996.415546,-25999.2856205,+0,-51990.1065227,-60662.8041962,-47662.2258003,-47664.7820037,+0,-60660.895806,-51994.9535275,+0,+0,+0,+0,+0
2010-08-16 20:33:00 UTC,-60731.0864892,+0,+0,+0,+0,+0,-26018.2945756,+0,-52028.1164996,-60707.1564869,+0,+0,+0,-60705.2465532,+0,+0,+0,+0,+0,+0
2010-08-16 20:33:30 UTC,-60762.8938254,+0,+0,+0,+0,+0,-25999.0385942,+0,+0,-60662.2278269,+0,+0,+0,-60660.3194568,+0,+0,-43331.0804911,+0,+0,+0
2010-08-16 20:34:00 UTC,-60735.8587173,-56407.2621753,+0,+0,-47651.3988142,+0,-25995.0083493,+0,+0,-60652.8243328,+0,+0,+0,+0,+0,+0,-43324.363527,-38991.2469613,+0,+0
2010-08-16 20:34:30 UTC,-60728.6680351,-56400.5836365,+0,+0,-47618.5221984,+0,-25977.0725704,+0,+0,-60610.976011,+0,+0,-43295.5897395,+0,+0,+0,-43294.4710556,-38964.3445138,-13023.9925112,+0
2010-08-16 20:35:00 UTC,-60693.3939266,-56367.8218614,+0,+0,-47630.3362382,+0,-25983.5176991,+0,+0,-60626.0139871,+0,+0,-43306.331831,+0,+0,+0,-43305.2127593,-38974.0117679,-13028.1190399,+0
2010-08-16 20:35:30 UTC,-60720.3992969,-56392.9042345,+0,+0,-47625.233593,+0,+0,+0,+0,+0,+0,+0,-43301.6925064,+0,+0,+0,-43300.573537,-38969.836523,-13024.1123459,-26046.7247758
2010-08-16 20:36:00 UTC,-60757.854099,-56427.6913856,+0,+0,-47647.199863,+0,+0,+0,+0,+0,+0,+0,-43321.6656624,+0,+0,+0,-43320.5459722,-38987.8111958,-13013.8432592,-26026.1881126
2010-08-16 20:36:30 UTC,-60848.5416429,-56511.9198653,+0,-25989.0705038,-47636.5871089,+0,+0,+0,+0,+0,+0,+0,-43312.0158589,+0,+0,+0,-43310.8965169,-38979.1269367,+0,-25995.2275764
2010-08-16 20:37:00 UTC,+0,-56502.2470882,+0,-25988.5090917,-47635.5581472,+0,+0,+0,+0,+0,+0,+0,-43311.0802603,+0,+0,+0,-43309.960952,-38978.2849526,+0,-25988.9654993
2010-08-16 20:37:30 UTC,+0,-56467.3415516,-69484.1963379,-25982.1679753,-47623.936089,+0,+0,+0,+0,+0,+0,+0,-43300.5127316,+0,+0,+0,-43299.3938048,-38968.7747947,+0,-26003.8127733
2010-08-16 20:38:00 UTC,+0,-56453.9981181,-69467.7778607,-25998.1480287,-47653.2244832,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43326.0237497,-38992.7410532,+0,-25990.8948223
2010-08-16 20:38:30 UTC,+0,-56482.1592074,-69502.428778,-26033.838069,-47718.6375386,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43385.4993876,+0,+0,+0
2010-08-16 20:39:00 UTC,+0,-56488.0818816,-69509.716355,-26028.7675007,+0,+0,+0,-56385.2001258,+0,+0,+0,-47714.8954064,+0,+0,-52049.6182937,-43373.1366309,+0,+0,+0,+0
2010-08-16 20:39:30 UTC,+0,-56467.879762,-69484.8585803,-26007.1083233,+0,-52007.7712316,-26004.963778,-56338.2837588,-52001.4601173,+0,+0,-47675.19186,+0,+0,-52006.308698,-43337.0471287,+0,+0,+0,+0
2010-08-16 20:40:00 UTC,+0,+0,-69504.279023,+0,+0,-52007.0067633,-26004.5815563,-56337.4554352,-52000.6954867,+0,+0,-47674.4911382,+0,+0,-52005.5441811,-43336.4099687,+0,+0,+0,+0
2010-08-16 20:40:30 UTC,+0,+0,-69526.7140243,+0,+0,-51990.4652926,-25996.3104091,-56319.5370995,-51984.1566438,+0,+0,-47659.3275282,+0,+0,-51989.003346,-43322.6266377,+0,+0,+0,+0
2010-08-16 20:41:00 UTC,+0,+0,-69511.2454366,+0,+0,-52015.8695693,-26009.0131801,-56347.055956,-52009.5568845,+0,+0,-47682.6156961,+0,+0,-52014.4066465,-43343.7949825,+0,+0,-12992.4798914,+0
2010-08-16 20:41:30 UTC,+0,+0,-69594.0437885,+0,+0,-51958.102106,-25980.1280098,-56284.4800942,-51951.7985997,+0,-47627.1062814,-47629.6601089,+0,+0,-51956.6414034,-43295.6597184,+0,+0,-12994.3886005,+0
2010-08-16 20:42:00 UTC,+0,+0,-69618.7276777,+0,+0,-51943.9049971,-25973.0291017,-56269.101259,-51937.603747,+0,-47614.0927544,-47616.6455813,+0,-60599.6352119,-51942.4448402,-43283.8298486,+0,+0,-12999.8917336,+0
2010-08-16 20:42:30 UTC,+0,+0,+0,+0,+0,-51962.9987868,-25982.5764722,-56289.7843605,-51956.6945023,+0,-47631.5947367,-47634.1489093,+0,-60621.910661,-51961.5378959,-43299.7399221,+0,+0,-13001.6628628,+0
2010-08-16 20:43:00 UTC,+0,+0,+0,+0,+0,-51983.094187,+0,-56311.5524441,-51976.7867093,-60647.2625307,-47650.0148275,-47652.5704161,+0,-60645.3546221,-51981.6325237,-43316.4845968,+0,+0,+0,+0
2010-08-16 20:43:30 UTC,+0,+0,+0,+0,+0,-52037.7583872,+0,-56370.7667376,-52031.4422255,-60711.037821,-47700.1217945,-47702.6812333,+0,-60709.1276929,-52036.2946235,-43362.0340398,+0,+0,+0,-25986.3977917
2010-08-16 20:44:00 UTC,+0,+0,+0,-25999.0453696,+0,-51991.6476638,+0,-56320.8178878,-51985.3388269,-60657.241648,-47657.8552197,-47660.411411,+0,-60655.3333921,-51990.1856717,-43323.6118591,+0,+0,+0,-26006.5714141
2010-08-16 20:44:30 UTC,+0,+0,+0,-25995.6494701,+0,-51984.8569771,+0,-56313.4619635,-51978.5492188,-60649.3191318,-47651.6306576,+0,-43322.9796224,-60647.4111514,+0,-43317.9534575,+0,+0,+0,-26037.2790677
2010-08-16 20:45:00 UTC,+0,+0,+0,-26006.7689275,+0,+0,+0,-56337.5474909,+0,-60675.2600991,-47672.0118578,+0,-43341.5101584,-60673.3511869,+0,+0,+0,+0,+0,-26053.4107048
2010-08-16 20:45:30 UTC,-60640.9155493,-56319.0823809,+0,-26014.0356698,+0,+0,+0,-56353.2881233,+0,-60692.2131577,-47685.3315362,+0,-43353.6202519,-60690.3036556,+0,+0,+0,+0,+0,-26057.6933337
2010-08-16 20:46:00 UTC,-60709.4462791,-56382.7321356,+0,-25975.4256777,+0,+0,+0,+0,+0,-60602.1373848,-47614.560808,+0,-43289.2763433,-60600.2310172,+0,+0,-43288.1576933,-38958.6624572,+0,-26041.6360593
2010-08-16 20:46:30 UTC,-60665.9982555,-56342.3786184,+0,-25986.9963572,+0,+0,+0,+0,+0,-60629.1313781,-47635.7694468,+0,-43308.5589873,-60627.2240712,+0,+0,-43307.4396415,-38976.0157095,+0,+0
2010-08-16 20:47:00 UTC,-60686.5588389,-56361.4748121,+0,-25968.9013171,+0,+0,-25966.7608913,+0,+0,-60586.9162787,-47602.6018905,+0,-43278.4034365,-60585.0104407,+0,+0,-43277.285179,-38948.8774769,+0,+0
2010-08-16 20:47:30 UTC,-60688.4248727,-56363.2079411,+0,+0,-47617.0243324,+0,-25976.2559044,+0,+0,-60609.0703414,-47620.0078929,+0,-43294.2287684,+0,+0,+0,-43293.1099398,-38963.1193503,-13036.255273,+0
2010-08-16 20:48:00 UTC,-60690.456267,-56365.0946529,+0,+0,-47631.6052977,+0,-25984.2105239,+0,+0,-60627.6303091,+0,+0,+0,+0,+0,+0,-43306.3674201,-38975.0507381,-13029.0380537,+0
2010-08-16 20:48:30 UTC,-60691.4710414,-56366.0371518,+0,+0,-47639.4027924,+0,-25988.464433,+0,+0,-60637.5556632,+0,+0,+0,+0,+0,+0,-43313.4571516,-38981.4313123,-13032.2786055,+0
2010-08-16 20:49:00 UTC,-60715.4605842,-56388.3180829,+0,+0,-47650.6309602,+0,-25994.5899395,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43323.6661606,-38990.6191553,-13034.3575065,+0
2010-08-16 20:49:30 UTC,-60728.9929072,-56400.8865904,+0,+0,-47693.2777124,+0,-26017.8557966,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43362.441949,-39025.5163584,+0,+0
2010-08-16 20:50:00 UTC,-60702.0908546,-56375.9009879,-69371.6813383,+0,-47717.4449951,+0,-26031.0403729,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43384.4158709,+0,+0,+0
2010-08-16 20:50:30 UTC,-60760.0219241,-56429.7060193,-69437.8859362,+0,-47718.9806447,+0,-26031.8781437,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43385.8121325,+0,+0,+0
2010-08-16 20:51:00 UTC,+0,-56503.5891144,-69528.7956678,+0,-47711.6765865,+0,+0,+0,+0,+0,+0,-47717.2291401,+0,+0,-52052.1635341,+0,-43379.1710502,+0,+0,+0
2010-08-16 20:51:30 UTC,+0,+0,-69571.4977002,+0,-47689.8877421,+0,+0,+0,+0,+0,+0,-47695.4367872,+0,+0,-52028.3919043,+0,+0,+0,+0,-25958.6364038
2010-08-16 20:52:00 UTC,+0,+0,-69555.4864975,-25989.9457056,+0,-51973.450721,+0,+0,-51967.1442146,+0,+0,-47643.7303603,+0,+0,-51971.9892742,-43308.4487754,+0,+0,+0,-25981.4024055
2010-08-16 20:52:30 UTC,+0,+0,-69589.4891109,-26015.250847,+0,-52024.0527141,+0,+0,-52017.7381697,+0,+0,-47690.1173414,+0,+0,-52022.5893232,-43350.6133476,+0,+0,+0,-25978.6881606
2010-08-16 20:53:00 UTC,+0,+0,-69541.6650344,-25998.7568374,+0,-51991.0700981,+0,-56320.1918068,-51984.7607928,+0,+0,-47659.88209,+0,+0,-51989.6079743,-43323.1302819,+0,+0,+0,-25975.1275018
2010-08-16 20:53:30 UTC,+0,+0,-69549.6005384,-26009.6038849,+0,-52012.7606391,+0,-56343.6878069,-52006.4478876,+0,+0,-47679.7658665,+0,+0,-52011.2976818,-43341.2041227,+0,+0,+0,-25980.8103851
2010-08-16 20:54:00 UTC,+0,+0,-69548.4831602,-25983.8037439,+0,-51961.1685158,+0,-56287.8010844,-51954.8636842,+0,+0,-47632.4712968,+0,+0,-51959.7074651,-43298.2143605,+0,+0,-12999.7221409,-25997.9477143
2010-08-16 20:54:30 UTC,+0,+0,-69555.885375,-25989.4719835,+0,-51972.5031379,+0,-56300.0791681,-51966.1965055,+0,+0,-47642.8617749,-43312.6843596,+0,-51971.0416515,-43307.6590375,+0,+0,-12996.0587633,+0
2010-08-16 20:55:00 UTC,+0,+0,+0,+0,+0,-51978.2682739,-25990.2116891,-56306.3241775,-51971.9607254,+0,+0,-47648.1466905,-43317.488973,+0,-51976.806566,-43312.4628894,+0,+0,-13003.968653,+0
2010-08-16 20:55:30 UTC,+0,+0,+0,+0,+0,-52005.1920605,-26003.6742528,-56335.4890242,-51998.8802353,+0,+0,-47672.8277969,-43339.9270182,+0,-52003.7293182,-43334.8973801,+0,+0,-13010.4399587,+0
2010-08-16 20:56:00 UTC,+0,+0,+0,+0,+0,-51979.4964277,-25990.8257966,-56307.6545594,-51973.188684,+0,+0,+0,-43318.5125055,-60641.1572919,+0,-43313.4862598,+0,+0,-13018.4277008,+0
2010-08-16 20:56:30 UTC,+0,+0,+0,+0,+0,-51975.0886838,-25988.6218454,-56302.8797118,-51968.781366,+0,+0,+0,-43314.8392348,-60636.0150502,+0,-43309.8133127,+0,+0,+0,+0
2010-08-16 20:57:00 UTC,+0,-56394.9488138,+0,+0,+0,-51980.2119786,-25991.1836204,-56308.4294552,+0,-60643.8999631,+0,+0,-43319.1089434,-60641.992056,+0,-43314.0823447,+0,+0,+0,+0
2010-08-16 20:57:30 UTC,+0,-56344.1332668,+0,+0,+0,+0,-25996.166108,-56319.2233493,+0,-60655.5252596,-47656.5063024,+0,-43327.4132517,-60653.616948,+0,+0,+0,+0,+0,+0
2010-08-16 20:58:00 UTC,+0,-56353.5632778,+0,+0,+0,+0,-26027.316477,-56386.7064666,+0,-60728.2062789,-47713.6103235,+0,+0,-60726.2954378,+0,+0,+0,+0,+0,+0
2010-08-16 20:58:30 UTC,+0,-56361.0134501,+0,+0,+0,+0,+0,-56359.2777162,+0,-60698.6648236,-47690.4001935,+0,+0,-60696.7550107,+0,+0,+0,-39020.7156181,+0,+0
2010-08-16 20:59:00 UTC,+0,-56342.3345194,+0,+0,+0,+0,+0,-56309.7046601,+0,-60645.273628,-47648.4517067,+0,+0,-60643.365645,+0,+0,-43318.9702804,-38986.3927341,+0,+0
2010-08-16 20:59:30 UTC,+0,-56316.1779217,+0,-25995.6797323,+0,+0,+0,+0,+0,-60649.3880533,-47651.6843282,+0,+0,-60647.4799271,+0,+0,-43321.9092355,-38989.0377174,+0,-26059.24953
2010-08-16 21:00:00 UTC,-60633.4818719,-56312.1797331,+0,-25987.4849932,+0,+0,+0,+0,+0,-60630.2700103,-47636.663665,+0,+0,-60628.3625493,+0,+0,-43308.2531192,-38976.7475673,+0,-26081.663172
2010-08-16 21:00:30 UTC,-60660.0109265,-56336.8193044,+0,-26006.1015872,+0,+0,+0,+0,+0,-60673.7018806,-47670.7872151,+0,+0,-60671.7929082,+0,+0,-43339.1430608,-39004.6680091,+0,-26029.1068843
2010-08-16 21:01:00 UTC,-60676.6457952,-56352.2693845,+0,-26018.9363774,-47691.3225273,+0,+0,+0,+0,-60703.6450029,-47694.3129265,+0,+0,+0,+0,+0,-43360.5314538,-39023.9171275,-13003.0970984,-26004.6970167
2010-08-16 21:01:30 UTC,-60705.4323114,-56379.0060181,+0,-26023.718765,-47700.0872448,+0,+0,+0,+0,-60714.8018225,-47703.0785232,+0,+0,+0,+0,+0,-43368.5007949,-39031.089328,-12980.812012,-25960.1300651
