# file...... Output/Qh/house_Qh_file_046.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_12B_tm_3_B_12_Meter_76_901:Qh,house_3_13B_tm_3_B_13_Meter_76_902:Qh,house_3_14B_tm_3_B_14_Meter_76_903:Qh,house_3_15B_tm_3_B_15_Meter_76_904:Qh,house_3_16B_tm_3_B_16_Meter_76_905:Qh,house_3_17B_tm_3_B_17_Meter_76_906:Qh,house_3_1C_tm_3_C_1_Meter_76_907:Qh,house_3_2C_tm_3_C_2_Meter_76_908:Qh,house_3_3C_tm_3_C_3_Meter_76_909:Qh,house_3_4C_tm_3_C_4_Meter_76_910:Qh,house_3_5C_tm_3_C_5_Meter_76_911:Qh,house_3_6C_tm_3_C_6_Meter_76_912:Qh,house_3_7C_tm_3_C_7_Meter_76_913:Qh,house_3_8C_tm_3_C_8_Meter_76_914:Qh,house_3_9C_tm_3_C_9_Meter_76_915:Qh,house_3_10C_tm_3_C_10_Meter_76_916:Qh,house_3_11C_tm_3_C_11_Meter_76_917:Qh,house_3_12C_tm_3_C_12_Meter_76_918:Qh,house_3_13C_tm_3_C_13_Meter_76_919:Qh,house_3_14C_tm_3_C_14_Meter_76_920:Qh
2010-08-16 14:46:30 UTC,-43729.7919084,-61220.7245105,-43730.3569237,-17494.3892632,-39357.6758532,-52477.2002326,-30715.1323824,-30715.4767301,-57041.4108861,-48265.6547246,-57036.3041872,+0,-30716.5579717,-39491.7807104,+0,-35102.6374988,-48264.8045022,-39490.3242867,+0,-35103.2725616
2010-08-16 14:47:00 UTC,+0,-61289.2871014,-43779.3316189,-17513.9823438,-39401.7533381,-52535.9708079,-30690.3013272,+0,-56995.2968605,-48226.6354081,-56990.1956784,+0,-30691.7254278,-39459.853981,+0,-35074.2594592,-48225.7859859,-39458.3991149,+0,-35074.8938757
2010-08-16 14:47:30 UTC,+0,-61370.9117261,-43837.636609,-17537.3081512,-39454.2281386,-52605.9379166,-30664.5128655,+0,-56947.4048246,-48186.111631,-56942.3093745,+0,-30665.9354193,-39426.6962577,+0,+0,-48185.26304,-39425.24301,+0,-35045.4209976
2010-08-16 14:48:00 UTC,+0,-61419.8999322,-43872.6291974,-17551.3074732,-39485.7216542,-52647.9296953,-30633.6709845,+0,-56890.128028,-48137.6469525,-56885.0394365,+0,-30635.0916878,-39387.0410588,-21883.4667549,+0,-48136.7993559,-39385.5897475,+0,-35010.1727143
2010-08-16 14:48:30 UTC,+0,-61454.1060012,-43897.062811,-17561.0825148,-39507.7120365,-52677.2505013,+0,+0,+0,-48020.7840446,-56746.9444096,+0,-30560.7181778,-39291.4204509,-21830.3388126,+0,-48019.9388454,-39289.9738113,-39288.356389,-34925.1785068
2010-08-16 14:49:00 UTC,+0,-61398.9345857,-43857.6535163,-17545.3162219,-39472.2434614,-52629.95859,+0,+0,+0,-47965.2990891,-56681.3787318,+0,-30525.4066222,-39246.0210549,-21805.1143692,+0,-47964.4550284,-39244.5766352,-39242.9617834,-34884.8243859
2010-08-16 14:49:30 UTC,+0,-61379.1571653,-43843.5263787,-17539.6644438,-39459.5289626,-52613.0057534,+0,+0,+0,-47910.6173504,-56616.7622055,-43552.8565933,-30490.6062463,-39201.2788729,-21780.255081,+0,-47909.7744118,-39199.836642,-39198.2243248,-34845.0544428
2010-08-16 14:50:00 UTC,+0,-61404.967152,-43861.9626175,+0,-39476.1216939,-52635.1295841,+0,-30497.8210912,+0,-47923.637309,-56632.1479148,-43564.6922192,-30498.8922891,-39211.9320936,-21786.1740706,-34853.8944318,-47922.7941243,-39210.489413,-39208.8765838,-34854.5237989
2010-08-16 14:50:30 UTC,-43803.7567627,-61313.5384726,-43796.6545285,+0,-39417.344067,-52556.758622,+0,-30530.8644423,+0,-47975.5606265,-56693.50486,-43611.8920045,-30531.9371591,-39254.4172552,-21809.7793313,-34891.6573177,-47974.7163764,-39252.9724965,-39251.3572607,-34892.2875464
2010-08-16 14:51:00 UTC,-43820.7045907,-61348.0012592,-43821.2715165,+0,-39439.4994869,-52586.2994807,+0,-30602.0968273,+0,-48087.4930317,-56825.7735844,-43713.641777,-30603.1728164,-39346.0035859,-21860.6657828,-34973.0637228,-48086.6464852,+0,-39342.9339311,-34973.695808
2010-08-16 14:51:30 UTC,-43815.2345337,-61340.3432353,-43815.8013411,+0,-39434.5762999,-52579.7351651,-30611.6774237,-30612.0202992,+0,-48103.0864737,-56844.2001039,-43727.8166637,-30613.0967443,-39358.762591,-21867.7548376,-34984.4045499,-48102.239607,+0,-39355.6915904,-34985.0368939
2010-08-16 14:52:00 UTC,-43855.1199782,-61396.1824492,-43855.6876481,-17544.5296544,-39470.4741881,-52627.5995002,-30608.3109576,-30608.6537855,+0,-48097.7964365,-56837.948952,-43723.0078679,-30609.730076,+0,-21865.3498931,-34980.5572019,-48096.9496784,+0,-39351.3635856,-34981.1894581
2010-08-16 14:52:30 UTC,-43832.4050036,-61364.3817174,-43832.9721825,-17535.4419836,-39450.0301484,-52600.3405048,-30668.9468604,-30669.2905437,+0,-48193.0791966,-56950.5430695,-43809.6226399,-30670.3696174,+0,-21908.6671165,-35049.854622,-48192.2304838,+0,-39429.3184759,-35050.4884575
2010-08-16 14:53:00 UTC,-43781.5819629,-61293.2299791,-43782.1480422,-17515.109005,-39404.2881525,-52539.3505597,-30677.1034907,-30677.447289,+0,-48205.8964584,-56965.6890239,-43821.2739002,+0,+0,-21914.4940695,-35059.1763836,-48205.0474827,+0,-39439.8048247,-35059.8104316
2010-08-16 14:53:30 UTC,-43815.8344002,-61341.1830421,+0,-17528.8125156,-39435.1161947,-52580.4550321,-30664.2965585,-30664.6401762,+0,-48185.7717504,-56941.9079766,-43802.9799607,+0,+0,-21905.3450226,-35044.5400491,-48184.9231875,+0,-39423.3399423,-35045.1737636
2010-08-16 14:54:00 UTC,-43809.0654898,-61331.7066369,+0,-17526.1044502,-39429.0240077,-52572.3320338,-30692.0387756,-30692.3827844,-56998.5234951,-48229.3656425,-56993.4221859,-43842.6080649,+0,+0,-21925.1635739,-35076.2450946,-48228.5161853,+0,-39459.0059659,-35076.8795314
2010-08-16 14:54:30 UTC,-43814.7517762,-61339.6673796,+0,-17528.3793858,-39434.1418063,-52579.1558344,-30676.0349483,-30676.3787315,-56968.8026117,-48204.2173598,-56963.7048605,-43819.7475515,+0,+0,-21913.7307214,-35057.9552056,-48203.3684187,-39440.0569015,-39438.4310827,+0
2010-08-16 14:55:00 UTC,-43821.7428316,-61349.4547041,+0,-17531.1762091,-39440.4338958,-52587.5453367,-30703.9525941,-30704.2967574,-57020.6487786,+0,-57015.5450834,-43859.6263758,+0,+0,-21933.674491,-35089.8607406,-48247.2371217,-39475.9504917,-39474.3227364,+0
2010-08-16 14:55:30 UTC,-43787.8803856,-61302.047625,+0,-17517.628724,-39409.9568555,-52546.9088715,-30707.0367194,-30707.3809261,-57026.3763415,+0,-57021.2719611,-43864.0318652,+0,+0,-21935.8777357,-35093.3854168,+0,-39479.9157372,-39478.287758,+0
2010-08-16 14:56:00 UTC,-43833.7489224,+0,+0,-17535.9795342,+0,+0,-30675.2737183,+0,-56967.3889229,+0,-56962.2916022,-43818.66031,+0,+0,-21913.1868076,-35057.0852396,+0,-39439.0781949,-39437.4525228,+0
2010-08-16 14:56:30 UTC,-43789.4710459,+0,+0,-17518.2651058,+0,+0,-30663.4826672,+0,-56945.4916322,+0,-56940.396933,-43801.8174962,-30664.9050328,-39425.3715356,-21904.7634882,-35043.6098994,+0,-39423.9184955,-39422.2936802,+0
2010-08-16 14:57:00 UTC,-43784.5359087,+0,-43785.1019939,+0,+0,+0,-30648.8845552,+0,-56918.3813178,+0,-56913.2898653,-43780.9649637,-30650.3060448,-39406.6018945,-21894.3348535,-35026.9265246,+0,-39405.149771,-39403.5260168,+0
2010-08-16 14:57:30 UTC,-43797.504483,+0,-43798.0708489,+0,+0,+0,-30615.5295494,+0,-56856.4373689,+0,-56851.3533354,-43733.3193269,-30616.9490375,-39363.7154243,-21870.5066233,-34988.8069332,+0,-39362.2653953,-39360.644066,-34989.4393523
2010-08-16 14:58:00 UTC,-43802.4863002,+0,-43803.0527739,+0,+0,+0,-30566.8342006,+0,-56766.0046991,+0,-56760.9315038,-43663.7609278,-30568.2507649,-39301.104981,+0,-34933.1557117,+0,-39299.6580117,-39298.040225,-34933.7868618
2010-08-16 14:58:30 UTC,-43801.3205061,+0,-43801.8869545,+0,+0,+0,-30543.7123087,+0,-56723.0647781,+0,-56717.9967314,-43630.7326864,-30545.1274842,-39271.3758185,+0,+0,-47995.4420186,-39269.9303027,-39268.314199,-34907.3615273
2010-08-16 14:59:00 UTC,-43824.92146,+0,-43825.4884191,+0,+0,+0,-30545.1599571,-30545.5018802,-56725.7532219,+0,-56720.6848529,-43632.8005657,-30546.5752195,-39273.2371442,+0,+0,-47997.7167947,-39271.7915374,-39270.1753284,-34909.0160023
2010-08-16 14:59:30 UTC,-43822.6667977,-61350.7482472,-43823.2337081,-17531.545864,-39441.2654883,+0,-30519.5166093,-30519.8581704,-56678.1306769,-47958.2657491,-56673.0680197,-43596.1705757,-30520.930331,-39240.2659984,+0,+0,-47957.4218752,-39238.8220041,-39237.2076623,-34879.7089693
2010-08-16 15:00:00 UTC,-43870.3491666,-61417.5030754,-43870.9171079,-17550.6223403,-39484.1808014,+0,-30535.6900782,-30536.0318677,-56708.1666052,-47983.6806055,-56703.1003453,-43619.2734096,-30537.1047717,-39261.0611695,+0,+0,-47982.8362102,-39259.6161582,-39258.0006386,-34898.1931545
2010-08-16 15:00:30 UTC,-43883.8652368,-61436.4254348,-43884.4334701,-17556.0297684,-39496.3455993,-52662.0950286,-30553.1801718,-30553.5222081,-56740.6476513,-48011.1643949,-56735.5774963,-43644.2569632,-30554.5959159,-39283.5492012,+0,+0,-48010.3194356,-39282.1030903,-39280.4862974,-34918.1820713
2010-08-16 15:01:00 UTC,-43928.0267185,-61498.2861121,-43928.6209475,-17573.7076462,-39536.1145644,-52715.1208509,-30546.0458275,-30546.3877632,-56727.3983817,-47999.9535449,-56722.3298152,-43634.0659786,-30547.4611432,-39274.3761595,-21820.8686685,+0,-47999.1088156,-39272.930497,-39271.3142234,-34910.0284377
2010-08-16 15:01:30 UTC,-43912.871,-61477.0682386,-43913.4648848,-17567.6442312,-39522.4740272,-52696.9332844,+0,-30547.1329121,-56728.7821867,-48001.1244495,-56723.7134549,-43635.1033528,-30548.2063262,-39275.3342273,-21821.4009821,-34910.2494071,-48000.2796963,-39273.8885181,-39272.2721905,-34910.8800347
2010-08-16 15:02:00 UTC,-43917.5459715,-61483.6131578,-43918.1399624,-17569.5145677,-39526.681622,-52702.5434674,+0,-30503.9878,-56648.6580527,-47933.3275317,-56643.598932,-43573.474085,-30505.059231,-39219.8608267,-21790.5793017,-34860.94194,-47932.4841696,-39218.4178307,-39216.804645,-34861.5714427
2010-08-16 15:02:30 UTC,-43903.1403853,-61463.4454631,-43903.734049,-17563.751261,-39513.7162231,-52685.2560944,+0,-30499.5362401,-56640.391128,-47926.3324856,-56635.3329987,-43567.1153951,-30500.6074666,-39214.1372776,-21787.39923,-34855.8545701,-47925.489267,-39212.6945614,-39211.0816999,-34856.4839567
2010-08-16 15:03:00 UTC,-43904.1516843,-61464.8612731,-43904.745371,-17564.1558557,-39514.6264183,-52686.4697001,+0,-30541.6891962,-56718.6727438,-47992.5703593,-56713.6052231,-43627.3274481,+0,-39268.3350236,-21817.512142,-34904.0281728,-47991.7257814,-39266.8896563,-39265.2737246,-34904.6586586
2010-08-16 15:03:30 UTC,-43882.6452363,-61434.7524333,-43883.2384344,-17555.5516761,-39495.2700609,-52660.6355277,+0,-30597.1509602,-56821.6699451,-48079.7212901,-56816.5900776,-43706.5500509,+0,-39339.6444353,-21857.1324966,-34967.4114616,-48078.8749242,-39338.1955824,-39336.5756147,-34968.0433929
2010-08-16 15:04:00 UTC,-43824.7286146,-61353.6696655,-43825.3204958,-17532.3807155,-39443.1225914,-52591.1329541,-30586.1540454,-30586.4965471,-56801.8837964,-48062.9792693,-56796.8063008,-43691.3310917,+0,-39325.9456297,-21849.5212777,-34955.235294,-48062.1094865,-39324.4974465,-39322.8782541,-34955.8669476
2010-08-16 15:04:30 UTC,-43818.8376838,-61345.4224133,-43819.4294309,+0,-39437.8206074,-52584.0635698,-30620.501365,-30620.8443514,-56865.6705825,-48116.9523652,+0,+0,+0,-39370.1079767,-21874.0584011,-34994.4889462,-48116.0814221,-39368.6576355,-39367.0359446,-34995.1214948
2010-08-16 15:05:00 UTC,-43782.1152091,-61294.0112653,-43782.7061203,+0,-39404.7694679,-52539.9949333,-30655.6071068,+0,-56930.8658423,-48172.1172397,+0,+0,+0,-39415.2454699,-21899.1373264,-35034.6093571,-48171.2451109,-39413.7929242,-39412.1686813,-35035.2428202
2010-08-16 15:05:30 UTC,+0,-61167.4110061,-43692.2747498,+0,-39323.3808424,-52431.4756546,-30689.9329312,+0,-56994.6127086,-48226.0565585,+0,+0,+0,-39459.3801768,-21923.659091,-35073.8384433,-48225.1832704,-39457.9254766,-39456.2987396,-35074.4728003
2010-08-16 15:06:00 UTC,+0,-61161.0618803,-43687.739529,+0,-39319.2991241,-52426.0333078,-30723.0783306,+0,+0,-48278.140967,+0,+0,+0,-39501.9971417,-21947.3375798,-35111.718487,-48277.2665596,-39500.5403618,-39498.9112178,-35112.3537069
2010-08-16 15:06:30 UTC,+0,-61148.8593172,-43679.0231607,-17474.9403358,-39311.4543549,-52415.5735082,-30785.7824799,+0,+0,-48376.6737527,+0,+0,-30787.2002469,-39582.6195047,-21992.1323143,-35183.3795905,-48375.7972282,-39581.1587932,-39579.5250991,+0
2010-08-16 15:07:00 UTC,+0,-61205.6729248,-43719.6054817,-17490.0877975,-39347.9786194,-52464.2730267,-30809.9183261,+0,+0,-48414.6006235,+0,+0,-30811.3375207,-39613.6523617,-22009.3745347,-35210.963114,-48413.7232843,-39612.1901377,-39610.5546932,+0
2010-08-16 15:07:30 UTC,+0,-61232.715448,-43738.9221277,-17497.815719,-39365.3636844,-52487.4533508,-30795.6857422,+0,+0,-48392.2356578,+0,+0,-30797.104095,-39595.3527033,-21999.2070293,-35194.6974812,-48391.3587991,-39593.8913712,-39592.2569588,+0
2010-08-16 15:08:00 UTC,+0,-61301.1013234,-43787.770594,-17517.3583001,-39409.3275163,-52546.0723932,-30765.0417115,-30765.3723223,+0,-48344.0818793,+0,+0,-30766.4582515,-39555.9518957,-21977.315477,-35159.6761137,-48343.2060551,-39554.4924843,-39552.8602947,+0
2010-08-16 15:08:30 UTC,+0,-61327.0341681,-43806.2945902,-17524.7650361,-39425.9991935,-52568.3015234,-30772.103398,-30772.4341019,+0,-48355.1785557,+0,-43956.9483369,-30773.5203559,+0,-21982.3602208,-35167.7465246,-48354.302493,-39563.5716617,-39561.9389597,+0
2010-08-16 15:09:00 UTC,-43842.1387367,-61378.0436856,+0,-17539.3419807,-39458.7921337,-52612.0258906,-30737.7432667,-30738.0735179,+0,-48301.1853272,-57078.2906051,-43907.8669933,-30739.1581912,+0,-21957.8139509,-35128.4782312,-48300.3104247,-39519.3765317,+0,+0
2010-08-16 15:09:30 UTC,-43823.34835,-61351.7119244,+0,-17531.8244304,-39441.8803191,-52589.4765741,-30775.4670235,-30775.7977716,+0,-48360.4641291,-57148.3394303,-43961.75307,-30776.8841803,+0,-21984.7631352,+0,-48359.5879529,-39567.8777448,+0,-35172.2272093
2010-08-16 15:10:00 UTC,-43857.7639436,-61399.8934182,+0,-17545.5932237,-39472.855208,-52630.7768478,-30730.7003557,-30731.0305141,+0,-48290.1181548,-57065.2127024,-43897.8066265,-30732.1148634,+0,-21952.7826198,+0,-48289.24349,-39510.3215023,+0,-35121.0646961
2010-08-16 15:10:30 UTC,-43840.6004647,-61375.8647161,+0,-17538.7265577,-39457.4076508,-52610.1798946,-30735.7457966,-30736.0760214,+0,-48298.0465191,-57074.581525,-43905.0137295,-30737.1606029,+0,+0,+0,-48297.1716839,+0,+0,-35126.8309827
2010-08-16 15:11:00 UTC,-43763.5912358,-61268.0525478,+0,-17507.9171442,-39388.0974317,-52517.7653242,-30701.239734,-30701.5695042,-57015.6106964,-48243.8239756,-57010.5076043,-43855.7239339,-30702.6524976,+0,+0,+0,-48242.9503057,+0,+0,-35087.3950142
2010-08-16 15:11:30 UTC,-43785.423865,-61298.6180159,+0,+0,-39407.7473405,-52543.9654706,-30650.5108428,-30650.8399444,-56921.4015144,-48164.1090123,-56916.3096997,-43783.2608242,-30651.920602,+0,+0,+0,-48163.2370556,+0,+0,-35029.4184491
2010-08-16 15:12:00 UTC,-43782.6605769,-61294.7494396,+0,+0,-39405.2603126,-52540.6493995,-30645.1843866,-30645.5134179,-56911.4839147,-48155.7390627,-56906.4190637,-43775.6523083,-30646.5938302,+0,+0,+0,-48154.8672859,+0,+0,-35023.3309982
2010-08-16 15:12:30 UTC,-43791.540433,-61307.1811515,-43792.1315588,+0,-39413.2524036,-52551.3056298,-30632.4020163,-30632.7308791,-56887.7456553,+0,-56882.6836263,-43757.3934771,-30633.8107026,-39390.8576807,+0,-35008.0730845,-48134.7816059,+0,+0,-35008.7070176
2010-08-16 15:13:00 UTC,-43781.263777,-61292.7939333,-43781.8546688,+0,-39404.0031579,-52538.9731761,-30616.2183903,-30616.5470398,-56857.690892,+0,-56852.6324364,-43734.2761611,+0,-39364.6011071,-21870.9987191,-34989.5777305,-48109.3513356,+0,-39361.5296555,-34990.211241
2010-08-16 15:13:30 UTC,-43843.3043527,-61379.6501328,-43843.8966565,+0,-39459.8412172,-52613.4246828,+0,-30585.5067909,-56800.0465148,+0,-56794.9949146,-43689.9376568,+0,-39324.6768577,-21848.8244018,-34954.1040472,-48060.5766347,+0,-39321.6241356,-34954.7367467
2010-08-16 15:14:00 UTC,-43853.8308169,-61394.3870793,-43854.42336,-17544.0196811,-39469.3152963,-52626.0569173,+0,+0,-56785.3580536,+0,-56780.3082015,-43678.6396881,+0,-39314.5073996,-21843.1687224,-34945.0649379,-48048.1482709,-39313.056009,-39311.455743,-34945.6974307
2010-08-16 15:14:30 UTC,-43902.1412011,-61462.0211417,-43902.7348422,-17563.3474219,-39512.7958417,+0,+0,+0,-56750.0459555,+0,-56745.0003052,-43651.4785733,+0,-39290.0593045,-21829.5850674,-34923.334281,-48018.2696064,-39288.6091137,-39287.0102089,-34923.9662768
2010-08-16 15:15:00 UTC,-43911.072727,-61474.5251897,-43911.666571,-17566.9206953,-39520.8344367,+0,+0,+0,-56796.0699476,+0,-56791.0188207,-43686.8789884,+0,-39321.9237079,-21847.2893124,-34951.6569137,-48057.2119375,-39320.4719533,-39318.8712743,-34952.2895572
2010-08-16 15:15:30 UTC,-43898.2512846,-61456.5752969,-43898.8448373,-17561.7911665,+0,+0,+0,+0,-56791.8954444,+0,-56786.8448145,-43683.6680731,+0,-39319.0335184,-21845.6834884,-34949.0879727,-48053.6797605,-39317.5819057,-39315.9813877,-34949.7205574
2010-08-16 15:16:00 UTC,-43836.9935676,-61370.8150957,-43837.5857278,-17537.2835307,+0,+0,-30576.0206738,+0,-56783.039336,+0,-56777.9897596,-43676.8561929,+0,-39312.902051,-21842.2767716,-34943.6380259,-48046.1863317,-39311.4507392,-39309.8505624,-34944.2704861
2010-08-16 15:16:30 UTC,-43901.3901049,-61460.9696144,-43901.983729,-17563.0469277,+0,+0,-30556.4596872,+0,-56746.7124442,-48016.3177985,-56741.6671902,-43648.9145261,-30557.863872,-39287.7513703,-21828.3027517,-34921.2828768,-48015.4490188,-39286.3012927,-39284.7025164,-34921.9148257
2010-08-16 15:17:00 UTC,-43879.8405142,-61430.8003997,-43880.4336486,-17554.4254915,+0,+0,-30552.6651622,-30552.9929736,-56739.6655962,-48010.355113,-56734.6211804,-43643.4942802,-30554.0691221,-39282.8725323,-21825.5920109,-34916.946328,-48009.4864614,-39281.422694,-39279.8241893,-34917.5781778
2010-08-16 15:17:30 UTC,-43774.4918992,-61283.3133703,-43775.0826369,-17512.27822,+0,+0,-30588.3919767,-30588.7202592,-56806.0141987,-48066.4959361,-56800.9618893,-43694.5278389,-30589.7980546,-39328.8085434,-21851.1146094,-34957.7764908,+0,-39327.3564512,-39325.7553891,-34958.4092742
2010-08-16 15:18:00 UTC,-43763.4925522,-61267.9143915,-43764.0830392,-17507.8776637,+0,+0,-30579.0535296,-30579.381689,-56788.6716809,-48051.8215769,-56783.5815655,-43681.1884409,-30580.459054,-39316.8015674,-21844.4433897,-34947.1041059,+0,-39315.3500641,-39313.7496703,-34947.7366453
2010-08-16 15:18:30 UTC,-43815.3063776,-61340.4532419,-43815.8980444,+0,+0,+0,-30551.957592,-30552.285394,-56738.351561,-48009.2198176,-56733.2675033,-43642.4835599,-30553.3615098,-39281.9627687,-21825.0865352,-34916.1376859,+0,-39280.5129752,-39278.9145212,+0
2010-08-16 15:19:00 UTC,-43871.4327935,-61419.0296736,-43872.0049951,+0,-39485.1575123,-52647.1800877,-30523.9728737,-30524.3003066,-56686.3808778,-47965.2449039,-56681.3030793,-43602.5091115,-30525.3751317,-39245.981213,-21805.0947506,-34884.1555285,+0,-39244.533186,-39242.9132352,+0
2010-08-16 15:19:30 UTC,-43937.2454993,-61511.166812,-43937.8191346,+0,-39544.3905815,-52726.1583189,-30523.3152081,-30523.6426323,-56685.159521,-47964.2114546,-56680.08187,-43601.5696769,-30524.717427,-39245.1356146,-21804.6249258,-34883.4039196,+0,-39243.6876292,-39242.0677267,+0
2010-08-16 15:20:00 UTC,-43912.4849889,-61476.5023423,-43913.0580851,+0,-39522.1055075,-52696.444584,-30517.1805309,-30517.5226279,-56673.7941531,-47954.5946661,-56668.7178708,-43592.8277423,-30518.5971404,-39237.2668781,-21800.2529614,-34876.4098037,+0,-39235.819279,-39234.1998241,+0
2010-08-16 15:20:30 UTC,-43862.9706221,-61407.1827996,-43863.5426976,+0,-39477.5413816,-52637.0251786,-30514.7703283,-30515.1124049,-56669.3181395,-47950.8072711,-56664.2421303,-43589.3847805,-30516.1868568,-39234.1680093,-21798.5312601,-34873.6553148,-47949.9632468,-39232.7204895,-39231.1011178,+0
2010-08-16 15:21:00 UTC,-43879.5960011,+0,-43880.168439,-17554.327785,-39492.5046355,-52656.9763876,-30495.8738512,-30496.2156603,-56634.2252803,-47921.1135024,-56629.1534988,-43562.3923,-30497.2892405,-39209.8717022,-21785.0319398,+0,-47920.2700877,-39208.4253756,-39206.8073868,+0
2010-08-16 15:21:30 UTC,-43887.9701382,+0,-43888.5427586,-17557.6780615,-39500.0415669,-52667.0257319,-30504.0085551,-30504.3504793,-56649.33233,-47933.8963092,-56644.2587284,-43574.012235,-30505.4244348,-39220.3309673,-21790.8432333,+0,-47933.0526321,-39218.8841271,-39217.2655429,-34861.9868823
2010-08-16 15:22:00 UTC,-43817.651921,+0,-43818.2230081,-17529.5455528,-39436.7534252,-52582.6406814,-30543.352935,-30543.6954161,-56722.3992179,-47995.7217441,-56717.3168153,-43630.2133148,-30544.7711864,-39270.9183398,-21818.9501854,+0,-47994.8767976,-39269.4690157,-39267.8475527,-34906.9524287
2010-08-16 15:22:30 UTC,-43800.1268963,+0,-43800.6976008,-17522.5342407,-39420.9804676,-52561.6098562,-30543.8336666,-30544.1761545,-56723.29199,-47996.4771618,-56718.20948,-43630.900011,-30545.251947,-39271.5364446,-21819.2936117,+0,-47995.6321999,-39270.0870902,-39268.465592,-34907.5018429
2010-08-16 15:23:00 UTC,-43785.5479901,+0,-43786.1183764,-17516.7015952,-39407.8590899,-52544.1145071,-30581.7997847,-30582.14281,-56793.799292,-48056.1368077,-56788.7082945,-43685.1323291,+0,-39320.3517038,-21846.4159553,+0,-48055.2906211,-39318.8999538,-39317.2756796,-34950.8922135
2010-08-16 15:23:30 UTC,-43749.0566413,+0,-43749.6262305,-17502.1023436,-39375.0159693,-52500.3232315,-30618.4882524,+0,+0,-48113.7887642,-56856.8346586,-43737.5396015,+0,-39367.5242118,+0,+0,-48112.941394,-39366.0701479,-39364.4431924,-34992.8223942
2010-08-16 15:24:00 UTC,-43731.9176635,+0,-43732.4868781,-17495.2454787,-39359.5904635,-52479.7556799,-30628.0157169,+0,+0,-48128.7601436,-56874.526091,+0,+0,-39379.7742296,+0,-35003.0772114,-48127.9124661,-39378.3195651,-39376.6919137,-35003.7110557
2010-08-16 15:24:30 UTC,+0,-61225.8368621,+0,-17495.8532883,-39360.9578191,-52481.5788394,-30657.8475443,+0,+0,-48175.6376319,-56929.9204483,+0,+0,-39418.1307528,+0,-35037.1703581,-48174.7889923,-39416.6742081,-39415.0443782,-35037.8049814
2010-08-16 15:25:00 UTC,+0,-61179.1567851,+0,-17482.5135523,-39330.948162,-52441.5655533,-30683.2416475,+0,+0,-48215.541717,-56977.0744507,+0,+0,-39450.7814343,+0,-35066.1918751,-48214.6922582,-39449.3232894,-39447.6916057,-35066.8271615
2010-08-16 15:25:30 UTC,+0,-61109.5169482,+0,-17462.6127123,-39286.1781303,-52381.8716014,-30647.2804422,+0,+0,-48159.0325521,-56910.2982626,+0,+0,+0,+0,-35025.0937995,-48158.1842321,-39403.0881304,-39401.4589802,-35025.7281719
2010-08-16 15:26:00 UTC,+0,-61104.2887114,+0,+0,-39282.8170051,-52377.3900551,-30680.6868126,-30681.0312498,+0,-48211.5270481,-56972.3301476,+0,+0,+0,-21917.0592488,-35063.2720938,-48210.6776506,-39446.0385467,-39444.406958,-35063.9073384
2010-08-16 15:26:30 UTC,+0,-61092.6457672,+0,+0,-39275.331997,-52367.4099419,+0,-30695.8962342,+0,-48234.885432,-56999.9323673,+0,-30696.9790664,+0,-21927.6783865,-35080.2602226,-48234.0355551,-39465.1501183,-39463.5174447,-35080.8958552
2010-08-16 15:27:00 UTC,+0,-61221.4118528,+0,+0,-39358.1130524,-52477.7858138,+0,-30686.4558781,+0,-48220.0511438,-56982.4029321,+0,-30687.5382756,+0,-21920.9344546,-35069.4715139,-48219.2015715,-39453.0128676,-39451.380883,-35070.1069001
2010-08-16 15:27:30 UTC,+0,-61252.1471679,+0,+0,-39377.8721518,-52504.1315493,+0,-30629.1551909,+0,-48130.010588,-56876.003485,-43761.5491141,-30630.2349499,+0,-21880.0004118,-35003.9866515,-48129.1628637,-39379.34268,-39377.7148786,-35004.6205416
2010-08-16 15:28:00 UTC,-43825.1429336,-61354.2244893,-43825.7142421,+0,-39443.495556,-52591.6303163,+0,-30640.8464373,+0,-48148.3818566,-56897.7125108,-43768.9855997,-30641.9267348,+0,-21888.3523186,-35017.3477419,-48147.5337552,-39394.373849,-39392.7451937,-35017.9819373
2010-08-16 15:28:30 UTC,-43892.282027,-61448.2185596,-43892.8547991,-17559.4032528,-39503.9224071,-52672.2002735,+0,-30611.8906537,-56849.0435382,-48102.88162,-56843.9456308,-43727.624586,-30612.9696174,+0,-21867.6670982,-34984.2562453,-48102.0344526,-39357.1460581,-39355.5195179,-34984.8896844
2010-08-16 15:29:00 UTC,-43836.3463629,-61369.9091805,-43836.9179158,-17537.0248339,-39453.5789205,-52605.0749396,-30618.6351713,-30618.9787311,-56862.2066994,-48114.0196089,-56857.1072086,-43737.7493357,-30620.0580213,+0,-21872.730627,-34992.3567026,-48113.1722129,-39366.2590376,-39364.6319796,-34992.9903269
2010-08-16 15:29:30 UTC,-43882.6061254,-61434.6723927,-43883.1786867,-17555.5321741,-39495.2138555,-52660.588753,-30557.4799762,-30557.8226709,-56748.6347045,-48017.9208382,-56743.5488798,-43650.3928128,-30558.8991427,+0,-21829.0424067,-34922.4658098,-48017.0754149,-39287.6320847,-39286.0094962,-34923.0978363
