# file...... Output/Qh/house_Qh_file_030.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_8C_tm_2_C_8_Meter_50_581:Qh,house_2_9C_tm_2_C_9_Meter_50_582:Qh,house_2_10C_tm_2_C_10_Meter_50_583:Qh,house_2_11C_tm_2_C_11_Meter_50_584:Qh,house_2_12C_tm_2_C_12_Meter_50_585:Qh,house_2_13C_tm_2_C_13_Meter_50_586:Qh,house_2_14C_tm_2_C_14_Meter_50_587:Qh,house_2_15C_tm_2_C_15_Meter_50_588:Qh,house_2_1A_tm_2_A_1_Meter_51_589:Qh,house_2_2A_tm_2_A_2_Meter_51_590:Qh,house_2_3A_tm_2_A_3_Meter_51_591:Qh,house_2_4A_tm_2_A_4_Meter_51_592:Qh,house_2_5A_tm_2_A_5_Meter_51_593:Qh,house_2_6A_tm_2_A_6_Meter_51_594:Qh,house_2_7A_tm_2_A_7_Meter_51_595:Qh,house_2_8A_tm_2_A_8_Meter_51_596:Qh,house_0_1A_tm_0_A_1_Meter_52_597:Qh,house_0_2A_tm_0_A_2_Meter_52_598:Qh,house_0_3A_tm_0_A_3_Meter_52_599:Qh,house_0_4A_tm_0_A_4_Meter_52_600:Qh
2010-08-16 17:34:00 UTC,+0,-52062.2585814,-47729.8084463,-52069.9443285,-34712.1946187,-21697.6223345,+0,+0,-25868.8623862,-38801.4303074,-17247.2710964,+0,-51732.4119336,-34490.8093535,-51733.7856173,+0,-34666.712943,-43335.4350017,-51997.606212,-51995.6719211
2010-08-16 17:34:30 UTC,+0,-52044.8795039,-47713.874889,-52052.5619171,-34700.6068379,-21690.3789137,+0,+0,-25867.2227751,-38798.9710337,+0,+0,-51729.1331379,-34488.6232838,-51730.5067018,+0,-34674.1339067,-43344.7118507,-52008.7370236,-52006.8021842
2010-08-16 17:35:00 UTC,+0,+0,-47731.9250351,-52072.2533808,-34713.7339214,-21698.5845392,+0,-30378.2068851,+0,+0,+0,+0,-51741.0290076,-34496.5546107,-51742.4030061,-51740.1763902,-34669.1969658,-43338.540246,-52001.332034,-51999.3975593
2010-08-16 17:35:30 UTC,+0,+0,+0,-52044.6796083,-34695.3521278,-21687.094349,+0,-30362.1204284,+0,+0,+0,+0,-51792.7856751,-34531.0624211,-51794.1616476,-51791.9310938,-34701.9127762,-43379.4380061,-52050.402874,-52048.4658794
2010-08-16 17:36:00 UTC,+0,+0,+0,-52020.0475291,-34678.931441,-21676.8299206,+0,-30347.7500225,+0,+0,+0,+0,-51786.712224,-34527.0130722,-51788.0879747,-51785.8578548,-34708.9710849,-43388.2615043,+0,-52059.0522186
2010-08-16 17:36:30 UTC,+0,+0,+0,-52068.7210308,+0,-21697.1126448,-43391.6684981,-30376.1462436,+0,+0,+0,+0,-51746.5566048,-34500.2401387,-51747.9308892,-51745.7036384,-34689.3278073,-43363.7057028,+0,-52029.5904308
2010-08-16 17:37:00 UTC,+0,+0,+0,-52056.4188807,+0,-21691.9862186,-43381.416403,-30368.9691441,+0,+0,-17264.0472157,+0,-51782.7278699,-34524.3565863,-51784.1034753,-51781.8736398,-34712.3575888,+0,+0,-52064.1314344
2010-08-16 17:37:30 UTC,+0,+0,+0,-51999.0770328,+0,+0,-43333.6301153,-30335.5157914,+0,+0,-17274.0466622,-64756.9748527,-51812.7190893,-34544.3526148,+0,-51811.8638123,-34727.1392535,+0,+0,-52086.3015776
2010-08-16 17:38:00 UTC,+0,+0,+0,-51977.545583,+0,+0,-43315.6867094,-30322.9542987,+0,+0,-17272.073811,-64749.5797102,-51806.8019399,-34540.4074773,+0,-51805.9468694,-34727.8857019,+0,+0,-52087.4211312
2010-08-16 17:38:30 UTC,-56353.1433195,+0,+0,-52020.6099397,+0,+0,-43351.5747356,-30348.078134,+0,+0,-17264.9078067,-64722.7182765,-51785.3090304,+0,+0,-51784.4547102,-34713.7051857,+0,+0,+0
2010-08-16 17:39:00 UTC,-56374.3791792,+0,+0,-52040.2133752,+0,+0,-43367.9114154,-30359.5148188,-25892.9509346,-38837.5609671,-17263.3319347,-64716.8111932,-51780.5825365,+0,+0,-51779.7283813,-34722.1870147,+0,+0,+0
2010-08-16 17:39:30 UTC,-56313.0556159,-51975.9342628,-47650.6645725,-51983.6038223,+0,+0,-43320.7353915,-30326.4886881,-25895.9689935,-38842.0877926,-17265.3441902,-64724.3540395,-51786.61787,+0,+0,-51785.763504,-34726.4213901,+0,+0,+0
2010-08-16 17:40:00 UTC,-56280.0118605,-51945.4364706,-47622.7034579,-51953.1001767,+0,-21648.9323034,-43295.3149343,-30308.6927972,-25912.0603828,-38866.2234746,-17276.0729355,-64764.5702433,-51818.7964659,+0,+0,-51817.9409769,-34744.3068762,+0,+0,+0
2010-08-16 17:40:30 UTC,-56277.9271512,-51943.5121101,-47620.9395014,-51951.1758189,-34633.0188628,-21648.1304745,-43293.7112903,+0,-25888.1651648,-38830.3826663,-17260.1411579,-64704.8497429,-51771.0120129,+0,+0,-51770.1580379,-34713.6025203,+0,+0,+0
2010-08-16 17:41:00 UTC,-56293.5822819,-51957.9610402,-47634.1866309,-51965.6275226,-34642.6529214,-21654.1526411,-43305.7547334,+0,-25879.5545482,-38817.4674918,+0,-64683.3297691,-51753.7930187,+0,+0,-51752.9396452,-34708.1756206,+0,+0,+0
2010-08-16 17:41:30 UTC,-56284.4074278,-51949.4930925,-47626.4230113,-51957.1579496,-34637.00678,-21650.6232871,-43298.6965469,+0,-25891.3107919,-38835.100833,+0,-64712.7114127,-51777.3024497,-34520.739414,+0,-51776.448255,-34720.8707485,-43403.1372717,-52078.838133,+0
2010-08-16 17:42:00 UTC,-56292.4128329,-51956.8816952,-47633.1970612,-51964.5479704,-34641.9332506,-21653.7027811,-43304.8550798,+0,-25894.4711984,-38839.8411673,+0,-64720.6100182,+0,-34524.9531382,+0,-51782.7680255,-34726.8455761,-43410.6063245,-52087.7998641,-52085.8609264
2010-08-16 17:42:30 UTC,-56331.3203844,-51992.7914889,-47666.1200291,-52000.4646555,-34665.8766872,-21668.6696155,-43334.7865368,+0,-25851.8589007,-38775.9264341,+0,-64614.1117772,+0,-34468.1387778,-51699.7815347,-51697.5574889,-34683.121016,-43355.9468307,-52022.2167585,-52020.2810513
2010-08-16 17:43:00 UTC,-56353.6211973,-52013.3740648,-47684.9906315,+0,-34679.6004524,-21677.2482216,-43351.9424817,+0,-25843.5492909,-38763.4627435,+0,-64593.3440908,+0,-34457.0596952,-51683.1638687,-51680.9410115,-34663.6892738,-43331.6554662,-51993.0708047,-51991.1365334
2010-08-16 17:43:30 UTC,-56317.522329,-51980.056549,-47654.4443282,+0,-34657.3854599,-21663.3618231,-43324.1717363,-30328.8944552,-25842.3819011,-38761.7117606,-17229.6157009,-64590.4265086,+0,-34455.5032313,-51680.8293077,-51678.6066177,-34651.5798554,-43316.5176415,-51974.9077118,-51972.9743358
2010-08-16 17:44:00 UTC,-56372.5554888,-52030.8495034,-47701.0125356,+0,-34691.2524838,-21684.5318051,-43366.5085725,-30358.5328554,-25811.7120017,-38715.7095849,-17209.1669017,-64513.7751653,+0,-34414.6114984,-51619.4952457,-51617.2769467,-34621.9340881,-43279.457857,-51930.4415935,-51928.5104094
2010-08-16 17:44:30 UTC,-56455.9458863,-52107.8148264,-47771.5761959,+0,-34742.5703548,-21716.6101583,-43430.6605406,-30403.4431932,-25789.0887047,-38681.7766118,-17194.0830806,-64457.2341921,+0,-34384.4481843,-51574.2528842,-51572.0378273,+0,-43257.181323,-51903.7131337,-51901.7832675
2010-08-16 17:45:00 UTC,-56414.7287208,-52069.773366,-47736.6988703,+0,-34717.2055976,-21700.7548701,+0,-30381.245472,-25818.3227928,-38725.6251951,-17213.5745702,-64530.2970952,+0,-34423.4255703,-51632.7155907,-51630.4963446,+0,-43286.0608734,-51938.3642107,-51936.4326358
2010-08-16 17:45:30 UTC,-56411.5352712,-52066.8256945,-47733.9967139,+0,-34715.2403751,+0,+0,-30379.5258156,-25822.1729767,+0,-17216.1417144,-64539.9189463,+0,-34428.5589282,-51640.4150946,-51638.1950607,+0,-43306.0581405,-51962.3576316,-51960.4247735
2010-08-16 17:46:00 UTC,-56384.8469203,-52042.1936311,-47711.4134456,+0,-34698.8165495,+0,+0,-30365.1526638,-25828.609682,+0,-17220.4333127,-64556.0057989,+0,-34437.1408942,-51653.2873016,-51651.0663464,+0,-43321.5856712,-51980.9883134,-51979.0545372
2010-08-16 17:46:30 UTC,-56407.9218328,-52063.4906647,+0,+0,-34713.0166903,+0,+0,-30377.5797794,-25839.215411,+0,-17227.5045593,-64582.5120279,+0,-34451.2813592,-51674.4967757,-51672.2743026,+0,-43322.4010375,-51981.966629,-51980.0328045
2010-08-16 17:47:00 UTC,-56381.1097066,-52038.7443629,+0,-52046.4267138,-34696.5166942,+0,+0,-30363.1399675,-25868.8481048,+0,-17247.2618123,-64656.5711575,+0,-34490.7902012,-51733.7566221,-51731.5299113,+0,-43363.7922528,-52031.6298104,-52029.693539
2010-08-16 17:47:30 UTC,-56379.0067497,-52036.8034351,+0,-52044.4854136,-34695.2225491,+0,+0,-30362.0074089,-25868.8512945,+0,-17247.263939,-64656.5791292,-51732.3890681,-34490.794454,-51733.7630009,-51731.5362897,+0,-43370.0949797,-52039.1921271,-52037.2554833
2010-08-16 17:48:00 UTC,-56400.7185162,-52056.8423503,+0,-52064.528172,+0,-21695.3655786,+0,-30373.7003952,-25879.2453904,+0,+0,-64682.55644,-51753.1745569,-34504.6527517,-51754.5492489,-51752.3210521,+0,-43393.6808401,-52067.4915837,-52065.5535458
2010-08-16 17:48:30 UTC,-56387.6352315,-52044.7671085,+0,-52052.4506142,+0,-21690.3327422,+0,+0,+0,+0,+0,-64760.6422994,-51815.6541816,-34546.3097563,-51817.0311543,-51814.798496,-34713.9232074,-43394.4523969,-52068.417335,-52066.4792517
2010-08-16 17:49:00 UTC,-56415.3137964,-52070.3130913,+0,-52078.0014966,+0,-21700.9800447,+0,+0,+0,-38943.486248,+0,-64893.3086171,-51921.8058096,-34617.0841675,-51923.1866543,+0,-34767.2017571,-43461.0552029,-52148.3306101,-52146.3885925
2010-08-16 17:49:30 UTC,-56398.252714,-52054.5665337,+0,-52062.2519188,+0,-21694.4170416,-43386.2774815,+0,+0,-38901.4514553,+0,-64823.267917,-51865.7634451,-34579.7190761,-51867.1422462,+0,-34739.9226945,-43426.9540104,-52107.4143453,-52105.4743417
2010-08-16 17:50:00 UTC,-56333.8519128,-51995.1274265,+0,-52002.8017752,+0,-21669.6436541,-43336.7342633,+0,+0,-38880.8422708,+0,-64788.927197,-51838.2863661,+0,-51839.6642461,+0,-34731.8367247,-43416.8459996,-52095.2860026,-52093.346497
2010-08-16 17:50:30 UTC,-56339.9258811,-52000.7334066,-47682.3886787,-52008.4088308,+0,-21671.980169,-43341.4069479,+0,+0,-38858.727937,-17272.7413524,-64752.0790729,-51808.8027068,+0,-51810.179511,+0,-34718.2069246,+0,-52074.8424664,-52072.9039674
2010-08-16 17:51:00 UTC,+0,+0,-47692.2507827,-52028.9714982,+0,-21680.5488336,-43358.5430112,+0,+0,-38820.607271,-17255.79603,-64688.5603173,-51757.9788059,+0,-51759.3537549,+0,-34696.5778072,+0,-52042.4006373,+0
2010-08-16 17:51:30 UTC,+0,+0,-47715.0075891,-52053.7976034,+0,-21690.8941145,-43379.2320446,+0,+0,-38788.5770218,-17241.5580065,+0,-51715.2748782,+0,-51716.6482677,+0,-34666.8794405,+0,-51997.8556239,+0
2010-08-16 17:52:00 UTC,+0,+0,-47663.7716107,-51997.9026875,-34664.1686611,-21667.6021565,-43332.6515695,-30334.8310861,+0,-38810.5571018,-17251.3285484,+0,-51744.5795441,+0,-51745.9540038,+0,-34682.8063662,+0,-52021.7446522,+0
2010-08-16 17:52:30 UTC,+0,+0,-47583.8242044,-51910.6855866,-34606.0264045,-21631.2579365,-43259.9685004,-30283.9484469,-25864.302905,-38794.5912316,-17244.2314312,+0,-51723.293248,+0,-51724.6669303,+0,-34676.7858107,+0,-52012.7143332,+0
2010-08-16 17:53:00 UTC,+0,+0,-47595.0877695,-51922.9733584,-34614.2179033,-21636.3783712,-43270.2086133,-30291.1171587,-25878.6119001,-38816.0534773,-17253.7717865,+0,-51751.9075177,-34503.8080921,-51753.282245,+0,-34704.3263941,+0,-52054.0228559,+0
2010-08-16 17:53:30 UTC,+0,+0,-47596.9646207,-51925.0208734,-34615.5828551,+0,-43271.9149264,-30292.3116834,-25854.4380466,-38779.7948035,-17237.6541521,+0,-51703.5660961,-34471.5774427,-51704.9390578,+0,-34669.6784349,+0,-52002.0538763,+0
2010-08-16 17:54:00 UTC,+0,+0,-47608.4097416,-51937.5067102,-34623.9063916,+0,-43282.3200984,-30299.5959469,-25841.0572835,-38759.7248252,-17228.7326842,+0,-51676.8080501,-34453.7370649,-51678.1800342,+0,-34656.1081684,+0,-51981.6996358,+0
2010-08-16 17:54:30 UTC,+0,+0,-47611.1972877,-51940.5477304,-34625.9336521,+0,-43284.8543569,-30301.3700843,-25826.9439147,-38738.5560019,-17219.32276,+0,-51648.5849829,-34434.9199144,-51649.9559357,-51647.7349845,-34648.3681924,+0,-51970.0903328,-51968.1569939
2010-08-16 17:55:00 UTC,+0,+0,-47619.7958729,-51949.9281904,-34632.1869662,+0,-43292.6716725,-30306.8427989,-25834.6488369,-38750.1126522,+0,+0,-51663.9926008,-34445.1927396,+0,-51663.1419122,-34647.9824462,-43312.0210276,-51969.5116682,-51967.5782591
2010-08-16 17:55:30 UTC,-56254.8933158,-51922.2521811,-47601.4488986,-51929.9129081,-34618.8440132,+0,-43275.9917768,-30295.1658412,-25853.4695256,-38778.3420448,+0,+0,-51701.6290833,-34470.2860915,+0,-51700.7770781,-34657.7251681,-43324.2002759,-51984.1249187,-51982.1907895
2010-08-16 17:56:00 UTC,-56227.7403279,-51897.1912838,-47578.4724601,-51904.8472,-34602.1342533,-21630.7742443,-43255.1030683,-30280.5424542,-25846.6364364,+0,+0,-64601.0576077,-51687.9646822,-34461.1756326,+0,-51687.1131548,-34661.1531017,-43328.4854905,-51989.2665266,-51987.3321441
2010-08-16 17:56:30 UTC,-56275.2048947,-51940.998789,-47618.6362424,-51948.6631135,-34631.3436176,-21647.0836119,-43291.6174105,-30306.1047502,-25834.1930383,+0,+0,-64569.9586047,-51663.0811219,-34444.5850299,+0,-51662.2304653,-34638.0818287,-43299.644396,-51954.6615876,-51952.7289102
2010-08-16 17:57:00 UTC,-56327.8309089,-51989.5700632,-47663.1675606,-51997.2437076,-34663.7293007,-21667.327621,-43332.1024372,+0,-25826.2267507,+0,-17218.8446766,-64550.0489633,-51647.1506185,-34433.9636938,+0,-51646.3005196,-34643.6000005,-43306.5425901,-51962.9383738,-51961.0052885
2010-08-16 17:57:30 UTC,-56342.1990754,-52002.8311886,-47675.3256805,-52010.5073772,-34672.5713705,-21672.8547219,-43343.1558224,+0,-25830.5332766,+0,-17221.7160025,-64560.8119932,-51655.7625505,-34439.7055225,+0,-51654.91215,-34649.7771716,-43314.2645903,+0,-51970.2700613
2010-08-16 17:58:00 UTC,-56350.6857201,-52010.663953,+0,-52018.341644,-34677.7939927,-21676.1193375,-43349.6845713,+0,-25845.6814376,+0,-17231.8158625,-64598.6708372,-51686.0549322,-34459.9023464,+0,-51685.2034717,-34662.8033861,-43330.5484893,+0,-51989.8073073
2010-08-16 17:58:30 UTC,-56385.2082787,-52042.5266123,+0,-52050.2104147,-34699.0389352,-21689.3993658,+0,+0,-25838.0301119,+0,-17226.7144303,-64579.5483607,-51670.7542709,-34449.7009446,+0,-51669.9033457,-34662.9832348,-43330.7733157,+0,-51990.0770518
2010-08-16 17:59:00 UTC,-56377.9684489,-52035.8445976,+0,-52043.527119,-34694.5835944,-21686.6143713,+0,+0,-25808.6402077,+0,-17207.1190533,-64506.0960269,-51611.9821078,-34410.5158106,+0,-51611.1332409,-34635.8634869,-43296.8712761,+0,-51949.4017511
2010-08-16 17:59:30 UTC,-56343.7527113,-52004.26512,+0,-52011.9415833,-34673.5274672,-21673.4523695,+0,+0,-25825.9186641,-38737.0181536,-17218.6392634,-64549.2789815,+0,-34433.5529264,+0,-51645.6844479,-34648.6867006,-43312.9014069,+0,-51968.6345281
2010-08-16 18:00:00 UTC,-56313.6661827,-51976.4964384,+0,+0,+0,-21661.8788859,+0,-30326.8184697,-25816.2996547,-38722.5904172,-17212.2259773,-64525.2381466,+0,-34420.7280047,-51628.6691253,-51626.4492354,-34644.4422466,-43307.5956212,+0,-51962.2683484
2010-08-16 18:00:30 UTC,-56296.4148762,-51960.5743144,+0,+0,+0,-21655.2427076,+0,-30317.5276867,-25835.97979,-38752.1089048,-17225.3474784,-64574.4234691,+0,-34446.9672443,-51668.0257152,-51665.8030093,-34649.0610404,-43313.3695145,+0,-51969.1958033
2010-08-16 18:01:00 UTC,-56298.78356,-51962.7604951,+0,+0,+0,-21656.1538855,+0,-30318.8033542,-25816.4773638,-38722.8569652,-17212.3444628,-64525.6822831,+0,-34420.9649416,-51629.0245101,-51626.8045947,+0,-43276.6243101,+0,-51925.1093045
2010-08-16 18:01:30 UTC,-56232.6819283,-51901.7518775,+0,+0,+0,-21630.7091246,+0,-30283.2039678,-25815.2116384,-38720.9584873,-17211.5005552,-64522.5189343,+0,-34419.2773682,-51626.4932957,-51624.2735614,+0,-43286.5429214,+0,-51937.0095463
2010-08-16 18:02:00 UTC,-56285.4192213,-51950.4258551,-47627.2795364,+0,+0,+0,+0,-30311.6059182,-25823.7067941,-38733.7004805,+0,-64543.7503411,+0,+0,-51643.4820183,-51641.2610681,+0,-43286.4357486,+0,-51936.8809614
2010-08-16 18:02:30 UTC,-56260.4331365,-51927.3649035,-47606.1366983,+0,+0,+0,+0,-30298.1495294,-25839.5827657,-38757.5130543,+0,-64583.3200114,+0,+0,-51675.2309927,-51673.0077714,+0,-43290.2800119,-51943.4254888,-51941.4932673
2010-08-16 18:03:00 UTC,-56270.0730466,-51936.2620755,-47614.2938411,+0,+0,+0,-43287.6696084,-30303.3411544,+0,-38764.6792507,+0,-64595.2606803,+0,+0,-51684.7855829,-51682.5616784,+0,-43282.6150961,-51934.2287527,+0
2010-08-16 18:03:30 UTC,-56257.3051114,-51924.4778871,-47603.4898119,+0,-34620.3282195,+0,-43277.847276,-30296.446425,+0,-38785.0429463,+0,-64629.1916719,+0,+0,-51711.9362158,-51709.7103703,+0,-43318.0041825,-51976.6902882,+0
2010-08-16 18:04:00 UTC,-56252.8451208,-51920.3615314,-47599.7158368,-51928.0222543,-34617.5835723,+0,-43274.416219,-30294.0444759,+0,-38790.3265756,-17242.335923,-64637.9955154,+0,+0,-51718.9808055,-51716.7544566,+0,-43318.4504845,-51977.2257829,+0
2010-08-16 18:04:30 UTC,-56243.689924,-51911.911726,-47591.9258152,-51919.5708277,-34611.9495279,-21634.9436393,-43267.3731551,-30289.1139023,+0,-38788.6754762,-17241.6019793,-64635.2443732,+0,-34479.4715866,-51716.7794177,-51714.5532262,-34658.454727,+0,-51985.2191174,+0
2010-08-16 18:05:00 UTC,-56282.1731241,-51947.429601,-47624.4897252,-51955.0958753,-34635.6318256,-21649.7473151,-43296.9782713,-30309.8393927,+0,-38788.0728936,-17241.3342233,-64634.2397565,-51714.5375851,-34478.9359641,-51715.9759445,-51713.749583,-34664.7619855,+0,-51994.6793893,+0
2010-08-16 18:05:30 UTC,-56312.8504205,-51975.7432671,-47650.4483306,-51983.4149738,-34654.5104205,-21661.5481417,-43320.5782186,-30326.3607931,+0,-38761.3521123,-17229.4563541,-64589.7162742,-51678.9125304,-34455.18363,-51680.3494972,-51678.1256821,-34652.3324379,+0,-51976.0361296,+0
2010-08-16 18:06:00 UTC,-56333.9421978,-51995.2099616,-47668.2958329,-52002.8854027,-34667.4507796,-21669.6616469,-43336.8040562,+0,+0,-38744.966086,-17222.1724694,-64562.4130718,-51657.0661231,-34440.6179491,-51658.5022356,-51656.2799829,-34639.225631,+0,-51956.3770388,+0
2010-08-16 18:06:30 UTC,-56320.1656785,-51982.4948978,-47656.6383772,-51990.1678998,-34658.9728248,-21664.3621476,-43326.2058236,+0,+0,+0,-17247.821993,-64658.5587754,-51733.9962236,-34491.9096444,-51735.4353434,-51733.2075917,-34680.4306932,+0,-52018.1811128,-52016.1712449
2010-08-16 18:07:00 UTC,-56305.3360373,-51968.8078535,-47644.0897876,-51976.4782296,-34649.8467877,-21658.6575372,-43314.7563967,+0,-25884.8562676,+0,-17257.9517254,-64696.5294753,-51764.3781289,-34512.131264,-51765.8184356,-51763.5034733,-34691.8256601,+0,-52035.27259,-52033.2618312
2010-08-16 18:07:30 UTC,-56343.1011819,+0,-47676.046009,-52011.3403253,-34673.0871417,-21673.1848901,-43343.8089472,+0,-25841.4316008,+0,-17228.9987805,-64588.0010865,-51677.5401389,-34454.233791,-51678.9770521,-51676.668586,-34648.4864616,+0,-51970.2674935,-51968.2601232
2010-08-16 18:08:00 UTC,+0,+0,-47685.2037238,-52021.3307784,-34679.7471449,-21677.3480031,-43352.1345553,+0,-25845.11139,+0,-17231.4522418,-64597.1977386,-51684.8987558,-34459.1400001,-51686.3359567,-51684.0269396,-34658.8975579,+0,-51985.8832487,-51983.8750642
2010-08-16 18:08:30 UTC,+0,+0,-47653.9615504,-51987.2476613,-34657.0260865,-21663.1452577,-43323.7311717,-30328.5967883,-25853.7642807,+0,-17237.2214667,-64618.8233348,-51702.202277,-34470.6767727,-51703.6401542,-51701.3298422,-34678.0269594,+0,-52014.5757173,-52012.5660373
2010-08-16 18:09:00 UTC,+0,+0,+0,-51965.2429265,-34642.3569219,-21653.9756837,-43305.3933849,-30315.759196,-25836.4213441,+0,+0,-64575.4792856,-51667.5209348,-34447.5536891,-51668.9574562,-51666.6497402,-34661.0887124,-43328.405298,-51989.1697934,-51987.1614376
2010-08-16 18:09:30 UTC,+0,+0,+0,-51982.9850857,-34654.1844971,-21661.3690034,-43320.1789269,-30326.1099957,-25854.3455417,+0,+0,-64620.27604,-51703.3646465,-34471.4517594,-51704.8025693,+0,-34677.4499481,-43348.8582623,-52013.7102494,-52011.7006143
2010-08-16 18:10:00 UTC,+0,+0,+0,-51939.5216716,-34625.2101245,-21643.257466,-43283.9584393,-30300.7535091,-25846.3527874,-38767.7040536,+0,-64600.2996331,-51687.3810074,-34460.7951016,-51688.8183948,+0,-34673.2383952,-43343.5936033,-52007.3932037,-52005.3837905
2010-08-16 18:10:30 UTC,+0,+0,+0,-51939.8358158,-34625.4195445,+0,-43284.2202334,-30300.9367812,-25834.7516505,-38750.3033254,+0,-64571.3056829,-51664.1817647,-34445.3274756,-51665.6182451,+0,-34676.0076235,-43347.0553789,-52011.5468096,-52009.5371798
2010-08-16 18:11:00 UTC,+0,+0,+0,-51940.0867851,-34625.6208362,+0,-43284.4718662,-30301.1129398,-25823.1692596,-38732.8907964,-17216.8226315,+0,-51641.02001,-34429.8848435,-51642.4555846,+0,-34661.7805521,-43329.321011,-51990.2682569,-51988.2597363
2010-08-16 18:11:30 UTC,+0,+0,+0,-51963.8607161,+0,+0,-43304.2840633,-30314.9827112,-25806.9309695,-38708.5347808,-17205.9959195,+0,-51608.547674,-34408.2345692,-51609.9819783,+0,-34638.3690344,-43300.0545125,-51955.1528968,-51953.1462071
2010-08-16 18:12:00 UTC,+0,+0,+0,-51956.4739323,+0,+0,+0,-30310.6732429,-25809.6414455,-38712.600258,-17207.8031013,+0,-51613.967918,-34411.8484072,-51615.4024342,+0,-34626.1765413,-43284.8128012,-51936.8651554,-51934.8594196
2010-08-16 18:12:30 UTC,-56233.7863166,-51902.7706511,+0,-51910.377785,+0,+0,+0,-30283.7806339,-25846.63038,-38768.0804259,-17232.4650905,+0,-51687.9361196,-34461.1652117,+0,+0,-34644.4058114,-43307.5665872,-51964.143044,-51962.2004059
2010-08-16 18:13:00 UTC,-56211.7667182,-51882.4476238,+0,-51890.0508979,+0,-21622.663746,+0,-30271.9218764,-25828.7483547,-38741.2589514,-17220.5424354,+0,-51652.1767425,-34437.3233694,+0,+0,-34626.7113748,-43285.4469881,-51937.6029047,-51935.6615841
2010-08-16 18:13:30 UTC,-56219.6111853,-51889.6876889,-47571.5509586,-51897.2923376,+0,-21625.6813259,+0,-30276.1465506,-25830.4499777,-38743.8112368,-17221.676975,+0,-51655.579543,+0,+0,+0,-34616.7268045,-43272.9653989,-51922.6269041,-51920.6863267
2010-08-16 18:14:00 UTC,-56250.1758715,-51917.9554323,-47597.4674633,-51925.5654507,+0,-21637.4630138,+0,-30292.6411567,-25830.6281164,-38744.0784295,-17221.795747,+0,-51655.9357743,+0,+0,+0,-34619.2507271,-43276.1205236,-51926.4125719,-51924.4718068
2010-08-16 18:14:30 UTC,-56291.1213679,-51955.7462371,-47632.1149234,-51963.3634319,+0,-21653.2138089,+0,+0,-25840.3264522,-38758.6250855,-17228.252652,+0,-51675.3299117,+0,+0,+0,-34630.490934,-43290.171769,-51943.2719197,-51941.3303177
2010-08-16 18:15:00 UTC,-56331.0870215,-51992.6326934,-47665.9332546,-52000.2568913,+0,-21668.5876803,+0,+0,-25858.135886,-38785.3376796,-17240.1268938,-64651.7453533,-51710.9441264,+0,+0,-51710.0712296,-34651.2057997,-43316.067169,-51974.3424443,-51972.3993002
2010-08-16 18:15:30 UTC,-56346.8133706,-52007.1473892,-47679.2406531,-52014.7743424,-34675.4104052,-21674.6372466,+0,+0,-25819.0118735,-38726.6550807,-17214.0413933,-64531.9683083,-51632.7063244,+0,+0,-51631.836226,-34623.4901212,-43281.4201385,-51932.7713001,+0
2010-08-16 18:16:00 UTC,-56352.4834838,-52012.3806428,-47684.0386169,-52020.0085888,-34678.8997532,-21676.818409,+0,+0,-25789.1878454,-38681.9216458,+0,-64457.4311075,-51573.0660638,+0,+0,-51572.1981025,-34588.6527197,-43237.8703273,-51880.5181814,+0
2010-08-16 18:16:30 UTC,-56339.0689466,-51999.9996425,-47672.6874388,-52007.6252389,-34670.6445406,-21671.6581441,-43340.755581,+0,-25772.3066829,-38656.6013784,+0,-64415.2411522,-51539.3081534,-34362.0705154,+0,-51538.4414033,-34577.4649286,-43223.8846052,-51863.7374533,+0
2010-08-16 18:17:00 UTC,-56328.1539487,-51989.9256023,-47663.4513328,+0,-34663.927527,-21667.4593945,-43332.3587047,+0,-25815.1888606,+0,+0,-64522.4137072,+0,-34419.2446944,+0,-51624.1914731,-34608.1816768,-43262.2832389,-51909.8099446,+0
2010-08-16 18:17:30 UTC,-56291.494412,-51956.0905394,-47632.4305876,+0,-34641.3675037,-21653.3573105,-43304.1566293,-30314.8934994,-25829.3187694,+0,+0,-64557.727647,+0,-34438.0838949,-51654.7534783,-51652.4465868,+0,-43290.1193947,-51943.2090788,+0
2010-08-16 18:18:00 UTC,-56290.071915,-51954.7776405,-47631.2268921,+0,-34640.492109,-21652.8101083,-43303.0623063,-30314.1274051,+0,+0,-17237.7442234,-64620.8170402,+0,-34471.7406811,-51705.1789254,-51702.9251809,+0,-43322.0924251,-51981.5718312,+0
2010-08-16 18:18:30 UTC,-56304.4213985,-51967.9408977,-47643.369208,+0,-34649.322681,-21658.330026,-43314.1013225,-30321.8554035,+0,+0,-17244.6569489,-64646.7290085,+0,-34485.5641379,-51725.9129115,-51723.6576627,+0,+0,-51995.9667439,+0
2010-08-16 18:19:00 UTC,-56258.9134011,-51925.9392465,-47604.8610288,+0,-34621.3173768,+0,-43279.0921514,-30297.3468045,+0,+0,-17243.9568191,-64644.1046104,+0,-34484.1640802,-51723.8129463,-51721.5578499,+0,+0,-51984.3159878,-51982.3723487
