# file...... Output/Qh/house_Qh_file_041.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_6A_tm_3_A_6_Meter_70_801:Qh,house_3_7A_tm_3_A_7_Meter_70_802:Qh,house_3_8A_tm_3_A_8_Meter_70_803:Qh,house_3_1A_tm_3_A_1_Meter_71_804:Qh,house_3_2A_tm_3_A_2_Meter_71_805:Qh,house_3_3A_tm_3_A_3_Meter_71_806:Qh,house_3_4A_tm_3_A_4_Meter_71_807:Qh,house_3_5A_tm_3_A_5_Meter_71_808:Qh,house_3_6A_tm_3_A_6_Meter_71_809:Qh,house_3_7A_tm_3_A_7_Meter_71_810:Qh,house_3_8A_tm_3_A_8_Meter_71_811:Qh,house_3_9A_tm_3_A_9_Meter_71_812:Qh,house_3_10A_tm_3_A_10_Meter_71_813:Qh,house_3_11A_tm_3_A_11_Meter_71_814:Qh,house_3_12A_tm_3_A_12_Meter_71_815:Qh,house_3_13A_tm_3_A_13_Meter_71_816:Qh,house_3_14A_tm_3_A_14_Meter_71_817:Qh,house_3_15A_tm_3_A_15_Meter_71_818:Qh,house_3_1C_tm_3_C_1_Meter_73_819:Qh,house_3_2C_tm_3_C_2_Meter_73_820:Qh
2010-08-16 12:24:30 UTC,-13060.2046692,-52234.0865304,+0,-52208.0786385,-13053.4084404,-26105.0722408,-43506.5229698,-47856.9896958,-52200.9857144,+0,-52202.4554586,+0,-26106.0339215,-30457.3770938,-43503.8335872,-39156.6021439,-43506.2871209,-65252.6419857,-47880.313949,-47876.3739731
2010-08-16 12:25:00 UTC,-13075.5710428,+0,+0,-52265.1063915,-13067.6672177,-26133.5874469,-43554.0456872,-47909.2644612,-52258.0032188,+0,-52259.4751075,-52273.0970928,-26134.5504015,-30490.6468037,-43551.3523398,-39199.3734412,-43553.8093551,-65323.9157751,+0,-47891.6782418
2010-08-16 12:25:30 UTC,-13078.4077295,+0,+0,-52275.1008988,-13070.1661667,-26138.5849335,-43562.3743715,-47918.4259747,-52267.9959309,+0,-52269.4681951,-52271.8658707,+0,-30496.4775498,-43559.6803296,-39206.8694064,-43562.1379548,-65336.4069995,+0,-47886.9249576
2010-08-16 12:26:00 UTC,-13081.7137121,+0,+0,+0,-13074.1390255,-26146.5299968,-43575.6154121,-47932.9910571,-52283.8824624,+0,-52285.3553239,-52287.7539513,+0,-30505.7473389,-43572.9202661,-39218.7865803,-43575.3788609,-65356.2656956,+0,-47933.6607261
2010-08-16 12:26:30 UTC,-13082.2818827,+0,+0,+0,+0,-26147.6662613,-43577.5091406,-47935.0741519,-52286.1548079,-56643.7038846,-52287.6276935,-52290.0263656,+0,-30507.0730165,-43574.8139535,-39220.4909638,+0,-65359.1061615,+0,-47911.6066101
2010-08-16 12:27:00 UTC,-13062.2073114,+0,+0,+0,+0,-26109.2644848,-43513.5097159,-47864.675086,-52209.3686346,-56560.5174628,-52210.8386328,-52213.2327033,+0,+0,-43510.819867,-39162.8903346,+0,-65263.1208746,+0,-47958.4540367
2010-08-16 12:27:30 UTC,-13075.1567022,+0,+0,+0,+0,-26135.1402594,-43556.6336237,-47912.1111815,-52261.1084705,-56616.5698959,-52262.5804147,-52264.9775866,+0,+0,-43553.940177,-39201.7026245,+0,-65327.7974018,+0,-47946.9005617
2010-08-16 12:28:00 UTC,-13074.2465814,+0,+0,+0,+0,+0,+0,-47910.092798,-52258.9069642,-56614.1848906,-52260.3788257,-52262.7758658,-26135.002207,+0,-43552.1054279,-39200.0511799,+0,-65325.0454453,+0,-47955.7394427
2010-08-16 12:28:30 UTC,-13051.842556,-52200.6438492,+0,+0,-13045.7693405,+0,+0,-47828.9837969,-52170.4391795,-56518.3431751,-52171.907713,-52174.2994495,-26090.7563224,+0,-43478.3758097,-39133.6876644,+0,-65214.4577523,+0,-47992.4402572
2010-08-16 12:29:00 UTC,+0,-52252.3863426,-56596.1713563,+0,-13059.0294999,+0,+0,-47877.5976426,-52223.4638766,-56575.7874924,-52224.9343432,-52227.3291666,-26117.2756669,+0,-43522.5668315,-39173.4635833,+0,-65280.7403568,+0,-47947.0424426
2010-08-16 12:29:30 UTC,+0,-52199.9384499,-56539.3668883,+0,-13045.9241952,+0,+0,-47829.5516777,-52171.058842,-56519.0144139,-52172.5273369,-52174.9190183,-26091.0660453,+0,-43478.8921399,-39134.1522974,+0,-65215.2323088,-47958.2014224,-47954.2535346
2010-08-16 12:30:00 UTC,+0,-52170.8971381,-56507.9132641,-52146.2325651,-13037.9448543,+0,+0,-47800.2982449,-52139.1513305,-56484.4473593,-52140.618625,-52143.0083935,-26075.1079647,+0,-43452.3002159,+0,-43454.7497897,-65175.3468513,-47939.7985302,-47935.8525765
2010-08-16 12:30:30 UTC,+0,-52199.4767287,-56538.8668128,-52174.4911277,-13045.0104062,+0,+0,+0,-52167.4048125,-56515.0558152,-52168.8731702,-52171.2646328,-26089.238536,-30437.7821666,-43475.8468488,+0,-43478.2981484,-65210.6646498,-47930.4427205,-47926.4977497
2010-08-16 12:31:00 UTC,-13046.0997426,-52177.6766351,-56515.2558986,-52152.6947034,-13039.5605972,-26077.3789363,+0,+0,-52145.6123068,-56491.4468686,-52147.0798445,-52149.4700004,-26078.3393288,-30425.0662401,-43457.684835,+0,-43460.1348035,-65183.4232881,-47920.5126243,-47916.5686969
2010-08-16 12:31:30 UTC,-13043.1368949,-52165.8274482,-56502.4228994,-52141.6486641,-13036.7986937,-26071.8556357,+0,+0,-52134.5685448,-56479.4825165,-52136.0356041,-52138.4250043,-26072.8157555,-30418.6219643,-43448.480791,+0,-43450.9299916,-65169.6181728,-47922.1318119,-47918.1878524
2010-08-16 12:32:00 UTC,-13038.8988399,-52148.8780337,-56484.0655858,-52122.4891961,-13032.0082089,-26062.2754551,-43435.1991138,+0,-52115.4125219,-56458.7298075,-52116.8788603,-52119.2671117,-26063.2351469,-30407.4444251,-43432.5160387,+0,-43434.9640691,-65145.6725028,-47958.4186351,-47954.4708631
2010-08-16 12:32:30 UTC,-13028.8589499,-52108.7251237,-56440.5773913,-52082.3672764,-13021.9764343,-26042.2135594,-43401.7644703,+0,-52075.2978219,-56415.2714804,-52076.7626495,-52079.1484936,-26043.1723544,-30384.0374935,-43399.0841886,+0,-43401.5297666,-65095.5277838,-48028.3633155,-48024.4081959
2010-08-16 12:33:00 UTC,-13023.3885878,-52086.8472982,-56416.8822927,-52060.506342,-13016.5104955,-26031.2825825,-43383.5471827,+0,-52053.4408206,-56391.5926612,-52054.9048252,-52057.2893578,-26032.240889,-30371.2839318,-43380.8684228,+0,-43383.3126649,-65068.2058001,-48016.8599004,-48012.9059891
2010-08-16 12:33:30 UTC,-13030.7088407,-52116.1234622,-56448.5902704,-52089.7599041,-13023.8248296,-26045.9100456,-43407.92494,+0,-52082.6891198,-56423.2788553,-52084.1542257,-52086.5405131,-26046.8690057,-30388.3503161,-43405.2441437,+0,-43407.6901734,-65104.7671537,-47944.6390598,-47940.6927351
2010-08-16 12:34:00 UTC,-13019.0063098,-52069.321335,-56397.9009872,-52042.3306829,-13011.9659563,-26022.1943055,-43368.4009528,+0,-52035.2687275,-56371.9058178,-52036.731984,-52039.1153313,+0,-30360.6802695,-43365.7235798,-39032.2898305,-43368.1666164,-65045.4900314,-48006.7117403,-48002.7590338
2010-08-16 12:34:30 UTC,-13025.0415737,-52093.4583911,-56424.0429739,-52068.2998662,+0,-26035.179503,-43390.0417513,+0,-52061.2332354,-56400.0345115,-52062.6974702,-52065.0823765,+0,-30375.8305645,-43387.3625692,-39051.7669368,-43389.8071938,-65077.9465365,-47956.6208969,-47952.6734528
2010-08-16 12:35:00 UTC,-13027.8924099,-52104.8598482,-56436.3914888,-52079.9151149,+0,-26040.9873981,-43399.7210414,-47739.5080867,+0,-56412.615647,-52074.3110666,-52076.6966696,+0,-30382.6068434,-43397.0410508,-39060.4784711,-43399.4863851,-65092.4633743,-47930.8180483,+0
2010-08-16 12:35:30 UTC,+0,-52126.6394908,-56459.9802499,-52103.503671,+0,-26052.782226,-43419.3780012,-47761.1306501,+0,-56438.1657518,-52097.8962673,-52100.2832852,+0,-30396.3682909,+0,-39078.1700869,-43419.1431444,-65121.9445551,-47902.8995384,+0
2010-08-16 12:36:00 UTC,+0,-52154.3483793,-56489.9907669,-52137.4160515,+0,-26069.7392071,-43447.6380737,-47792.2165968,+0,+0,-52131.8038237,-52134.1928758,+0,-30416.1526073,+0,-39103.6046584,-43447.4029287,+0,-47889.8539572,+0
2010-08-16 12:36:30 UTC,+0,-52186.4634525,-56524.7739153,-52168.8496767,-13043.5997483,-26085.4567288,-43473.8325563,-47821.0304069,+0,+0,-52163.2332113,-52165.6240533,+0,-30434.4907573,+0,-39127.1801557,-43473.5971711,+0,-47916.8509537,+0
2010-08-16 12:37:00 UTC,+0,-52189.8129755,-56528.4016641,-52170.3462615,-13043.9739429,+0,-43475.0796995,-47822.4022585,+0,+0,-52164.7295825,-52167.1205145,-26087.1657646,-30435.3638579,+0,-39128.302607,-43474.8443016,+0,-47914.904396,+0
2010-08-16 12:37:30 UTC,-13057.498684,-52223.2655885,-56564.6330107,-52205.7353287,-13052.8223511,+0,-43504.5703339,-47854.8418176,+0,+0,-52200.1136183,-52202.506672,-26104.8619139,+0,+0,-39154.8447063,-43504.3346357,+0,-47909.9518055,+0
2010-08-16 12:38:00 UTC,-13049.0635541,+0,-56528.0958928,-52170.4309371,-13043.9951144,+0,-43475.1502619,-47822.4798769,+0,+0,-52164.8142469,-52167.2051836,-26087.2081059,+0,+0,-39128.3661143,-43474.9148633,+0,-47943.0070395,+0
2010-08-16 12:38:30 UTC,-13047.9248413,+0,-56523.1635059,-52165.4345442,-13042.7458554,+0,-43470.9866372,-47817.8999092,-52158.3507356,+0,-52159.8185631,-52162.2092009,-26084.709682,+0,+0,-39124.6187777,+0,+0,-47966.9927203,+0
2010-08-16 12:39:00 UTC,-13037.8963464,+0,-56479.7253826,-52123.1313385,-13032.168651,+0,-43435.7342925,-47779.1224985,-52116.0554375,+0,-52117.5216085,-52119.9096131,-26063.5560968,+0,-43433.0515378,-39092.8910298,+0,+0,-47985.1996961,-47981.2495314
2010-08-16 12:39:30 UTC,-13039.2375063,+0,-56485.5346746,-52128.4916164,-13033.5088932,+0,-43440.2011522,-47784.0360231,-52121.4147521,+0,-52122.8811247,-52125.2694505,-26066.2364803,+0,-43437.5180247,-39096.9112834,+0,+0,-48051.4907042,-48047.5335765
2010-08-16 12:40:00 UTC,-13021.8268933,+0,-56410.1198896,-52054.6942512,-13015.0571712,-26028.3763304,-43378.7038805,-47716.3893136,-52047.6306651,-56385.297991,-52049.094259,-52051.4781575,-26029.3344278,+0,-43376.0258909,-39041.5626378,+0,-65077.4682674,-48093.9386202,-48089.9770357
2010-08-16 12:40:30 UTC,-13017.4782781,+0,-56391.2836872,-52036.2082242,-13010.435068,-26019.1328859,+0,-47699.4440082,-52029.1479655,-56365.2747268,-52030.6108631,-52032.9936522,-26020.0905701,+0,-43360.6222895,-39027.697962,+0,-65037.8387865,-48064.0381201,-48060.079675
2010-08-16 12:41:00 UTC,-13015.9640115,+0,-56384.7245818,-52026.7662454,-13008.0742685,-26014.4116762,+0,-47690.7889731,-52019.707687,-56355.0475848,-52021.1702288,-52023.5524509,-26015.3691492,-30351.5999084,-43352.7547,-39020.6163984,+0,-65026.0381218,-48004.1820974,-48000.2299386
2010-08-16 12:41:30 UTC,-13011.7149313,-52040.1614008,-56366.3202505,-52013.2065359,-13004.6838646,-26007.6314809,+0,-47678.3594272,-52006.1507221,-56340.3605457,-52007.6126876,-52009.9939984,-26008.5886238,-30343.6891664,-43341.4561315,-39010.4465158,+0,-65009.0914168,-47947.4044554,-47943.458405
2010-08-16 12:42:00 UTC,-13058.1492711,-52225.8680063,-56567.4524999,-52196.5385299,-13050.5227776,-26099.3017529,+0,-47846.4115806,-52189.4497289,-56538.9378331,-52190.9185974,-52193.3109072,-26100.2629929,-30450.6441522,-43494.2187062,-39147.9470561,-43496.6708786,-65238.2213156,-47941.5137259,-47937.5682948
2010-08-16 12:42:30 UTC,+0,-52310.8859807,+0,-52282.7077459,+0,-26142.3883698,+0,-47925.3990084,-52275.6034558,-56632.2726115,-52277.0755654,+0,-26143.3515348,-30500.914848,-43566.0197736,-39212.5746966,-43568.4772077,-65345.9163587,-47854.4930035,-47850.5567194
2010-08-16 12:43:00 UTC,+0,-52254.1211608,+0,-52227.3276327,+0,-26114.6970223,+0,-47874.6345601,-52220.2332948,-56572.2872592,-52221.7033219,+0,+0,-30468.6063636,-43519.8739279,-39171.0391434,-43522.3279813,-65276.701804,-47896.3010031,-47892.3603238
2010-08-16 12:43:30 UTC,+0,-52344.7202342,+0,-52319.8648341,+0,-26160.96778,+0,-47959.459233,-52312.7538683,-56672.5195693,-52314.2273748,+0,+0,-30522.5921095,-43596.9811641,+0,-43599.4408661,-65392.3556178,-47929.2236728,-47925.2795331
2010-08-16 12:44:00 UTC,+0,-52343.6409653,+0,-52316.5542054,+0,-26159.312364,-43596.9186661,-47956.424556,-52309.4441377,-56668.9338902,-52310.9174543,+0,+0,-30520.660631,-43594.2227072,+0,-43596.68211,-65388.2182989,-47950.3459773,-47946.3997618
2010-08-16 12:44:30 UTC,-13074.1204169,-52289.7422716,+0,-52266.9614557,-13068.1307413,-26134.5148333,-43555.5917313,-47910.9651221,-52259.8602978,-56615.2171589,+0,+0,+0,-30491.7284663,-43552.8992193,+0,-43555.3555952,-65326.2368396,-47936.8585756,-47932.9137781
2010-08-16 12:45:00 UTC,-13083.1010303,-52325.6587839,+0,-52305.3102691,-13077.719181,-26153.6901339,-43587.5488,+0,-52298.2022206,-56656.7549417,+0,+0,+0,-30514.1009745,-43584.8536223,+0,-43587.3123391,-65374.1655265,-47934.9339253,-47930.98933
2010-08-16 12:45:30 UTC,-13092.8112953,-52364.4934202,+0,-52342.9247881,-13087.1240236,-26172.4982703,-43618.8939621,+0,-52335.8099818,-56697.4973685,+0,+0,+0,-30536.045099,-43616.1961702,+0,-43618.6571828,-65421.1764867,-47981.4536775,-47977.5041938
2010-08-16 12:46:00 UTC,-13076.934812,-52300.9979892,+0,-52277.2022203,-13070.6912628,-26139.6354545,-43564.1256281,+0,-52270.0992213,-56626.309513,+0,-52285.1943622,-26140.5984696,-30497.7028781,-43561.4324039,+0,-43563.8894053,-65339.0358369,-48008.4329215,-48004.4806036
2010-08-16 12:46:30 UTC,-13091.0039436,-52357.2654643,+0,-52332.0906452,-13084.4150991,+0,-43609.8656097,+0,-52324.978091,-56685.7625449,+0,-52328.8521643,-26168.0451351,-30529.7244389,-43607.1686963,+0,-43609.6289496,-65407.6362156,-47920.7062913,-47916.7633366
2010-08-16 12:47:00 UTC,-13092.7921295,-52364.4170239,-56717.510993,-52340.9655656,-13086.6341157,+0,-43617.2613129,+0,-52333.8514157,-56695.375475,+0,-52337.726355,-26172.4830009,-30534.9020241,-43614.5637822,-39262.0566088,-43617.0245777,-65418.7281687,-47897.661927,-47893.7213956
2010-08-16 12:47:30 UTC,-13118.6749063,-52467.9310171,-56829.6233915,-52442.3906068,-13111.9936452,+0,-43701.7814525,+0,-52435.258245,-56805.2347185,+0,-52439.1430683,-26223.20015,-30594.0728902,-43699.076877,-39332.3382223,-43701.5438598,-65545.4900984,-47832.444794,-47828.51112
2010-08-16 12:48:00 UTC,-13117.4204632,-52462.9140739,-56824.1897146,-52438.9467613,-13111.1325728,+0,-43698.9116059,+0,-52431.8150175,-56801.5044928,+0,-52435.6995054,-26221.4780701,+0,-43696.2072695,-39329.7553089,-43698.6740423,-65541.1859488,-47865.2543119,-47861.3171874
2010-08-16 12:48:30 UTC,-13098.4604442,-52387.0865334,-56742.063547,-52364.1040854,-13092.4194915,+0,-43636.5432465,+0,-52356.9857794,-56720.4381238,+0,-52360.8629743,-26184.0533168,+0,-43633.8441081,-39273.6226673,-43636.3063154,-65447.6468976,-47899.4752368,-47895.5345147
2010-08-16 12:49:00 UTC,+0,-52419.0273129,-56776.6574909,-52394.2803382,-13099.9645275,-26198.1772179,-43661.6899072,+0,-52387.1566132,-56753.1237429,+0,-52391.0367491,-26199.1428204,+0,-43658.9886725,-39296.2551128,-43661.452721,-65485.3614494,-47872.8637216,-47868.925797
2010-08-16 12:49:30 UTC,+0,-52312.5987362,-56661.388421,-52283.9890483,-13072.3881492,-26143.029002,-43569.7812915,-47926.5735741,-52276.8851359,-56633.6609663,-52278.3571626,-52280.7545191,-26143.9921413,+0,-43567.0877212,-39213.5357112,-43569.5450387,-65347.5184121,-47858.3034694,-47854.3670758
2010-08-16 12:50:00 UTC,+0,-52347.1465711,-56698.8064353,-52321.4150973,-13081.7458283,-26161.742874,-43600.9694189,-47960.8803701,-52314.304769,+0,-52315.7781362,-52318.177636,-26162.7068216,+0,-43598.2733739,-39241.6055782,-43600.7328769,-65394.2941603,-47769.2726265,-47765.3457452
2010-08-16 12:50:30 UTC,+0,-52414.5334038,-56771.7907583,-52389.423608,+0,-26195.7487147,-43657.6426892,-48023.2207006,-52382.3010634,+0,-52383.7769868,-52386.1805605,-26196.7141811,+0,-43654.9419184,-39292.6125373,-43657.4055717,-65479.291804,-47767.8213677,-47763.8946393
2010-08-16 12:51:00 UTC,-13099.8375742,-52392.5944002,-56748.029389,-52370.1372625,+0,-26186.1050924,-43641.5708731,-48005.5417786,-52363.0181814,+0,-52364.4933801,-52366.8957988,-26187.0701281,+0,-43638.8714421,-39278.1476148,+0,-65455.1875563,+0,-47785.6452709
2010-08-16 12:51:30 UTC,-13085.1406676,+0,-56684.3690937,-52308.2392587,+0,-26155.1546478,-43589.9896481,-47948.8026739,-52301.1312962,+0,-52302.6041684,-52305.0028793,-26156.1183014,-30515.8095834,-43587.2945184,-39231.7235879,+0,-65377.8268788,+0,-47790.4950016
2010-08-16 12:52:00 UTC,-13093.2989953,+0,-56719.7072487,-52340.3223173,+0,-26171.1969248,-43616.7252997,-47978.2117648,-52333.2085921,+0,-52334.6826701,-52337.0833028,+0,-30534.5266806,-43614.0279406,-39255.7861533,+0,-65417.924572,+0,-47774.306611
2010-08-16 12:52:30 UTC,-13096.4685548,+0,-56733.4363365,-52352.3178278,-13089.4725071,-26177.1949595,-43626.7214722,-47989.2075075,-52345.2019485,+0,-52346.6764772,-52349.0778282,+0,-30541.5248017,-43624.0232798,-39264.7828876,+0,-65432.9166687,+0,-47793.854717
2010-08-16 12:53:00 UTC,-13094.2773977,+0,-56723.9452409,-52345.7971208,-13087.8421203,-26173.9344542,+0,-47983.2302699,-52338.6824118,+0,-52340.1566957,-52342.5576564,+0,-30537.7206539,-43618.5898569,-39259.8923023,+0,-65424.7670299,+0,-47802.0346124
2010-08-16 12:53:30 UTC,-13091.730221,+0,-56712.9120324,-52341.6512885,-13086.8055287,-26171.8614415,+0,-47979.4299726,+0,+0,-52336.0114519,-52338.4121644,+0,-30535.3019961,-43615.1353143,-39256.782893,+0,+0,+0,-47889.3320787
2010-08-16 12:54:00 UTC,-13095.2638329,+0,-56728.2180305,-52355.7756922,-13090.3370847,-26178.9239723,+0,-47992.3771757,+0,+0,-52350.1338504,-52352.5354085,+0,-30543.5421027,-43626.9045683,-39267.3763152,+0,+0,+0,-47921.6136777
2010-08-16 12:54:30 UTC,-13084.6874184,+0,-56682.4058278,-52307.5680187,-13078.2836123,-26154.819012,+0,-47948.1873786,+0,-56659.2009465,-52301.9330246,-52304.331695,+0,-30515.4179849,-43586.7352036,-39231.2201522,-43589.1938616,+0,+0,-47919.2443475
2010-08-16 12:55:00 UTC,-13070.4358059,-52275.0070378,-56620.6751046,+0,-13064.7753478,-26127.8047626,+0,-47898.6642764,+0,-56600.6826453,-52247.9150165,-52250.3103492,-26128.7671665,-30483.8994483,-43541.7178908,-39190.7002618,-43544.1731507,+0,-47941.8007295,-47937.8558544
2010-08-16 12:55:30 UTC,-13070.469712,-52275.1426408,-56620.821973,+0,-13064.809231,-26127.8725238,+0,-47898.7884982,+0,-56600.829432,-52248.0505145,-52250.4458549,-26128.8349306,-30483.9785075,-43541.8308111,-39190.8019001,-43544.286079,+0,-47945.2205482,-47941.2753132
2010-08-16 12:56:00 UTC,+0,-52299.9779887,-56647.7202647,+0,-13071.7144226,+0,+0,-47924.1039411,+0,-56630.7431952,-52275.6637921,-52278.0607881,-26142.6447932,-30500.090248,-43564.8430278,-39211.5150362,-43567.2999822,+0,-47890.5478677,-47886.6083807
2010-08-16 12:56:30 UTC,+0,-52277.9865101,-56623.9020672,+0,-13065.6614525,+0,-43547.3623659,-47901.9128666,+0,-56604.5213131,-52251.4584756,-52253.8540205,-26130.5393093,-30485.9669782,-43544.670921,-39193.3582634,-43547.1263971,+0,-47975.9865923,-47972.0381242
2010-08-16 12:57:00 UTC,+0,-52185.3946645,-56523.6191037,+0,-13042.3576744,+0,-43469.6937976,-47816.477807,-52156.8012665,-56503.5677522,-52158.2686406,-52160.6585969,-26083.9335099,-30431.5927554,-43467.0088371,+0,-43469.4586201,+0,-47972.311996,-47968.363914
2010-08-16 12:57:30 UTC,+0,-52208.1717721,-56548.2881838,+0,-13048.0491371,+0,-43488.6627278,-47837.3435409,-52179.560085,-56528.223556,-52181.028316,-52183.4196376,-26095.316006,-30444.8725273,-43485.976183,+0,-43488.4273569,+0,-48024.7322751,-48020.7786855
2010-08-16 12:58:00 UTC,-13044.421484,-52170.9669736,-56507.9929818,+0,-13038.2162624,+0,-43455.8909914,-47801.2947851,-52140.2407354,-56485.6268731,-52141.7074859,-52144.0964486,-26075.6509982,-30421.9296846,-43453.2071838,+0,-43455.6559547,-65176.7082442,-48066.092206,-48062.1342719
2010-08-16 12:58:30 UTC,-13039.4555355,-52151.1064698,-56486.4827751,+0,-13032.656799,-26063.5729575,-43437.3619993,-47780.912981,-52118.0097541,-56461.5429022,-52119.4756672,-52121.8632955,-26064.5324909,-30408.957904,-43434.6797401,+0,-43437.1271517,-65148.9187726,-48078.8732157,-48074.913939
2010-08-16 12:59:00 UTC,-13027.8372058,-52104.6408464,-56436.1575054,-52078.2105321,+0,-26040.134896,-43398.3007236,-47737.9457615,-52071.1442522,-56410.771081,-52072.6084001,-52074.9932159,-26041.0933819,+0,-43395.6217283,+0,-43398.0662749,-65090.3353253,-48071.4927543,-48067.5342528
2010-08-16 12:59:30 UTC,-13047.2576251,-52182.3096606,-56520.2778459,-52155.8192465,+0,-26078.9410629,-43462.9740919,-47809.0861624,-52148.7390011,-56494.8334835,-52150.2060715,-52152.5955439,-26079.9012832,+0,-43460.289693,+0,-43462.738983,-65187.3313609,-48021.082365,-48017.1291583
2010-08-16 13:00:00 UTC,-13059.6486064,-52231.865643,-56573.9506528,-52207.7874716,+0,-26104.926362,-43506.2805943,+0,-52200.6981928,-56551.1234792,-52202.1671515,-52204.5596399,-26105.8877156,+0,-43503.5927078,+0,-43506.0450723,-65252.2820446,-48016.4978986,-48012.5453236
2010-08-16 13:00:30 UTC,-13048.0174167,-52185.3485867,-56523.5696736,-52161.3090747,+0,-26081.6860797,-43467.548932,+0,-52154.228157,-56500.7800889,-52155.6953661,-52158.0850665,-26082.6463945,+0,-43464.8642805,+0,-43467.313805,-65194.1929432,-48037.5301191,-48033.5753338
2010-08-16 13:01:00 UTC,-13063.1827622,-52245.9999277,-56589.2590005,-52219.2456506,-13056.2095254,-26110.6557184,-43515.8289942,+0,-52212.1543128,-56563.5344856,-52213.6237024,-52216.0168774,-26111.6173278,+0,-43513.1403111,-39164.9776573,-43515.593375,-65266.6025779,-47990.5103976,-47986.5605528
2010-08-16 13:01:30 UTC,-13056.5986509,-52219.7221692,-56560.7396461,-52193.0701591,-13049.6647989,-26097.5673624,-43494.0162733,+0,-52185.9835284,-56535.1823233,-52187.451933,-52189.8435384,+0,+0,-43491.3294114,-39145.3458178,-43493.7808764,-65233.888221,-47976.5870377,-47972.6386559
2010-08-16 13:02:00 UTC,-13045.7904196,-52176.4963111,+0,-52149.2184833,-13038.7004495,-26075.640502,-43457.4735264,+0,-52142.139741,-56487.6840833,-52143.6064949,-52145.9954699,+0,+0,-43454.7897166,-39112.4566911,-43457.2385022,-65179.0820182,-47940.2586283,-47936.3140647
2010-08-16 13:02:30 UTC,-13045.1818731,-52174.0625223,+0,-52145.2312919,-13037.7035218,-26073.6468135,-43454.1508957,+0,-52138.1532661,-56483.365329,-52139.61987,-52142.0086062,+0,-30420.7113852,-43451.4673632,-39109.4662641,-43453.9159053,-65174.0987913,-47909.2548919,-47905.3135871
2010-08-16 13:03:00 UTC,+0,-52250.7533477,+0,-52221.4718144,-13056.7661392,-26111.7688524,-43517.6841146,+0,-52214.380075,-56565.9457687,-52215.8495486,-52218.2428575,+0,-30465.1897315,-43514.9952762,-39166.6885741,-43517.4484765,-65269.3848554,-47851.1964319,-47847.2612322
2010-08-16 13:03:30 UTC,+0,-52289.4190648,+0,-52260.1037583,-13066.4253851,-26131.0857251,-43549.877123,+0,-52253.005073,-56607.7902231,-52254.4760001,-52256.8716251,+0,-30487.7274173,-43547.1855972,-39195.6629192,-43549.641157,-65317.6673963,-47900.6339097,-47896.693512
2010-08-16 13:04:00 UTC,+0,-52296.4901691,+0,-52268.0608783,-13068.4149243,-26135.0644704,-43556.507999,+0,-52260.9607638,-56616.4090336,-52262.4319899,-52264.8280915,-26136.0271703,-30492.3695614,-43553.8159203,-39201.6308388,+0,-65327.6122759,-47902.7346786,-47898.7361404
2010-08-16 13:04:30 UTC,+0,-52225.2040213,+0,-52194.3869588,-13049.9940419,-26098.2257931,-43495.1135969,-47844.4394693,-52187.3000906,-56536.6086232,-52188.7685449,-52191.1602295,-26099.1868471,-30449.3885598,-43492.4266431,-39146.374661,+0,-65235.533968,-47944.5181106,-47940.5150797
2010-08-16 13:05:00 UTC,-13066.4387241,-52259.0762871,+0,-52232.7151943,-13059.5773084,-26117.3907788,-43527.05354,-47879.5732591,-52225.6217523,+0,-52227.0915802,-52229.4854607,-26118.3526607,-30471.7489859,-43524.3640503,-39175.12123,+0,-65283.4372813,-47959.2138093,-47955.2093573
2010-08-16 13:05:30 UTC,-13066.9985632,-52261.3152764,+0,-52236.2732464,-13060.4669378,+0,-43530.0185577,-47882.8347646,-52229.1791633,+0,-52230.6491253,-52233.0432197,-26120.1318496,-30473.8247365,-43527.3288201,-39177.7898048,+0,-65287.8841645,-47914.7132374,-47910.7135706
2010-08-16 13:06:00 UTC,-13071.3044562,+0,+0,-52254.120261,-13064.9292731,+0,+0,-47899.1943167,-52247.0229706,+0,-52248.4936038,-52250.8887676,-26129.0561712,-30484.2365964,-43542.1999628,-39191.1752445,+0,-65310.1895208,-47898.0298599,-47894.0319869
2010-08-16 13:06:30 UTC,-13040.6702422,+0,-56491.8680698,-52133.4067934,-13034.746969,+0,+0,-47788.5417355,-52126.3312147,+0,-52127.7973045,-52130.1852287,-26068.6939257,-30413.812953,-43441.6146774,-39100.6389351,+0,-65159.3207838,-47897.4814173,-47893.4836035
2010-08-16 13:07:00 UTC,-13045.1784979,+0,-56511.3958474,-52151.4249499,-13039.252096,+0,+0,-47805.0581653,-52144.3461286,+0,-52145.812897,-52148.2019024,-26077.7038269,-30424.3246572,-43456.6284231,-39114.1527328,+0,-65181.8400299,-47878.4490542,-47874.4532878
2010-08-16 13:07:30 UTC,-13037.1078899,+0,-56476.437528,-52115.7701195,+0,+0,+0,-47772.3749937,-52108.6977143,+0,-52110.16314,-52112.5500061,-26059.8747835,-30403.5238041,-43426.9188045,-39087.4112533,-43429.3654438,-65137.2783177,-47914.4574614,-47910.4578214
