# file...... Output/Qh/house_Qh_file_033.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_7B_tm_0_B_7_Meter_56_641:Qh,house_0_8B_tm_0_B_8_Meter_56_642:Qh,house_0_1B_tm_0_B_1_Meter_58_643:Qh,house_0_2B_tm_0_B_2_Meter_58_644:Qh,house_0_3B_tm_0_B_3_Meter_58_645:Qh,house_0_4B_tm_0_B_4_Meter_58_646:Qh,house_0_5B_tm_0_B_5_Meter_58_647:Qh,house_0_6B_tm_0_B_6_Meter_58_648:Qh,house_0_7B_tm_0_B_7_Meter_58_649:Qh,house_0_8B_tm_0_B_8_Meter_58_650:Qh,house_0_1B_tm_0_B_1_Meter_59_651:Qh,house_0_2B_tm_0_B_2_Meter_59_652:Qh,house_0_3B_tm_0_B_3_Meter_59_653:Qh,house_0_4B_tm_0_B_4_Meter_59_654:Qh,house_0_5B_tm_0_B_5_Meter_59_655:Qh,house_0_6B_tm_0_B_6_Meter_59_656:Qh,house_0_7B_tm_0_B_7_Meter_59_657:Qh,house_0_8B_tm_0_B_8_Meter_59_658:Qh,house_3_1A_tm_3_A_1_Meter_60_659:Qh,house_3_2A_tm_3_A_2_Meter_60_660:Qh
2010-08-16 13:43:00 UTC,-47582.8704606,-56235.0227388,-51764.7645853,-56081.477647,-51768.2101905,-30203.3624859,-64712.0060002,-21574.4998185,+0,-56082.1270211,-12941.9677725,-56069.1001519,-38823.2411775,-30194.3394169,-60378.943567,+0,-47443.3097833,-51757.3536478,-64130.0310648,-47027.9703408
2010-08-16 13:43:30 UTC,-47578.464763,-56229.8158928,-51756.8698118,-56072.9242881,-51760.3146131,-30198.7557261,-64702.1361804,-21571.2091398,+0,-56073.5735792,-12939.9939919,-56060.5495391,-38817.3203359,-30189.734649,-60369.7357501,+0,-47436.0746903,-51749.4605963,-64211.0043958,-47087.3493337
2010-08-16 13:44:00 UTC,-47580.5198922,-56232.2447343,-51760.4302744,-56076.7817659,-51763.8754381,-30200.8333277,-64706.5873686,-21572.6932022,+0,-56077.4310944,-12941.4838461,-56067.0037353,+0,-30193.2104319,-60376.6860189,+0,-47441.5359023,-51755.4184502,-64162.2729807,-47051.613835
2010-08-16 13:44:30 UTC,-47590.2411689,-56243.7337641,-51770.9377786,-56088.1658108,-51774.3840124,-30206.9646689,-64719.7235497,-21577.0729127,+0,-56088.8152498,-12943.6444513,-56076.3636903,+0,-30198.2510556,-60386.7653842,-30198.880525,-47449.4558194,-51764.0586038,-64130.8691486,-47028.5849206
2010-08-16 13:45:00 UTC,-47604.8836837,-56261.0389282,-51789.8047366,-56108.6066582,-51793.2528911,-30217.9739196,-64743.3104798,-21584.9369881,+0,-56109.2562958,-12948.8283666,-56098.8209245,+0,+0,-60410.9486913,-30210.9747662,-47468.4579869,-51784.7888263,-64103.1937205,-47008.2901025
2010-08-16 13:45:30 UTC,-47584.1625615,-56236.5498002,-51769.1235201,-56086.200206,-51772.5695692,-30205.9060126,-64717.4554158,-21576.3166983,+0,-56086.849626,-12944.5904949,-56080.4620443,+0,+0,+0,-30201.0876751,-47452.9236378,-51767.8417852,-64160.7002103,-47050.4604981
2010-08-16 13:46:00 UTC,-47582.5877707,-56234.6886435,-51764.3114432,-56080.9867035,-51767.7570021,-30203.098068,-64711.4394947,-21574.3109407,-38828.3420188,-56081.6360728,-12943.6799914,-56076.5176542,+0,+0,+0,-30198.9634414,-47449.5860957,-51764.2007274,-64146.4944664,-47040.043207
2010-08-16 13:46:30 UTC,-47579.4500658,-56230.9803666,-51763.873761,-56080.5125097,-51767.3192755,-30202.8426718,-64710.8923171,-21574.1285073,-38828.0136996,-56081.1618745,-12943.5705391,-56076.0434956,+0,+0,+0,-30198.7080855,-47449.1848869,-51763.7630327,-64046.9405717,-46967.0388019
2010-08-16 13:47:00 UTC,-47581.7200979,-56233.6631898,-51761.6584443,-56078.1123902,-51765.103733,-30201.5499893,-64708.1227912,-21573.2051245,-38826.3519195,-56078.7617316,-12943.0165494,-56073.6435581,-38831.3738241,+0,+0,-30197.4156099,-47447.154182,-51761.5476557,-64008.0515156,-46938.5208583
2010-08-16 13:47:30 UTC,-47589.9174909,-56243.3512273,-51767.5805775,-56084.5285505,-51771.0264695,-30205.0056742,-64715.526473,-21575.6735729,-38830.794301,-56085.1779543,+0,-56078.3271082,-38829.6303506,+0,+0,-30199.9379148,-47451.1171635,-51765.8710304,-63985.4564195,-46921.9515267
2010-08-16 13:48:00 UTC,-47582.9561354,-56235.1239931,-51760.869502,-56077.2576341,-51764.3147105,-30201.089626,-64707.1364785,-21572.87628,-38825.760109,-56077.9069673,+0,-56069.0365702,-38823.1971505,-30194.3051761,+0,-30194.9345378,-47443.2559836,-51757.2949556,-63942.6129746,-46890.5337698
2010-08-16 13:48:30 UTC,-47560.3972932,-56208.4629669,-51735.1027068,-56049.341361,-51738.5452907,-30186.0541789,-64674.9235674,-21562.136231,-38806.4316125,-56049.9904231,+0,-56041.1255733,-38803.8702784,-30179.2742457,+0,-30179.9031969,-47419.6391203,-51731.530377,-63983.7564683,-46920.7049264
2010-08-16 13:49:00 UTC,-47586.3256551,-56239.1062388,-51768.0027945,-56084.985989,-51771.4487294,+0,-64716.0543165,-21575.8495602,-38831.1110194,-56085.6353971,+0,-56071.7340926,-38825.0650402,-30195.7578748,-60381.7799536,-30196.3872761,-47445.5384896,-51759.7850324,-63953.2815664,-46898.3572122
2010-08-16 13:49:30 UTC,-47559.2859092,-56207.1494846,-51734.5030233,-56048.6916517,-51737.9455463,+0,-64674.1738605,-21561.8862729,-38805.9817711,-56049.3407076,-12934.0009217,-56034.5869681,-38799.3426446,-30175.753006,-60341.7776847,-30176.3818611,-47414.1064858,-51725.4946054,-63963.5035936,-46905.8531819
2010-08-16 13:50:00 UTC,-47559.029244,-56206.8461465,-51731.5112607,-56045.4503149,-51734.9534789,+0,-64670.4336444,-21560.6392541,-38803.7375543,-56046.0993393,-12933.2529862,-56031.3468378,-38797.0990278,-30174.0080962,-60338.2885165,-30174.6369036,-47411.3648527,-51722.5036483,-63976.292767,-46915.2316794
2010-08-16 13:50:30 UTC,-47595.6113274,-56250.0804522,-51778.5354516,-56096.3972849,-51781.9824589,+0,-64729.2219429,-21580.2397548,-38839.0119017,-56097.0468039,-12945.0089531,-56082.2748467,-38832.3639483,-30201.4343951,-60393.1308746,-30202.0639515,-47454.4575388,-51769.515179,-63941.8714869,-46889.9900255
2010-08-16 13:51:00 UTC,-47600.9685498,-56256.4118519,-51782.7408537,-56100.9535033,-51786.1882892,+0,-64734.479416,-21581.9926393,-38842.166508,-56101.6030666,-12946.0602964,-56086.82937,-38835.5177118,-30203.8871459,-60398.0354605,-30204.5167692,-47458.3113443,-51773.7194492,-63932.9649851,-46883.4587508
2010-08-16 13:51:30 UTC,-47616.4119273,-56274.6635104,-51807.6929309,-56127.9870926,-51811.142906,+0,-64765.6737869,-21592.3930977,-38860.8838568,-56128.6369186,-12952.2982721,-56113.8528982,-38854.2300578,-30218.4401467,-60427.136029,-30219.0701672,-47481.1772775,-51798.6648077,-63948.8752749,-46895.1260108
2010-08-16 13:52:00 UTC,-47621.7357277,-56280.9554103,-51812.8183084,-56133.5400311,-51816.2688051,-30231.4028028,-64772.0813867,-21594.5294437,-38864.7285658,-56134.189911,-12953.8077272,-56120.3920074,-38858.7580407,-30221.961658,-60434.177737,-30222.5917746,-47486.7103387,-51804.7010448,-63945.7374134,-46892.8249688
2010-08-16 13:52:30 UTC,-47612.4149599,-56269.9397196,-51801.68573,-56121.4787687,-51805.1350937,-30224.9067187,-64758.1637567,-21589.889192,-38856.3776637,-56122.1285313,-12951.0245045,-56108.3348114,-38850.409078,-30215.4684871,-60421.1938198,-30216.0984265,-47476.5081534,-51793.571074,-63963.5630151,-46905.8967566
2010-08-16 13:53:00 UTC,-47646.6608943,-56310.4130614,-51841.7257181,-56164.8589072,-51845.1791557,-30248.2708578,-64808.2205988,-21606.5785521,-38886.4129346,-56165.5090916,-12961.0347823,-56151.7003273,-38880.4373748,-30238.8221507,-60467.892428,-30239.4527274,-47513.2018449,-51833.6016852,-63944.9700387,-46892.2622411
2010-08-16 13:53:30 UTC,-47656.1897109,-56321.6746331,-51853.8383333,-56177.9819608,-51857.2930028,-30255.338812,-64823.3634414,-21611.6272993,-38895.4989928,-56178.6322728,-12964.0630212,-56164.8189592,-38889.5213242,-30245.8869372,-60482.0193637,-30246.5177067,-47524.3021634,-51845.7114651,-63956.0082355,-46900.3567205
2010-08-16 13:54:00 UTC,-47654.4332571,-56319.5987793,-51856.3760829,-56180.7314104,-51859.8310105,-30256.81964,-64826.5360629,-21612.6850773,-38897.4026396,-56181.3817492,-12964.6974763,-56167.5674812,-38891.4245286,-30247.3671009,-60484.9791382,-30247.9979108,-47526.6278229,-51848.2486198,-64034.284891,-46957.7581963
2010-08-16 13:54:30 UTC,-47664.2714226,-56331.2259531,-51867.8768043,-56193.1915256,-51871.3329014,-30263.5305418,-64840.9139332,-21617.4787765,-38906.0296967,-56193.8419857,-12967.5727374,-56180.0233981,-38900.0495834,-30254.074995,-60498.3924221,-30254.7059879,-47537.1673857,-51859.746649,-64016.8898769,-46945.0021648
2010-08-16 13:55:00 UTC,-47623.7019234,-56283.2791464,-51816.0324797,-56137.0223298,-51819.4833035,-30233.2783366,-64776.0996514,-21595.8691661,-38867.1396182,-56137.6722436,-12954.6112928,-56123.8731329,-38861.1685338,-30223.8363512,-60437.9264233,-30224.466519,-47489.6558899,-51807.914464,-64040.582878,-46962.3766072
2010-08-16 13:55:30 UTC,-47610.067775,-56267.1657139,-51797.2428842,-56116.665299,-51800.6917958,-30222.3142288,-64752.6094385,-21588.037337,-38853.0449435,-56117.3150149,-12949.9137616,-56103.5229631,-38847.0771309,-30212.877159,-60416.0121307,-30213.5070277,-47472.4366125,-51789.1292676,-64087.4361643,-46996.7348437
2010-08-16 13:56:00 UTC,-47614.4460465,-56272.3401466,-51806.6789965,-56126.8885755,-51810.1288685,-30227.8203907,-64764.4061953,-21591.9704723,-38860.1232723,-56127.5383907,-12953.007059,-56116.9234334,-38856.3562391,-30220.0937243,-60430.4425668,-30220.72379,+0,-51801.4992119,-64062.8951495,-46978.7385395
2010-08-16 13:56:30 UTC,-47588.7026618,-56241.9154892,-51777.3394951,-56095.101561,-51780.7863806,-30210.7001996,-64727.7267921,-21579.7412591,-38838.1147764,-56095.7510674,-12945.671274,-56085.1440868,-38834.3507433,-30202.979569,-60396.2206458,-30203.6091675,+0,-51772.163768,-64072.6919957,-46985.9227177
2010-08-16 13:57:00 UTC,-47569.5606743,-56219.2926514,-51755.8427579,-56071.8115568,-51759.2874545,-30198.1564191,-64700.8521868,-21570.7810457,-38821.9893877,-56072.4608371,-12940.2964232,-56061.8597018,-38818.2275532,-30190.4402118,-60371.1466127,-30191.0694679,+0,-51750.6700045,+0,-47014.0461108
2010-08-16 13:57:30 UTC,-47562.5831575,-56211.0463169,-51744.7635926,-56059.8081623,-51748.2071605,-30191.6915014,-64687.0013307,+0,-38813.6785516,-56060.457326,-12937.3637495,-56049.155071,-38809.4302758,-30183.5983771,-60357.4654986,-30184.2274464,+0,-51738.9423882,+0,-47046.4376222
2010-08-16 13:58:00 UTC,-47539.7063763,-56184.0095363,-51715.9760338,-56028.6191321,-51719.4166694,-30174.8933784,-64651.0119474,+0,-38792.0840844,-56029.2679932,-12930.1661476,-56017.9743477,-38787.8392942,-30166.8065992,-60323.8882106,-30167.43521,+0,-51710.159533,+0,+0
2010-08-16 13:58:30 UTC,-47543.4452757,-56188.4283312,-51722.8021641,-56036.0147014,-51726.2434951,-30178.8765636,-64659.5457806,+0,-38797.2045827,-56036.6636343,-12931.872849,-56025.3679473,-38792.9589661,-30170.7882798,-60331.8500857,-30171.4169993,+0,-51716.984548,+0,+0
2010-08-16 13:59:00 UTC,-47516.1929991,-56156.2203983,-51693.0667083,-56003.7986989,-51696.5050088,-30161.5253213,+0,+0,-38774.8990662,-56004.4473193,+0,-55991.9170221,-38769.7959895,-30152.7739277,-60295.8281075,-30153.4021552,+0,-51686.1060745,+0,+0
2010-08-16 13:59:30 UTC,-47526.1849398,-56168.0293111,-51700.6153578,-56011.9770606,-51704.0544277,-30165.9301118,+0,+0,-38780.5615497,-56012.6257603,+0,-55996.9235776,-38773.2627616,-30155.4701119,-60301.2194691,-30156.0984131,-47382.2376447,-51690.7276147,+0,+0
2010-08-16 14:00:00 UTC,-47505.4633405,-56143.5396183,-51673.4410972,-55982.5359088,-51676.877397,-30150.0733782,+0,-21536.4345965,-38760.177267,-55983.1843231,+0,-55968.1963854,-38753.370717,-30139.9996353,-60270.284292,-30140.6275138,-47357.9301595,-51664.2096086,+0,+0
2010-08-16 14:00:30 UTC,-47502.6532219,-56140.2184972,-51668.2551855,-55976.9173854,-51671.6909563,-30147.0472927,+0,-21534.2730175,-38756.2871483,-55977.5657452,+0,-55962.5800307,-38749.4816913,-30136.9750553,-60264.2362619,-30137.6028512,-47353.1778866,-51659.0251643,+0,+0
2010-08-16 14:01:00 UTC,-47507.7093208,-56146.1940162,-51680.3505362,+0,-51683.7875405,-30154.1051767,+0,-21539.3145717,-38765.3602586,-55990.6702239,-12919.7823208,-55972.9905885,-38756.6904466,-30142.5814613,-60275.4469795,-30143.2094104,-47361.9867697,-51668.6351267,-64177.5620309,+0
2010-08-16 14:01:30 UTC,-47553.8963943,-56200.7799203,-51733.9657331,+0,-51737.4082014,-30185.3907324,+0,-21561.6623211,-38805.5787326,-56048.7585908,-12933.1846206,-56031.050671,-38796.8939482,-30173.8486013,-60337.969586,-30174.4774044,-47411.1142514,-51722.2302575,-64067.8249226,-46982.3536181
2010-08-16 14:02:00 UTC,-47582.0878005,-56234.0977568,-51766.5161442,+0,-51769.9619277,-30204.3845556,+0,-21575.2298984,-38829.9958355,-56084.0247142,-12941.3213122,-56066.2996225,-38821.3019605,-30192.8312455,-60375.9277878,-30193.4605669,-47440.9401179,-51754.7684853,-63981.0391233,-46918.7122555
2010-08-16 14:02:30 UTC,-47584.597335,-56237.0636344,-51774.5714174,+0,-51777.9444591,+0,+0,-21578.5568174,-38835.9831774,-56092.6723552,-12943.0873479,-56073.950264,-38826.5996201,-30196.9513511,-60384.166461,-30197.580785,-47447.4137009,-51761.8307752,-64044.7982852,-46965.4678302
2010-08-16 14:03:00 UTC,-47590.7433182,-56244.3272261,-51779.800013,+0,-51783.173572,+0,-64730.7108867,-21580.7361808,-38839.9053027,-56098.3371612,-12945.3489196,-56083.7476153,-38833.3837617,-30202.2275263,-60394.7168409,+0,-47455.7037206,-51770.8746884,-63988.4946527,-46924.1795099
2010-08-16 14:03:30 UTC,-47610.171419,-56267.2882049,-51806.0853775,+0,-51809.4615362,+0,-64763.5720007,-21591.6923451,-38859.6227361,-56126.815456,-12951.9201689,-56112.2149174,-38853.0958442,-30217.5580438,-60425.3721522,+0,-47479.7913016,-51797.1527913,-63902.3028878,-46860.9737637
2010-08-16 14:04:00 UTC,-47632.4876005,+0,-51823.6322957,+0,-51827.0101889,+0,-64785.5085897,-21599.0061827,-38872.7852001,-56145.8262741,-12956.3068363,-56131.2183969,-38866.2547351,-30227.7920014,-60445.8362478,+0,-47495.8710782,-51814.6948607,-63933.6672395,-46883.9737247
2010-08-16 14:04:30 UTC,-47662.8736066,+0,-51860.4101111,+0,-51863.7916394,+0,-64831.4870236,-21614.3357681,-38900.3733314,-56185.6723804,-12965.5011616,-56171.0491254,-38893.8353809,-30249.2420734,-60488.7283828,+0,-47529.5738129,-51851.4625178,-63887.6599989,-46850.2359082
2010-08-16 14:05:00 UTC,-47661.4720621,+0,-51858.4509303,+0,-51861.832265,+0,-64829.0377191,-21613.5191499,-38898.9036917,-56183.5497495,-12965.0135401,-56168.9367009,-38892.3726399,-30248.1044678,-60486.4535967,+0,-47527.7863869,-51849.5125435,-63880.4065231,-46844.916823
2010-08-16 14:05:30 UTC,-47651.7308633,+0,-51842.1843301,-56165.275875,-51845.5640572,-30248.4954326,-64808.7017426,-21606.7389693,+0,-56165.9260634,-12960.8379882,-56150.8477957,-38879.8470422,-30238.3630362,-60466.9743706,-30239.0172681,-47512.4804761,-51832.8147151,-63934.9341906,-46884.9027994
2010-08-16 14:06:00 UTC,-47635.5022286,+0,-51822.078531,-56143.4929059,-51825.4562708,-30236.7633285,-64783.5661237,-21598.3585488,+0,-56144.1428826,-12955.8142209,-56129.0843372,-38864.8019566,-30226.6427448,-60443.5381631,-30227.2966383,-47494.0653456,-51812.724915,-63962.0625297,-46904.7964276
2010-08-16 14:06:30 UTC,-47620.9130298,-56280.028467,-51808.201352,-56128.4581307,-51811.5777196,-30228.6657381,-64766.217323,-21592.5743167,+0,-56129.1079611,-12952.343716,-56114.0497668,-38854.3913081,+0,-60427.3480293,-30219.1998259,-47481.3438577,-51798.8465366,-63985.1597212,-46921.7339534
2010-08-16 14:07:00 UTC,-47626.3832569,-56286.4934311,-51818.6043057,-56139.7288705,-51821.9817022,-30234.7360544,-64779.22276,-21596.9104362,+0,-56140.3788106,-12955.4117799,-56127.340922,-38863.5947339,+0,-60441.6607481,-30226.3577288,-47492.5901565,-51811.1155725,-63984.1841579,-46921.0185578
2010-08-16 14:07:30 UTC,-47633.9388209,-56295.4229412,+0,-56157.9778678,-51838.827291,-30244.5647941,-64800.2804881,-21603.9312544,+0,-56158.6279853,-12959.8328028,-56146.4932327,+0,+0,-60462.2851139,-30236.6721345,-47508.7958666,-51828.7950278,-64052.4720607,-46971.0951279
2010-08-16 14:08:00 UTC,-47622.2446422,-56281.5556961,+0,-56142.69676,-51824.7213512,-30236.334532,-64782.6474418,-21598.052253,+0,-56143.3467289,-12956.3064546,-56131.2167419,+0,+0,-60445.8344652,-30228.4450372,-47495.8696779,-51814.6933332,-64047.4863487,-46967.4390286
2010-08-16 14:08:30 UTC,-47575.0593172,-56225.7900186,+0,-56081.160496,-51767.9174294,-30203.2052732,-64711.6400359,-21574.3778029,-38828.5001875,-56081.809867,-12942.3978122,-56070.9631268,+0,+0,-60380.949731,-30195.9956754,-47444.8861377,-51759.0733557,-64114.4539731,-47016.5474193
2010-08-16 14:09:00 UTC,-47585.4076573,-56238.020139,+0,-56090.1577534,-51776.222768,-30208.0511173,-64722.0220753,-21577.83926,-38834.7296653,+0,-12944.0512997,-56078.1261976,+0,+0,-60388.6633585,-30199.8533209,-47450.9471632,-51765.6855703,-64113.0983225,-47015.5532999
2010-08-16 14:09:30 UTC,-47578.068975,-56229.3469638,+0,-56079.0487538,-51766.0080704,-30202.0679073,-64709.203272,-21573.5653658,-38827.0380696,+0,-12941.0203612,-56064.9958733,+0,-30192.1291365,-60374.5238319,-30192.782033,-47439.8369518,-51753.5649973,-64180.6674308,-47065.102769
2010-08-16 14:10:00 UTC,-47587.6172239,-56240.6315013,+0,-56094.5478938,-51780.3152979,-30210.4156085,-64727.0879092,-21579.5282504,-38837.7692895,+0,-12944.6046686,-56080.5738066,+0,-30200.5177458,-60391.2448606,-30201.1443502,-47452.9755929,-51767.9560335,-64255.9156864,-47120.2834766
2010-08-16 14:10:30 UTC,-47609.4915008,-56266.4834076,+0,-56120.3914259,-51804.1713501,-30224.3344807,-64756.9089105,-21589.4706739,-38855.6626105,+0,+0,-56104.6744357,-38847.8642583,-30213.4965915,-60417.1978841,-30214.1235207,-47473.3683559,-51790.2032914,-64260.7133613,-47123.8017459
2010-08-16 14:11:00 UTC,-47618.7611186,-56277.4386467,+0,-56136.1674379,-51818.7341574,-30232.8313021,-64775.113033,-21595.5400773,-38866.5855295,+0,+0,+0,-38861.38649,-30224.0131319,-60438.2270008,-30224.640346,-47489.8921012,-51808.229745,-64249.5942844,-47115.6479552
2010-08-16 14:11:30 UTC,-47578.0046144,-56229.2708303,+0,-56081.6936868,-51768.4495388,-30203.492218,-64712.255142,-21574.5827419,-38828.8692569,+0,+0,+0,-38823.6784049,-30194.6867156,-60379.585222,-30195.313135,-47443.8139983,-51757.9611908,-64243.3548378,-47111.0724725
2010-08-16 14:12:00 UTC,-47592.3113577,-56246.1791643,-51780.95391,-56098.9375788,-51784.3673436,-30212.7796271,-64732.1530685,-21581.2168736,-38840.8084996,+0,+0,+0,-38836.7861207,-30204.8808775,-60399.9697033,-30205.5075732,-47459.8312174,-51775.4350537,-64205.4065634,-47083.2444171
2010-08-16 14:12:30 UTC,-47613.5043494,-56271.2259673,-51807.8688706,-56128.0977122,-51811.2850086,-30228.4850189,-64765.8012833,-21592.4354638,-38860.9982519,+0,-12953.0040505,+0,-38856.3722297,-30220.1134301,-60430.4290672,-30220.7405386,-47483.7648315,-51801.545247,-64171.0208128,-47058.0288155
2010-08-16 14:13:00 UTC,-47612.6597674,-56270.2278034,-51809.6952376,-56130.0764296,-51813.111559,-30229.5507385,-64768.0845481,-21593.1967228,-38862.3682666,+0,-12953.4606762,+0,-38857.7419929,-30221.1787255,-60432.5592567,-30221.8058628,-47485.4386397,-51803.3712752,-64089.9391394,-46998.5703744
2010-08-16 14:13:30 UTC,-47568.1558037,-56217.6310755,-51749.1154563,-56064.4432468,-51752.5256894,-30194.2012819,-64692.3496594,-21567.9460908,-38816.9254803,-56065.0924703,-12938.7371435,+0,-38813.5750691,-30186.829127,-60363.8730067,-30187.4553333,-47431.4680382,-51744.4924599,-64110.2792044,-47013.4860574
2010-08-16 14:14:00 UTC,-47550.7607787,-56197.0728751,-51725.6756705,-56039.0481763,-51729.0835464,-30180.5237188,-64663.0459931,-21558.1760079,-38799.3425637,-56039.6971534,-12932.0110809,-56026.0174878,-38793.39856,-30171.1374078,-60332.4954833,-30171.7631887,-47406.8129761,-51717.5952078,-64139.1021662,-47034.6223797
2010-08-16 14:14:30 UTC,-47547.682065,-56193.4343166,-51721.451876,-56034.472044,-51724.8593271,-30178.0590539,-64657.765541,-21556.4215198,-38796.1741633,-56035.1209767,-12930.954561,-56021.4405311,-38790.229264,-30168.672576,-60327.5667486,-30169.2982901,-47402.9401958,-51713.3702275,-64145.126153,-47039.0398621
2010-08-16 14:15:00 UTC,-47539.2739414,-56183.4972288,-51709.7062329,-56021.7943855,-51713.1125025,-30171.2052461,-64643.0815152,-21551.525742,-38787.3633886,-56022.3954195,-12928.0169278,-56008.7143917,-38781.4170977,-30161.8191588,-60313.8624977,-30162.444687,-47392.1720051,-51701.6227519,-64069.3391861,-46983.4641113
2010-08-16 14:15:30 UTC,-47515.2456927,-56155.0995242,-51682.6718325,-55992.5045823,-51686.0751268,+0,-64609.283587,-21540.2570834,-38767.0837958,-55993.1054055,-12921.0312712,-55978.4522352,-38760.4619561,-30145.5219729,-60281.2744951,-30146.1470318,-47366.5658351,-51673.6878234,-64162.4306576,-47051.6934067
2010-08-16 14:16:00 UTC,-47521.6053294,-56162.6156208,-51691.3854309,-56001.9450631,-51694.7896024,+0,-64620.1770488,-21543.8890557,-38773.6201394,-56002.5459614,-12923.209652,-55987.8892109,-38766.9965543,-30150.6040747,-60291.4367821,-30151.2292715,-47374.550908,-51682.3990782,-64164.8070247,-47053.4360306
2010-08-16 14:16:30 UTC,-47543.2901467,-56188.2436855,-51719.0175095,-56031.8821894,-51722.4244609,+0,-64654.7217862,-21555.4065612,-38794.3478264,-56032.4833257,-12930.1176103,-56017.8152225,-38787.7187053,-30166.7201512,-60323.662862,-30167.345785,-47399.8727266,-51710.0237235,-64172.8365722,-47059.324212
2010-08-16 14:17:00 UTC,-47572.9908171,-56223.3452356,-51757.9526792,-56074.0653014,-51761.3635466,+0,-64703.4453255,-21571.6353814,-38823.5543159,-56074.6667736,-12939.8523455,-56059.9871307,-38816.920481,-30189.4310202,-60369.1320707,-30190.0572698,-47435.5563805,-51748.952534,-64097.9060022,-47004.3765579
2010-08-16 14:17:30 UTC,-47546.953572,-56192.5732817,-51727.5455797,-56041.121665,-51730.9533892,+0,-64665.4312901,-21558.9612019,-38800.7449993,-56041.7228749,-12932.2506363,-56027.0557165,-38794.1172504,-30171.6964416,-60333.6695312,-30172.3222104,-47407.6915473,-51718.5536065,-64026.2402195,-46951.8230202
2010-08-16 14:18:00 UTC,-47520.1928867,-56160.9463343,-51695.4378442,-56006.3355257,-51698.8424232,+0,-64625.2911687,-21545.5781679,-38776.6599811,-56006.9364588,-12924.2237714,-55992.2824852,-38770.0386596,-30152.9699875,-60296.2236115,-30153.5952484,-47378.2682658,-51686.4545013,-64130.1229908,-47028.0017343
