# file...... Output/Qh/house_Qh_file_057.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_8A_tm_3_A_8_Meter_98_1121:Qh,house_3_9A_tm_3_A_9_Meter_98_1122:Qh,house_3_10A_tm_3_A_10_Meter_98_1123:Qh,house_3_11A_tm_3_A_11_Meter_98_1124:Qh,house_3_12A_tm_3_A_12_Meter_98_1125:Qh,house_3_13A_tm_3_A_13_Meter_98_1126:Qh,house_3_14A_tm_3_A_14_Meter_98_1127:Qh,house_3_15A_tm_3_A_15_Meter_98_1128:Qh,house_3_1B_tm_3_B_1_Meter_99_1129:Qh,house_3_2B_tm_3_B_2_Meter_99_1130:Qh,house_3_3B_tm_3_B_3_Meter_99_1131:Qh,house_3_4B_tm_3_B_4_Meter_99_1132:Qh,house_3_5B_tm_3_B_5_Meter_99_1133:Qh,house_3_6B_tm_3_B_6_Meter_99_1134:Qh,house_3_7B_tm_3_B_7_Meter_99_1135:Qh,house_3_8B_tm_3_B_8_Meter_99_1136:Qh,house_3_9B_tm_3_B_9_Meter_99_1137:Qh,house_3_10B_tm_3_B_10_Meter_99_1138:Qh,house_3_11B_tm_3_B_11_Meter_99_1139:Qh,house_3_12B_tm_3_B_12_Meter_99_1140:Qh
2010-08-16 08:46:30 UTC,+0,-34888.2600147,+0,+0,+0,-43609.8301252,+0,-47972.0638743,-17479.6482442,-30588.6004031,+0,-56799.3788406,+0,-48059.2133609,+0,+0,+0,+0,+0,-52433.6737345
2010-08-16 08:47:00 UTC,+0,-34840.4370228,+0,+0,+0,-43550.0523093,+0,-47906.3055639,-17497.8144177,-30620.3902012,+0,-56858.4066706,+0,-48109.1573374,+0,-34992.5760143,+0,+0,+0,-52488.1655147
2010-08-16 08:47:30 UTC,+0,-34780.4193871,+0,+0,+0,+0,+0,-47823.7791822,-17499.124358,-30622.6825244,+0,-56862.6630957,+0,-48112.758737,+0,-34995.1956038,+0,+0,+0,-52492.0948503
2010-08-16 08:48:00 UTC,+0,-34765.4678338,+0,+0,+0,+0,+0,-47803.2202646,-17519.9021942,-30659.0425879,+0,-56930.1770751,+0,-48169.8829227,+0,-35036.7466528,+0,+0,+0,-52554.4206517
2010-08-16 08:48:30 UTC,+0,-34721.2549158,+0,+0,+0,+0,+0,-47742.4259283,-17522.121327,-30662.9259475,+0,-56937.3877622,+0,-48175.9839501,+0,-35041.1844245,+0,+0,+0,-52561.0772268
2010-08-16 08:49:00 UTC,+0,-34767.4583178,+0,-30427.5151301,+0,+0,+0,-47805.9572511,-17532.6950326,-30681.4293475,+0,-56971.7451898,-70109.5183299,+0,+0,-35062.3294841,+0,+0,+0,-52592.7944231
2010-08-16 08:49:30 UTC,+0,+0,+0,-30425.5967031,+0,+0,+0,-47809.2567263,+0,-30648.6382963,+0,-56910.8582106,-70034.593275,+0,+0,-35024.8569806,+0,+0,+0,-52536.5863645
2010-08-16 08:50:00 UTC,+0,+0,+0,-30461.5847881,+0,+0,+0,+0,+0,-30583.2864888,+0,-56789.5118754,-69885.2693907,+0,+0,-34950.1751501,+0,+0,+0,-52424.5650056
2010-08-16 08:50:30 UTC,-43526.2811476,+0,+0,-30468.2815165,+0,+0,+0,+0,+0,-30578.6134257,+0,-56780.8348533,-69874.5917992,+0,+0,-34944.834932,+0,+0,+0,-52416.5547775
2010-08-16 08:51:00 UTC,-43557.3487096,+0,+0,-30490.0286118,+0,+0,+0,+0,+0,-30563.4378991,+0,-56752.6566819,-69839.9168849,+0,-52389.2328445,-34927.4928552,+0,-43659.6018865,+0,+0
2010-08-16 08:51:30 UTC,-43573.6879452,+0,+0,-30501.4659727,-47926.1381272,+0,+0,+0,+0,+0,+0,-56814.2311877,-69915.6879744,+0,-52446.0737325,+0,+0,-43706.9718551,+0,+0
2010-08-16 08:52:00 UTC,-43594.0431907,+0,+0,-30515.714515,-47948.5257974,+0,+0,+0,+0,+0,+0,+0,-69887.1528932,+0,-52424.6676874,+0,+0,-43689.1325194,+0,+0
2010-08-16 08:52:30 UTC,-43591.2902508,+0,+0,-30513.7874745,-47945.4979827,+0,+0,+0,+0,+0,+0,+0,-69840.7800214,+0,-52389.8803391,+0,-30563.6540967,-43660.1414943,-61111.9747623,+0
2010-08-16 08:53:00 UTC,-43618.4860784,+0,+0,+0,-47975.4092525,+0,+0,+0,-17470.3626284,+0,+0,+0,+0,+0,-52404.5106914,+0,-30572.1894846,-43672.3341141,-61129.0401782,+0
2010-08-16 08:53:30 UTC,-43608.1054033,+0,+0,+0,-47963.9920904,+0,+0,+0,-17474.1610942,+0,+0,+0,+0,+0,-52415.9043049,+0,-30578.8365502,-43681.8293057,-61142.3301351,+0
2010-08-16 08:54:00 UTC,-43627.6978715,+0,+0,+0,-47985.5408222,+0,-39265.2308116,+0,-17497.7782463,+0,+0,+0,+0,+0,-52486.7446731,+0,-30620.1650152,-43740.8661384,-61224.9611193,+0
2010-08-16 08:54:30 UTC,-43603.2378464,+0,-61034.0036745,+0,-47958.6385187,-43599.7502261,-39243.2166431,+0,-17476.0117452,+0,-56783.5724886,+0,+0,+0,-52421.4553894,+0,-30582.075068,-43686.4554595,-61148.8051383,+0
2010-08-16 08:55:00 UTC,+0,+0,-61100.9450933,+0,-48011.2395647,-43647.5707567,-39286.2601047,+0,-17463.9674699,+0,-56744.4404861,+0,+0,+0,-52385.3282196,+0,-30560.9983775,-43656.3478562,-61106.6649922,+0
2010-08-16 08:55:30 UTC,+0,+0,-61171.3133109,+0,-48066.5333104,-43697.8392668,-39331.5069999,+0,-17455.1011452,+0,-56715.6336862,+0,+0,+0,-52358.7334094,+0,-30545.4828917,-43634.1843154,-61075.6437642,+0
2010-08-16 08:56:00 UTC,+0,-35007.0142372,-61255.9079404,+0,-48133.0058481,-43758.2706115,-39385.9015027,+0,-17467.5391246,+0,-56756.0448365,+0,+0,-48025.9219497,-52396.0415061,+0,+0,+0,-61119.1613887,+0
2010-08-16 08:56:30 UTC,+0,-35017.5475909,-61274.3390095,+0,+0,-43771.4371007,-39397.7527133,+0,+0,+0,-56813.7962518,+0,+0,-48074.7906584,-52449.3583569,+0,+0,+0,-61181.3522534,+0
2010-08-16 08:57:00 UTC,+0,-35012.4636845,-61265.4432824,+0,+0,-43765.0823156,-39392.0327458,+0,+0,+0,-56827.277011,+0,+0,-48086.1979509,-52461.8039669,+0,+0,+0,+0,+0
2010-08-16 08:57:30 UTC,+0,-35064.4016352,-61356.323357,+0,+0,-43830.0037529,-39450.4687944,+0,+0,+0,-56806.6228633,+0,+0,-48068.7206041,+0,+0,+0,+0,+0,+0
2010-08-16 08:58:00 UTC,+0,-35043.6782188,-61320.0619037,+0,+0,-43804.0998819,-39427.152615,-48185.7694026,+0,-30590.7942191,-56799.4606405,+0,+0,-48062.659998,+0,+0,+0,+0,+0,+0
2010-08-16 08:58:30 UTC,+0,-35073.2458086,-61371.7987295,+0,+0,-43841.0587993,+0,-48226.4258819,+0,-30581.3652873,-56781.9545323,+0,+0,-48047.8464927,+0,+0,+0,+0,+0,+0
2010-08-16 08:59:00 UTC,+0,-35028.9512091,-61294.2928515,-30652.3225595,+0,-43785.6914035,+0,-48165.5192443,+0,-30582.079472,-56783.2805134,+0,+0,-48048.9685257,+0,-34948.795812,+0,+0,+0,+0
2010-08-16 08:59:30 UTC,+0,-34958.139483,-61170.3877946,-30590.3570599,+0,+0,+0,-48068.1506181,+0,-30620.0130833,-56853.7094804,+0,-69969.1868484,-48108.5648596,+0,-34992.1450569,+0,+0,+0,+0
2010-08-16 09:00:00 UTC,+0,-34962.3955851,+0,-30594.0814643,+0,+0,+0,-48074.0029091,-17488.0408388,-30603.286979,-56822.6551666,+0,-69930.9689793,-48082.2869895,+0,-34973.0310319,+0,+0,+0,+0
2010-08-16 09:00:30 UTC,+0,+0,+0,-30560.5243087,+0,+0,+0,-48021.273339,-17492.2845068,-30610.7131633,+0,+0,-69947.9372445,+0,+0,-34981.5174238,+0,+0,+0,+0
2010-08-16 09:01:00 UTC,-43602.555292,+0,+0,-30521.6729318,+0,+0,+0,-47960.2247689,-17476.0936042,-30582.3799799,+0,+0,-69883.1980895,+0,+0,-34949.1392226,+0,+0,+0,+0
2010-08-16 09:01:30 UTC,-43515.8917418,+0,+0,-30461.0089987,+0,+0,+0,-47864.9013433,-17461.1926903,-30556.3042054,+0,+0,-69823.6169447,+0,+0,-34919.3407125,-30556.1426954,+0,+0,-52378.3139214
2010-08-16 09:02:00 UTC,-43562.356745,+0,+0,-30493.5342047,+0,+0,+0,-47916.0093725,-17454.1600375,-30543.9974525,+0,-56716.5593377,-69795.4969605,+0,+0,-34905.2769733,-30543.8360151,+0,+0,-52357.2185732
2010-08-16 09:02:30 UTC,-43504.3467062,+0,+0,-30452.9275474,+0,+0,+0,+0,-17462.4054116,-30558.4264007,+0,-56743.3512488,-69828.2331964,+0,+0,-34921.7658852,-30558.2648781,+0,+0,-52381.9516353
2010-08-16 09:03:00 UTC,-43532.4339056,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56731.9590127,-69814.2144656,+0,+0,-34914.7546058,-30552.1295558,+0,+0,-52371.4348462
2010-08-16 09:03:30 UTC,-43445.1232516,+0,+0,+0,-47784.7365578,+0,+0,+0,+0,+0,+0,-56744.2536826,-69829.3436891,+0,+0,-34922.3212818,-30558.7508857,+0,-61102.1714221,-52382.7847201
2010-08-16 09:04:00 UTC,-43397.8822887,+0,+0,+0,-47732.7787048,+0,+0,+0,+0,+0,+0,-56817.7572083,+0,+0,+0,+0,-30598.3364259,+0,-61181.3176432,-52450.6397989
2010-08-16 09:04:30 UTC,-43576.9922688,+0,+0,+0,-47929.8483139,+0,+0,+0,+0,+0,+0,-56812.3265442,+0,+0,+0,+0,-30595.4117257,-43705.506591,-61175.4700798,-52445.6264593
2010-08-16 09:05:00 UTC,-43628.6582218,+0,+0,+0,-47986.6731755,+0,-39266.089427,+0,+0,+0,+0,-56756.7537042,+0,+0,-52392.9093293,+0,+0,-43662.7537726,-61115.6310395,-52394.324167
2010-08-16 09:05:30 UTC,-43707.123326,+0,+0,+0,-48072.9731209,+0,-39336.7084689,+0,+0,+0,+0,-56768.8382076,+0,+0,-52404.0647766,+0,+0,-43672.0505184,-61128.4504085,-52405.480025
2010-08-16 09:06:00 UTC,+0,+0,+0,+0,-48033.3639648,-43667.5642373,-39304.2963912,+0,+0,+0,+0,-56845.3570785,+0,+0,-52474.700882,+0,+0,-43730.9173575,-61210.842945,-52476.1187311
2010-08-16 09:06:30 UTC,+0,-34954.6454912,+0,+0,-48061.1272335,-43692.8041726,-39327.0150073,+0,+0,+0,+0,-56797.9635085,+0,+0,-52430.9509264,+0,+0,-43694.4569443,-61159.8113964,-52432.3671649
2010-08-16 09:07:00 UTC,+0,-34965.5039429,+0,+0,-48076.0570145,-43706.3770236,-39339.2320115,+0,-17474.3267006,+0,+0,-56781.9648298,+0,-48044.5829244,-52416.2953791,+0,+0,-43682.2432792,-61142.7166296,+0
2010-08-16 09:07:30 UTC,+0,-34995.5882125,+0,+0,-48117.4212511,-43743.9817693,-39373.0802663,+0,-17485.5718571,+0,+0,+0,+0,-48075.4990571,-52450.0254347,+0,+0,-43710.3532908,-61182.0606011,+0
2010-08-16 09:08:00 UTC,+0,-34981.5334112,-61211.296745,-30610.8514506,-48098.0966626,-43726.4135438,-39357.2670027,+0,-17474.3159385,+0,+0,+0,+0,-48044.5533366,-52416.2630982,+0,+0,-43682.2163768,-61142.6789763,+0
2010-08-16 09:08:30 UTC,+0,-35002.7976695,-61248.5045239,-30629.4592772,-48127.333863,-43752.9934489,-39381.1917321,+0,-17468.9754108,+0,-56760.5267355,+0,+0,-48029.8707083,-52400.2440868,+0,+0,-43668.8664254,+0,+0
2010-08-16 09:09:00 UTC,+0,-35106.9087097,-61430.6759653,-30720.5642701,+0,-43883.1302045,-39498.3285868,+0,-17470.028609,-30571.7665739,-56763.9485667,+0,+0,-48032.7662487,-52403.4031737,+0,+0,-43671.4991507,+0,+0
2010-08-16 09:09:30 UTC,+0,-35112.5980106,-61440.6309921,-30725.5428362,+0,-43890.2417191,+0,+0,-17460.9459647,-30555.8724493,-56734.4391317,+0,+0,-48007.7954794,-52376.1596152,+0,+0,-43648.7948667,+0,+0
2010-08-16 09:10:00 UTC,+0,-35130.6342354,-61472.1904238,-30741.3258887,+0,-43912.7866463,+0,-48305.4634361,+0,-30565.3215122,-56751.9825028,+0,-69843.9878939,-48022.6406118,-52392.3559212,+0,-30565.1599488,+0,+0,+0
2010-08-16 09:10:30 UTC,+0,-35128.1642756,-61467.8685358,-30739.1644885,+0,-43909.6992449,+0,-48302.0671371,+0,-30545.8861986,-56715.8984065,+0,-69799.5799873,-47992.1063895,-52359.0425354,-34907.4353681,-30545.6839046,+0,+0,+0
2010-08-16 09:11:00 UTC,+0,+0,-61387.7442788,-30699.0938859,+0,+0,+0,-48239.1025231,+0,-30516.7520247,-56661.8071649,+0,-69733.0110818,-47946.3345898,-52309.104677,-34874.1418242,-30516.54998,+0,+0,+0
2010-08-16 09:11:30 UTC,-43851.2085535,+0,-61380.9987941,-30695.7204299,+0,+0,+0,-48233.8016706,+0,-30556.2702643,-56735.1777253,+0,-69823.3066222,-48008.4204744,+0,-34919.3019257,-30556.0678816,+0,+0,+0
2010-08-16 09:12:00 UTC,-43849.8106561,+0,-61379.0421696,-30694.7419111,+0,+0,+0,-48232.2640829,+0,-30497.1534493,-56625.4199586,+0,-69688.2301444,+0,+0,-34851.7452387,-30496.9515722,+0,+0,+0
2010-08-16 09:12:30 UTC,-43820.4668337,+0,-61337.9699007,+0,+0,+0,+0,-48199.987968,+0,-30502.5209661,-56635.3854245,+0,-69700.4944249,+0,+0,-34857.8790543,-30502.3190431,+0,+0,+0
2010-08-16 09:13:00 UTC,-43743.4617813,+0,-61230.1866668,+0,+0,+0,+0,-48115.2878949,+0,-30504.8054159,-56639.6267902,+0,-69705.7141804,+0,+0,-34860.4896456,-30504.6034733,+0,+0,+0
2010-08-16 09:13:30 UTC,-43696.922815,+0,+0,+0,+0,+0,+0,-48064.0983473,-17457.7092119,-30550.2443722,-56723.9899019,+0,-69809.5380134,+0,+0,-34912.4157409,+0,+0,+0,+0
2010-08-16 09:14:00 UTC,-43582.5974901,+0,+0,+0,+0,+0,+0,-47938.3486384,-17475.8097604,-30581.919404,-56782.7985705,+0,-69881.9125524,+0,+0,-34948.6128919,+0,+0,+0,+0
2010-08-16 09:14:30 UTC,-43545.1354551,+0,+0,+0,+0,+0,+0,-47897.0470862,-17471.7466026,+0,+0,+0,-69865.6661278,+0,+0,-34940.4874619,+0,+0,-61133.7617305,+0
2010-08-16 09:15:00 UTC,-43535.0360009,+0,+0,+0,-47883.5616994,+0,+0,+0,-17498.3583983,+0,+0,+0,+0,+0,+0,-34993.7052536,+0,+0,-61226.8699205,+0
2010-08-16 09:15:30 UTC,-43455.9628061,+0,+0,+0,-47796.5932447,+0,-39110.6625634,+0,-17498.0595923,+0,+0,+0,+0,+0,+0,-34993.0400144,+0,+0,-61225.8239131,+0
2010-08-16 09:16:00 UTC,-43509.9895905,+0,+0,+0,-47856.0143111,+0,-39159.2869766,+0,-17494.4165781,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61213.0778933,+0
2010-08-16 09:16:30 UTC,+0,-34773.3595517,+0,+0,-47811.7283084,+0,-39123.0476265,+0,-17489.5150867,+0,+0,-56831.3835468,+0,+0,+0,+0,+0,+0,-61195.9287691,-52463.2393703
2010-08-16 09:17:00 UTC,+0,-34889.1432556,+0,+0,-47970.9236739,-43619.3275237,-39253.3175974,+0,+0,+0,+0,-56831.0721756,+0,+0,+0,+0,+0,+0,-61195.5934951,-52462.9519265
2010-08-16 09:17:30 UTC,+0,-34888.9329659,+0,-30529.8191654,-47970.6345387,-43610.664785,-39253.0809972,+0,+0,+0,+0,-56815.6100672,+0,+0,+0,+0,+0,-43708.0487034,-61178.9444285,-52448.6780077
2010-08-16 09:18:00 UTC,+0,-34900.466377,+0,-30539.911769,-47986.4922597,-43625.0813221,-39266.0574087,+0,+0,+0,+0,-56796.1648197,+0,-48056.460188,+0,+0,+0,-43693.0892431,-61158.0064534,-52430.7270358
2010-08-16 09:18:30 UTC,+0,-34892.6486934,+0,-30533.070707,-47975.7434322,-43615.3093713,-39257.2616173,+0,+0,+0,+0,-56678.0729449,+0,-47956.5417358,+0,+0,-30523.1341798,-43602.2397509,-61030.8491907,-52321.709957
2010-08-16 09:19:00 UTC,+0,-34893.7132378,+0,-30534.0022635,-47977.2071144,-43616.6400308,-39258.459352,+0,+0,+0,+0,-56682.6867359,+0,-47960.4455001,-52324.6494508,+0,-30525.6189547,-43605.7891956,-61035.8171618,-52325.9692003
2010-08-16 09:19:30 UTC,+0,-34901.5073641,+0,-30540.8227114,-47987.9235519,-43626.3825354,-39267.228639,+0,+0,+0,+0,-56736.0909649,+0,-48005.6312323,-52373.9481769,+0,-30554.3800068,-43646.8737081,+0,-52375.2695699
2010-08-16 09:20:00 UTC,+0,-34934.2108778,+0,-30569.4407496,-48032.8888437,-43667.2612841,-39304.0238461,+0,-17426.4168174,-30495.4451501,+0,-56626.3570715,-69684.4155705,-47912.7845354,-52272.6501847,+0,-30495.2823973,-43562.4541102,+0,-52273.9682003
2010-08-16 09:20:30 UTC,+0,-34974.1069827,+0,-30604.3529248,-48087.7434342,-43717.1306074,-39348.9116651,+0,-17437.195631,-30514.3074494,+0,-56661.3805881,-69727.5136717,-47942.4181042,-52304.9812971,+0,-30514.1445807,-43589.3982321,+0,-52306.3004446
2010-08-16 09:21:00 UTC,+0,-35016.4320298,-61272.3613271,-30641.390527,+0,-43770.0360846,+0,+0,-17428.7848537,-30499.589058,+0,-56634.0512823,-69693.883418,-47919.2945673,-52279.7529585,+0,-30499.4262778,-43568.3734697,+0,-52281.0712646
2010-08-16 09:21:30 UTC,-43773.6283963,+0,-61272.409854,-30641.4147957,+0,-43770.0707506,+0,+0,-17421.4989393,-30486.8391141,+0,-56610.3770167,-69664.7508986,-47899.2635886,-52257.8986751,+0,-30486.6764105,-43550.1605732,+0,-52259.2162522
2010-08-16 09:22:00 UTC,-43763.1897516,+0,-61257.7989843,+0,+0,-43759.6332678,+0,-48136.8901442,-17409.1104628,-30465.1599709,-56566.0916354,-56570.122896,-69615.2159331,-47865.2042671,-52220.7391289,-34815.161718,-30464.9973976,-43519.1925949,+0,-52222.0554662
2010-08-16 09:22:30 UTC,-43800.7799883,+0,-61310.4136777,+0,+0,+0,+0,-48178.2365635,-17409.9935048,-30466.7052452,-56568.9606373,+0,-69618.7467507,-47867.6319917,-52223.3878355,-34816.9276026,+0,-43521.3999709,+0,+0
2010-08-16 09:23:00 UTC,-43783.3413591,+0,-61286.0049956,+0,+0,+0,+0,-48159.0553894,-17410.8201728,-30468.1518682,-56571.646481,+0,-69622.05216,+0,-52225.8674473,-34818.5807521,+0,+0,+0,+0
2010-08-16 09:23:30 UTC,-43731.8503956,+0,-61213.9335887,+0,+0,+0,+0,-48102.4192213,+0,-30542.9908998,-56710.5948592,+0,-69793.0528841,+0,-52354.146712,-34904.1041442,+0,+0,+0,+0
2010-08-16 09:24:00 UTC,-43744.5609648,+0,-61231.7244496,+0,+0,+0,+0,-48116.3998865,+0,-30526.2288774,-56679.4739844,+0,-69754.753105,+0,-52325.4154474,-34884.9490985,+0,+0,+0,+0
2010-08-16 09:24:30 UTC,-43762.3132279,+0,-61256.5721226,+0,+0,+0,+0,-48135.9260344,+0,-30566.5859226,-56754.4020868,+0,-69846.9654778,+0,-52394.5902105,-34931.0677006,+0,+0,+0,+0
2010-08-16 09:25:00 UTC,-43755.3662262,+0,-61246.8484689,+0,+0,+0,+0,-48128.284857,+0,-30527.3681957,-56681.589277,+0,-69757.3563494,+0,-52327.3683176,-34886.251071,+0,+0,-61038.9882389,+0
2010-08-16 09:25:30 UTC,-43652.7165972,+0,-61103.1704192,+0,+0,+0,+0,-48015.3779398,+0,+0,-56731.0864737,+0,+0,+0,-52373.0651248,-34916.7170226,+0,+0,-61092.290358,+0
2010-08-16 09:26:00 UTC,-43648.7418375,+0,-61097.6069871,+0,+0,+0,+0,-48011.0060047,+0,+0,-56704.6360393,+0,+0,+0,+0,-34900.4366548,+0,+0,-61063.8066282,+0
2010-08-16 09:26:30 UTC,-43610.0200201,-34885.5854661,-61043.4084417,-30526.8900084,+0,+0,-39249.3149208,-47968.4149347,+0,+0,-56771.3669915,+0,+0,+0,+0,-34941.5098709,+0,+0,-61135.667316,+0
2010-08-16 09:27:00 UTC,+0,-34906.3645431,+0,-30545.0732667,-47994.601737,+0,-39272.6937685,+0,-17463.953028,+0,-56744.274573,+0,+0,+0,+0,-34924.8343599,-30560.9682268,+0,-61106.4922516,+0
2010-08-16 09:27:30 UTC,+0,-34904.9282394,+0,-30543.8163928,-47992.626909,+0,-39271.077762,+0,-17483.9851712,+0,-56809.3589959,+0,+0,+0,+0,+0,-30596.0231506,+0,-61176.5798378,+0
2010-08-16 09:28:00 UTC,+0,-34921.3823471,+0,-30558.2149765,-48015.250281,+0,-39289.5905219,+0,-17482.2084332,+0,-56803.5863747,+0,+0,+0,+0,+0,-30592.9139768,+0,-61170.3634643,+0
2010-08-16 09:28:30 UTC,+0,-34894.0526967,+0,-30534.2994734,-47977.673716,-43617.0643011,-39258.8415278,+0,-17481.8624531,+0,+0,+0,+0,+0,+0,+0,-30592.3085348,+0,-61169.1529664,+0
2010-08-16 09:29:00 UTC,+0,-34814.7186874,+0,-30464.8762348,-47868.594404,-43517.8983514,-39169.5816543,+0,-17479.4370532,+0,+0,+0,+0,-48058.551042,+0,+0,-30588.0642454,+0,-61160.6670817,+0
2010-08-16 09:29:30 UTC,+0,-34786.4319829,+0,-30440.1232349,-47829.7019516,-43482.5405281,-39137.7558606,+0,-17479.9228567,+0,+0,+0,+0,-48059.8866495,+0,+0,-30588.9143694,+0,-61162.3667897,+0
2010-08-16 09:30:00 UTC,+0,-34862.7839449,+0,-30506.936959,-47934.6811331,-43577.9789767,-39223.6605911,+0,-17436.0531106,+0,+0,+0,+0,-47939.2766536,+0,+0,-30512.1452198,+0,-61008.8772521,+0
2010-08-16 09:30:30 UTC,+0,-34870.5517341,+0,-30513.7344379,-47945.361293,-43587.6885374,-39232.4003673,+0,+0,+0,+0,-56678.6613432,-69734.2061025,-47947.0199256,+0,+0,-30517.0740635,-43593.5827739,+0,+0
2010-08-16 09:31:00 UTC,+0,-34886.7313701,+0,-30527.8928386,-47967.6072832,-43607.912764,-39250.6043156,+0,+0,-30508.6512929,+0,-56650.8776601,-69714.5886053,-47933.5312995,+0,+0,+0,-43581.3184237,+0,-52296.6048471
2010-08-16 09:31:30 UTC,+0,+0,+0,+0,-48002.2434505,-43639.4011214,-39278.9471752,+0,+0,-30513.4035907,+0,-56659.7017903,-69725.4471957,-47940.9974643,+0,+0,+0,-43588.1069327,+0,-52304.7508853
2010-08-16 09:32:00 UTC,-43686.8644222,+0,+0,+0,-48050.5485031,-43683.3161061,+0,+0,+0,-30497.2152428,+0,-56629.6430497,-69688.4582187,-47915.5645315,+0,+0,+0,-43564.9823833,+0,-52277.0020144
2010-08-16 09:32:30 UTC,-43684.4158348,+0,+0,+0,-48047.8554374,-43680.8677919,+0,+0,+0,-30475.1745078,+0,-56588.7175192,-69638.097044,-47880.9371243,-52237.9043975,+0,+0,-43533.497882,+0,-52239.2214138
2010-08-16 09:33:00 UTC,-43602.7455848,+0,+0,+0,+0,-43599.2066405,+0,-47960.4135199,+0,-30473.96694,+0,-56586.4752913,-69635.3378562,-47879.0399581,-52235.8345431,+0,+0,-43531.7729091,+0,-52237.1514903
2010-08-16 09:33:30 UTC,-43664.5686768,+0,-61119.759299,+0,+0,-43661.0228438,+0,-48028.414245,-17391.2312405,-30433.8722822,+0,-56512.0270011,-69543.7250396,-47816.0486875,-52167.1095367,-34779.4070942,+0,-43474.4989448,+0,-52168.4241904
2010-08-16 09:34:00 UTC,-43690.6954873,+0,-61156.3287413,+0,+0,+0,+0,-48057.1517611,-17407.145857,-30461.7219736,+0,-56563.7386753,-69607.3591681,+0,-52214.8458264,-34811.2327324,+0,-43514.2813574,+0,-52216.1620733
2010-08-16 09:34:30 UTC,-43648.9665347,+0,-61097.9211345,+0,+0,+0,+0,-48011.2530688,-17409.9078604,-30466.5553255,+0,-56572.7133078,-69618.40296,+0,-52223.1305251,-34816.7561156,+0,-43521.1856497,+0,-52224.4470485
2010-08-16 09:35:00 UTC,-43646.6494394,+0,-61094.6779181,+0,+0,+0,+0,-48008.704439,-17422.8411907,-30489.1879324,+0,-56614.7378327,-69670.1165081,+0,-52261.9243741,-34842.6198557,+0,-43553.5156212,+0,-52263.2421916
2010-08-16 09:35:30 UTC,-43575.2158932,+0,-60994.6927334,+0,+0,+0,+0,-47930.1328568,-17420.9894437,-30485.9474553,-56604.684965,-56608.7206243,-69662.711687,+0,-52256.3698061,-34838.9166725,-30485.7847494,-43548.8866192,+0,-52257.6874907
2010-08-16 09:36:00 UTC,-43524.0545214,+0,-60923.0826725,-30466.7146961,+0,+0,+0,-47873.8592192,-17422.4248679,-30488.4593677,-56609.3486566,-56613.3847769,+0,+0,-52260.6753973,-34841.7871969,-30488.2966467,-43552.4748076,-60961.1942773,-52261.9932256
2010-08-16 09:36:30 UTC,-43557.4132808,+0,-60969.774595,-30490.065603,+0,+0,+0,-47910.5513303,-17424.1077713,-30491.4043548,-56614.816406,-56618.8530672,+0,+0,-52265.7233077,-34845.1526235,-30491.241616,+0,-60967.0823427,-52267.0413045
2010-08-16 09:37:00 UTC,-43607.6443668,-34883.6849008,-61040.0825484,-30525.2270252,+0,+0,-39247.1768074,-47965.8017249,-17410.3386425,+0,-56570.0805281,+0,+0,+0,-52224.4224602,-34817.6174749,-30467.1465531,+0,-60918.9075316,-52225.7390791
2010-08-16 09:37:30 UTC,+0,-34839.1543001,-60962.1637882,-30486.2593937,+0,+0,-39197.0747679,-47904.5704981,+0,+0,-56659.3422302,+0,+0,+0,-52306.8302268,-34872.5584799,-30515.2235389,+0,-61015.0309535,+0
2010-08-16 09:38:00 UTC,+0,-34854.6720968,-60989.3165192,-30499.8386358,+0,+0,-39214.534072,-47925.9080442,+0,+0,-56683.0184912,+0,+0,+0,-52328.6885117,-34887.1313314,-30527.9757402,+0,-61040.527254,+0
2010-08-16 09:38:30 UTC,+0,-34868.9003949,-61014.2129126,-30512.2894689,-47943.0907396,+0,-39230.5425412,+0,+0,+0,-56733.6072093,+0,+0,+0,-52375.3927845,-34918.2689267,-30555.2231788,+0,-61095.0048236,+0
2010-08-16 09:39:00 UTC,+0,-34903.8797357,-61075.4190678,-30542.8990277,-47991.1851514,+0,-39269.8983157,+0,+0,+0,-56744.0246239,+0,+0,+0,-52385.0102989,-34924.6808937,-30560.8340703,+0,-61106.2230451,+0
2010-08-16 09:39:30 UTC,+0,-34896.2599229,-61062.0860719,-30536.2311171,-47980.7083842,-43619.8232448,-39261.325151,+0,+0,+0,-56746.717212,+0,+0,-48018.0482675,-52387.4961378,+0,+0,+0,-61109.1226172,+0
2010-08-16 09:40:00 UTC,+0,-34838.9324152,-60961.7753796,-30486.0653042,-47901.886573,-43548.1649658,-39196.8252409,+0,+0,+0,-56822.3249072,+0,+0,-48082.0269074,+0,+0,+0,+0,-61190.5423977,+0
2010-08-16 09:40:30 UTC,+0,-34887.1541304,+0,+0,-47968.188423,-43608.4411607,-39251.080208,+0,-17455.5946925,+0,-56717.1169048,+0,+0,-47993.000809,+0,+0,+0,+0,-61077.2468562,+0
