# file...... Output/Qh/house_Qh_file_025.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_25B_tm_2_B_25_Meter_48_481:Qh,house_2_26B_tm_2_B_26_Meter_48_482:Qh,house_2_27B_tm_2_B_27_Meter_48_483:Qh,house_2_28B_tm_2_B_28_Meter_48_484:Qh,house_2_29B_tm_2_B_29_Meter_48_485:Qh,house_2_1C_tm_2_C_1_Meter_48_486:Qh,house_2_2C_tm_2_C_2_Meter_48_487:Qh,house_2_3C_tm_2_C_3_Meter_48_488:Qh,house_2_4C_tm_2_C_4_Meter_48_489:Qh,house_2_5C_tm_2_C_5_Meter_48_490:Qh,house_2_6C_tm_2_C_6_Meter_48_491:Qh,house_2_7C_tm_2_C_7_Meter_48_492:Qh,house_2_8C_tm_2_C_8_Meter_48_493:Qh,house_2_9C_tm_2_C_9_Meter_48_494:Qh,house_2_10C_tm_2_C_10_Meter_48_495:Qh,house_2_11C_tm_2_C_11_Meter_48_496:Qh,house_2_12C_tm_2_C_12_Meter_48_497:Qh,house_2_13C_tm_2_C_13_Meter_48_498:Qh,house_2_14C_tm_2_C_14_Meter_48_499:Qh,house_2_15C_tm_2_C_15_Meter_48_500:Qh
2010-08-16 15:08:30 UTC,-47714.3305568,-52047.4565456,+0,-39039.9461322,-30366.6480621,+0,-21684.8670747,-47699.4662598,-30356.0006933,+0,-30357.9528449,-52039.4142656,-47700.1769505,+0,-34693.3282726,-17347.843784,-52033.9087283,-13011.2516833,-43362.8075242,-17348.0295502
2010-08-16 15:09:00 UTC,-47722.3829937,-52056.2400119,+0,-39046.5346695,-30371.7729872,+0,+0,-47693.5966314,-30352.265171,+0,-30354.2169997,-52033.0103818,-47694.3071949,+0,-34689.05898,-17345.7089536,-52027.5057524,-13009.6505028,-43357.471555,-17345.8946908
2010-08-16 15:09:30 UTC,-47701.5370133,-52033.5015576,-56373.5895748,-39029.4784018,-30358.5056883,+0,+0,-47744.8119412,-30384.8593854,+0,-30386.8140307,-52088.887323,-47745.5236144,+0,-34726.3105954,-17364.3363674,-52083.3747746,-13023.6215667,-43404.0304333,-17364.5223578
2010-08-16 15:10:00 UTC,-47728.4598848,-52062.8941869,-56405.4345383,-39051.5260108,-30375.6555255,+0,+0,-47752.8766235,-30389.9918737,+0,-30391.9469624,-52097.6860545,-47753.5884714,+0,-34732.1764671,-17367.2695561,-52092.1400177,+0,-43411.3618849,-17367.4555863
2010-08-16 15:10:30 UTC,-47708.1113608,-52040.6983276,-56381.3867976,-39034.8767474,-30362.7048171,-52059.1605256,+0,-47723.5345146,-30371.3044868,-21694.8101217,-30373.2715779,-52065.6732198,-47724.2457269,+0,-34710.8343931,-17356.597599,-52060.1317589,+0,-43384.6875235,-17356.7834842
2010-08-16 15:11:00 UTC,-47690.6577867,-52021.6602362,-56360.7602882,-39020.5961463,+0,-52029.2031639,+0,-47696.0717277,-30353.8267606,-21682.3252722,-30355.7923254,-52035.7107621,+0,+0,-34690.859249,-17346.6091657,-52030.1735856,+0,-43359.7216187,-17346.7949151
2010-08-16 15:11:30 UTC,+0,-52063.0162997,-56405.5668397,-39051.6176087,+0,-51984.4828717,-21664.6853541,-47655.075332,-30327.7360437,-21663.687912,-30329.6993293,+0,+0,+0,-34661.0403911,-17331.6984509,-51985.4520813,+0,+0,-17331.8839975
2010-08-16 15:12:00 UTC,+0,-52054.3546326,-56396.1824981,-39045.1204339,+0,-51950.0346073,-21650.3280671,-47623.4956032,-30307.6382333,-21649.3314596,-30309.5997628,+0,+0,-64934.187446,-34638.0707748,-17320.2126519,-51951.0028828,-12990.5275871,+0,-17320.3980424
2010-08-16 15:12:30 UTC,+0,-52066.7829985,-56409.6478077,-39054.4430346,+0,-51930.241352,-21642.0786684,-47605.3505486,+0,-21641.0825406,-30298.0509697,+0,+0,-64909.4471979,-34624.8729111,-17313.6131507,-51931.2090906,-12985.5777826,+0,-17313.7984514
2010-08-16 15:13:00 UTC,+0,-52058.9807102,-56401.1945461,-39048.5904857,+0,-51912.5715475,-21634.7142778,-47589.1521232,+0,-21633.7185782,-30287.7411487,+0,+0,-64887.3611214,-34613.0909343,+0,-51913.5388067,-12981.1590007,+0,-17307.9068745
2010-08-16 15:13:30 UTC,+0,-52115.963518,-56462.9316363,-39091.3142397,+0,-51885.004026,-21623.2247335,-47563.8801719,+0,-21622.2297021,-30271.656295,+0,+0,-64852.9035586,-34594.7092988,+0,-51885.9705371,-12974.2650439,+0,-17298.7151386
2010-08-16 15:14:00 UTC,+0,-52111.4593473,-56458.0516663,-39087.9356343,+0,-51855.5454527,-21610.9470386,-47536.8746375,+0,-21609.9527214,-30254.4680655,+0,+0,-64816.0823075,-34575.0667351,+0,-51856.511164,-12966.8981808,+0,+0
2010-08-16 15:14:30 UTC,+0,+0,-56513.3204896,-39126.2005291,-30433.7473946,-51844.4437529,-21606.3200906,-47526.6973851,+0,-21605.3260426,-30247.990543,+0,+0,-64802.2059231,-34567.6642772,+0,+0,-12964.1219192,+0,+0
2010-08-16 15:15:00 UTC,-47799.1590159,+0,-56488.9862684,-39109.3529403,-30420.6424136,-51863.4244441,-21614.2308316,-47544.0975391,+0,-21613.2363234,+0,+0,+0,-64825.8897741,-34580.3203364,+0,+0,-12968.8685225,-43221.5364736,+0
2010-08-16 15:15:30 UTC,-47767.6065465,+0,-56451.6977845,-39083.5365789,-30400.5610275,-51844.6935417,-21606.4241973,-47526.9263739,-30246.1801321,+0,+0,+0,-47527.6333208,-64802.4774256,-34567.8308331,-17285.0896501,+0,-12964.1843853,-43205.9265102,+0
2010-08-16 15:16:00 UTC,-47726.9984501,+0,-56403.7074253,-39050.3108658,-30374.7162394,-51847.5621747,-21607.6197814,-47529.5561335,-30247.8537505,+0,+0,-51854.0388469,-47530.2631375,-64806.0630208,-34569.7435974,-17286.0461148,+0,-12964.9017598,-43208.3171721,+0
2010-08-16 15:16:30 UTC,-47751.3685708,+0,-56432.5078603,-39070.2505998,-30390.226462,-51858.845876,-21612.3225836,-47539.900232,-30254.4368897,+0,+0,-51865.3244709,-47540.6074607,-64820.1668767,+0,-17289.8035998,+0,-12967.7206102,-43217.7207855,-17289.9888917
2010-08-16 15:17:00 UTC,-47724.87743,+0,-56401.2008187,-39048.5754384,-30373.3663285,-51853.9236661,-21610.2711135,-47535.3878987,-30251.5651733,+0,+0,-51860.4014227,-47536.0950294,-64814.0144504,+0,-17288.1624289,+0,-12966.4896876,-43213.6187133,-17288.3476985
2010-08-16 15:17:30 UTC,-47726.6081469,+0,-56403.2461676,-39049.9915182,-30374.4678334,-51848.6170334,-21608.0594236,-47530.5231533,-30248.4691763,-21607.0575813,+0,-51855.0938852,-47531.2301783,-64807.3815223,+0,-17286.3930827,+0,-12965.1626299,-43209.1962705,-17286.5783282
2010-08-16 15:18:00 UTC,-47723.0092642,+0,-56398.9930337,-39047.0468974,-30372.1773452,-51835.366102,-21602.5367226,-47518.3756377,-30240.7383156,-21601.5352056,+0,-51841.8406961,-47519.0823988,-64790.8187628,+0,-17281.9749363,+0,-12961.8489001,-43198.1532066,-17282.1601214
2010-08-16 15:18:30 UTC,-47745.0003837,+0,-56424.9819822,-39065.0401227,-30386.1734661,-51830.2968556,-21600.4239705,-47513.7285114,-30237.7808148,-21599.4225779,-30239.7362358,-51836.7705857,-47514.4351716,-64784.4825509,+0,-17280.2847401,+0,-12960.5812071,-43193.9285969,-17280.4699022
2010-08-16 15:19:00 UTC,-47778.968409,+0,-56465.1251528,-39092.8329019,-30407.792219,-51814.1416873,-21593.6908461,-47498.9185968,-30228.3555632,-21592.6898501,-30230.3101594,-51820.6126638,-47499.5978572,-64764.2896938,+0,-17274.8982579,-51815.106274,+0,-43180.4651993,-17275.0833465
2010-08-16 15:19:30 UTC,-47794.0851414,-52134.4406347,-56482.9899996,+0,-30417.4131757,-51809.2577061,-21591.6553082,-47494.4413085,-30225.5061497,-21590.6544322,-30227.4604966,-51815.72785,-47495.1204768,-64758.185051,-34544.2027138,-17273.2698329,-51810.2221602,+0,-43176.394986,-17273.4548992
2010-08-16 15:20:00 UTC,-47811.7064238,-52153.6616346,-56503.8147058,+0,-30428.6281384,-51785.2642201,-21581.6553425,-47472.4457791,-30211.507865,-21580.6550556,-30213.4609869,-51791.7302738,-47473.1244949,-64728.1948314,-34528.2041927,-17265.2698861,-51786.2280222,+0,-43156.3992895,-17265.4548433
2010-08-16 15:20:30 UTC,-47788.4010801,-52128.240335,-56476.2725738,+0,-30413.7957178,-51773.2432277,-21576.6454539,+0,-30204.4947364,-21575.6454209,-30206.4473495,-51779.7075911,-47462.1044127,-64713.1693889,-34520.1889888,-17261.261988,-51774.2067706,+0,-43146.3812954,-17261.4468981
2010-08-16 15:21:00 UTC,-47765.7845671,-52103.5706214,-56449.5445396,+0,-30399.4015694,-51775.5211324,-21577.5948355,+0,-30205.8237122,-21576.5947465,-30207.7764417,-51781.9858844,-47464.1926775,-64716.0166141,-34521.707864,-17262.0214908,-51776.4847372,-12946.8832898,-43148.2796561,-17262.2064113
2010-08-16 15:21:30 UTC,-47753.6329248,-52090.3158139,-56435.1838152,+0,-30391.6677271,-51781.4832075,+0,+0,-30209.3021074,-21579.079464,-30211.2551413,-51787.9489759,-47469.6583984,-64723.4688011,-34525.6832924,-17264.0093755,-51782.4469744,-12948.3742573,-43153.2483316,-17264.1943232
2010-08-16 15:22:00 UTC,-47688.0575168,-52018.7872608,-56357.6872649,+0,-30349.9326374,-51810.9173289,+0,+0,-30226.4745688,+0,-30228.4291055,-51817.3881149,-47496.6420723,-64760.2594429,-34545.3095532,-17273.8233478,-51811.8818954,-12955.7350029,-43177.778146,-17274.0084294
2010-08-16 15:22:30 UTC,-47673.8854606,-52003.328621,-56340.93883,-39006.8536153,-30340.9129136,-51812.4974356,+0,+0,-30227.396435,+0,-30229.3510523,-51818.9684909,-47498.090632,-64762.2344686,-34546.3631462,-17274.3501895,-51813.4620451,-12956.1301485,-43179.0949757,-17274.5352783
2010-08-16 15:23:00 UTC,-47675.5031069,-52005.0931222,-56342.8505529,-39008.1771803,-30341.9424554,-51858.129772,+0,+0,-30254.0192613,+0,-30255.9762074,-51864.6086031,-47539.9239873,-64819.2717727,-34576.7901486,+0,-51859.0956207,-12967.5416659,-43217.1240616,+0
2010-08-16 15:23:30 UTC,-47636.6540175,-51962.7171912,-56296.9389761,-38976.3906942,-30317.2171753,-51927.8222184,+0,+0,-30294.6792394,+0,-30296.6397407,-51934.3129196,-47603.8143998,-64906.3825693,-34623.2600921,+0,-51928.7899584,-12984.9700194,-43275.2043668,+0
2010-08-16 15:24:00 UTC,-47611.5210506,-51935.3025756,-56267.2370152,-38955.8267964,-30301.2214424,-51943.8862237,-21647.7657547,+0,-30304.0513034,-21646.7615333,-30306.0126238,-51950.3796597,-47618.5410445,-64926.4614783,-34633.9713443,+0,-51944.8543994,-12988.9872286,-43288.5917907,+0
2010-08-16 15:24:30 UTC,-47626.4113412,-51951.5446531,-56284.8342545,-38968.0100939,-30310.6982826,-51929.1960612,-21641.6432141,-47604.3923937,-30295.4807667,-21640.6393532,-30297.441338,-51935.6869959,-47605.0738673,-64908.0997792,-34624.1761509,+0,-51930.1638385,-12985.3135832,-43276.3493001,+0
2010-08-16 15:25:00 UTC,-47601.8241926,-51924.7254072,-56255.7773378,-38947.892787,-30295.0499324,-51976.1099078,-21661.1958851,-47647.3996855,-30322.8512489,-21660.1908732,-30324.8142121,-51982.6088287,-47648.0820422,-64966.7388813,-34655.4576419,+0,-51977.0789574,-12997.0455721,-43315.4463708,+0
2010-08-16 15:25:30 UTC,-47595.0637306,-51917.3509895,-56247.7878297,-38942.3613666,-30290.7474045,-51923.8534453,-21639.4167267,-47599.494755,-30292.3639367,-21638.412956,-30294.3243392,-51930.343825,-47600.1761726,-64901.4218511,-34620.6139932,+0,-51924.8211442,-12983.9776619,-43271.8969324,-17311.6644467
2010-08-16 15:26:00 UTC,-47613.6271126,-51937.5996124,-56269.7259019,-38957.5500027,-30302.5619629,-51929.0876418,-21641.5982258,-47604.2930955,-30295.4176721,-21640.5943268,-30297.3783415,-51935.5789124,-47604.9746117,-64907.9642394,-34624.1040814,-17313.2240373,-51930.0554826,-12985.2866044,-43276.259008,-17313.4096641
2010-08-16 15:26:30 UTC,-47608.22116,-51931.7028909,-56263.3371858,-38953.1268299,-30299.1213752,-51977.601299,-21661.8176626,-47648.7669801,+0,-21660.8125735,-30325.6846583,-51984.1008273,-47649.4494094,-64968.602995,-34656.4523031,-17329.3995345,-51978.5704552,-12997.418666,-43316.6893291,-17329.5853819
2010-08-16 15:27:00 UTC,-47653.1889166,-51980.7529597,-56316.4797595,-38989.9196349,+0,-51979.5677568,-21662.6372392,-47650.5696892,+0,-21661.6321019,-30326.8320293,-51986.0676195,-47651.2521555,-64971.0609331,-34657.7635092,-17330.0551937,-51980.5369663,-12997.9104281,-43318.3281359,-17330.24105
2010-08-16 15:27:30 UTC,-47653.7761365,-51981.3934894,-56317.1737318,-38990.4001006,+0,-51909.8251429,-21633.570035,-47586.6346008,+0,-21632.5666086,-30286.1392296,-51916.313134,-47587.3157543,-64883.8874316,-34611.2601188,-17306.8015055,-51910.7924611,-12980.4695314,-43260.2060229,-17306.9870447
2010-08-16 15:28:00 UTC,-47706.6566885,-52039.0747048,-56379.6675913,-39033.6671877,+0,-51909.5310212,-21633.4474515,-47586.3649709,+0,-21632.4440323,-30285.9676182,-51916.0189623,-47587.0461189,-64883.5197997,-34611.0640026,-17306.703439,-51910.4983315,-12980.3959788,-43259.9609078,-17306.8889769
2010-08-16 15:28:30 UTC,-47727.6298006,-52061.9518233,-56404.4534658,-39050.827475,+0,-51915.5652235,-21635.9623758,-47591.8967002,+0,+0,-30289.4884009,-51922.0541919,-47592.5779617,-64891.0621404,-34615.0875236,-17308.715372,-51916.5326975,+0,-43264.9896924,-17308.9009373
2010-08-16 15:29:00 UTC,-47685.0148896,-52015.468195,-56354.0914675,-39015.959778,+0,-51894.5982311,-21627.2237889,-47572.6756464,+0,+0,-30277.2547659,-51901.0836291,-47573.3565131,-64864.8548323,-34601.1070283,-17301.724525,-51895.5651362,+0,-43247.5162161,-17301.909995
2010-08-16 15:29:30 UTC,-47694.7496933,-52026.0867546,+0,-39023.9248348,+0,-51859.3607106,-21612.5375553,-47540.372383,+0,+0,-30256.6946886,-51865.8401069,-47541.0525859,-64820.8103387,-34577.611145,-17289.9755761,-51860.3266594,+0,-43218.1499642,-17290.1608858
2010-08-16 15:30:00 UTC,-47694.9443796,-52026.2991157,+0,-39024.0841279,-30354.3158704,-51857.3228305,-21611.6882114,-47538.5041991,-30253.5486356,+0,-30255.5056447,-51863.8018801,-47539.1843636,-64818.2631275,-34576.2523155,-17289.2961032,-51858.288724,+0,-43216.4516354,-17289.4814036
2010-08-16 15:30:30 UTC,-47695.4282703,-52026.8267176,+0,-39024.4800668,-30354.6239681,-51825.8790241,-21598.5833113,-47509.6788358,-30235.2038424,-21599.9281881,-30237.1593498,-51832.3530679,-47510.358452,-64778.9604949,-34555.2862477,-17278.8122168,-51826.8441299,-12959.4768205,+0,-17278.9973817
2010-08-16 15:31:00 UTC,-47700.3342947,-52032.1781265,+0,-39028.4941963,-30357.746379,-51825.9904576,-21598.6297545,-47509.7809902,-30235.2688551,-21597.628345,-30237.2243682,-51832.4645205,-47510.4606086,-64779.0997791,-34555.36055,-17278.8493712,-51826.9555664,-12959.5046873,+0,-17279.0345366
2010-08-16 15:31:30 UTC,-47703.9536166,-52036.126022,+0,-39031.4555405,-30360.0498755,-51866.3839561,-21615.4648887,-47546.8108894,-30258.835237,-21614.4624878,-30260.7928111,+0,-47547.491269,-64829.5888933,-34582.2943679,-17292.317435,-51867.3501616,-12969.6061007,+0,-17292.5027842
2010-08-16 15:32:00 UTC,-47744.6796225,-52080.5492655,+0,-39064.7777276,-30385.9697064,-51836.311657,-21602.9314064,-47519.2427349,-30241.2904509,-21601.9297437,-30243.2464906,+0,-47519.9225477,-64792.0005737,-34562.2425808,-17282.2906816,-51837.277046,-12962.0857635,+0,-17282.475894
2010-08-16 15:32:30 UTC,-47712.9512436,-52045.9404823,+0,-39038.8174363,-30365.7763632,-51873.1453645,-21618.2828969,-47553.0092698,-30262.7799789,-21617.2803301,-30264.7378979,+0,-47553.6897767,-64838.0401919,+0,-17294.5718343,-51874.1117534,-12971.2969613,+0,+0
2010-08-16 15:33:00 UTC,-47732.6154217,-52067.3898376,+0,-39054.9067484,-30378.2915157,-51853.6983523,-21610.177804,-47535.181626,-30251.4341998,-21609.1757146,-30253.3911266,+0,-47535.8617665,-64813.7327552,+0,-17288.087781,-51854.6642134,-12966.4337454,+0,+0
2010-08-16 15:33:30 UTC,-47697.7558782,-52029.3656332,+0,-39026.3845252,-30356.1053606,-51889.6951279,-21625.1804789,-47568.1809209,-30272.4354444,-21624.177506,-30274.3942076,+0,-47568.8617395,-64858.7262656,+0,-17300.0898821,-51890.6619659,-12975.4356468,+0,+0
2010-08-16 15:34:00 UTC,+0,-51994.4616513,-56331.3324326,-39000.2028021,-30335.7397748,-51847.6505328,+0,-47529.6374134,-30247.9057799,-21606.6552631,-30249.8623983,+0,-47530.3174399,-64806.1733938,+0,+0,-51848.6162297,-12964.9213356,-43208.3909957,+0
2010-08-16 15:34:30 UTC,+0,-51988.2280388,-56324.5787173,-38995.5269253,-30332.1026202,-51898.537188,+0,-47576.2866954,-30277.5940803,-21627.8624676,-30279.5532945,+0,-47576.9676805,-64869.7782365,+0,+0,-51899.5042659,-12977.6468268,-43250.7989267,-17304.3193689
2010-08-16 15:35:00 UTC,+0,-51990.621822,-56327.1722263,-38997.322519,-30333.4993319,-51909.8337046,+0,-47586.6425418,-30284.1846958,-21632.5703333,-30286.1444862,+0,-47587.3237398,-64883.8981103,+0,+0,-51910.801089,-12980.4718056,-43260.2132201,-17306.9900643
2010-08-16 15:35:30 UTC,+0,-51973.0040174,-56308.0846688,-38984.1074586,-30323.2200435,-51909.7452135,+0,-47586.5615108,-30284.1332249,+0,-30286.0931126,+0,-47587.242751,-64883.7874798,+0,+0,-51910.7126608,-12980.449808,-43260.1395347,-17306.9607224
2010-08-16 15:36:00 UTC,+0,-51927.4510085,-56258.7309338,-38949.9378238,-30296.641019,-51903.7295048,+0,-47581.0467351,-30280.6235393,+0,-30282.5831203,-51910.2171576,-47581.727862,-64876.268255,-34607.1960737,+0,-51904.6967889,-12978.9454284,-43255.1261622,-17304.9549282
2010-08-16 15:36:30 UTC,+0,-51943.6022659,-56276.2297752,-38962.0529964,-30306.0648678,-51856.3254817,-21611.27293,-47537.5900836,-30252.9670769,+0,-30254.9242399,-51862.8050613,-47538.2703176,-64817.0164649,-34575.5877378,-17288.9638787,-51857.2914795,-12967.0908574,-43215.6205878,-17289.1491896
2010-08-16 15:37:00 UTC,+0,-51945.2456161,-56278.0102386,-38963.2856849,-30307.0237208,-51865.3574447,-21615.0372564,-47545.869948,-30258.2365065,+0,-30260.1941303,-51871.8385631,-47546.5503521,-64828.3058014,-34581.6101242,-17291.9753301,-51866.3236877,-12969.3495277,-43223.1476471,-17292.1606821
2010-08-16 15:37:30 UTC,+0,-51969.8090516,-56304.6231302,-38981.710892,-30321.355862,+0,-21600.3074159,-47513.4707702,-30237.617185,-21599.3058676,-30239.5730054,-51836.4903953,-47514.1505084,-64784.1305327,-34558.0444766,-17280.1914958,-51830.9805816,-12960.5113322,-43193.6942015,-17280.376687
2010-08-16 15:38:00 UTC,-47653.6831336,-51981.2916097,-56317.063738,-38990.3240401,-30328.055643,+0,-21593.3680838,-47498.2072882,-30227.9032766,-21592.3669442,-30229.8582474,-51819.8376229,-47498.8867126,-64763.3192501,-34546.9425331,-17274.640048,-51814.3301939,-12956.3475957,-43179.8184747,-17274.8251635
2010-08-16 15:38:30 UTC,-47650.8987214,-51978.25442,-56313.7731396,-38988.0458224,-30326.2835197,+0,-21598.629646,-47509.7804132,-30235.2685866,-21597.6281965,-30237.2242017,-51832.4641402,-47510.4600756,-64779.0988457,-34555.3602835,-17278.8492842,-51826.9549029,-12959.504637,-43190.3393716,-17279.0344571
2010-08-16 15:39:00 UTC,-47664.0293255,-51992.5770616,-56329.2907939,-38998.7893372,-30334.6404172,+0,-21590.4138207,-47491.7092076,-30223.7678008,-21589.4128551,-30225.7224099,-51812.7480834,-47492.3884984,-64754.4593196,-34542.2161329,-17272.2766452,-51807.2416697,+0,-43173.9111994,-17272.4617285
2010-08-16 15:39:30 UTC,-47679.4842346,-52009.435016,-56347.5552953,-39011.434608,-30344.4766053,+0,-21581.0308346,-47471.0707614,-30210.6331844,-21580.0304216,-30212.5866444,-51790.2311138,-47471.7496278,-64726.3194411,-34527.2046911,-17264.7702806,-51784.7279255,+0,-43155.1492001,-17264.9552613
2010-08-16 15:40:00 UTC,-47664.2663943,-51992.8356522,-56329.5709601,-38998.9833079,-30334.7912984,+0,-21577.5176032,-47463.3431965,-30205.7152463,-21576.5173973,-30207.6682759,-51781.8001813,-47464.0219039,-64715.7831469,-34521.5840213,-17261.9597046,-51776.2982008,+0,-43148.1242252,-17262.144647
2010-08-16 15:40:30 UTC,-47672.6375523,-52001.9665565,-56339.4638938,-39005.8326414,-30340.1191996,+0,-21553.3036877,-47410.0828911,-30171.8196868,-21552.3048687,-30173.7698511,-51723.692336,-47410.7605463,-64643.1642338,-34482.8451131,-17242.5886346,-51718.1984008,+0,-43099.7063238,-17242.77332
2010-08-16 15:41:00 UTC,-47640.8364679,-51967.2784693,-56301.8815989,-38979.8128621,-30319.8795823,-51711.0868222,-21550.740795,-47404.4456536,-30168.2320643,-21549.7421269,-30170.1819145,-51717.5419934,-47405.1231928,-64635.4780357,-34478.7448497,-17240.538327,-51712.0489396,-12930.7703941,-43094.5816238,-17240.7229844
2010-08-16 15:41:30 UTC,-47658.5549357,-51986.6054752,-56322.8211578,-38994.310186,-30331.1563994,-51709.5890244,-21550.1165448,-47403.0725783,-30167.3582184,-21549.1179136,-30169.307992,-51716.0439396,-47403.7500892,-64633.6058912,-34477.7461385,-17240.0389284,-51710.551101,-12930.3958316,-43093.3333886,-17240.223579
2010-08-16 15:42:00 UTC,-47630.7631457,-51956.2906592,-56289.9770185,-38971.5708281,-30313.4684743,-51705.8638184,-21548.5639597,-47399.6575733,-30165.184858,-21547.5654199,-30167.1344415,-51712.3180987,-47400.3350139,-64628.9496375,-34475.2622234,-17238.7968644,-51706.8257937,-12929.4642498,-43090.2288757,-17238.981498
2010-08-16 15:42:30 UTC,-47655.1876371,-51982.9324827,-56318.8417083,-38991.5550483,-30329.0133015,-51747.6659398,-21565.9861802,-47437.9787992,+0,-21564.9866139,-30191.5247795,-51754.1273479,-47438.6570284,-64681.1994362,-34503.1352947,-17252.7345957,-51748.6290514,-12939.9179267,-43125.0659366,+0
2010-08-16 15:43:00 UTC,-47658.0582829,-51986.0637349,-56322.2342171,-38993.9038226,-30330.8403074,-51753.2572181,-21568.3165044,-47443.1044876,+0,+0,-30194.7871303,-51759.71958,-47443.7828223,-64688.188152,-34506.8634814,-17254.5988491,-51754.2204817,-12941.3161674,-43129.7255976,+0
2010-08-16 15:43:30 UTC,-47656.2615038,-51984.1038383,-56320.1107964,-38992.4336906,-30329.696758,-51777.8684585,-21578.573937,-47465.6663305,+0,+0,-30209.147082,-51784.3350159,-47466.3451294,-64718.9505219,-34523.2739126,-17262.8047687,-51778.8323908,-12947.4708298,-43150.2361184,+0
2010-08-16 15:44:00 UTC,-47663.9397209,+0,-56329.1848586,-38998.7160396,-30334.5835149,-51785.9585768,-21581.9457231,-47473.0827783,+0,+0,-30213.8674334,-51792.426513,-47473.7617297,-64729.0626176,-34528.6682902,-17265.5021888,-51786.9227289,-12949.4939682,-43156.9782629,+0
2010-08-16 15:44:30 UTC,-47694.0835513,+0,-56364.8086225,-39023.3798468,-30353.768382,-51772.9360763,-21576.5182268,-47461.1446717,+0,+0,-30206.2691787,-51779.4017929,-47461.8233776,-64712.7853811,-34519.985069,-17261.1602058,-51773.8998746,-12946.2373631,-43146.1255686,-17261.3451447
2010-08-16 15:45:00 UTC,-47695.3191391,+0,-56366.2687907,-39024.3908269,-30354.5548892,-51761.4614474,-21571.7360421,-47450.6256342,+0,-21570.7360976,-30199.5743175,-51767.9255515,-47451.304167,-64698.4428566,-34512.3341631,+0,-51762.4249984,-12943.3679723,-43136.5629004,-17257.5193643
2010-08-16 15:45:30 UTC,-47676.4038723,+0,-56343.914863,-39008.9142771,-30342.5163769,-51801.2401589,-21588.3149477,-47487.0919407,+0,-21587.3140265,+0,-51807.7110425,-47487.7712235,+0,-34538.8580511,+0,-51802.2047904,-12953.3156435,-43169.7136914,-17270.7826269
2010-08-16 15:46:00 UTC,-47680.4581701,+0,-56348.7062033,-39012.2315203,+0,-51790.5629724,-21583.8649277,-47477.3038521,-30214.6002119,-21582.8642686,+0,-51797.0320365,-47477.9829336,+0,-34531.7386528,+0,-51791.5273139,-12950.6455435,-43160.8155354,-17267.2225739
2010-08-16 15:46:30 UTC,-47693.9532367,+0,-56364.6545769,-39023.2732399,+0,-51807.4476903,-21590.9021124,-47492.7825661,-30224.4510973,-21589.9010388,+0,-51813.9196318,-47493.4619659,+0,-34542.9971462,+0,-51808.4124904,-12954.8679934,-43174.8869253,-17272.8523803
2010-08-16 15:47:00 UTC,-47672.7934974,+0,-56339.6481478,-39005.9602534,+0,-51773.1858432,-21576.6225165,-47461.3737303,-30204.4620437,-21575.6222841,+0,-51779.6519458,-47462.0524842,+0,-34520.1518263,+0,-51774.1497128,-12946.2999536,-43146.3337799,-17261.4285846
2010-08-16 15:47:30 UTC,-47628.7012134,+0,-56287.5402008,-38969.8837636,+0,-51777.4746473,-21578.4099971,-47465.3054022,-30206.9642186,-21577.4096594,+0,-51783.9414806,-47465.9842369,+0,-34523.0115407,-17262.6736169,-51778.4386333,-12947.3724772,-43149.9079842,-17262.8585839
2010-08-16 15:48:00 UTC,-47642.5757395,+0,-56303.9370168,-38981.2359584,+0,-51746.1528914,-21565.355767,-47436.5918336,-30188.690473,-21564.3561983,+0,-51752.6143855,-47437.2700777,+0,-34502.1266317,-17252.2302666,-51747.1160264,-12939.539681,-43123.8050526,-17252.415091
2010-08-16 15:48:30 UTC,-47632.1780984,+0,-56291.6491587,-38972.7285654,+0,-51780.3075094,-21579.5906726,-47467.9023695,-30208.6169675,-21578.5902654,+0,-51786.7748255,-47468.5812577,+0,-34524.9004534,-17263.6181543,-51781.2715723,-12948.0809059,-43152.2688354,-17263.8031342
2010-08-16 15:49:00 UTC,-47602.0104607,-51924.9275037,-56255.9972597,-38948.0452791,-30295.1691177,-51776.2510116,-21577.9000122,-47464.1836595,-30206.2503247,-21576.8997045,-30208.2036029,-51782.7176363,-47464.8624712,+0,-34522.1956375,-17262.2656304,-51777.2149643,-12947.0664762,-43148.8882304,-17262.4505917
2010-08-16 15:49:30 UTC,-47611.792525,-51935.597614,-56267.5576334,-38956.0490047,-30301.3948565,-51716.7524426,-21553.1022958,-47409.6395834,-30171.5376566,-21552.103449,-30173.4878969,-51723.2089241,-47410.3172729,-64642.5596528,-34482.5228229,-17242.4275213,-51717.7147786,-12932.1873559,-43099.3033003,-17242.6122119
2010-08-16 15:50:00 UTC,-47601.6661664,-51924.5517427,-56255.5903346,-38947.7635929,-30294.9501173,-51714.7719709,-21552.2770687,-47407.8241163,-30170.3823625,-21551.2782315,-30172.3326013,-51721.2284554,-47408.5018114,-64640.0841769,-34481.2024864,-17241.7673416,-51715.734317,-12931.6922178,-43097.6528741,-17241.9520305
