$state_name=Hawaii
$city_name=Oahu
$lat_deg=21
$lat_min=28
$long_deg=-157
$long_min=59
$timezone_offset=-8
temperature,humidity,wind_speed,solar_dir,solar_diff,solar_global
08:15:5:25:27,75,0.64,8.1,0,0,0
08:15:5:25:30,75,0.64,8.1,0,0,0
08:15:5:25:33,75,0.64,8.1,0,0,0
08:15:5:25:36,75,0.64,8.1,0,0,0
08:15:5:25:39,75,0.64,8.1,0,0,0
08:15:5:25:42,75,0.64,8.1,0,0,0
08:15:5:25:45,75,0.64,8.1,0,0,0
08:15:5:25:48,75,0.64,8.1,0,0,0
08:15:5:25:51,75,0.64,8.1,0,0,0
08:15:5:25:54,75,0.64,8.1,0,0,0
08:15:5:25:57,75,0.64,8.1,0,0,0
08:15:5:26:0,75,0.64,8.1,0,0,0
08:15:5:26:3,75,0.64,8.1,0,0,0
08:15:5:26:6,75,0.64,8.1,0,0,0
08:15:5:26:9,75,0.64,8.1,0,0,0
08:15:5:26:12,75,0.64,8.1,0,0,0
08:15:5:26:15,75,0.64,8.1,0,0,0
08:15:5:26:18,75,0.64,8.1,0,0,0
08:15:5:26:21,75,0.64,8.1,0,0,0
08:15:5:26:24,75,0.64,8.1,0,0,0
08:15:5:26:27,75,0.64,8.1,0,0,0
08:15:5:26:30,75,0.64,8.1,0,0,0
08:15:5:26:33,75,0.64,8.1,0,0,0
08:15:5:26:36,75,0.64,8.1,0,0,0
08:15:5:26:39,75,0.64,8.1,0,0,0
08:15:5:26:42,75,0.64,8.1,0,0,0
08:15:5:26:45,75,0.64,8.1,0,0,0
08:15:5:26:48,75,0.64,8.1,0,0,0
08:15:5:26:51,75,0.64,8.1,0,0,0
08:15:5:26:54,75,0.64,8.1,0,0,0
08:15:5:26:57,75,0.64,8.1,0,0,0
08:15:5:27:0,75,0.64,8.1,0,0,0
08:15:5:27:3,75,0.64,8.1,0,0,0
08:15:5:27:6,75,0.64,8.1,0,0,0
08:15:5:27:9,75,0.64,8.1,0,0,0
08:15:5:27:12,75,0.64,8.1,0,0,0
08:15:5:27:15,75,0.64,8.1,0,0,0
08:15:5:27:18,75,0.64,8.1,0,0,0
08:15:5:27:21,75,0.64,8.1,0,0,0
08:15:5:27:24,75,0.64,8.1,0,0,0
08:15:5:27:27,75,0.64,8.1,0,0,0
08:15:5:27:30,75,0.64,8.1,0,0,0
08:15:5:27:33,75,0.64,8.1,0,0,0
08:15:5:27:36,75,0.64,8.1,0,0,0
08:15:5:27:39,75,0.64,8.1,0,0,0
08:15:5:27:42,75,0.64,8.1,0,0,0
08:15:5:27:45,75,0.64,8.1,0,0,0
08:15:5:27:48,75,0.64,8.1,0,0,0
08:15:5:27:51,75,0.64,8.1,0,0,0
08:15:5:27:54,75,0.64,8.1,0,0,0
08:15:5:27:57,75,0.64,8.1,0,0,0
08:15:5:28:0,75,0.64,8.1,0,0,0
08:15:5:28:3,75,0.64,8.1,0,0,0
08:15:5:28:6,75,0.64,8.1,0,0,0
08:15:5:28:9,75,0.64,8.1,0,0,0
08:15:5:28:12,75,0.64,8.1,0,0,0
08:15:5:28:15,75,0.64,8.1,0,0,0
08:15:5:28:18,75,0.64,8.1,0,0,0
08:15:5:28:21,75,0.64,8.1,0,0,0
08:15:5:28:24,75,0.64,8.1,0,0,0
08:15:5:28:27,75,0.64,8.1,0,0,0
08:15:5:28:30,75,0.64,8.1,0,0,0
08:15:5:28:33,75,0.64,8.1,0,0,0
08:15:5:28:36,75,0.64,8.1,0,0,0
08:15:5:28:39,75,0.64,8.1,0,0,0
08:15:5:28:42,75,0.64,8.1,0,0,0
08:15:5:28:45,75,0.64,8.1,0,0,0
08:15:5:28:48,75,0.64,8.1,0,0,0
08:15:5:28:51,75,0.64,8.1,0,0,0
08:15:5:28:54,75,0.64,8.1,0,0,0
08:15:5:28:57,75,0.64,8.1,0,0,0
08:15:5:29:0,75,0.64,8.1,0,0,0
08:15:5:29:3,75,0.64,8.1,0,0,0
08:15:5:29:6,75,0.64,8.1,0,0,0
08:15:5:29:9,75,0.64,8.1,0,0,0
08:15:5:29:12,75,0.64,8.1,0,0,0
08:15:5:29:15,75,0.64,8.1,0,0,0
08:15:5:29:18,75,0.64,8.1,0,0,0
08:15:5:29:21,75,0.64,8.1,0,0,0
08:15:5:29:24,75,0.64,8.1,0,0,0
08:15:5:29:27,75,0.64,8.1,0,0,0
08:15:5:29:30,75,0.64,8.1,0,0,0
08:15:5:29:33,75,0.64,8.1,0,0,0
08:15:5:29:36,75,0.64,8.1,0,0,0
08:15:5:29:39,75,0.64,8.1,0,0,0
08:15:5:29:42,75,0.64,8.1,0,0,0
08:15:5:29:45,75,0.64,8.1,0,0,0
08:15:5:29:48,75,0.64,8.1,0,0,0
08:15:5:29:51,75,0.64,8.1,0,0,0
08:15:5:29:54,75,0.64,8.1,0,0,0
08:15:5:29:57,75,0.64,8.1,0,0,0
08:15:5:30:0,75,0.64,8.1,0,0,0
08:15:5:30:3,75,0.64,8.1,0,0,0
08:15:5:30:6,75,0.64,8.1,0,0,0
08:15:5:30:9,75,0.64,8.1,0,0,0
08:15:5:30:12,75,0.64,8.1,0,0,0
08:15:5:30:15,75,0.64,8.1,0,0,0
08:15:5:30:18,75,0.64,8.1,0,0,0
08:15:5:30:21,75,0.64,8.1,0,0,0
08:15:5:30:24,75,0.64,8.1,0,0,0
08:15:5:30:27,75,0.64,8.1,0,0,0
08:15:5:30:30,75,0.64,8.1,0,0,0
08:15:5:30:33,75,0.64,8.1,0,0,0
08:15:5:30:36,75,0.64,8.1,0,0,0
08:15:5:30:39,75,0.64,8.1,0,0,0
08:15:5:30:42,75,0.64,8.1,0,0,0
08:15:5:30:45,75,0.64,8.1,0,0,0
08:15:5:30:48,75,0.64,8.1,0,0,0
08:15:5:30:51,75,0.64,8.1,0,0,0
08:15:5:30:54,75,0.64,8.1,0,0,0
08:15:5:30:57,75,0.64,8.1,0,0,0
08:15:5:31:0,75,0.64,8.1,0,0,0
08:15:5:31:3,75,0.64,8.1,0,0,0
08:15:5:31:6,75,0.64,8.1,0,0,0
08:15:5:31:9,75,0.64,8.1,0,0,0
08:15:5:31:12,75,0.64,8.1,0,0,0
08:15:5:31:15,75,0.64,8.1,0,0,0
08:15:5:31:18,75,0.64,8.1,0,0,0
08:15:5:31:21,75,0.64,8.1,0,0,0
08:15:5:31:24,75,0.64,8.1,0,0,0
08:15:5:31:27,75,0.64,8.1,0,0,0
08:15:5:31:30,75,0.64,8.1,0,0,0
08:15:5:31:33,75,0.64,8.1,0,0,0
08:15:5:31:36,75,0.64,8.1,0,0,0
08:15:5:31:39,75,0.64,8.1,0,0,0
08:15:5:31:42,75,0.64,8.1,0,0,0
08:15:5:31:45,75,0.64,8.1,0,0,0
08:15:5:31:48,75,0.64,8.1,0,0,0
08:15:5:31:51,75,0.64,8.1,0,0,0
08:15:5:31:54,75,0.64,8.1,0,0,0
08:15:5:31:57,75,0.64,8.1,0,0,0
08:15:5:32:0,75,0.64,8.1,0,0,0
08:15:5:32:3,75,0.64,8.1,0,0,0
08:15:5:32:6,75,0.64,8.1,0,0,0
08:15:5:32:9,75,0.64,8.1,0,0,0
08:15:5:32:12,75,0.64,8.1,0,0,0
08:15:5:32:15,75,0.64,8.1,0,0,0
08:15:5:32:18,75,0.64,8.1,0,0,0
08:15:5:32:21,75,0.64,8.1,0,0,0
08:15:5:32:24,75,0.64,8.1,0,0,0
08:15:5:32:27,75,0.64,8.1,0,0,0
08:15:5:32:30,75,0.64,8.1,0,0,0
08:15:5:32:33,75,0.64,8.1,0,0,0
08:15:5:32:36,75,0.64,8.1,0,0,0
08:15:5:32:39,75,0.64,8.1,0,0,0
08:15:5:32:42,75,0.64,8.1,0,0,0
08:15:5:32:45,75,0.64,8.1,0,0,0
08:15:5:32:48,75,0.64,8.1,0,0,0
08:15:5:32:51,75,0.64,8.1,0,0,0
08:15:5:32:54,75,0.64,8.1,0,0,0
08:15:5:32:57,75,0.64,8.1,0,0,0
08:15:5:33:0,75,0.64,8.1,0,0,0
08:15:5:33:3,75,0.64,8.1,0,0,0
08:15:5:33:6,75,0.64,8.1,0,0,0
08:15:5:33:9,75,0.64,8.1,0,0,0
08:15:5:33:12,75,0.64,8.1,0,0,0
08:15:5:33:15,75,0.64,8.1,0,0,0
08:15:5:33:18,75,0.64,8.1,0,0,0
08:15:5:33:21,75,0.64,8.1,0,0,0
08:15:5:33:24,75,0.64,8.1,0,0,0
08:15:5:33:27,75,0.64,8.1,0,0,0
08:15:5:33:30,75,0.64,8.1,0,0,0
08:15:5:33:33,75,0.64,8.1,0,0,0
08:15:5:33:36,75,0.64,8.1,0,0,0
08:15:5:33:39,75,0.64,8.1,0,0,0
08:15:5:33:42,75,0.64,8.1,0,0,0
08:15:5:33:45,75,0.64,8.1,0,0,0
08:15:5:33:48,75,0.64,8.1,0,0,0
08:15:5:33:51,75,0.64,8.1,0,0,0
08:15:5:33:54,75,0.64,8.1,0,0,0
08:15:5:33:57,75,0.64,8.1,0,0,0
08:15:5:34:0,75,0.64,8.1,0,0,0
08:15:5:34:3,75,0.64,8.1,0,0,0
08:15:5:34:6,75,0.64,8.1,0,0,0
08:15:5:34:9,75,0.64,8.1,0,0,0
08:15:5:34:12,75,0.64,8.1,0,0,0
08:15:5:34:15,75,0.64,8.1,0,0,0
08:15:5:34:18,75,0.64,8.1,0,0,0
08:15:5:34:21,75,0.64,8.1,0,0,0
08:15:5:34:24,75,0.64,8.1,0,0,0
08:15:5:34:27,75,0.64,8.1,0,0,0
08:15:5:34:30,75,0.64,8.1,0,0,0
08:15:5:34:33,75,0.64,8.1,0,0,0
08:15:5:34:36,75,0.64,8.1,0,0,0
08:15:5:34:39,75,0.64,8.1,0,0,0
08:15:5:34:42,75,0.64,8.1,0,0,0
08:15:5:34:45,75,0.64,8.1,0,0,0
08:15:5:34:48,75,0.64,8.1,0,0,0
08:15:5:34:51,75,0.64,8.1,0,0,0
08:15:5:34:54,75,0.64,8.1,0,0,0
08:15:5:34:57,75,0.64,8.1,0,0,0
08:15:5:35:0,75,0.64,8.1,0,0,0
08:15:5:35:3,75,0.64,8.1,0,0,0
08:15:5:35:6,75,0.64,8.1,0,0,0
08:15:5:35:9,75,0.64,8.1,0,0,0
08:15:5:35:12,75,0.64,8.1,0,0,0
08:15:5:35:15,75,0.64,8.1,0,0,0
08:15:5:35:18,75,0.64,8.1,0,0,0
08:15:5:35:21,75,0.64,8.1,0,0,0
08:15:5:35:24,75,0.64,8.1,0,0,0
08:15:5:35:27,75,0.64,8.1,0,0,0
08:15:5:35:30,75,0.64,8.1,0,0,0
08:15:5:35:33,75,0.64,8.1,0,0,0
08:15:5:35:36,75,0.64,8.1,0,0,0
08:15:5:35:39,75,0.64,8.1,0,0,0
08:15:5:35:42,75,0.64,8.1,0,0,0
08:15:5:35:45,75,0.64,8.1,0,0,0
08:15:5:35:48,75,0.64,8.1,0,0,0
08:15:5:35:51,75,0.64,8.1,0,0,0
08:15:5:35:54,75,0.64,8.1,0,0,0
08:15:5:35:57,75,0.64,8.1,0,0,0
08:15:5:36:0,75,0.64,8.1,0,0,0
08:15:5:36:3,75,0.64,8.1,0,0,0
08:15:5:36:6,75,0.64,8.1,0,0,0
08:15:5:36:9,75,0.64,8.1,0,0,0
08:15:5:36:12,75,0.64,8.1,0,0,0
08:15:5:36:15,75,0.64,8.1,0,0,0
08:15:5:36:18,75,0.64,8.1,0,0,0
08:15:5:36:21,75,0.64,8.1,0,0,0
08:15:5:36:24,75,0.64,8.1,0,0,0
08:15:5:36:27,75,0.64,8.1,0,0,0
08:15:5:36:30,75,0.64,8.1,0,0,0
08:15:5:36:33,75,0.64,8.1,0,0,0
08:15:5:36:36,75,0.64,8.1,0,0,0
08:15:5:36:39,75,0.64,8.1,0,0,0
08:15:5:36:42,75,0.64,8.1,0,0,0
08:15:5:36:45,75,0.64,8.1,0,0,0
08:15:5:36:48,75,0.64,8.1,0,0,0
08:15:5:36:51,75,0.64,8.1,0,0,0
08:15:5:36:54,75,0.64,8.1,0,0,0
08:15:5:36:57,75,0.64,8.1,0,0,0
08:15:5:37:0,75,0.64,8.1,0,0,0
08:15:5:37:3,75,0.64,8.1,0.076215206,0.076215206,0
08:15:5:37:6,75,0.64,8.1,0,0,0
08:15:5:37:9,75,0.64,8.1,0,0,0
08:15:5:37:12,75,0.64,8.1,0,0,0
08:15:5:37:15,75,0.64,8.1,0,0,0
08:15:5:37:18,75,0.64,8.1,0,0,0
08:15:5:37:21,75,0.64,8.1,0,0,0
08:15:5:37:24,75,0.64,8.1,0,0,0
08:15:5:37:27,75,0.64,8.1,0,0,0
08:15:5:37:30,75,0.64,8.1,0,0,0
08:15:5:37:33,75,0.64,8.1,0,0,0
08:15:5:37:36,75,0.64,8.1,0,0,0
08:15:5:37:39,75,0.64,8.1,0,0,0
08:15:5:37:42,75,0.64,8.1,0,0,0
08:15:5:37:45,75,0.64,8.1,0,0,0
08:15:5:37:48,75,0.64,8.1,0,0,0
08:15:5:37:51,75,0.64,8.1,0,0,0
08:15:5:37:54,75,0.64,8.1,0,0,0
08:15:5:37:57,75,0.64,8.1,0,0,0
08:15:5:38:0,75,0.64,8.1,0,0,0
08:15:5:38:3,75,0.64,8.1,0,0,0
08:15:5:38:6,75,0.64,8.1,0,0,0
08:15:5:38:9,75,0.64,8.1,0,0,0
08:15:5:38:12,75,0.64,8.1,0,0,0
08:15:5:38:15,75,0.64,8.1,0,0,0
08:15:5:38:18,75,0.64,8.1,0,0,0
08:15:5:38:21,75,0.64,8.1,0,0,0
08:15:5:38:24,75,0.64,8.1,0,0,0
08:15:5:38:27,75,0.64,8.1,0,0,0
08:15:5:38:30,75,0.64,8.1,0,0,0
08:15:5:38:33,75,0.64,8.1,0,0,0
08:15:5:38:36,75,0.64,8.1,0,0,0
08:15:5:38:39,75,0.64,8.1,0,0,0
08:15:5:38:42,75,0.64,8.1,0,0,0
08:15:5:38:45,75,0.64,8.1,0,0,0
08:15:5:38:48,75,0.64,8.1,0,0,0
08:15:5:38:51,75,0.64,8.1,0,0,0
08:15:5:38:54,75,0.64,8.1,0,0,0
08:15:5:38:57,75,0.64,8.1,0,0,0
08:15:5:39:0,75,0.64,8.1,0,0,0
08:15:5:39:3,75,0.64,8.1,0,0,0
08:15:5:39:6,75,0.64,8.1,0,0,0
08:15:5:39:9,75,0.64,8.1,0,0,0
08:15:5:39:12,75,0.64,8.1,0,0,0
08:15:5:39:15,75,0.64,8.1,0,0,0
08:15:5:39:18,75,0.64,8.1,0,0,0
08:15:5:39:21,75,0.64,8.1,0,0,0
08:15:5:39:24,75,0.64,8.1,0,0,0
08:15:5:39:27,75,0.64,8.1,0,0,0
08:15:5:39:30,75,0.64,8.1,0,0,0
08:15:5:39:33,75,0.64,8.1,0,0,0
08:15:5:39:36,75,0.64,8.1,0,0,0
08:15:5:39:39,75,0.64,8.1,0,0,0
08:15:5:39:42,75,0.64,8.1,0,0,0
08:15:5:39:45,75,0.64,8.1,0,0,0
08:15:5:39:48,75,0.64,8.1,0,0,0
08:15:5:39:51,75,0.64,8.1,0,0,0
08:15:5:39:54,75,0.64,8.1,0,0,0
08:15:5:39:57,75,0.64,8.1,0,0,0
08:15:5:40:0,75,0.64,8.1,0,0,0
08:15:5:40:3,75,0.64,8.1,0,0,0
08:15:5:40:6,75,0.64,8.1,0,0,0
08:15:5:40:9,75,0.64,8.1,0,0,0
08:15:5:40:12,75,0.64,8.1,0,0,0
08:15:5:40:15,75,0.64,8.1,0,0,0
08:15:5:40:18,75,0.64,8.1,0,0,0
08:15:5:40:21,75,0.64,8.1,0,0,0
08:15:5:40:24,75,0.64,8.1,0,0,0
08:15:5:40:27,75,0.64,8.1,0,0,0
08:15:5:40:30,75,0.64,8.1,0,0,0
08:15:5:40:33,75,0.64,8.1,0,0,0
08:15:5:40:36,75,0.64,8.1,0,0,0
08:15:5:40:39,75,0.64,8.1,0,0,0
08:15:5:40:42,75,0.64,8.1,0,0,0
08:15:5:40:45,75,0.64,8.1,0,0,0
08:15:5:40:48,75,0.64,8.1,0,0,0
08:15:5:40:51,75,0.64,8.1,0,0,0
08:15:5:40:54,75,0.64,8.1,0,0,0
08:15:5:40:57,75,0.64,8.1,0,0,0
08:15:5:41:0,75,0.64,8.1,0,0,0
08:15:5:41:3,75,0.64,8.1,0,0,0
08:15:5:41:6,75,0.64,8.1,0,0,0
08:15:5:41:9,75,0.64,8.1,0,0,0
08:15:5:41:12,75,0.64,8.1,0,0,0
08:15:5:41:15,75,0.64,8.1,0,0,0
08:15:5:41:18,75,0.64,8.1,0,0,0
08:15:5:41:21,75,0.64,8.1,0,0,0
08:15:5:41:24,75,0.64,8.1,0,0,0
08:15:5:41:27,75,0.64,8.1,0,0,0
08:15:5:41:30,75,0.64,8.1,0,0,0
08:15:5:41:33,75,0.64,8.1,0,0,0
08:15:5:41:36,75,0.64,8.1,0,0,0
08:15:5:41:39,75,0.64,8.1,0,0,0
08:15:5:41:42,75,0.64,8.1,0,0,0
08:15:5:41:45,75,0.64,8.1,0,0,0
08:15:5:41:48,75,0.64,8.1,0,0,0
08:15:5:41:51,75,0.64,8.1,0,0,0
08:15:5:41:54,75,0.64,8.1,0,0,0
08:15:5:41:57,75,0.64,8.1,0,0,0
08:15:5:42:0,75,0.64,8.1,0,0,0
08:15:5:42:3,75,0.64,8.1,0,0,0
08:15:5:42:6,75,0.64,8.1,0,0,0
08:15:5:42:9,75,0.64,8.1,0,0,0
08:15:5:42:12,75,0.64,8.1,0,0,0
08:15:5:42:15,75,0.64,8.1,0,0,0
08:15:5:42:18,75,0.64,8.1,0,0,0
08:15:5:42:21,75,0.64,8.1,0,0,0
08:15:5:42:24,75,0.64,8.1,0,0,0
08:15:5:42:27,75,0.64,8.1,0,0,0
08:15:5:42:30,75,0.64,8.1,0,0,0
08:15:5:42:33,75,0.64,8.1,0,0,0
08:15:5:42:36,75,0.64,8.1,0,0,0
08:15:5:42:39,75,0.64,8.1,0,0,0
08:15:5:42:42,75,0.64,8.1,0,0,0
08:15:5:42:45,75,0.64,8.1,0,0,0
08:15:5:42:48,75,0.64,8.1,0,0,0
08:15:5:42:51,75,0.64,8.1,0,0,0
08:15:5:42:54,75,0.64,8.1,0,0,0
08:15:5:42:57,75,0.64,8.1,0,0,0
08:15:5:43:0,75,0.64,8.1,0,0,0
08:15:5:43:3,75,0.64,8.1,0,0,0
08:15:5:43:6,75,0.64,8.1,0,0,0
08:15:5:43:9,75,0.64,8.1,0,0,0
08:15:5:43:12,75,0.64,8.1,0,0,0
08:15:5:43:15,75,0.64,8.1,0,0,0
08:15:5:43:18,75,0.64,8.1,0,0,0
08:15:5:43:21,75,0.64,8.1,0,0,0
08:15:5:43:24,75,0.64,8.1,0,0,0
08:15:5:43:27,75,0.64,8.1,0,0,0
08:15:5:43:30,75,0.64,8.1,0,0,0
08:15:5:43:33,75,0.64,8.1,0,0,0
08:15:5:43:36,75,0.64,8.1,0,0,0
08:15:5:43:39,75,0.64,8.1,0,0,0
08:15:5:43:42,75,0.64,8.1,0,0,0
08:15:5:43:45,75,0.64,8.1,0,0,0
08:15:5:43:48,75,0.64,8.1,0,0,0
08:15:5:43:51,75,0.64,8.1,0,0,0
08:15:5:43:54,75,0.64,8.1,0,0,0
08:15:5:43:57,75,0.64,8.1,0.076217342,0.076217342,0
08:15:5:44:0,75,0.64,8.1,0,0,0
08:15:5:44:3,75,0.64,8.1,0,0,0
08:15:5:44:6,75,0.64,8.1,0,0,0
08:15:5:44:9,75,0.64,8.1,0,0,0
08:15:5:44:12,75,0.64,8.1,0,0,0
08:15:5:44:15,75,0.64,8.1,0,0,0
08:15:5:44:18,75,0.64,8.1,0,0,0
08:15:5:44:21,75,0.64,8.1,0,0,0
08:15:5:44:24,75,0.64,8.1,0,0,0
08:15:5:44:27,75,0.64,8.1,0,0,0
08:15:5:44:30,75,0.64,8.1,0,0,0
08:15:5:44:33,75,0.64,8.1,0,0,0
08:15:5:44:36,75,0.64,8.1,0,0,0
08:15:5:44:39,75,0.64,8.1,0,0,0
08:15:5:44:42,75,0.64,8.1,0,0,0
08:15:5:44:45,75,0.64,8.1,0,0,0
08:15:5:44:48,75,0.64,8.1,0,0,0
08:15:5:44:51,75,0.64,8.1,0,0,0
08:15:5:44:54,75,0.64,8.1,0,0,0
08:15:5:44:57,75,0.64,8.1,0,0,0
08:15:5:45:0,75,0.64,8.1,0,0,0
08:15:5:45:3,75,0.64,8.1,0,0,0
08:15:5:45:6,75,0.64,8.1,0,0,0
08:15:5:45:9,75,0.64,8.1,0,0,0
08:15:5:45:12,75,0.64,8.1,0,0,0
08:15:5:45:15,75,0.64,8.1,0,0,0
08:15:5:45:18,75,0.64,8.1,0,0,0
08:15:5:45:21,75,0.64,8.1,0,0,0
08:15:5:45:24,75,0.64,8.1,0,0,0
08:15:5:45:27,75,0.64,8.1,0,0,0
08:15:5:45:30,75,0.64,8.1,0,0,0
08:15:5:45:33,75,0.64,8.1,0,0,0
08:15:5:45:36,75,0.64,8.1,0,0,0
08:15:5:45:39,75,0.64,8.1,0,0,0
08:15:5:45:42,75,0.64,8.1,0,0,0
08:15:5:45:45,75,0.64,8.1,0,0,0
08:15:5:45:48,75,0.64,8.1,0,0,0
08:15:5:45:51,75,0.64,8.1,0,0,0
08:15:5:45:54,75,0.64,8.1,0,0,0
08:15:5:45:57,75,0.64,8.1,0,0,0
08:15:5:46:0,75,0.64,8.1,0,0,0
08:15:5:46:3,75,0.64,8.1,0,0,0
08:15:5:46:6,75,0.64,8.1,0,0,0
08:15:5:46:9,75,0.64,8.1,0,0,0
08:15:5:46:12,75,0.64,8.1,0,0,0
08:15:5:46:15,75,0.64,8.1,0,0,0
08:15:5:46:18,75,0.64,8.1,0,0,0
08:15:5:46:21,75,0.64,8.1,0,0,0
08:15:5:46:24,75,0.64,8.1,0,0,0
08:15:5:46:27,75,0.64,8.1,0,0,0
08:15:5:46:30,75,0.64,8.1,0,0,0
08:15:5:46:33,75,0.64,8.1,0,0,0
08:15:5:46:36,75,0.64,8.1,0,0,0
08:15:5:46:39,75,0.64,8.1,0,0,0
08:15:5:46:42,75,0.64,8.1,0,0,0
08:15:5:46:45,75,0.64,8.1,0,0,0
08:15:5:46:48,75,0.64,8.1,0,0,0
08:15:5:46:51,75,0.64,8.1,0,0,0
08:15:5:46:54,75,0.64,8.1,0,0,0
08:15:5:46:57,75,0.64,8.1,0,0,0
08:15:5:47:0,75,0.64,8.1,0,0,0
08:15:5:47:3,75,0.64,8.1,0,0,0
08:15:5:47:6,75,0.64,8.1,0,0,0
08:15:5:47:9,75,0.64,8.1,0,0,0
08:15:5:47:12,75,0.64,8.1,0,0,0
08:15:5:47:15,75,0.64,8.1,0,0,0
08:15:5:47:18,75,0.64,8.1,0,0,0
08:15:5:47:21,75,0.64,8.1,0,0,0
08:15:5:47:24,75,0.64,8.1,0,0,0
08:15:5:47:27,75,0.64,8.1,0,0,0
08:15:5:47:30,75,0.64,8.1,0,0,0
08:15:5:47:33,75,0.64,8.1,0,0,0
08:15:5:47:36,75,0.64,8.1,0,0,0
08:15:5:47:39,75,0.64,8.1,0,0,0
08:15:5:47:42,75,0.64,8.1,0,0,0
08:15:5:47:45,75,0.64,8.1,0,0,0
08:15:5:47:48,75,0.64,8.1,0,0,0
08:15:5:47:51,75,0.64,8.1,0,0,0
08:15:5:47:54,75,0.64,8.1,0,0,0
08:15:5:47:57,75,0.64,8.1,0,0,0
08:15:5:48:0,75,0.64,8.1,0,0,0
08:15:5:48:3,75,0.64,8.1,0,0,0
08:15:5:48:6,75,0.64,8.1,0,0,0
08:15:5:48:9,75,0.64,8.1,0,0,0
08:15:5:48:12,75,0.64,8.1,0,0,0
08:15:5:48:15,75,0.64,8.1,0,0,0
08:15:5:48:18,75,0.64,8.1,0,0,0
08:15:5:48:21,75,0.64,8.1,0.076218272,0.076218272,0
08:15:5:48:24,75,0.64,8.1,0,0,0
08:15:5:48:27,75,0.64,8.1,0,0,0
08:15:5:48:30,75,0.64,8.1,0,0,0
08:15:5:48:33,75,0.64,8.1,0,0,0
08:15:5:48:36,75,0.64,8.1,0,0,0
08:15:5:48:39,75,0.64,8.1,0,0,0
08:15:5:48:42,75,0.64,8.1,0,0,0
08:15:5:48:45,75,0.64,8.1,0,0,0
08:15:5:48:48,75,0.64,8.1,0,0,0
08:15:5:48:51,75,0.64,8.1,0,0,0
08:15:5:48:54,75,0.64,8.1,0,0,0
08:15:5:48:57,75,0.64,8.1,0,0,0
08:15:5:49:0,75,0.64,8.1,0,0,0
08:15:5:49:3,75,0.64,8.1,0,0,0
08:15:5:49:6,75,0.64,8.1,0,0,0
08:15:5:49:9,75,0.64,8.1,0,0,0
08:15:5:49:12,75,0.64,8.1,0,0,0
08:15:5:49:15,75,0.64,8.1,0,0,0
08:15:5:49:18,75,0.64,8.1,0,0,0
08:15:5:49:21,75,0.64,8.1,0,0,0
08:15:5:49:24,75,0.64,8.1,0,0,0
08:15:5:49:27,75,0.64,8.1,0,0,0
08:15:5:49:30,75,0.64,8.1,0,0,0
08:15:5:49:33,75,0.64,8.1,0,0,0
08:15:5:49:36,75,0.64,8.1,0,0,0
08:15:5:49:39,75,0.64,8.1,0,0,0
08:15:5:49:42,75,0.64,8.1,0,0,0
08:15:5:49:45,75,0.64,8.1,0,0,0
08:15:5:49:48,75,0.64,8.1,0,0,0
08:15:5:49:51,75,0.64,8.1,0,0,0
08:15:5:49:54,75,0.64,8.1,0,0,0
08:15:5:49:57,75,0.64,8.1,0,0,0
08:15:5:50:0,75,0.64,8.1,0,0,0
08:15:5:50:3,75,0.64,8.1,0,0,0
08:15:5:50:6,75,0.64,8.1,0,0,0
08:15:5:50:9,75,0.64,8.1,0,0,0
08:15:5:50:12,75,0.64,8.1,0,0,0
08:15:5:50:15,75,0.64,8.1,0,0,0
08:15:5:50:18,75,0.64,8.1,0,0,0
08:15:5:50:21,75,0.64,8.1,0,0,0
08:15:5:50:24,75,0.64,8.1,0,0,0
08:15:5:50:27,75,0.64,8.1,0,0,0
08:15:5:50:30,75,0.64,8.1,0,0,0
08:15:5:50:33,75,0.64,8.1,0,0,0
08:15:5:50:36,75,0.64,8.1,0,0,0
08:15:5:50:39,75,0.64,8.1,0,0,0
08:15:5:50:42,75,0.64,8.1,0.076217993,0.076217993,0
08:15:5:50:45,75,0.64,8.1,0,0,0
08:15:5:50:48,75,0.64,8.1,0,0,0
08:15:5:50:51,75,0.64,8.1,0,0,0
08:15:5:50:54,75,0.64,8.1,0,0,0
08:15:5:50:57,75,0.64,8.1,0,0,0
08:15:5:51:0,75,0.64,8.1,0,0,0
08:15:5:51:3,75,0.64,8.1,0,0,0
08:15:5:51:6,75,0.64,8.1,0,0,0
08:15:5:51:9,75,0.64,8.1,0,0,0
08:15:5:51:12,75,0.64,8.1,0,0,0
08:15:5:51:15,75,0.64,8.1,0.076217993,0.076217993,0
08:15:5:51:18,75,0.64,8.1,0,0,0
08:15:5:51:21,75,0.64,8.1,0.076217621,0.076217621,0
08:15:5:51:24,75,0.64,8.1,0,0,0
08:15:5:51:27,75,0.64,8.1,0,0,0
08:15:5:51:30,75,0.64,8.1,0,0,0
08:15:5:51:33,75,0.64,8.1,0,0,0
08:15:5:51:36,75,0.64,8.1,0,0,0
08:15:5:51:39,75,0.64,8.1,0,0,0
08:15:5:51:42,75,0.64,8.1,0,0,0
08:15:5:51:45,75,0.64,8.1,0,0,0
08:15:5:51:48,75,0.64,8.1,0,0,0
08:15:5:51:51,75,0.64,8.1,0.076217621,0.076217621,0
08:15:5:51:54,75,0.64,8.1,0,0,0
08:15:5:51:57,75,0.64,8.1,0,0,0
08:15:5:52:0,75,0.64,8.1,0,0,0
