# file...... Output/houses_noController.csv
# date...... Fri Feb  9 15:44:51 2018
# user...... admsuser
# host...... (null)
# group..... class=house AND groupid=noController
# trigger... (none)
# interval.. 30
# limit..... 0
# property.. timestamp,sum(total_load)
2010-08-16 02:03:30 UTC,+193.637863915
2010-08-16 02:04:00 UTC,+190.454297239
2010-08-16 02:04:30 UTC,+191.197761899
2010-08-16 02:05:00 UTC,+193.453514092
2010-08-16 02:05:30 UTC,+191.615020662
2010-08-16 02:06:00 UTC,+187.346364716
2010-08-16 02:06:30 UTC,+191.936727424
2010-08-16 02:07:00 UTC,+194.340902603
2010-08-16 02:07:30 UTC,+191.188677954
2010-08-16 02:08:00 UTC,+188.357366547
2010-08-16 02:08:30 UTC,+188.07194009
2010-08-16 02:09:00 UTC,+180.327567502
2010-08-16 02:09:30 UTC,+180.045263719
2010-08-16 02:10:00 UTC,+184.102331908
2010-08-16 02:10:30 UTC,+183.849117851
2010-08-16 02:11:00 UTC,+183.687440768
2010-08-16 02:11:30 UTC,+191.161423812
2010-08-16 02:12:00 UTC,+189.371243206
2010-08-16 02:12:30 UTC,+190.079844295
2010-08-16 02:13:00 UTC,+187.053844312
2010-08-16 02:13:30 UTC,+186.349403655
2010-08-16 02:14:00 UTC,+185.938017364
2010-08-16 02:14:30 UTC,+182.062516801
2010-08-16 02:15:00 UTC,+191.643491573
2010-08-16 02:15:30 UTC,+192.146671083
2010-08-16 02:16:00 UTC,+191.886568591
2010-08-16 02:16:30 UTC,+193.813285833
2010-08-16 02:17:00 UTC,+187.67182353
2010-08-16 02:17:30 UTC,+190.939161415
2010-08-16 02:18:00 UTC,+188.31717387
2010-08-16 02:18:30 UTC,+191.501629111
2010-08-16 02:19:00 UTC,+184.915202695
2010-08-16 02:19:30 UTC,+184.715952708
2010-08-16 02:20:00 UTC,+179.730136202
2010-08-16 02:20:30 UTC,+185.217123331
2010-08-16 02:21:00 UTC,+185.950496232
2010-08-16 02:21:30 UTC,+185.95036587
2010-08-16 02:22:00 UTC,+182.658566699
2010-08-16 02:22:30 UTC,+196.93595813
2010-08-16 02:23:00 UTC,+190.353076104
2010-08-16 02:23:30 UTC,+192.181561143
2010-08-16 02:24:00 UTC,+198.033037494
2010-08-16 02:24:30 UTC,+200.233771088
2010-08-16 02:25:00 UTC,+200.591024025
2010-08-16 02:25:30 UTC,+197.295957759
2010-08-16 02:26:00 UTC,+194.736146994
2010-08-16 02:26:30 UTC,+198.028265971
2010-08-16 02:27:00 UTC,+195.833864203
2010-08-16 02:27:30 UTC,+204.622564581
2010-08-16 02:28:00 UTC,+203.156808485
2010-08-16 02:28:30 UTC,+202.794798663
2010-08-16 02:29:00 UTC,+194.74573821
2010-08-16 02:29:30 UTC,+206.461108064
2010-08-16 02:30:00 UTC,+207.925954197
2010-08-16 02:30:30 UTC,+192.548879086
2010-08-16 02:31:00 UTC,+194.750262556
2010-08-16 02:31:30 UTC,+202.076722301
2010-08-16 02:32:00 UTC,+212.335855608
2010-08-16 02:32:30 UTC,+217.099095668
2010-08-16 02:33:00 UTC,+215.270885796
2010-08-16 02:33:30 UTC,+223.332004958
2010-08-16 02:34:00 UTC,+216.737533062
2010-08-16 02:34:30 UTC,+215.648145648
2010-08-16 02:35:00 UTC,+216.032584689
2010-08-16 02:35:30 UTC,+207.975062075
2010-08-16 02:36:00 UTC,+205.051108636
2010-08-16 02:36:30 UTC,+206.154013803
2010-08-16 02:37:00 UTC,+214.594454877
